basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3741446,ca.proc.d.1988-06-23.1,1988-06-23,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
3741447,ca.proc.d.1988-06-23.1.1,1988-06-23,,,,subtopic,ROUTINE PROCEEDINGS,COMMUNICATIONS AND CULTURE,,,,,,
3741448,ca.proc.d.1988-06-23.1.1.1.1,1988-06-23,a5991092-dfe7-49e8-af99-874d3a54d86b,ca.m.888,Hon. Flora MacDonald (Minister of Communications):,Minister of Communications,ROUTINE PROCEEDINGS,COMMUNICATIONS AND CULTURE,GOVERNMENT RESPONSE TO REPORTS OF STANDING COMMITTEE,"Mr. Speaker, I am very pleased to table the documents containing a new broadcasting policy and law for Canada. First, pursuant to Standing Order 67(2) and Standing Order 99(2), I wish to table in both official languages the Government's response to the Fifteenth Report of the Standing Committee on Communications and Culture, together with further comments on the recommendations of the Standing Committee's fifth and sixth reports, pursuant to the Government's response dated August 1987.

",Progressive Conservative,,Flora Isabel MacDonald,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a5991092-dfe7-49e8-af99-874d3a54d86b&Language=E&Section=ALL
3741449,ca.proc.d.1988-06-23.1.2,1988-06-23,,,,subtopic,ROUTINE PROCEEDINGS,BROADCASTING,,,,,,
3741450,ca.proc.d.1988-06-23.1.2.1.1,1988-06-23,a5991092-dfe7-49e8-af99-874d3a54d86b,ca.m.888,Hon. Flora MacDonald (Minister of Communications):,Minister of Communications,ROUTINE PROCEEDINGS,BROADCASTING,TABLING OF DOCUMENT,"Mr. Speaker, second, pursuant to Standing Order 67(2), I wish to table a document entitled Canadian Voices: Canadian Choices, A New Broadcasting Policy for Canada.

Finally, Mr. Speaker, in a moment I will have the honour to table a Bill to create a new Broadcasting Act for Canada.

",Progressive Conservative,,Flora Isabel MacDonald,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=a5991092-dfe7-49e8-af99-874d3a54d86b&Language=E&Section=ALL
3741451,ca.proc.d.1988-06-23.1.3,1988-06-23,,,,subtopic,ROUTINE PROCEEDINGS,CANADA-EUROPE PARLIAMENTARY ASSOCIATION TABLING OF DELEGATION'S REPORT ON VISIT TO GREECE,,,,,,
3741452,ca.proc.d.1988-06-23.1.3.1,1988-06-23,e9018bf8-33a0-431f-b6ce-b1241074e910,ca.m.8476,Mr. Terry Clifford (London-Middlesex):,,ROUTINE PROCEEDINGS,CANADA-EUROPE PARLIAMENTARY ASSOCIATION TABLING OF DELEGATION'S REPORT ON VISIT TO GREECE,,"Mr. Speaker, pursuant to Standing Order 101, I have the honour to present to the House, in both official languages, the report of the
Canada-Europe Parliamentary Association delegation that made an official visit to Greece from March 28 to April 7, 1988.

",Progressive Conservative,,Terrence (Terry) Clifford,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e9018bf8-33a0-431f-b6ce-b1241074e910&Language=E&Section=ALL
3741453,ca.proc.d.1988-06-23.1.4,1988-06-23,,,,subtopic,ROUTINE PROCEEDINGS,COMMITTEES OF THE HOUSE,,,,,,
3741454,ca.proc.d.1988-06-23.1.4.1.1,1988-06-23,3a444dfc-ebfe-4462-98e9-5143291d49c9,ca.m.5883,Mr. J. R. Ellis (Prince Edward-Hastings):,,ROUTINE PROCEEDINGS,COMMITTEES OF THE HOUSE,BILL C-129-REPORT OF LEGISLATIVE COMMITTEE,"Mr. Speaker, I have the honour to present the report of the legislative committee on Bill C-129, an Act to provide for the continuance of Air Canada under the Canada Business Corporations Act and for the issuance and sale of shares thereof to the public.

",Progressive Conservative,,John Raymond Ellis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3a444dfc-ebfe-4462-98e9-5143291d49c9&Language=E&Section=ALL
3741455,ca.proc.d.1988-06-23.1.5,1988-06-23,,,,subtopic,ROUTINE PROCEEDINGS,BILL C-264-REPORT OF LEGISLATIVE COMMITTEE,,,,,,
