basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1749747,ca.proc.d.1954-02-15.1,1954-02-15,,,,topic,THE LATE MISS AGNES MACPHAIL,,,,,,,
1749748,ca.proc.d.1954-02-15.1.1,1954-02-15,,,,subtopic,THE LATE MISS AGNES MACPHAIL,TRIBUTES TO FORMER MEMBER FOR SOUTHEAST GREY,,,,,,
1749749,ca.proc.d.1954-02-15.1.1.1,1954-02-15,d7fdad8e-4c2b-4c9a-9d74-154e592f19d7,ca.m.2300,Mrs. Ellen L. Fairclough (Hamillon West):,,THE LATE MISS AGNES MACPHAIL,TRIBUTES TO FORMER MEMBER FOR SOUTHEAST GREY,,"Mr. Speaker, it is fitting that mention should be made today of the passing from the Canadian scene of one of Canada's most beloved and colourful individuals, one who held a unique position in public life. Agnes Campbell Macphail came into this house in 1921, the year of the first general election which extended universal adult suffrage. A candidate for the United Farmers of Ontario, her entry into parliament at the youthful age of 30 saw her well embarked upon a parliamentary career which lasted for 19 years in this house and subsequently for two terms in the legislature of the province of Ontario.
Agnes Macphail was an example and an inspiration to all women whose interest lies in public affairs, and the record which she established has paved the way undoubtedly for those women who sit in this house and in the other place. Indeed, I think it is no exaggeration to say that her example made it possible for many women to take their places in elective offices at all levels of government. Her keen wit, coupled with her sympathetic nature, made her a formidable ally of all those causes which aroused her interest. Her memory will long be green in the hearts of those who were privileged to know her, and the name of Agnes Macphail will go down in Canadian history as an honest and courageous public figure who lent colour and substance to Canadian politics.

",Progressive Conservative,,Ellen Louks Fairclough,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=d7fdad8e-4c2b-4c9a-9d74-154e592f19d7&Language=E&Section=ALL
1749750,ca.proc.d.1954-02-15.1.1.2,1954-02-15,85a45525-d20a-41db-8c2a-1b91c360656b,ca.m.7972,Mr. M. J. Coldwell (Rosetown-Biggar):,,THE LATE MISS AGNES MACPHAIL,TRIBUTES TO FORMER MEMBER FOR SOUTHEAST GREY,,"I
want to express my appreciation to the hon. member for Hamilton West for enabling us to pay tribute to the late Agnes Macphail. The hon. member for Temiscouata (Mr. Pou-liot) spoke to me and suggested it might be done, but I thought perhaps it might not be in accordance with our usual procedure. 1 am glad indeed that the opportunity was provided.
All I wish to say is that those of us in this house, regardless of party, who were associated with Miss Agnes Macphail came to have an affection for her and a very high regard for her sincerity of purpose. I think 83276-131
she will long be remembered as an outstanding member of this house who was largely responsible for promoting the idea of penitentiary reform. And those of us who sat with her here will always remember her keen interest in the welfare of those who were incarcerated in our prisons and penitentiaries.
In her passing, as has already been said, Canada has lost a famous woman and an outstanding citizen, one who served her country well. Often many people disagreed with her point of view, but none will withhold from her that admiration and respect which she earned by her work for the public generally and particularly for the women of Canada.

",Co-operative Commonwealth Federation (C.C.F.),,Major James William Coldwell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=85a45525-d20a-41db-8c2a-1b91c360656b&Language=E&Section=ALL
1749751,ca.proc.d.1954-02-15.1.1.3,1954-02-15,e0e6e421-b166-4aff-bdf8-ba1036e43068,ca.m.4799,Hon. W. E. Harris (Minister of Citizenship and Immigration):,Minister of Citizenship and Immigration; Leader of the Government in the House of Commons; Liberal Party House Leader,THE LATE MISS AGNES MACPHAIL,TRIBUTES TO FORMER MEMBER FOR SOUTHEAST GREY,,"Mr. Speaker, I agree that on occasion the practice and custom of the house might be departed from, and particularly when we are paying tribute to the first woman elected to the House of Commons. Miss Macphail was proud of that, not on her own account but rather because she looked upon her election to the house as the beginning of what she hoped would be reform in the public life of Canada so that women would take a more active part in political discussion and in the elective offices.
I know that on occasion she thought that perhaps she had not succeeded. Well, the fact of the matter is that even if it is only in this parliament that we have had a fair representation from the ladies, it is a fact that in all political parties there are far more women taking part today than was the case when she entered this house.
Miss Macphail was, as everyone knows, my predecessor in Southeast Grey and in Grey-Bruce. I had known her for a good many years, and had a deep admiration for her qualities of intelligence, her sincerity and her desire to speak on behalf of the person who perhaps did not have the facilities to do so himself. She was an outstanding advocate of causes which needed an advocate, and I am sure that she and many others who shared similar views are responsible for a good deal of the progress which has been made in this country in the past thirty years. I wish to pay this tribute to her not only in a public sense, because anyone who serves in the House of Commons for 19 years, and then in the legislature of Ontario for a further five years, undoubtedly has contributed much to the welfare of the Canadian

The late Miss Agnes Macphail people. But I cannot help adding what is well known in Grey-Bruce, namely, that she looked upon her public service as a means of contributing toward helping those persons who showed promise, but whose circumstances precluded the developing of that promise.
In many ways she was charitable to a degree in her private life, and this will be especially remembered in Grey-Bruce, where she will be buried tomorrow with genuine expressions of sorrow and regret at the passing of a distinguished Canadian.

",Liberal,,Walter Edward Harris,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e0e6e421-b166-4aff-bdf8-ba1036e43068&Language=E&Section=ALL
1749752,ca.proc.d.1954-02-15.2,1954-02-15,,,,topic,ROYAL CANADIAN AIR FORCE,,,,,,,
1749753,ca.proc.d.1954-02-15.2.1,1954-02-15,,,,subtopic,ROYAL CANADIAN AIR FORCE,CHANGE IN ISSUING OF CIVILIAN PAY CHEQUES AT WINNIPEG STATION,,,,,,
1749754,ca.proc.d.1954-02-15.2.1.1,1954-02-15,59bcce67-4e69-4658-98f1-468252a04aad,ca.m.3087,Hon. R. O. Campney (Associate Minister of National Defence):,Associate Minister of National Defence,ROYAL CANADIAN AIR FORCE,CHANGE IN ISSUING OF CIVILIAN PAY CHEQUES AT WINNIPEG STATION,,"On Friday last the hon. member for Winnipeg North Centre (Mr. Knowles) asked the following question:
Is the minister aware of the fact that on Monday next, February 15, civilian employees on the R.C.A.F. station at Winnipeg will not receive their regular semi-monthly pay cheques?
I would reply to the question as follows: In the first place, the classified civilian employees at that station are and will continue to be paid on the 15th and 30th of the month as usual, so that the question as asked in regard to that class of employees is in error.
With regard to the prevailing rates employees, except in the case of messmen and cooks, such employees have always been paid on the 10th and 25th of the month. They are not therefore being paid on the 15th, so that the inference of fact in regard to them is also wrong. They are not supposed to be paid on the 15th of the month.
With regard to messmen and cooks, and this may be the root of the hon. member's question although it is not clear from the way he has worded it, these employees have heretofore been paid on the 15th and at the end of each month. As they are in fact prevailing rates employees they will hereafter be paid on the 10th and 25th in line with other prevailing rates employees. As I understand it, they are therefore being paid today, and will hereafter be paid on the 25th of this month and on the 10th and 25th of succeeding months.

",Liberal,,Ralph Osborne Campney,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=59bcce67-4e69-4658-98f1-468252a04aad&Language=E&Section=ALL
1749755,ca.proc.d.1954-02-15.3,1954-02-15,,,,topic,CRIMINAL CODE,,,,,,,
1749756,ca.proc.d.1954-02-15.3.1,1954-02-15,,,,subtopic,CRIMINAL CODE,CHANGE IN WORDING OF MOTION OF REFERENCE,,,,,,
