basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3794771,ca.proc.d.1989-10-06.1,1989-10-06,,,,topic,GOVERNMENT ORDERS,,,,,,,
3794772,ca.proc.d.1989-10-06.1.1,1989-10-06,,,,subtopic,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,,,,,
3794773,ca.proc.d.1989-10-06.1.1.1,1989-10-06,5627e87a-8a70-4c57-92d2-88ee2f2152d8,ca.m.522,Hon. Benoit Bouchard (for the Minister for External Relations) moved,Minister of Transport,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,"that
Bill C-10, An Act relating to the forgiveness of debts incurred or assumed in respect of certain official development assistance loans made by the Government of Canada to the governments of certain countries in sub-Saharan Africa, as reported (without ammendment) from a legislative committee, be concurred in.

",Progressive Conservative,,Benoît Bouchard,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5627e87a-8a70-4c57-92d2-88ee2f2152d8&Language=E&Section=ALL
3794774,ca.proc.d.1989-10-06.1.1.2.1,1989-10-06,,,,stagedirection,,,,Motion agreed to.,,,,
3794775,ca.proc.d.1989-10-06.1.1.3,1989-10-06,5627e87a-8a70-4c57-92d2-88ee2f2152d8,ca.m.522,Mr. Bouchard (Roberval):,Minister of Transport,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,"moved that the bill be read the third time and passed.

",Progressive Conservative,,Benoît Bouchard,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5627e87a-8a70-4c57-92d2-88ee2f2152d8&Language=E&Section=ALL
3794776,ca.proc.d.1989-10-06.1.1.4,1989-10-06,21f6871b-b8a2-4070-a717-be4eef4b3cbe,ca.m.5818,Mr. Francis G. LeBlanc (Cape Breton Highlands- Canso):,,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,"It is a pleasure to speak on this very important topic and to address this issue of assistance to developing countries, particularly in sub-Saharan Africa. As we all know, one of the most important issues of our time has been the growing burden of debt in the Third World. You are probably familiar with the old adage, Mr. Speaker, which states that ""if I owe $1 million I have a problem. If I owe $100 million, the bank has a problem. But if I owe $1 billion, everybody has a problem"". The situation with respect to world debt is just that. It is a problem not only for the countries involved, but a problem for all of us here in Canada and around the world.
While we support the general thrust of this legislation, we believe the government could go further in showing compassion and leadership in resolving this situation affecting the poorest of our developing nations. It is time for the government to demonstrate that Canada has a role to play in relieving the problems of the developing world, particularly those in Africa where we have had such a history of assistance under previous Liberal governments.
The recent cuts in CIDA funding which were announced in the budget do not augur well for the status that Canada has in the developing world. If we are to demonstrate that leadership role then we must continue to extend ourselves beyond what is reasonable to show our generosity to the Third World.
I must say it is more than just being generous, it is also good economics. Let us face it, many of these countries will never be able to pay their debts, and our forgiveness of the debts of these countries is really an accommodation to reality. Now, as the 20th century closes, we have entirely new challenges on the horizon on a world scale, in particular the dramatic problems of the environment, the question of the greenhouse effect and the depletion of our forests and our natural resources particularly in the Third World.
In North America and developed countries we have belatedly realized, after a century or two of profligacy, that we have depleted the forests. Suddenly we are asking the developing world to recognize that the destruction of their forests and the deforestation of their lands and their agricultural practices in the past are slowly strangling this planet. How can we now impose upon them these additional requirements, along with the debt that they have acquired in simply trying to feed their peoples, and to keep their economies going in relationship to the demands which the industrial society places on all the world? How can we expect these countries to pay off these accumulated debts and also meet these new challenges which will require major structural changes in their economies and will require attitudes that they have not had the chance to develop.

October 6, 1989
Government Orders
It is a simple case of not only reasonable charity but it is a case of accepting the facts in a situation where these countries have enormous debts which they cannot conceivably pay off.
We have to face facts. This government has to face facts. We have to find ways of accommodating the reality that these countries face. I think Bill C-10 is a small step in the right direction. It will alleviate the debts to us that have been acquired by a number of African countries. Let me list some of them for the record. There is the Republic of Cameroon with which Canada has enjoyed good relationships over the years. By virtue of the its bilingual character and its federation form of government, we have forged many links with Cameroon. It is only fair that we should begin to extend the hand of friendship to this country.
Others are the Republic of the Congo, the Republic of the Ivory Coast, the Gabonese Republic, the Republic of Ghana, the Republic of Kenya, the Democratic Republic of Madagascar and the Republic of Nigeria, the Republic of Senegal, the Kingdom of Swaziland, the Republic of Zaire, the Republic of Zambia, the Republic of Zimbabwe. All these countries in Africa will need assistance from Canada in the future in order to bring their economies into some kind of order and to begin the long process of creating the foundations for prosperity that can be generated through these people.
We should not expect this to occur overnight. The societies in those countries are very different from our own. I can remember as a young student travelling to Africa, spending three months in Zambia and seeing that particular country struggle with trying to meet the demands of its people when it was dependent on one commodity, namely, copper. It had no links with the sea for all of its exports. It depended on rail links to the east and to the west, through Mozambique which was a colony of the Portuguese, and Angola to the west which was also a colony of the Portuguese at the time, or through what was then Rhodesia to South Africa. Zambia is entirely surrounded. It participated in the struggle, which we supported, in order to bring independence to what is now Zimbabwe.
It paid a heavy price for that long struggle which is not over yet. Of course, it accumulated debt, because as the price of copper fluctuated over the last 20 years in response to changes in world demand, which were not of Zambia's making, Zambia's economy had to absorb the
shock and acquire the debt. Changes in demands in countries like Canada, the United States and Europe resulted in changes in the demand for this particular commodity. In order for Zambia to rely less on one commodity and to broaden the structure of its economy, it will require a long and difficult process of industrialization. This is a struggle which all African countries, not only Zambia, have to deal with.
At the same time there are pressures for democratization. There are pressures through contacts with countries like Canada for expanding human rights in those countries. We must take a leadership role in those areas as well. We must also realize that the societies are very different, that the pressures which they face are very different from the pressures that we faced when we were proceeding with our own industrialization many years ago.
My experience in Zambia gave me a concrete example of what those African countries, whose problems will be partially alleviated by this bill, have faced and will continue to face in the years ahead. The United Nations has been focusing on the particular problems of Africa. The problem of hunger is nowhere more severe than in the economies of Africa where the climate and where the political turmoil over the last 35 years through the process of decolonization. It has left the whole continent in a state of upheaval and has created wars, famines, droughts and numerous other problems which are far beyond the capacity of the people of those countries to meet.
I notice that the member for Rosedale is here today. He is well aware, through his experience in Ethiopia, of the situation with the famine that occurred there. I want to compliment him on the role that he played when he was Ambassador to Ethiopia. I am sure he can speak with rich personal experience of the obligation which we have as Canadians in meeting the unfortunate situation which continues to exist in Africa and in supporting the people of these countries in their struggle to improve their lot.
We must not think of this modest piece of debt relief which the government is providing to several countries in Africa as the end. It really is only a small beginning toward extending a hand and participating in the rehabilitation of these countries and allowing them to be full partners with us as we enter into the 21st century.
October 6, 1989

",Liberal,,Francis G. LeBlanc,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=21f6871b-b8a2-4070-a717-be4eef4b3cbe&Language=E&Section=ALL
3794777,ca.proc.d.1989-10-06.1.1.5,1989-10-06,80ee6b25-0594-4740-b0a0-69aa667e9758,ca.m.298,Mr. Volpe:,,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,"Mr. Speaker, I want to thank the hon. member for bringing to the attention of this House some very important principles and some very important economic directions that this government should be following.
It has been, as he has noted, the tradition of governments of this country to assist those nations which are less developed than our own to achieve an economic development that will be self-sustaining, competitive and, as the hon. member has pointed out, to the advantage of all those industrialized and economically advanced nations.
He did mention one point that I think should be drawn to the attention to this House. That is, in the forgiving of these debts to sub-Saharan nations, we are not so much engaging in a charitable action, but doing something that is economically sound and also very good for our own nation and for western economies as well.
Will the hon. member direct his attention to the concern that some others have raised in other committees that many of these debts, while it appears that we are being generous, are really figments of an imagination inasmuch as they can no longer be paid off and inasmuch as the nations that have these debts are not in a position to satisfy the initial obligation?
By forgiving these debts and the payments thereof, we are not only helping their economy we, at least, are not raising the expectations of our own. Are we not directing our energies in a way that might be a little bit more productive thereby satisfying both a human need as well as an industrial and economic one.

",Liberal,,Giuseppe (Joseph) Volpe,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80ee6b25-0594-4740-b0a0-69aa667e9758&Language=E&Section=ALL
3794778,ca.proc.d.1989-10-06.1.1.6,1989-10-06,21f6871b-b8a2-4070-a717-be4eef4b3cbe,ca.m.5818,Mr. LeBlanc (Cape Breton Highlands -Canso):,,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,"would like to thank my hon. colleague for his comments and question. It is true that forgiving the debt is not an act of charity that goes against economic reasoning, but really a recognition of reality. We should not forget that the debts which many of these countries accumulated over the years is partly due to the expectations which were created in industrial countries like our own. We were quite free to lend money to these countries in order that they could buy our products and create a demand for our goods, of what to them are the luxuries of western society, the lure of western society which we, as industrial countries, have encouraged them over the years to pursue. We are just as much part of the situation as they are. Our forgiveness of their debt is really a
Government Orders
recognition of our own involvement in the affair. Another aspect is that it is pretty hard for an individual to operate under the burden of a debt which he or she cannot conceivably begin to repay.
In a developing country, such as those in Africa, before its citizens can begin to deal with their daily and current requirements they must meet the imposed burden, this obligation, which has been imposed upon them from a previous generation or from outside.
The forgiveness of the debt merely allows these countries to start clearing the slate, to focus on current realities, and if we assist these countries in economic management which is realistic and which enables them to develop consistently and appropriately to their own circumstances, we will not restart this problem to which we, in part, have contributed.

",Liberal,,Francis G. LeBlanc,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=21f6871b-b8a2-4070-a717-be4eef4b3cbe&Language=E&Section=ALL
3794779,ca.proc.d.1989-10-06.1.1.7,1989-10-06,822d0d84-1a91-4125-91d7-56cc29e844a3,ca.m.2044,Mr. Stan J. Hovdebo (Saskatoon-Humboldt):,,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,"Mr. Speaker, I appreciate the opportunity to speak on this bill. I can only echo the words of the member who just spoke.
This bill, which is the forgiveness of debt for the sub-Saharan countries in Africa, is only a small step in the right direction as far as the alleviation of the debt burden on Third World countries is concerned. This action on the part of Canada is not going to cost the Government of Canada a penny. It has no real impact upon the tax collection. Much of the debt has been in place for a considerable length of time and was considered a soft debt when it was loaned in the first place. It has been gathering interest on our books and has been a controversial subject in the public accounts of Canada because it shows there as an asset which we never have expected to collect. It will not entail any appropriation on the part of the Canadian Parliament. It is a small step, with very little impact as far as Canada is concerned. It is money we loaned that we really never expected to get back.
Third World development and the survival of people in the Third World is a continuing problem. Servicing the debt, which I am almost tempted to say was imposed on many Third World countries, is the most debilitating of all on the development action of the Third World countries. It is very difficult, in fact in many cases impossible, for the Third World country to attempt to service the debt and move in the direction of a sustainable economy.

Government Orders
This bill forgives some of those debts, but the government has not continued in the direction of official development assistance. Instead of increasing the assistance it is giving to Third World countries, this government has reduced that assistance. This is what we all call talking out of both sides of our mouths.
The government, in its rhetoric, has been saying that it will do all these great things to help development in Third World countries of the world, but in actual fact it is cutting development funds.
The cuts in official development assistance mean that we are giving less aid to the debt strapped countries of Central Africa. We are giving less aid even as we suggest that we will no longer try to collect the debt. The forgiveness of these debts does not come anywhere near making up for the effect of cuts in assistance to these countries.
These cuts impact, as usual, on the people who can least afford them. The cut in ODA impacts on the people who have no political clout in most cases. They have no voice in the affairs of the world and are the most vulnerable to reductions in assistance. This runs almost directly counter to the Prime Minister's statement to the United Nations in September 1988, when he stated that Canada has reviewed its official development and the government would increase the quality and quantity of the help we will give.
Almost immediately after that the government proceeded with cuts in ODA. In front of the whole world the Prime Minister recommitted Canada to achieving an ODA of .7 per cent of the GNP by the year 2000, and then he immediately reversed his decision and reduced the amount of assistance we give. Obviously the government's rhetoric is just window dressing.
Our commitment of .7 per cent of the GNP by the year 2000 was pushed back by this government when it first came to power. It is unlikely, unless there is a real turnaround in the policy of the government, that we will even reach that goal. If the indications of the last five years of the Conservative government in Canada are correct, we may be lucky to reach this goal by the year 2040 instead of the year 2000. This means we are not trying to assist a large portion of the population of the world. We should be doing more about it.
Canada is in a unique situation. We are a member of the Commonwealth; we are a member of La Francopho-nie. We are well respected in the United States. We are part of the Group of 7 of industrialized nations of the world and a member now of the Security Council of the United Nations. These roles afford Canada an opportunity to make real differences on the international stage, but if we just speak and do not act, if our rhetoric is not followed up by action, we will quickly be recognized as being all mouth and no action.
The lofty statements made by the Prime Minister have not been followed by the action of the government in the last few years. It is not as if this were good for us because cutting aid jeopardizes Canada's long-term interests. It jeopardizes our interests in trade with the developing world. It jeopardizes our standing and our impact on the developing world in many ways other than economic.
For a short-term gain we are giving away a considerable amount of the impact that we could have had. This is a serious miscalculation on the part of Canada. We claim to be a generous nation, but we stand behind the Scandinavian countries, Holland, Belgium and France, and we are gradually working our way downward in the list of those countries that have been the most generous to the developing world. We are part of the western industrialized countries that seem to spend our time and efforts making sure that instead of allowing these countries to develop, by imposing and insisting on payment of debt-and this is why I say this bill is going in the right direction-we are moving toward making it impossible for Third World countries to grow, develop and become more self-sufficient.
Loans with the kind of interest that is being charged- and again we are working in the direction of reducing the interest on many of the loans-are very detrimental to the survival and the development of Third World countries. We do not have to go far to see the impact of loans that are impossible to pay.
Right now in western Canada in the farm communities there are thousands of farmers who have loans higher than they can possibly service and consequently are in exactly the same position as these Third World countries. If they continue to try to service them, they get further into debt. If they do not continue to service them, they lose their land. Luckily the Third World countries are not likely to be foreclosed on, but the impact of these foreign debts is so long term and so debilitating that it can have the same kind of effect that it does in the local situation of a farmer.
October 6, 1989

We in Canada are supporting the IMF World Bank position on all of these debts. The IMF has been suggesting to countries such as Venezuela, Mexico and the Philippines, you can name dozens of them, and the Third World countries about which we are talking about today, that they must do something about how their economies work. They must restructure their economies so that they can pay this debt, restructure the economies in such a way that the payment of the debt goes before services to the population, the health of the population, even the feeding of the population.
The people in the Philippines tell us that they cannot possibly pay the debt and grow economically. In fact, the imposed structure which requires higher taxes is keeping out investment in the Philippines because there is no way that people will invest in the Philippines as long as the taxes are high in order to pay these debts.
I am going to spend the last few moments on exactly what we should be doing regarding world debt. The only just resolution for the debt crisis in the world is the cancellation of the debt and the allowing of economies to become self-reliant. That way all countries of the world will benefit, the countries that are presently in debt and those countries that trade with them and work with them, because as so go these countries, so goes the world.
Partial debt relief is just not going to work. Even if you forgive half the debt today and leave the other half in place, under the world financial structure, within a few years the debt will be back up to the same size again and be just as debilitating as it was before. In the mean time all of the development funds in that countiy will have gone to alleviate the debt. Every one of these debts has been paid for at least once and some of them twice in interest paid to the countries that have lent the money in some cases. Some of them are not interest bearing for 50 years, but in those cases we did not expect to get the money back anyway.
Government Orders
In 1988 the IMF World Bank made a statement. Again, the World Bank and the IMF are great on declarations but very small on follow-up. They suggested back in 1988 that they recognized the need for the elimination of debt as quickly as possible. Then they turned around and immediately imposed restructuring, which made sure that there would be no development, on a number of countries that are so wallowing in debt that they are almost at the point of not surviving.
The World Council of Churches also made some comments about the direction that the world should go in alleviating the debt problem. It said:
The only way a country can both avoid being restructured from the outside and achieve a responsible-in the sense of first and participatory-development dynamic-Self-reliance-is based on effective control by the people over their country's natural resources and production. Its central productive focus is not response to the external demand, but identifying and acting on internal potentialities to fulfil the peoples' most urgent needs.
That is a very direct quotation which says that what we need to do is to allow these countries to use all of their potential on development. The only way they can do that is if we cancel the debts, all the debts, against Third World countries and give them a chance to become full participants in the economy of the world.
Bill C-10 is a small step toward a solution that could, if it were carried on and if it became the policy of all of the industrial countries of the west, solve the problem. If we do not do it, all that is happening is an action, a little bit of show, which will not change the situation for the struggling people of the world and their attempts to survive.

",New Democratic Party,,Stanley J. Hovdebo,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=822d0d84-1a91-4125-91d7-56cc29e844a3&Language=E&Section=ALL
3794780,ca.proc.d.1989-10-06.1.1.8,1989-10-06,adccd8db-1a2a-4bce-a0eb-d0168689be80,ca.m.5345,Mr. John Brewin (Victoria):,,GOVERNMENT ORDERS,FORGIVENESS OF DEBTS (SUB-SAHARAN AFRICA) ACT MEASURE TO ENACT,,"Mr. Speaker, this bill does give Canadians and Parliament an opportunity to address what in many ways is perhaps one of the two most important issues on the globe's agenda today. The other is of course the issue of the environment.
Both issues are connected; that is, the issue of the imbalance in economic opportunities and economic development between the rich nations and the poor nations of the world. This bill does confirm a particular step that Canada is taking, but it opens up an opportunity for us to consider in a broader way what Canada is doing in the area of international development.

October 6, 1989
Government Orders
We can no longer afford to see the globe divided into nations and to look at our society as isolated from the world abroad. What is happening in sub-Sahara Africa is happening in our own neighbourhood and we must see that section of the globe as part of our own neighbourhood. A child who dies from hunger in the refugee camps in Malawi must be seen as much as our neighbour as a child who dies from an automobile accident on the Malahat on Vancouver Island. We have to be prepared to devote our community resources to make radical changes in how the world distributes its wealth and in how we look after the people who are part of our human family.
What is the record of the government? It proposes a bill of this kind, but let us look behind the bill at some of the actual program steps taken by the government. This government has cut official development assistance. It has cut by $56.5 million assistance to international financial institutions. The voluntary sector, NGOs, have been cut by $9.6 million; multilateral food aid, cut by $32 million; multilateral technical assistance, cut by $12.8 million; bilateral food aid, cut by $24.4 million; international humanitarian assistance, cut by $4.5 million; and geographic programs, cut by $130 million.
It is a disgrace to this Parliament; it is a disgrace to the people of this country that the government has chosen to tax the poorest in the world in an effort to deal with its own mismanagement of our financial affairs. At the same time that it is making these cuts, the government is cutting taxes to the corporate sector, cutting out a series of moves which make easier for the rich to have more and imposes these penalties on the poor in the world.
We have to change our priorities. We must see that the first on our national agenda must be those in the world who are most in need. We have opportunities in this country to provide leadership on an international scale, and it is important that we do so.
I would like to take the opportunity to refer to one particular program that this government and its predecessor has given some support to, and that is Canada World Youth. It seems to me that the government has failed to grasp in the approach that it has taken to Official Development Assistance that, by and large, the Canadian people are supportive of programs to redistribute the world's wealth and to have Canada provide leadership in international development. This is demonstrated, not only in surveys, but in the kind of commitment that Canadians have given to international development organizations; the active role that Canadians have played, for example, in organizations such as Oxfam Canada, the work that Canadians have done overseas through CUSO and CIDA.
One program in particular, I think, has provided a great base of support for a clearer understanding by Canadians of what is going on in the world. Canada World Youth was a program formed approximately 15 to 18 years ago. The inspiration for it came from Senator Jacques Hebert who used his considerable persuasive capacities to talk the Government of Canada into launching a program which has enabled thousands of young people from Canada and thousands of young people from Third World countries to work together and live together in communities both in Canada and the Third World.
Out of the experience these thousands of young people have had has come a far more realistic understanding of the reality of the world, great progress in terms of self-development for those who have participated in the program and a clearer understanding of Canada for thousands of young people in Third World countries, many of whom are already moving into positions of leadership in those countries.
Canada World Youth is a program which is funded primarily by CIDA. It is beginning to receive organizational financial assistance from other provincial governments and of course gets some funding from the private. Canada World Youth has a board of directors which is voluntary and has now an effective and experienced infrastructure to provide effective leadership in the development of the program in Canada and abroad. Each year, the program works by developing a particular protocol with a series of Third World countries and under the program young Canadians can apply to participate in a six-month program.
An equal number of young people from Third World countries are selected to participate in the program by their home countries. The young people are divided into groups, a fundamental unit of seven Canadians and seven from the exchange country. They are brought together under the standard program first to spend three months living and working in a Canadian community and that is followed by three months in a Third World community. It is for young people, generally those in the post high school age group ranging in age from 19 to 21 or 22 years, as I understand it. It has offered to young Canadians and young people from Third World countries a very distinctive experience.
October 6, 1989

I was very fortunate myself to be able to participate for a few years on the board of directors of Canada World Youth. I was actually encouraged to do that by the fact that our daughter was in the program in 1979 and spent three months in Indonesia. As a result of that, she found an interest in southeast Asia and in the Pacific which has had a major beneficial effect on her life. I know from my direct connection with other young people who participated in Canada World Youth that it is an outstanding program and one which deserves the full support of Canadians.
We live in a time when we are under great pressures, but we also live in a time when in a unique way the world is close to us. The power and impact of television brings to our homes every night the reality of what is going on in South Africa, the situation in Mozambique, the difficulties that Namibia is having as it struggles toward self-government, the tremendous problems being experienced in sub-Sahara Africa, these issues are brought daily into our lives. As a result of that, this bill has the support of the Canadian people even at a time when the government is trying to persuade the country that it is obliged to make cuts in social programs and in programs such as this one.
These issues present dramatic opportunities for Canadians to participate in terms of service and with great hope for the future. I commend this bill to the House and I urge its adoption.

",New Democratic Party,,John F. Brewin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=adccd8db-1a2a-4bce-a0eb-d0168689be80&Language=E&Section=ALL
