basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2220269,ca.proc.d.1963-07-11.1,1963-07-11,,,,topic,BANKING AND COMMERCE,,,,,,,
2220270,ca.proc.d.1963-07-11.1.1,1963-07-11,,,,subtopic,BANKING AND COMMERCE,SECOND AND THIRD REPORTS OF STANDING,,,,,,
2220271,ca.proc.d.1963-07-11.1.1.1.1.1.1,1963-07-11,,,,stagedirection,,,,"Mr. Edmund Asselin (Notre Dame de Grace) presented the second and third reports of the standing committee on banking and commerce, and moved that the third report be concurred in.
Motion agreed to.",,,,
2220272,ca.proc.d.1963-07-11.2,1963-07-11,,,,topic,FINANCE,,,,,,,
2220273,ca.proc.d.1963-07-11.2.1,1963-07-11,,,,subtopic,FINANCE,TABLING OF OPINION ON VALIDITY OF CERTAIN APPOINTMENTS,,,,,,
2220274,ca.proc.d.1963-07-11.2.1.1,1963-07-11,51c861ef-0f17-4a79-8d9b-0854fb3ef33f,ca.m.6889,Right Hon. L. B. Pearson (Prime Minister):,Prime Minister,FINANCE,TABLING OF OPINION ON VALIDITY OF CERTAIN APPOINTMENTS,,"On July 5 the hon. member for Winnipeg North Centre asked the Acting Prime Minister for a legal opinion on the validity or otherwise of the appointment of certain persons to carry out special services in the Department of Finance.
I would like to table copies of a letter addressed on July 8, 1963, to the Clerk of the Privy Council by the deputy attorney general on this subject.

",Liberal,,Lester Bowles Pearson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51c861ef-0f17-4a79-8d9b-0854fb3ef33f&Language=E&Section=ALL
2220275,ca.proc.d.1963-07-11.3,1963-07-11,,,,topic,CUBA-INQUIRY AS TO GOVERNMENT POLICY,,,,,,,
2220276,ca.proc.d.1963-07-11.3.1.1,1963-07-11,,,,stagedirection,,,,On the orders of the day:,,,,
2220277,ca.proc.d.1963-07-11.3.2,1963-07-11,e4fa15c2-0df0-4e72-a19e-a21d44fc87fa,ca.m.7949,Mr. P. V. Noble (Grey North):,,CUBA-INQUIRY AS TO GOVERNMENT POLICY,,,"I should like to address a question to the Minister of Trade and Commerce. Is it the policy of this government to promote increased trade with Cuba, similar to the approach made by the former Conservative administration?

",Progressive Conservative,,Percy Verner Noble,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e4fa15c2-0df0-4e72-a19e-a21d44fc87fa&Language=E&Section=ALL
2220278,ca.proc.d.1963-07-11.3.3,1963-07-11,0ae975c1-8187-4ab9-b0ff-dfe9da639543,ca.m.7756,Hon. Mitchell Sharp (Minister of Trade and Commerce):,Minister of Trade and Commerce,CUBA-INQUIRY AS TO GOVERNMENT POLICY,,,"In view of the fact that I have not had notice of this question I think I should perhaps answer it tomorrow.

",Liberal,,Mitchell William Sharp,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0ae975c1-8187-4ab9-b0ff-dfe9da639543&Language=E&Section=ALL
2220279,ca.proc.d.1963-07-11.3.4,1963-07-11,e4fa15c2-0df0-4e72-a19e-a21d44fc87fa,ca.m.7949,Mr. Noble:,,CUBA-INQUIRY AS TO GOVERNMENT POLICY,,,"A supplementary question-

",Progressive Conservative,,Percy Verner Noble,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e4fa15c2-0df0-4e72-a19e-a21d44fc87fa&Language=E&Section=ALL
2220280,ca.proc.d.1963-07-11.3.5,1963-07-11,9a78a2e7-e965-4152-8817-3a12999a689b,ca.m.4546,Mr. Speaker:,Speaker of the Senate,CUBA-INQUIRY AS TO GOVERNMENT POLICY,,,"Order. I think we should leave it there. The minister said he would take this as notice and answer the question tomorrow.

",,,Maurice Bourget,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=9a78a2e7-e965-4152-8817-3a12999a689b&Language=E&Section=ALL
2220281,ca.proc.d.1963-07-11.3.6,1963-07-11,e4fa15c2-0df0-4e72-a19e-a21d44fc87fa,ca.m.7949,Mr. Noble:,,CUBA-INQUIRY AS TO GOVERNMENT POLICY,,,"Mr. Speaker, I should like to direct this question to the Minister of Trade and Commerce. Now that fish rationing has ended in Cuba, will the government make an effort to sell more fish products to that country?

",Progressive Conservative,,Percy Verner Noble,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e4fa15c2-0df0-4e72-a19e-a21d44fc87fa&Language=E&Section=ALL
2220282,ca.proc.d.1963-07-11.3.7,1963-07-11,0ae975c1-8187-4ab9-b0ff-dfe9da639543,ca.m.7756,Mr. Sharp:,Minister of Trade and Commerce,CUBA-INQUIRY AS TO GOVERNMENT POLICY,,,"Mr. Speaker, as I said in reply to an earlier question, I think I should deal with these questions of trade relations with Cuba all at once, and I will bear this question in mind when I am making my answer tomorrow.
(Translation):

",Liberal,,Mitchell William Sharp,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0ae975c1-8187-4ab9-b0ff-dfe9da639543&Language=E&Section=ALL
2220283,ca.proc.d.1963-07-11.4,1963-07-11,,,,topic,DOMINION-PROVINCIAL RELATIONS MUNICIPAL LOAN FUND  RESOLUTION OF QUEBEC LEGISLATURE,,,,,,,
2220284,ca.proc.d.1963-07-11.4.1.1,1963-07-11,,,,stagedirection,,,,On the orders of the day:,,,,
2220285,ca.proc.d.1963-07-11.4.2,1963-07-11,c17c9546-ec4f-47a5-95a7-27b20ceb25f5,ca.m.1993,Hon. Leon Balcer (Three Rivers):,,DOMINION-PROVINCIAL RELATIONS MUNICIPAL LOAN FUND  RESOLUTION OF QUEBEC LEGISLATURE,,,"Mr. Speaker, I wish to direct a question to the Prime Minister.
Could the Prime Minister tell us whether he has received the resolution unanimously carried by the Quebec legislature condemning the bill of federal assistance to municipalities, as well as an explanatory letter from Premier Lesage?
(Text):

",Progressive Conservative,,Léon Balcer,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c17c9546-ec4f-47a5-95a7-27b20ceb25f5&Language=E&Section=ALL
2220286,ca.proc.d.1963-07-11.4.3,1963-07-11,51c861ef-0f17-4a79-8d9b-0854fb3ef33f,ca.m.6889,Right Hon. L. B. Pearson (Prime Minister):,Prime Minister,DOMINION-PROVINCIAL RELATIONS MUNICIPAL LOAN FUND  RESOLUTION OF QUEBEC LEGISLATURE,,,"To the best of my knowledge no such resolution has been received, but I will inquire when I go back to my office.
(Translation):

",Liberal,,Lester Bowles Pearson,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=51c861ef-0f17-4a79-8d9b-0854fb3ef33f&Language=E&Section=ALL
