basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
1420999,ca.proc.d.1946-06-14.1,1946-06-14,,,,topic,FOREIGN EXCHANGE CONTROL,,,,,,,
1421000,ca.proc.d.1946-06-14.1.1,1946-06-14,,,,subtopic,FOREIGN EXCHANGE CONTROL,STATUTORY AUTHORITY FOR ORDERS IN COUNCIL PASSED UNDER WAR MEASURES ACT,,,,,,
1421001,ca.proc.d.1946-06-14.1.1.1.1,1946-06-14,,,,stagedirection,,,,"Right Hon. J. L. ILSLEY (Minister of Finance) moved that the house go into committee at the next sitting to consider the following resolution:
That it is expedient to present a measure to make statutory provision for foreign exchange control now exercised- under the authority of orders in council passed under the War Measures Act and for that purpose, inter alia, to (a) continue the special exchange fund account in the name of the Minister of Finance established under the Exchange Fund Act; (b) establish a foreign exchange control board which will be the successor of the existing foreign exchange control board and have power, under the direction and control of the Minister of Finance, to regulate and control transactions in foreign currencies and related transactions and to manage and operate the exchange fund account; (c) authorize the Minister of Finance to make advances to the exchange fund account out of unappropriated moneys in the consolidated revenue fund on such terms and conditions as the governor in council may prescribe; (d) authorize the payment out of the exchange fund account of such remuneration to authorized dealers as the governor in council may prescribe.
He said: His Excellency the Governor General, having been made acquainted with the subject matter of this resolution, recommends it to the consideration of the house.
Motion agreed to.",,,,
1421002,ca.proc.d.1946-06-14.2,1946-06-14,,,,topic,LABOUR CONDITIONS,,,,,,,
1421003,ca.proc.d.1946-06-14.2.1,1946-06-14,,,,subtopic,LABOUR CONDITIONS,MOULDERS' STRIKE IN BRITISH COLUMBIA- REPRESENTATIONS OP ENGINEERING FIRMS,,,,,,
1421004,ca.proc.d.1946-06-14.2.1.1.1,1946-06-14,,,,stagedirection,,,,On the orders of the day:,,,,
1421005,ca.proc.d.1946-06-14.2.1.2,1946-06-14,b8094e9f-95f3-46b2-ab3e-9e132f32ed9e,ca.m.8036,Mr. ANGUS MacINNIS (Vancouver East):,,LABOUR CONDITIONS,MOULDERS' STRIKE IN BRITISH COLUMBIA- REPRESENTATIONS OP ENGINEERING FIRMS,,"I wish to ask a question of the Minister of Labour. I am informed that representations have been made to the minister by certain engineering firms in Vancouver whose business has been affected by the prolonged moulders strike. May I ask the minister whether he has any statement to make and whether the Department of Labour is able to do anything in the circumstances?

",Co-operative Commonwealth Federation (C.C.F.),,Angus MacInnis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b8094e9f-95f3-46b2-ab3e-9e132f32ed9e&Language=E&Section=ALL
1421006,ca.proc.d.1946-06-14.2.1.3,1946-06-14,48fe0415-1454-43d8-a242-1562dedacc97,ca.m.2450,Hon. HUMPHREY MITCHELL (Minister of Labour):,Minister of Labour,LABOUR CONDITIONS,MOULDERS' STRIKE IN BRITISH COLUMBIA- REPRESENTATIONS OP ENGINEERING FIRMS,,"The hon. member was good enough to send me notice of his question. The wartime labour relations regulations, P.C. 1003, are administered in British Columbia by the Minister of Labour for British Columbia. That was the original arrangement when the regulations were drafted. As a consequence, all industrial disputes in that province are dealt with by the conciliation service of the province except those which are ordinarily within the legislative authority of parliament, such as disputes affecting railways, navigation or shipping, and by arrangement disputes affecting the coal mining industry. The foundry dispute is being handled by the provincial department of labour.
Mr. MacINNIS1: May I ask a supplementary question? Has the minister been advised by the premier of British Columbia or by any official, that they consider this a matter that comes under the federal department of labour?

",Liberal,,Humphrey Mitchell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=48fe0415-1454-43d8-a242-1562dedacc97&Language=E&Section=ALL
1421007,ca.proc.d.1946-06-14.2.1.4,1946-06-14,48fe0415-1454-43d8-a242-1562dedacc97,ca.m.2450,Mr. MITCHELL:,Minister of Labour,LABOUR CONDITIONS,MOULDERS' STRIKE IN BRITISH COLUMBIA- REPRESENTATIONS OP ENGINEERING FIRMS,,"I have no knowledge of that. I believe the statement I have made is a fairly practical one. It is obvious that the federal department of labour cannot get into every dispute in every province. I know that some newspaper editors, with little experience of these things, have expressed opinions to the contrary-

",Liberal,,Humphrey Mitchell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=48fe0415-1454-43d8-a242-1562dedacc97&Language=E&Section=ALL
1421008,ca.proc.d.1946-06-14.2.1.5,1946-06-14,b8094e9f-95f3-46b2-ab3e-9e132f32ed9e,ca.m.8036,Mr. MacINNIS:,,LABOUR CONDITIONS,MOULDERS' STRIKE IN BRITISH COLUMBIA- REPRESENTATIONS OP ENGINEERING FIRMS,,"They do on everything.

",Co-operative Commonwealth Federation (C.C.F.),,Angus MacInnis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=b8094e9f-95f3-46b2-ab3e-9e132f32ed9e&Language=E&Section=ALL
1421009,ca.proc.d.1946-06-14.2.1.6,1946-06-14,48fe0415-1454-43d8-a242-1562dedacc97,ca.m.2450,Mr. MITCHELL:,Minister of Labour,LABOUR CONDITIONS,MOULDERS' STRIKE IN BRITISH COLUMBIA- REPRESENTATIONS OP ENGINEERING FIRMS,,"-but that dispute is being handled by the provincial department, and I have no knowledge of any communication either to my department or to anyone else with respect to it.

Canteen Funds

",Liberal,,Humphrey Mitchell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=48fe0415-1454-43d8-a242-1562dedacc97&Language=E&Section=ALL
1421010,ca.proc.d.1946-06-14.3,1946-06-14,,,,topic,CANTEEN FUNDS,,,,,,,
1421011,ca.proc.d.1946-06-14.3.1,1946-06-14,,,,subtopic,CANTEEN FUNDS,ALLOCATION AND DISPOSITION,,,,,,
1421012,ca.proc.d.1946-06-14.3.1.1.1,1946-06-14,,,,stagedirection,,,,On the orders of the day:,,,,
1421013,ca.proc.d.1946-06-14.3.1.2,1946-06-14,62287d4a-32a2-4734-a1b3-18cce52da443,ca.m.5390,Mr. CLARENCE GILLIS (Cape Breton South):,,CANTEEN FUNDS,ALLOCATION AND DISPOSITION,,"I sent the Minister of Veterans Affairs notice of a question, but I see he is not here. Since the question has to do with the three defence departments, I will ask that it be taken as notice. Has the government complied with the recommendations contained in the fourth report of the canteen committee, which was set up in 1942, to arrange machinery for the allocation and disposition of canteen funds accumulated during the war?

",Co-operative Commonwealth Federation (C.C.F.),,Clarence Gillis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=62287d4a-32a2-4734-a1b3-18cce52da443&Language=E&Section=ALL
1421014,ca.proc.d.1946-06-14.3.1.3,1946-06-14,4147128e-2ec6-4295-95ae-389b95cc3ca4,ca.m.9666,Hon. DOUGLAS ABBOTT (Minister of National Defence):,Minister of National Defence; Minister of National Defence for Naval Services,CANTEEN FUNDS,ALLOCATION AND DISPOSITION,,"Perhaps I might answer that question now. We are giving careful consideration to the whole question of canteen funds. I have asked the officers of my department to get me certain information in connection with them. Although I will not make any positive statement to this effect, I think I shall wish to suggest that at the next session of parliament we set up another committee on canteen funds, because the question is an important one. Substantial sums of money are involved. My present view is that it would be well to have the question considered by a committee of this house, but I do not think it would be possible to do it at this session. I make that statement in reply to my hon. friend's question in order that he and others interested may know the way we are thinking about it at the moment.

",Liberal,,Douglas Charles Abbott,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4147128e-2ec6-4295-95ae-389b95cc3ca4&Language=E&Section=ALL
1421015,ca.proc.d.1946-06-14.3.1.4,1946-06-14,85e86cff-e37a-4ccc-937c-a3372202a60a,ca.m.4777,Mr. OOCKERAM:,,CANTEEN FUNDS,ALLOCATION AND DISPOSITION,,"May I ask the minister a supplementary question? What is to be the disposition of the funds of regimental canteens and clubs? Are they to go into the canteen funds?

",Progressive Conservative,,Alan Cockeram,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=85e86cff-e37a-4ccc-937c-a3372202a60a&Language=E&Section=ALL
