basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2639561,ca.proc.d.1970-02-02.1,1970-02-02,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
2639562,ca.proc.d.1970-02-02.1.1,1970-02-02,,,,subtopic,ROUTINE PROCEEDINGS,HOUSING,,,,,,
2639563,ca.proc.d.1970-02-02.1.1.1.1,1970-02-02,c5839d00-6380-4e74-91ce-c7dedadc181e,ca.m.9689,Hon. Robert K. Andras (Minister without Portfolio):,Minister Without Portfolio,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"Mr. Speaker, I should like to make a statement on the capital budget of Central Mortgage and Housing Corporation for the calendar year 1970 which for the first time is being tabled this early in the year. The approved capital budget authorizes CMHC to make loans under the various sections of the National Housing Act in a total amount of $854 million. This represents an increase of $174 million over the 1969 commitment level of $680 million. As in 1969, and in accordance with the undertaking given in the Speech from the Throne at the opening of this session, the largest part of the corporation's budget will be devoted to the provision of housing for low-income families and persons. A total of $570 million has been reserved for this purpose.
An amount of $265 million has been allocated to the provincial housing authorities for the public housing program under section 35 of the National Housing Act. They were so informed last week. In almost all cases, this matches provincial requests. An amount of $105 million will be directed immediately to section 16 loans to sponsoring groups who will supply low-rental housing in limited-return, non-profit and co-operative projects. The sum of $200 million is being reserved temporarily for new innovations and a balancing of distribution based on need. It is my hope that a substantial portion of this $200 million can be used to bolster efforts in those areas where poverty is most acute and to employ new or revised techniques for reaching low-income families where the present arrangements under the National Housing Act may not be fully effective. In any event, these funds will permit the corporation
to arrange in 1970 for the construction of
35.000	housing units specifically for low-income families.
So that hon. members will have some idea of the magnitude of this allocation it should be noted that during the 20 years prior to 1969, 82,000 homes for low-income families were built in Canada through the CMHC loan budget. In 1969, in line with government policy, provision was made for 27,000 units of low-rental, low-income housing in that year, a number that will be increased to not less than
35.000	units in 1970.

",Liberal,,Robert Knight Andras,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c5839d00-6380-4e74-91ce-c7dedadc181e&Language=E&Section=ALL
2639564,ca.proc.d.1970-02-02.1.1.1.2,1970-02-02,intervention,,,,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"Hear, hear.

",,,Some hon. Members:,
2639565,ca.proc.d.1970-02-02.1.1.1.3,1970-02-02,c5839d00-6380-4e74-91ce-c7dedadc181e,ca.m.9689,Mr. Andras:,Minister Without Portfolio,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"The total allocation of capital funds for low-income housing in 1969 and 1970 at 62,000 units therefore represents 75 per cent of the previous 20 years' performance. In addition to the specific low-income housing sections, $110 million will be for direct loans under section 40 to home owners for new and existing housing in small towns, rural areas and the remote parts of Canada where new communities are emerging as a result of the development of resource industries. It is my intention, Mr. Speaker, that the direct lending activities of CMHC under section 40 shall also be devoted to the needs of families in the lower income brackets.
An allocation of $45 million has been made for student housing, which will provide 6,500 dormitory beds on university campuses. Unfortunately, this allocation will not meet all of the demand for student housing in 1970. But in view of the pressing and greater need for housing for low-income families and because of the large amount of capital funds directed to student housing in recent years, it is my opinion that a modest decline from $55 million to $45 million this year is appropriate. In this regard hon. members will recall that $340 million has been devoted to student housing in the last nine years, an amount that has produced more than 56,000 hostel beds and nearly 5,000 units of fully served accommodation on university campuses.
[DOT] (2:10 p.m.)
In view of the increasing concern with ground and water pollution, the CMHC budget provides for loans to assist in financ-

February 2, 1970
CMHC 1970 Budget
ing sewage treatment plants and major trunk sewers in an amount of $75 million. This is an increase of 50 per cent over the 1969 figure of $50 million and represents the only major increase in the non-housing portion of the corporation's 1970 capital budget. The funds allocated for land assembly and urban renewal loans have been set at approximately the 1969 level.
Hon. members will note that, of the total budget, $724 million is being directed to housing purposes, mainly for low income families and persons, including the elderly, while $130 million has been reserved for infrastructure programs, such as sewage treatment, land assembly and urban renewal.
The 1970 CMHC capital budget is being tabled concurrently with these few remarks. May I conclude by reminding hon. members that, in addition to the large sums to which I have already referred, there is an amount of $53.7 million in the annual estimates covering grants, subsidies and losses under part V, sections 23 A and 23B and 36G of the National Housing Act, as well as losses on public housing projects. I should like to add that, as I have stated on previous occasions, we, in cooperation with the provinces, are seeking to encourage and establish long-range budgeting for all NHA programs.

",Liberal,,Robert Knight Andras,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c5839d00-6380-4e74-91ce-c7dedadc181e&Language=E&Section=ALL
2639566,ca.proc.d.1970-02-02.1.1.1.4,1970-02-02,c1f28411-ee02-4c23-9765-00b8c66fa99b,ca.m.3470,Mr. Lincoln M. Alexander (Hamillon West):,,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"Mr. Speaker, I welcome the statement by the Minister without Portfolio in charge of housing. It certainly shows some awareness of housing problems as they affect the poor. But I must state at the outset that we on this side of the House are extremely disturbed and gravely disappointed that the minister has made no mention of guidelines for public housing, which are extremely important to all. Therefore it appears that uncertainty still remains regarding size and design. I hope that the minister, in his wisdom, will look into this matter inasmuch as several questions have been directed to him over the past months as to when these guidelines would be available.
One very important point regarding the minister's statement which gives those on this side of the House some concern is the fact that, as has been said on many occasions, tenants in public housing are trapped by high rents. We must remember that public housing was never intended to be permanent but rather only a temporary means of providing housing for those at the bottom of the economic ladder until such time as they are able to move into more substantial housing on a permanent basis.

I should like to point out at this time that those living in public housing who earn approximately $560 a month pay rent of approximately $160 a month. As their income increases we find that those making approximately $600 a month pay $180 a month for rent. Yet studies have shown that people living in our larger metropolitan areas where the same circumstances exist who earn $14,000 a year pay approximately $176 per month for rent. Therefore I point out to the minister that the public housing rental scale is far too high. Changes must be made to take account of differences in projects, in construction costs and in the quality of services. In this regard we have to pay specific attention to the tenant associations which are deeply involved in this matter.
I notice the Minister mentioned that some emphasis is to be placed on limited dividend housing. I point out that with $105 million to be devoted to this field we must have some regard for priority. In effect I do not think this type of home is geared to meet the needs of those in the lower income bracket but rather the needs of those in the $6,000 to $8,000 bracket. Therefore I say we should be concerned to see that at the expiration of 15 years these limited dividend housing projects will have no further governmental supervision. Charges of $100 a month for a one-bedroom apartment could conceivably increase to $200 a month.
With regard to limited dividend housing we must also be concerned about the high cost of land. In order for this type of project to be successful it is important that the government realize that we must be concerned about acquiring serviced land upon which this type of housing can be erected. We have to realize that public housing is designed to meet the needs of the poor. Therefore our policies with respect to public housing should be directed to assisting those people whom I have described as being locked in.
The amount of money now going into direct loans is of some significance in terms of the interest shown, but I would like to remind the minister that in the past-and here the only figures we have are for 1968-apparently 75 per cent of this money was directed to people who on average were making between $8,000 and $10,000 per year.
There were certain unwarranted inconsistencies in the minister's speech which I would like to bring to his attention. One concerns the fact that the government does not have an acceptable urban renewal policy. The vast
February 2, 1970

majority of poor people in this land live within areas now designated for urban renewal projects. The minister's statement on this aspect is unacceptable to many people, particularly to those on this side of the House who are concerned about helping the poor. I say with all respect to the minister that he should try to issue a policy statement at least once a year.
I believe that the Minister without Portfolio (Mr. Andras) should get together with the Minister of Finance (Mr. Benson). It appears to me there is not too much rapport between them, if that is now the acceptable word rather than dialogue, because the Minister of Finance wants to bring homes under a new capital gains tax structure, while at the same time he is talking about taxing the small businessman at the rate of 50 per cent on his profits, a step which will certainly discourage home ownership.
I must also point out that student housing is a unique problem calling for special consideration. It has been reported that there will be some 500,000 students needing accommodation by 1975. If this be true, then we must be very concerned because student housing affects the intellectual and emotional development of students. A sum of $45 million is neither practical nor adequate.
[DOT] (2:20 p.m.)

",Progressive Conservative,,Lincoln MacCauley Alexander,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c1f28411-ee02-4c23-9765-00b8c66fa99b&Language=E&Section=ALL
2639567,ca.proc.d.1970-02-02.1.1.1.5,1970-02-02,3e0d75d7-a08d-413b-9413-e6054d79e797,ca.m.4170,Mr. Speaker:,Speaker of the House of Commons,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"Order, please. I hesitate to interrupt the hon. member-will the hon. member kindly resume his seat. I appreciate that the matter now under consideration is of great importance but at the same time the Standing Order requires that comments on ministerial statements should be brief. I would invite the hon. member to come to a conclusion as early as possible.

",Independent,,Lucien Lamoureux,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3e0d75d7-a08d-413b-9413-e6054d79e797&Language=E&Section=ALL
2639568,ca.proc.d.1970-02-02.1.1.1.6,1970-02-02,c1f28411-ee02-4c23-9765-00b8c66fa99b,ca.m.3470,Mr. Alexander:,,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"Thank you, Mr. Speaker. The matter is so complex and calls for so much involvement that perhaps I was carried away.
I welcome the statement of the minister. I point out, however, that successful public housing is not only dependent on the number of projects but also on the inter-related effect of general housing policy. Unless we begin to produce homes at reasonable cost and with a reasonable rental scale, people with rising incomes will remain locked in and dependent on public housing.

",Progressive Conservative,,Lincoln MacCauley Alexander,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c1f28411-ee02-4c23-9765-00b8c66fa99b&Language=E&Section=ALL
2639569,ca.proc.d.1970-02-02.1.1.1.7,1970-02-02,8af30b71-2fe1-41ff-a94b-930e0ac21f50,ca.m.1950,Mr. David Lewis (York South):,Parliamentary Leader of the N.D.P.,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"Mr. Speaker, the amiable and courteous minister read his statement with a great deal of pride, I
CMHC 1970 Budget
thought. I suppose he ought to be congratulated that he did make the statement today. I remind him, however, that this is the beginning of February and that the Ontario government found it necessary to freeze its public housing program until he had tabled the CMHC budget. I see no reason in the world why he could not have done so before the end of last year instead of in the second month of the year to which the budget is intended to apply.
Everyone in this House and in the country must be glad that the minister has increased the money available for public housing in view of the fact that this is the major concern in the generally difficult field of housing. But I cannot help but be distressed and saddened by the fact that after some years of study of the problem of housing, after task forces, reports and housing conferences across the country, all we have today is the provision of a little more money in the realm of housing. Have any guidelines for public housing, any of those programs necessary to make it effective, any of the details, been made known to this Parliament, the provincial governments or the municipal authorities? What in heaven's name are we going to do for the poor people who have no housing? That is where the problem lies.
I happened to be present last Saturday, as was my leader, the hon. member for Nanai-mo-Cowichan-The Islands, at a meeting at Trefann Court in Toronto where people concerned with urban renewal and threatened with the demolition of their houses, and people from existing public housing projects such as Regent Park, met with us and spoke of their worries. It was an experience to sit and listen to these Canadians speak of the kind of life they sire forced to live in these public housing projects. Apparently the attention paid to garbage collection in these large apartments is inadequate and in some cases garbage is piled up at elevators to within two feet of the ceiling. Apparently, too, the people cannot always get adequate maintenance service and have to chase around for days to get plumbing or electrical repairs made. They complain too that the rents are much too high for people with families to support.
One cannot feel satisfied that the public housing program up to this time has accomplished anything except to provide a roof over heads that might otherwise not have had one. Surely, Mr. Speaker, that is not what we are after. Surely what we are after is to build communities into which Canadians who

February 2, 1970
CMHC 1970 Budget
cannot afford high-price homes can move and live in decency and with some sort of personal fulfilment rather than having to live in a new form of degradation, a new form of inferiority such as accompanies these public housing projects.
These people told us that they have no recreation facilities, no chance of participating in what takes place in the projects and that there is bad management. I am just reporting what they told us. I appreciate that the federal minister does not do the managing. That is done through the Ontario Housing Corporation or similar bodies in the other provinces. I am not saying it is directly his fault but I am saying that it is his fault to some extent because the government has failed to bring down guidelines for public housing demanding that there be recreational facilities and good management and laying down as a condition governing the advancing of any money the requirement that the environment be such that Canadian children can be brought up in decency. That is the main point I wished to make.
I do not wish to speak at such length that Your Honour will have to remind me to be brief. I say to the minister that what he has presented today is really no solution to those concerned about the problem of public housing. The problem is a social one. It is of concern to those living in our present public housing projects who cannot live in decency and have to pay too high a rent. Many of these people are not given any chance to make decisions which will affect their lives in these apartments.
I submit that the minister is doing only one-tenth of his job when he brings to our attention the slight and inadequate increase in the allocation of funds for public housing.

",New Democratic Party,,David Lewis,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=8af30b71-2fe1-41ff-a94b-930e0ac21f50&Language=E&Section=ALL
2639570,ca.proc.d.1970-02-02.1.1.1.8,1970-02-02,f4c6bc18-e0f0-4440-a03d-bd72c0d833a1,ca.m.5547,Mr. Rene Matte (Champlain):,,ROUTINE PROCEEDINGS,HOUSING,TABLING OF CENTRAL MORTGAGE AND HOUSING CORPORATION 1970 CAPITAL BUDGET,"Mr. Speaker, I will be quite brief. I merely wish to point out some gaps in the government proposal on housing. Each time that the government announces that it is granting some kind of assistance, I wonder what it really means for Quebec. We already know that Central Mortgage and Housing Corporation provides very few loans to Quebec compared to Ontario. This depends on the fact that standards in a country as vast as Canada cannot be the same for all provinces. In the housing field, some provisions are closely related to the individual himself.
Due to the presence of various ethnic groups in Quebec, in comparison with other

Canadian provinces, the government should have realized that there was already a housing corporation in that province which cannot have the necessary scope to serve the people, on account of its lack of funds. In order to solve the problem, should the government not have provided more money to the Quebec housing corporation, and thus by decentralizing the problem, it could more easily have met the needs of the population of Canada in general and that of Quebec in particular.

",Ralliement Créditiste,,René Matte,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=f4c6bc18-e0f0-4440-a03d-bd72c0d833a1&Language=E&Section=ALL
