basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2615111,ca.proc.d.1969-07-16.1,1969-07-16,,,,topic,ROUTINE PROCEEDINGS,,,,,,,
2615112,ca.proc.d.1969-07-16.1.1.1,1969-07-16,,,,stagedirection,,,,"to table a copy of a message from the Canadian High Commission in Lagos, dated July 14, 1969, on the subject of the report in the Globe and Mail of July 12 relating to a statement alleged to have been made by Brigadier Hamilton.",,,,
2615113,ca.proc.d.1969-07-16.2,1969-07-16,,,,topic,NATIONAL CAPITAL,,,,,,,
2615114,ca.proc.d.1969-07-16.2.1,1969-07-16,,,,subtopic,NATIONAL CAPITAL,TABLING OF SIXTY-NINTH REPORT OF COMMISSION QUESTIONS ON THE ORDER PAPER,,,,,,
2615115,ca.proc.d.1969-07-16.2.1.1,1969-07-16,4ff4a33a-f82d-47c1-90cc-10cd8c78bb05,ca.m.7631,Hon. Jean Marchand (Minister of Regional Economic Expansion):,Minister of Regional Economic Expansion,NATIONAL CAPITAL,TABLING OF SIXTY-NINTH REPORT OF COMMISSION QUESTIONS ON THE ORDER PAPER,,"Mr. Speaker, I would like to table in French and English two copies of the 69th report of the National Capital Commission. I apologize, Mr. Speaker, for not having tabled that report yesterday, which was the deadline, but one of the essential signatures was missing, due to the summer holidays. I hope that the house will excuse me for this slight irregularity.

",Liberal,,Jean Marchand,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4ff4a33a-f82d-47c1-90cc-10cd8c78bb05&Language=E&Section=ALL
2615116,ca.proc.d.1969-07-16.3,1969-07-16,,,,topic,CAPE BRETON DEVELOPMENT CORPORATION,,,,,,,
2615117,ca.proc.d.1969-07-16.3.1,1969-07-16,,,,subtopic,CAPE BRETON DEVELOPMENT CORPORATION,TABLING OF CORRESPONDENCE WITH CHAIRMAN RESPECTING RESIGNATION,,,,,,
2615118,ca.proc.d.1969-07-16.3.1.1,1969-07-16,3182f9f8-dbee-4324-93f2-30c9df730339,ca.m.6015,Hon. Donald S. Macdonald (Presideni of the Privy Council):,President of the Privy Council; Leader of the Government in the House of Commons; Liberal Party House Leader,CAPE BRETON DEVELOPMENT CORPORATION,TABLING OF CORRESPONDENCE WITH CHAIRMAN RESPECTING RESIGNATION,,"Mr. Speaker, further to an undertaking given earlier by the Prime Minister I should like to table copies of correspondence between the Prime Minister and Mr. Fullerton, the chairman of the Cape Breton Development Corporation, in respect of the latter's resignation.

",Liberal,,Donald Stovel Macdonald,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3182f9f8-dbee-4324-93f2-30c9df730339&Language=E&Section=ALL
2615119,ca.proc.d.1969-07-16.3.2,1969-07-16,,,,subtopic,CAPE BRETON DEVELOPMENT CORPORATION,EXTERNAL AFFAIRS,,,,,,
2615120,ca.proc.d.1969-07-16.3.2.1.1,1969-07-16,0ae975c1-8187-4ab9-b0ff-dfe9da639543,ca.m.7756,Hon. Mitchell Sharp (Secretary of State for External Affairs):,Secretary of State for External Affairs,CAPE BRETON DEVELOPMENT CORPORATION,EXTERNAL AFFAIRS,MESSAGE FROM CANADIAN HIGH COMMISSION IN LAGOS RESPECTING ALLEGED STATEMENT BY BRIGADIER HAMILTON,"Mr. Speaker, I should like
(Questions answered orally are indicated by an asterisk.)

",Liberal,,Mitchell William Sharp,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=0ae975c1-8187-4ab9-b0ff-dfe9da639543&Language=E&Section=ALL
