basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2688519,ca.proc.d.1970-11-04.1,1970-11-04,,,,topic,QUESTIONS ON THE ORDER PAPER,,,,,,,
2688520,ca.proc.d.1970-11-04.1.1.1,1970-11-04,,,,stagedirection,,,,"(Questions answered orally are indicated by an asterisk.)
LEGISLATION DEALING WITH ROYAL AND/OR NATIONAL ANTHEMS",,,,
2688521,ca.proc.d.1970-11-04.1.2,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,,,['Agreed.'],,,,
2688522,ca.proc.d.1970-11-04.1.2.1,1970-11-04,1c84ed8e-0b0a-441b-a324-bedff3f898fc,ca.m.1648,Mr. J. A. Jerome (Parliamentary Secretary to President of the Privy Council):,Parliamentary Secretary to the President of the Privy Council,QUESTIONS ON THE ORDER PAPER,,,"See Hansard, November 2, 1970, page 780.

",Liberal,,James Alexander Jerome,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1c84ed8e-0b0a-441b-a324-bedff3f898fc&Language=E&Section=ALL
2688523,ca.proc.d.1970-11-04.1.3,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,&quot;HMCS RAINBOW&quot;-COST OF REFIT,,,,,,
2688524,ca.proc.d.1970-11-04.1.3.1,1970-11-04,2ab82d94-802a-482b-afff-5b9d30277acd,ca.m.5149,,,QUESTIONS ON THE ORDER PAPER,&quot;HMCS RAINBOW&quot;-COST OF REFIT,,"1.	What was the estimated cost for the refit of HMCS Rainbow?
2.	What are the total expenditures to date for the refit?
3.	On what date did the refit commence?
4.	On what date was it completed, or is it due to be completed?
5.	Were tenders called for the refit?
6.	What companies bid for the work?
7.	Who did the work, or was awarded the contract?
8.	Was the contract awarded on a cost-plus basis?

",Progressive Conservative,,Mr. Mazankowski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2ab82d94-802a-482b-afff-5b9d30277acd&Language=E&Section=ALL
2688525,ca.proc.d.1970-11-04.1.3.2,1970-11-04,3182f9f8-dbee-4324-93f2-30c9df730339,ca.m.6015,Hon. Donald S. Macdonald (Minister of National Defence):,Minister of National Defence,QUESTIONS ON THE ORDER PAPER,&quot;HMCS RAINBOW&quot;-COST OF REFIT,,"1. In March 1969, $1,940,000.
2.	$2,490,000.
3.	September 8, 1969.
4.	The refit, including trials and inspection, was completed July 17, 1970.
5.	No.
6.	Not applicable.
7.	The Canadian Forces Ship Repair Unit, Pacific, in HMCS Dockyard, Esquimalt.
8.	Not applicable.

",Liberal,,Donald Stovel Macdonald,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=3182f9f8-dbee-4324-93f2-30c9df730339&Language=E&Section=ALL
2688526,ca.proc.d.1970-11-04.1.4,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,NUMBER OF MERGERS OR TAKE-OVERS RECORDED,,,,,,
2688527,ca.proc.d.1970-11-04.1.4.1,1970-11-04,6ab1d342-3030-459c-9751-639f09fada02,ca.m.6516,,,QUESTIONS ON THE ORDER PAPER,NUMBER OF MERGERS OR TAKE-OVERS RECORDED,,"1.	For each year 1963 to 1969, how many (a) foreign (b) domestic industrial mergers or take-overs have been recorded by the Combines Investigation Branch of the Department of Consumer and Corporate Affairs?
2.	Do the figures cover the Canadian service sector and, if not, to what extent are they understated regarding the extent of merger activity in Canada?

",New Democratic Party,,Mr. Saltsman,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6ab1d342-3030-459c-9751-639f09fada02&Language=E&Section=ALL
2688528,ca.proc.d.1970-11-04.1.4.2,1970-11-04,eacdf906-7476-407d-a168-5a63fea9ab46,ca.m.3145,Hon. Ron Basford (Minisler of Consumer and Corporate Affairs):,Minister of Consumer and Corporate Affairs,QUESTIONS ON THE ORDER PAPER,NUMBER OF MERGERS OR TAKE-OVERS RECORDED,,"1. The number of mergers recorded by the Office of the Director of Investigation and Research under the Combines Investigation Act for each of the years 1963 to 1969 inclusive is set out below:
Foreign1	Domestic2	Total1960 	
93	110	2031961	
86	152	2381962 	
79	106	1851963 	
41	88	1291964 	
80	124	2041965 	
78	157	2351966 	
80	123	2031967 	
85	143	2281968 	
163	239	4021969 	
168	336	5041	Acquisitions involving a known foreign owned or controlled acquiring company (the nationality of the controlling interest in the acquired company prior to the merger could have been foreign or Canadian).2	Acquisitions involving an acquiring company not known to be foreign owned or controlled (the nationality of the controlling interest in the acquired company prior to the merger could have been foreign or Canadian).
This table both updates and revises the figures reported last year. The compilation is based upon information published in the major financial news media including daily and financial newspapers, trade journals, business magazines and other publications of Canada, the United States and the United Kingdom. When similar information was tabled in the House of Commons on December 15, 1969, certain companies involved in mergers drew attention to inaccuracies they found in the table. Accordingly, a review of the information recorded in the register, which depended upon the accuracy of press reports, was undertaken, but not to the extent of mounting a substantial research effort for which resources were not available. The examination of the recorded information revealed a number of problems. In some instances a division or group of assets capable of sustaining an independent firm in business had been acquired rather than the listed company itself. In others, the reported acquisitions of voting shares of a company, although substantial, did not necessarily amount to control. Some consolidations reported in the press as mergers were actually a reorganization of companies previously associated with one another by way of common ownership. Reported multiple acquisitions sometimes involved com-
864

November 4, 1970
Questions
parries that were already associated with one another by way of common ownership and sometimes the acquired companies were, prior to the acquisition independently owned. The extent of the foreign ownership in some Canadian acquiring companies was less than a majority of the voting stock. Certain acquired companies turned out to have been foreign controlled before the reported acquisition. Finally, in many instances there was no factual evidence available to indicate whether the particular acquired company was, prior to the reported merger, Canadian or foreign controlled.
This examination of the evidence indicates that although the register does reflect a fairly comprehensive coverage of published sources of information there is a great need of more adequate continuing sources of information about mergers. The register should, therefore, not be regarded at present as more than an initial review of public information, with no guarantee of its accuracy.
2.	No. The Director of Investigation and Research has sought to record all reported mergers that have taken place only in those sectors of Canadian industry which are subject to the Combines Investigation Act. Accordingly, firms in the service sectors of the economy, except for transportation (of articles) are largely excluded, e.g. financial institutions, most utilities, advertising agencies, real estate companies, etc. The Director of Investigation and Research is therefore not in a position to estimate the extent of merger activity in the service sector of the Canadian economy.

",Liberal,,Stanley Ronald Basford,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eacdf906-7476-407d-a168-5a63fea9ab46&Language=E&Section=ALL
2688529,ca.proc.d.1970-11-04.1.5,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,PRICES AND INCOMES COMMISSION PERSONNEL,,,,,,
2688530,ca.proc.d.1970-11-04.1.5.1,1970-11-04,6116d4fa-3305-4f4b-881b-249e81d2a572,ca.m.9792,,,QUESTIONS ON THE ORDER PAPER,PRICES AND INCOMES COMMISSION PERSONNEL,,"1.	Who are the present members of the Prices and Incomes Commission and what are their respective annual salaries?
2.	In each case, what are the specific functions of each member of the Commission?

",New Democratic Party,,Mr. Orlikow,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6116d4fa-3305-4f4b-881b-249e81d2a572&Language=E&Section=ALL
2688531,ca.proc.d.1970-11-04.1.5.2,1970-11-04,eacdf906-7476-407d-a168-5a63fea9ab46,ca.m.3145,Hon. Ron Basford (Minister of Consumer and Corporate Affairs):,Minister of Consumer and Corporate Affairs,QUESTIONS ON THE ORDER PAPER,PRICES AND INCOMES COMMISSION PERSONNEL,,"I have been informed by the Chairman of the Prices and Incomes Commission as follows: 1 and 2: (a) Mr. J. H. Young, Chairman, is paid a salary in the range of a D.M. 3, $37,000-$40,000. (b) Mr. P. Gerin-Lajoie, Vice-Chairman, is paid a salary in the range of a D.M. 3, $37,000-$40,000. (c) Mr. B. G. Barrow, who is responsible for the Price Review Program, is paid a salary in the range of a D.M. 1, $28,000-$33,000. (d) Mr. G. E. Freeman, who is responsible for the Research and Current Analysis Programs, is paid a salary in the range of a D.M. 1, $28,000-$33,000. (e) Mr. G. V. Haythorne, who is responsible for the Information Program and relations with Economic Interest Groups, is paid a salary in the range of a D.M. 1, $28,000-$33,000.

",Liberal,,Stanley Ronald Basford,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=eacdf906-7476-407d-a168-5a63fea9ab46&Language=E&Section=ALL
2688532,ca.proc.d.1970-11-04.1.6,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,CANADIAN COMPANIES EXEMPT FROM LIABILITY FOR CUSTOM DUTIES ON IMPORTS FOR MILITARY CONTRACTORS IN UNITED STATES,,,,,,
2688533,ca.proc.d.1970-11-04.1.6.1,1970-11-04,aa40bd53-d3d5-4a04-8bff-608d6728890a,ca.m.3454,,,QUESTIONS ON THE ORDER PAPER,CANADIAN COMPANIES EXEMPT FROM LIABILITY FOR CUSTOM DUTIES ON IMPORTS FOR MILITARY CONTRACTORS IN UNITED STATES,,"1.	What companies in Canada are presently exempt from liability for custom duties on imports used in making components for military contractors in the United States?
2.	In each case, when did the custom remission order become effective and for what period of time?
3.	In each case, what is the estimated value of the remission of custom duties?

",New Democratic Party,,Mr. Broadbent,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=aa40bd53-d3d5-4a04-8bff-608d6728890a&Language=E&Section=ALL
2688534,ca.proc.d.1970-11-04.1.6.2,1970-11-04,4e3a9e68-a6fb-4e24-9458-cfe2e836c8bc,ca.m.4873,Hon. Herb Gray (Minisler of National Revenue):,Minister of National Revenue,QUESTIONS ON THE ORDER PAPER,CANADIAN COMPANIES EXEMPT FROM LIABILITY FOR CUSTOM DUTIES ON IMPORTS FOR MILITARY CONTRACTORS IN UNITED STATES,,"1,
2 and 3. Order in Council P.C. 1960-1600, November 25, 1960, provides for duty and tax remissions for goods that are or will become the property of the United States government and will be used solely and exclusively in joint Canada-United States projects. The Order remains in effect until formally revoked. Companies extended the benefits of the Order are:
Estimated annual
value of
Name of Company	remittance

Abbey Electronics Co. Ltd.,	13,400
Rexdale, Ont.
Atlas Polar Co. Ltd.,	5,000
Toronto, Ont.
Canadian General Electric Co.	Ltd.,	18,000
Toronto, Ont.
Canadian Marconi Co.,	34,000
Montreal, Que.
Canadian Westinghouse Co. Ltd.,	315
Hamilton, Ont.
Garrett Manufacturing Ltd.,	2,300
Toronto, Ont.
Genaire Ltd.,	5,000
St. Catharines, Ont.
ITT Canada Ltd.,	14,000
Montreal, Que.
Litton Systems,	30,000
Toronto, Ont.
Motorola Electronic Sales,	129
Rexdale, Ont.
Prelco Electronics,	1,100
Montreal, Que.
Radio Engineering Products,	1,200
Montreal, Que.
Raytheon Canada Ltd.,	4,500
Waterloo, Ont.
Spar Aerospace Products Ltd.,	6,600
Malton, Ont.
Standard Coil Products (Canada) Ltd.,	1,400
Toronto, Ont.
Valeriote Electronics (Guelph) Ltd.,	13,000
Guelph, Ont.
Varian Associates of Canada Ltd.,	2,000
Georgetown, Ont.
Order in Council P.C. 1970-1404, August 5,
1970, the Canadair Limited Defence Development Remission Order, grants remission of Customs duties on parts and material imported during the period January 1,
1968, and ending December 31, 1971, by Canadair Limited, Montreal, Que., under defence development and production-sharing programs.	20,000

November 4, 1970

",Liberal,,Herbert Eser (Herb) Gray,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=4e3a9e68-a6fb-4e24-9458-cfe2e836c8bc&Language=E&Section=ALL
2688535,ca.proc.d.1970-11-04.1.7,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,TASK FORCE ON INFORMATION RECOMMENDATION,,,,,,
2688536,ca.proc.d.1970-11-04.1.7.1,1970-11-04,279663fb-c05e-4f76-934e-36da39af24a9,ca.m.2855,,,QUESTIONS ON THE ORDER PAPER,TASK FORCE ON INFORMATION RECOMMENDATION,,"Has the government accepted the Task Force on Information recommendation regarding government advertising and, if not, is the government giving consideration to establishing a Crown corporation or agency for all government advertising?

",New Democratic Party,,Mr. Mather,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=279663fb-c05e-4f76-934e-36da39af24a9&Language=E&Section=ALL
2688537,ca.proc.d.1970-11-04.1.7.2,1970-11-04,fec67695-f109-4531-9eda-a768eeaf64d9,ca.m.4469,Hon. Robert Stanbury (Minister without Portfolio):,Minister Without Portfolio,QUESTIONS ON THE ORDER PAPER,TASK FORCE ON INFORMATION RECOMMENDATION,,"Cabinet has approved in principle the major Task Force Recommendation on agency selection procedures for government departments and agencies and is now considering the best means of implementing that recommendation.

",Liberal,,Robert Douglas George Stanbury,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fec67695-f109-4531-9eda-a768eeaf64d9&Language=E&Section=ALL
2688538,ca.proc.d.1970-11-04.1.8,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,MOTOR VEHICLE SAFETY REGULATIONS,,,,,,
2688539,ca.proc.d.1970-11-04.1.8.1,1970-11-04,279663fb-c05e-4f76-934e-36da39af24a9,ca.m.2855,,,QUESTIONS ON THE ORDER PAPER,MOTOR VEHICLE SAFETY REGULATIONS,,"On what date does the Minister of Transport, under Canada's Federal Motor Vehicle Safety Regulations, intend to announce standards regarding (a) front and rear bumper construction (b) rear window defrosting standards (c) trunk penetration, side-impact and door crash resistance standards (d) standards limiting the horse-power of vehicles made in or imported into Canada?

",New Democratic Party,,Mr. Mather,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=279663fb-c05e-4f76-934e-36da39af24a9&Language=E&Section=ALL
2688540,ca.proc.d.1970-11-04.1.8.2,1970-11-04,5763cb6f-2e75-4497-8be1-74a10756914a,ca.m.5462,Mr. Gerard Duquet (Parliamentary Secretary to Minister of Transport):,Parliamentary Secretary to the Minister of Transport,QUESTIONS ON THE ORDER PAPER,MOTOR VEHICLE SAFETY REGULATIONS,,"In relation to (a), (b) and (c), research on these aspects of vehicle safety is currently being undertaken but, until such time as the results of these studies can be translated into safety standards, it is impossible to forecast the date on which they will be covered by the Motor Vehicle Safety Regulations.
With respect to vehicle horse-power, (d), the question of power/weight ratio for vehicles is under review.
In accordance with Section 9 of the Motor Vehicle Safety Act, all regulations will be published initially in Part I of the Canada Gazette as proposals so that manufacturers and other interested persons shall have a reasonable opportunity to make representations. In all cases, publication of the proposed regulations is the initial announcement of the Government's intention to issue and enforce standards.

",Liberal,,Gérard Duquet,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=5763cb6f-2e75-4497-8be1-74a10756914a&Language=E&Section=ALL
2688541,ca.proc.d.1970-11-04.1.9,1970-11-04,,,,subtopic,QUESTIONS ON THE ORDER PAPER,INFORMATION CANADA,,,,,,
2688542,ca.proc.d.1970-11-04.1.9.1,1970-11-04,279663fb-c05e-4f76-934e-36da39af24a9,ca.m.2855,,,QUESTIONS ON THE ORDER PAPER,INFORMATION CANADA,,"Have any private consultants undertaken any study for Information Canada and, if so, in each case (a) what is the nature of the study (b) was there a competitive tender for the contract (c) what is the name of the firm undertaking the study (d) what is the dollar expenditure of the contract (e) when is it anticipated that the study will be completed (f) is the study expected to be made public?

",New Democratic Party,,Mr. Mather,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=279663fb-c05e-4f76-934e-36da39af24a9&Language=E&Section=ALL
