basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
2058411,ca.proc.d.1960-06-27.1,1960-06-27,,,,topic,COMMITTEES OF THE HOUSE,,,,,,,
2058412,ca.proc.d.1960-06-27.1.1.1,1960-06-27,,,,stagedirection,,,,"Second report of standing committee on agriculture and colonization-Mr. Stanton.
Twelfth report of standing committee on miscellaneous private bills-Mr. McCleave.",,,,
2058413,ca.proc.d.1960-06-27.2,1960-06-27,,,,topic,BUSINESS OF THE HOUSE,,,,,,,
2058414,ca.proc.d.1960-06-27.2.1,1960-06-27,,,,subtopic,BUSINESS OF THE HOUSE,EXTENSION OF HOURS OF SITTING UNTIL END OF SESSION,,,,,,
2058415,ca.proc.d.1960-06-27.2.1.1.1,1960-06-27,,,,stagedirection,,,,"Hon. Howard C. Green (for the Prime
Minisier) moved:
That commencing on Monday. July 4, 1960, the hours of sitting will be from 11 a.m. to 1 p.m.; 2 to 6 p.m. and 8 to 11 p.m. on each sitting day until the end of this session, and that the provisions of standing orders 2(1) and 6(3) be suspended in relation thereto.
He said: In view of what has happened today, Monday, June 27, I am a little diffident about speaking on this resolution. However
I	am sure hon. members of the house will realize that this was one occurrence for which the government had absolutely no responsibility.
The proposed motion will provide for several additional hours of sitting, in the first place by cutting the luncheon hour time from one and a half hours to one hour. I do not suppose anyone will quarrel very seriously with that particular change.
Then it is proposed to add one extra hour after 10 p.m. on Mondays, Tuesdays and Thursdays. It will be recalled that frequently at this stage of the session the house sits beyond ten o'clock in the evening in any event, and I suggest that there would be no serious inconvenience to hon. members if we could make it a rule that until the end of the session the hour of adjournment should be
II	p.m. instead of 10 p.m.
Then the motion adds Wednesday and Friday evenings. Wednesday evening, throughout most of the session, is reserved for meetings of one kind or another, and there seems little reason why these could not be dispensed with in order that we may reach the end of the session that much earlier.
As for Friday evenings, I must appeal to the magnanimity or the broadmindedness of hon. members who come from Ontario and Quebec. Ever since January 14 hon. members
representing the Atlantic and western provinces have been sitting here over the week ends with time wasted in so far as the house is concerned on Friday evenings, whereas for many years Friday evenings were a most useful time for the sitting of the house and resulted in the passing of quite a large number of estimates and also brought about extremely helpful discussion.
As we all know the Friday evening sittings were taken away in order that it might be possible for hon. members living within a short distance of Ottawa to get to their homes. I realize that hon. members had good reason for wishing that change made, but I suggest that at this stage of the session it would be very helpful if the house could consider estimates on Friday evenings.
No attempt has been made to provide for sittings on Saturdays. I am not sure that this may not be necessary at a later stage, but it is certainly not included in this motion.
In drafting these proposals the government has tried to consider the best interests of hon. members and also of the staff of the house, who of course carry a greatly increased load when there are additional hours added and particularly if, for example, we were to sit right through the meal hour. That, I think, would be very unwise. I have seen it done here on one or two occasions and have had my lunch brought into the lobby for fear I might miss something that was going on. It is a very demoralizing way of carrying on the business of the house, and we are not proposing that meal times be taken away. We are also trying to consider the members of the press gallery, who have a very important function to fulfil in connection with parliament.
Hon. members will realize that there is very little legislation remaining on the order paper. On today's order paper there are three measures that have been dealt with in part, and there are three minor measures being introduced. I should really withdraw that statement; the bill of rights is one of the measures being introduced, and I would not call that a minor measure. In addition there is an act to amend the Canada Shipping Act, a bill from the other place dealing with the international boundary commission, and a resolution concerning the proposed department of forestry.
Quite good progress has been made with legislation, and it is likely that additional",,,,
2058416,ca.proc.d.1960-06-27.2.1.1.2,1960-06-27,,,,stagedirection,,,,"Business of the House
progress will be made during the present week. Also, quite good progress has been made with the estimates. I am advised that by the end of the week most of the committees of the house will either have finished their actual sittings or be winding them up. Of course some of them may not have brought in final reports, but the sittings of some will be concluded although there are four or five which will have to carry on next week and perhaps some of them until the end of the session.
I ask hon. members to bear these thoughts in mind. I hope it will be possible to have this motion accepted, with the result that a great deal more work may be done commencing next Monday than would otherwise be the case.",,,,
2058417,ca.proc.d.1960-06-27.2.1.2,1960-06-27,e2b15c2f-35a6-4e4e-8e52-a4357fdebc0d,ca.m.9148,Hon. Lionel Chevrier (Laurier):,Official Opposition House Leader; Liberal Party House Leader,BUSINESS OF THE HOUSE,EXTENSION OF HOURS OF SITTING UNTIL END OF SESSION,,"Mr. Speaker, I am not rising to oppose the motion, but I am rising to bring to the attention of the Acting Prime Minister and the government some of the matters to which in my opinion consideration should be given on a motion such as this. When the advanced hours of sittings were considered on an earlier occasion I think we adopted the only attitude that could have been adopted at that time. A short time thereafter we have the present motion before us for additional hours of sitting. As I understand it, the effect of the motion will be to increase the hours of sitting by adding 11J hours more to our sitting time during the course of one week.
Notwithstanding what the Acting Prime Minister has said, there is no doubt but that there remain on the order paper a number of serious and contentious matters. I should like to bring these to his attention, because these additional working hours are being sought now when the order paper indicates that there is substantial work for the house to do and a considerable volume of work which, if not on the order paper, is in the hands of committees.
We are being asked to do more work, about which I am not complaining, but we are being asked to do this at a time when very important business of the session is brought down at the last minute. For instance, the combines legislation was brought down only recently and is now before a committee of the house. I understand that the committee is still waiting to hear a large number of witnesses. It is not likely that that legislation will be disposed of very quickly. The bill of rights is now on the order paper for the first time this session and this will involve a debate of some length in addition, I take it, to reference to a committee where I believe a large number of associations and groups desire to be heard. That being the

case I do not think it can be said that most of the important legislation has been disposed of. It is true that apart from the bill of rights the other bills on this morning's order paper, with possibly one exception, can be disposed of fairly rapidly.
I am sorry I cannot agree with the Acting Prime Minister's contention that there will be no serious inconvenience to those of us who sit on this side of the house because of this motion. It is not only inconvenient but difficult for those of us on this side, with these additional working hours, to have to sit on Friday evenings. My hope was that the house might find it possible to sit through the lunch hour instead of sitting on Friday evenings. The Acting Prime Minister seems to have disposed of that, because he said it would be unwise to do so. I remind the hon. gentleman that we have done it in the past not too unsuccessfully. It seems to me it is easier to work during the day time than at night. However, I realize that there may be some who are opposed to that view.
With that in mind I am wondering if the government would not give consideration to an alternative proposal. It has been the practice in the last few months to deal with legislation on Monday and Tuesday and to deal with estimates on Wednesday, Thursday and Friday. The alternative proposal which I should like to make for the government's consideration-I am not going to move an amendment to this motion because I ask the government to look at my proposal before it moves as indicated on the order paper-is that on days on which legislation is being considered we sit as suggested in the motion, with an hour's adjournment during the lunch hour; because when legislation is being considered an hour sometimes gives us an opportunity to consider more carefully what should be said on the legislation which still remains on the order paper some of which is very important; and that on Wednesday, Thursday and Friday, when estimates are considered, we sit through the lunch hour and adjourn at six o'clock on Friday. We would then be discussing estimates under conditions with which we have had to cope before in this house and which have not been too unsuccessful.
I suggest to the Acting Prime Minister that he give consideration to this alternative, which takes in a portion of the motion and gives to hon. members Friday evening, and of course Saturday, which this motion does not include. Therefore, in effect, the alternative proposal I make is that we accept what is now on the order paper for Monday and Tuesday, days on which legislation is generally considered, and that on the

three remaining days when estimates are considered we sit through the lunch hour instead of adopting the proposal now before the house.

",Liberal,,Lionel Chevrier,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e2b15c2f-35a6-4e4e-8e52-a4357fdebc0d&Language=E&Section=ALL
2058418,ca.proc.d.1960-06-27.2.1.3,1960-06-27,6e0e7dad-52e6-426d-b6d7-f3a4924ce2de,ca.m.7504,Mr. D. M. Fisher (Port Arthur):,,BUSINESS OF THE HOUSE,EXTENSION OF HOURS OF SITTING UNTIL END OF SESSION,,"Mr. Speaker, we shall vote against this motion. We recall the introduction of a similar motion last year and two or three years ago. At that time the minister who introduced something similar suggested that the function of the opposition was to be good whiners. We certainly feel like whining over this. I do not think anyone is more anxious to conclude the business of the house than are the C.C.F. members.

",Co-operative Commonwealth Federation (C.C.F.),,Douglas Mason Fisher,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6e0e7dad-52e6-426d-b6d7-f3a4924ce2de&Language=E&Section=ALL
2058419,ca.proc.d.1960-06-27.2.1.4,1960-06-27,intervention,,,,BUSINESS OF THE HOUSE,EXTENSION OF HOURS OF SITTING UNTIL END OF SESSION,,"Oh, oh.

",,,Some hon. Members:,
2058420,ca.proc.d.1960-06-27.2.1.5,1960-06-27,6e0e7dad-52e6-426d-b6d7-f3a4924ce2de,ca.m.7504,Mr. Fisher:,,BUSINESS OF THE HOUSE,EXTENSION OF HOURS OF SITTING UNTIL END OF SESSION,,"I am glad to hear those cries. No party takes its duty more seriously or works harder in fulfilling it than we do. We know that the first extension of hours some three weeks ago stretched us beyond our limited resources. This motion makes our role, and we think that of the official opposition, ridiculous, and underlines the arrogance of this government in pushing the opposition around.
When electors vote in Canada they have no accurate preconception of what the makeup of the House of Commons will be, but surely they expect that there will be a function for the opposition. Hon. members recall the 1958 slogan, ""Let us have another link in the Diefenbaker chain."" We have 208 links in it, and now it is the missing links which beat us. We are aware that the pace for most government supporters is different from our own. We watch with envy the coming and going of the contingent out making a supplementary living at law or business, or on holiday. Between 40 and 70 are away at any one time, and the figure is even larger early in the week and at the end of the week when those fortunate fellows who live handy to the capital can junket to home and all that that means.
Those missing links defeat us. Four shifts can beat one shift at any time; and the ignominy of our position is always rubbed in. We are taunted with being repetitious, with trying to be big league and to cover everything when it is obviously beyond our means to do so. When we challenge all the rush, the forced pace of committees and the plethora of their meetings, we are told that we cannot expect to cover all such activities; that government members have some rights; that they have a job to do and wish to get it done and go home.
Then there is the more sophisticated approach to this matter. The Prime Minister,
Business of the House
with either pious reference to his recognition of the opposition's role or jaunty phrases on his love of parliament and that he is always glad to have it sitting, apparently indicates that time is not of the essence; that consideration for the opposition is centralized in his conception of parliament.

",Co-operative Commonwealth Federation (C.C.F.),,Douglas Mason Fisher,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6e0e7dad-52e6-426d-b6d7-f3a4924ce2de&Language=E&Section=ALL
