basepk;speechtext;speakername;year
3611003;mr speaker understand minist go make statement best knowledg inform inform practic procedur follow inform though may hous leader offic inform statement order might prepar critic object minist stick understand;Ian Deans;1986
3611004;arrog tori;Lorne Edmund Nystrom;1986
3611005;mr speaker request hous leader ndp check offici understand appropri critic;Philip Derek Lewis;1986
3611006;agreement;Ian Deans;1986
3611007;give minut use word understand check understand appropri critic made awar fact minist make statement unpleas would suggest consent defer minist statement clock time opposit critic opportun prepar respons;Philip Derek Lewis;1986
3611008;mr speaker think fine suggest prepar agre critic intend govern hous leader offic problem past see critic respond hear statement;Ian Deans;1986
3611009;mr speaker want confirm agre propos minist statement clock though receiv prior notic shall readi repli clock;Jean-Robert Gauthier;1986
3611010;take hous will consent revert statement minist;Martial Asselin;1986
3611011;agre;Some Hon. Members:;1986
3611014;mr speaker honour present thirti eighth report strike committe;Thomas Scott Fennell;1986
3611016;mr speaker honour present offici languag report special committe price domest wheat product;Arnold John Malone;1986
3611018;mr speaker give pleasur present ninth report stand committe transport offici languag relat transport servic northern remot area;John Patrick (Pat) Nowlan;1986
3611020;mr speaker honour pleasur present petit think resid ride ottawa vanier canadian visit nation capit ask govern reconsid decis close ground rideau hall gener public ask consult take place group citizen repres larg grow opposit close ground order modu vivendi reach satisfi secur governor gener need canadian visit ground want june question order paper;Jean-Robert Gauthier;1986
3611021;mr speaker honour present petit resid constitu papineau wish express govern profound disagr instruct given minist employ immigr miss macdonald elig home mainten project employ plan program constitu believ project reject without good reason without take account possibl impact decis sick handicap elderli;André Ouellet;1986
3611023;mr speaker would like advis hous answer today text;Philip Derek Lewis;1986
3611024;past year total cost total tonnag price per tonn area feder assist develop northeast british columbia coal field employ level project consequ govern support current project studi undertaken govern determin impact develop northeast coal field upon product employ level southeast coal field;Mr. Broadbent;1986
3611025;b feder financi involv develop northeast b c coal field took sever form direct contribut feder govern fund per cent cost build access road ridley island cost road set feder contribut recover contribut contribut involv feder fund set site infrastructur cost coal termin feder consolid revenu fund recover begin provid port corpor purchas equiti prefer share ridley termin incorpor iii loan guarante feder govern guarante loan commerci bank ridley termin incorpor cover per cent construt cost iv feder govern provid govern depart agenc toward research develop demonstr rd work relat electrif part new railway spur line new mine exist british columbia railway line north princ georg v feder money provid social infrastructur facil new town tumbler ridg construct hous employe new mine total export northeast b c coal mine sinc initi novemb tonn contract tonnag mine set tonn denison quintett mine tonn teck corpor bullmoos mine initi year period manpow demand suppli northeast coal develop studi predict teck corpor bullmoos mine would requir employe denison quintett mine would requir employe upon reach full product accord coal associ review directori employ bullmoos mine list peopl peopl quintett mine term british columbia subsidiari agreement larg number studi undertaken examin impact propos northeast develop mani studi consist confidenti inform depart energi mine resourc access part larger studi demand suppli miner requir new northeast mine evalu analys point potenti shortag miner trade predict would movement establish southeast mine northeast studi postul result develop northeast british columbia growth southeast mine might slower would case tonnag purchas southeast;John Horton McDermid;1986
3611026;mr speaker remain question allow stand;Philip Derek Lewis;1986
3611027;enumer parliamentari secretari answer shall remain question allow stand;Martial Asselin;1986
3611028;agre;Some Hon. Members:;1986
3611029;point order may;Philip Derek Lewis;1986
3611030;revert tabl june;Martial Asselin;1986
