basepk;speechtext;speakername;year
2470253;mr speaker would like tabl exchang letter prime minist quebec prime minist feder provinci discuss work financi institut secur legisl;Lester Bowles Pearson;1967
2470254;prime minist leav tabl document;Lucien Lamoureux;1967
2470255;agre;Some hon. Members:;1967
2470257;mr speaker would like tabl annual report columbia river treati perman engin board;Jean-Luc Pepin;1967
2470258;minist leav tabl document;Lucien Lamoureux;1967
2470261;hous go committe next sit consid follow resolut recommend hous excel expedi amend propos measur amend judg act bill c hous substitut word eighteen judg junior judg counti court word seventeen judg junior judg counti court line page said bill head british columbia;Lawrence T. Pennell;1967
2470264;total canadian contribut extern aid program year extern aid program mani foreign student studi canadian school year countri b differ branch studi student regist mani branch c maximum amount allot canadian govern student normal year univers cours mani foreign student graduat canadian univers extern aid program sinc applic mani remain b mani return c mani made applic stay return canadian citizenship mani foreign student present regist univers cours extern aid program sinc program applic averag cost per student canadian govern;Mr. Langlois (Meganiic);1967
2470265;calendar year canadian govern made avail bilater grant bilater loan multilater grant subscript export credit student studi extern aid program follow countri africa cameroun central african republ chad congo brazzavil congo leopoldvil dahomey gambia ghana kenya lesotho malagasi malawi mali mauritiu morocco nigeria rhodesia sierra leon tanzania togo uganda caribbean barbado british hondura guyana jamaica leeward island trinidad windward island asia afghanistan brunei burma cambodia ceylon hong februari question kong india indonesia korea lao malaysia malaya sabah sarawak nepal pakistan philippin thailand viet nam b student follow branch studi human educ fine art law social scienc econom relat subject natur scienc engin medic scienc agricultur c maximum amount allot canadian govern student year univers cours govern pay tuition fee grant live allow student cloth allow book equip allow accord rule laid technic educ assist regul sinc extern aid program oper foreign student graduat canadian univers remain b return home gone unit state c inform avail except respect mention canadian citizenship act regul elig appli canadian citizenship student becom land immigr distinct student resid year foreign student regist univers cours extern aid program averag cost canadian govern student brought sinc incept program per annum;Hon. Paul  Marlin@Secretary of Stale for External Affairs;1967
2470267;true inmat kingston penitentiari per cent french speak given right privileg listen french speak channel radio system cell govern intend correct situat situat exist penitentiari institut;Mr. Lachance;1967
2470268;kingston penitentiari cellular radio system relay broadcast net net receiv locat cell net relay french broadcast basi hour per day net use sport program radio system program govern wish inmat popul reflect wish proportion basi note french radio broadcast avail kingston citi immedi geograph area recept broadcast present technic difficulti sinc origin cornwal hull montreal qualiti sound recept vari time time ye equip materi requisit provid third net view provid extens french radio recept similar situat exist dorchest penitentiari french program broadcast basi hour per day accord wish inmat popul express institut inmat recreat committe includ french represent;Lawrence T. Pennell;1967
2470270;way expo plan promot use prize win song prize award song receiv degre exposur evidenc song produc bobbi gimbi centenni commiss consider given commiss bobbi gimbi produc song expo promot contest prize money avail;Mr. Coates;1967
2470271;prize money provid sun life assur compani la fondat de ami de art contract enter le festiv du disqu inc sun life compani le festiv du disqu inc agre promot public reproduct perform win song throughout world obtain maximum practic distribut done direct mail campaign u song publish radio station throughout world addit expo song play expo band sun life carillon februari question durat exhibit record made expo band distribut expo p r depart sheet music sent amateur choir throughout includ repertoir addit youth pavilion plan promot expo song;Jean-Charles Cantin;1967
2470273;much paid centenni commiss expo holiday magazin full page ad appear magazin promot centenni date addit advertis anticip magazin much b estim cost;Mr. Coates;1967
2470274;advertis expo appear holiday magazin start follow issu april may august novemb cost canadian corpor world exhibit advertis place canadian govern travel bureau support centenni commiss cost ye advertis expo made issu march april may b advertis place canadian govern travel bureau support centenni commiss march issu b;Jean-Charles Cantin;1967
2470277;inform c b c cost technic instal yellowknif record facil edmonton suppli requir program packag estim estim annual oper cost propos station yellowknif year base initi experiment hour schedul;Julia Verlyn (Judy) LaMarsh;1967
2470279;chief secretariat administr director depart indian affair northern develop held posit academ qualif previou experi work indian depart duti respons report;Mr. Orlikow;1967
2470280;mr harold grenvil sprott act chief secretariat sinc june academ qualif queen univers b comm sinc join branch year mr sprott held respons posit headquart field period duti requir work individu indian band council duti respons director administr respons secur inform prepar repli parliamentari question correspond member parliament other inquiri gener natur pertain function divis discharg branch respons relat liquor provis indian act band council elect band bylaw regul pertain commun order prepar instruct report correspond requir matter concern band council procedur law enforc reserv indian statu legal right matter quasi legal natur mr sprott report director administr;Arthur Laing;1967
2470282;total expens incur polit parti quebec elect campaign june connect polit broadcast privat radio v station report board broadcast governor;Mr. Gregoire;1967
2470283;inform board broadcast februari question governor follow polit parti requir inform board broadcast governor amount money spent elector campaign proceed quebec provinci elect june connect polit broadcast privat radio v station;Julia Verlyn (Judy) LaMarsh;1967
