basepk;speechtext;speakername;year
1236940;mr speaker march made brief statement situat balkan affect citizen certain balkan countri upon instruct late lore christi govern unit kingdom majesti minist budapest broken diplomat relat hungari reason action necessari make statement canadian diplomat mission hungari canadian govern offic sort within countri occas action canadian govern view recal canadian govern offici hungari hungarian consul action taken regard break diplomat relat bring state war hand possibl earlier stage overlook fact hungari contigu territori german domin hungari align axi accord enemi privileg regard troop movement like matter consist neutral hungari made proscrib territori transact countri subject regim trade enemi regul measur precautionari consist continu diplomat relat step taken interfer way mainten hungarian govern consul within countri action hungarian govern enabl enemi use hungarian territori basi unprovok unwarr aggress yugoslavia action govern unit kingdom break diplomat relat make necessari reconsid posit consul arrang progress provid immedi withdraw countri hungarian consul montreal posit hungarian within countri similar roumanian bulgarian time treat enemi nation state war exist countri overwhelm major hungarian countri includ hungarian nation becom natur loyal law abid citizen disturb conduct conform law consist allegi law due resid irrespect nation statu racial origin;William Lyon Mackenzie King;1941
1236943;deep regret inform hous death new york morn mr lore c christi member may recal februari state condit mr christi health would necessit prolong absenc post canadian minist washington time earnest hope period rest relief duti anxieti offic would result restor health hope realiz pass mr christi lost abl devot public servant influenc made felt shape nation affair intern relat critic phase histori mr christi advis late sir robert borden question imperi intern relat throughout last war peac confer pari latter part confer limit armament met washington mr christi act secretari gener british empir deleg mr christi resign legal advis depart extern affair form busi associ return public servic year preced outbreak present war serv counsellor depart extern affair extens intim knowledg constitut intern law wide experi intern affair sound judgment invalu septemb appoint canadian minist unit state posit continu render servic great valu mr christi death diplomat servic lost contribut develop prematur pass felt great loss unit kingdom unit state;William Lyon Mackenzie King;1941
1236944;mr speaker behalf conserv parti behalf wish join eloqu tribut paid prime minist mr mackenzi king memori lore christi sympathi convey widow son untim pass canadian armi enlist train associ wide experi lore christi obtain knowledg constitut intern matter possess unquest abil employ knowledg servic countri recogn peac confer capac technic advis canadian deleg came regard light intim friend philip kerr invalu assist lloyd georg time refer mr christi effici public servant belov companion frequent numer throughout page memoir sir robert borden serv matter sincer regret appreci qualif time continu public servic interrupt countri reason regret pass abl distinguish canadian;Richard Burpee Hanson;1941
1236945;may permit say word regard pass friend lore christi speak govern fellow citizen boy knew home town schoolmat boyhood friend admir companionship cherish mani year know home town amherst mourn day pass regard illustri son want join said express deepest sympathi bereav untim pass;James Layton Ralston;1941
1236946;may allow behalf late mr christi famili friend home town minist nation defenc mr ralston express thank prime minist mr mackenzi king leader opposit mr hanson kindli refer mr christi mr christi came best blood mari time energi ambit industri associ ablest outstand men countri great britain unit state death great loss british peopl;Percy Chapman Black;1941
1236950;time ago war appropri bill discuss committe made statement regard method enlist indic time might take opportun make statement develop question ask seem matter gone statement necessari rise fact member go home easter holiday report morn press regard new plan respect integr reserv activ unit thought might due hous interest member said word regard matter regard method enlist idea seem men need armi wrong fact littl pressur help creat impress matter fact enlist averag per month first month year probabl need month present condit activ armi fill keep fill reinforc activ unit call gone month quota room district enlist arm servic look reserv unit suppli men first duti bit better way put train practic use men reserv unit enlist direct activ armi member know see write recruit offic come plan connect reserv unit endeavour see local associ preserv need servic permit men activ servic unit territori order help obtain object new plan work match may use express unit reserv armi unit activ armi territori think help foster spirit provinci local pride comradeship tri creat link reserv unit activ unit reserv unit send forward volunt feel associ unit definit destin way member realiz reserv unit respons furnish reinforc credit satisfact reinforc affili unit repres activ armi busi oj hous procedur;James Layton Ralston;1941
1236951;like compliment minist statement regard build esprit corp activ unit reinforc may minist total announc respect recruit heard polici announc radio night thank minist way whole polici;Richard Burpee Hanson;1941
1236952;whole polici matter fact radio night propos outlin outlin hous regard primari duti reserv unit method men could enlist member thereof men member reserv unit intend refer plan refer made day thing new connect anyth said broadcast respect plan affili integr reserv;James Layton Ralston;1941
1236956;gentlemen rememb discuss took place yesterday went committe special estim rise purpos complain posit regular possibl vote proceed april refer amend haldimand mr senn statement thereupon mr senn withdrew amend amend withdrawn put main motion agre occur go travers whole ground meet conveni govern minist agricultur mr gardin get estim wheat agre way postpon discuss senn amend call motion go suppli one think take discuss found hansard yesterday senn amend drop reviv understand posit regard record senn amend gone unless reviv reviv accord rule next motion go suppli one know may sure prime minist intend anyth like like unanim consent irrespect rule put posit thought go done done;Richard Burpee Hanson;1941
1236957;simplest way get amend ought move hous resolv committe suppli shall glad move;William Lyon Mackenzie King;1941
