basepk;speechtext;speakername;year
1381972;leader opposit mr bracken ask day ago would give hous statement respect repatri canadian prison war civilian east let hous inform would help bring posit date statement make follow canadian prison war liber hong kong except evacu manila await transport except case man lack strength moment render inadvis remov canadian prison war liber japan evacu half manila half guam septemb prison war report safe alli hand thirti liber prison reach nineteen known way brigadi canadian militari attach chungk complet mission hong kong return chungk satisfactori report progress liber canadian civilian receiv announc yesterday small group canadian missionari reach oakland california offici word receiv liber known canadian civilian list given press missionari person made home east may wish stay hand number canadian known number british subject includ come join famili report press mr e h norman depart extern affair accompani offic depart set headquart manila look arrang relief repatri canadian civilian join offic canadian red cross primari function look welfar canadian civilian hope larger proport prison war civilian transport direct vancouv arrang made depart concern canadian red cross recept certain number arriv unit state west coast port armi made arrang recept liber prison war depart extern affair sent offic san francisco touch unit state author port british consul canadian trade commission lo angel assist handl canadian may arriv addit canadian red cross station offic san francisco send personnel may need time time wheat barley prison war civilian arriv unit state west coast port destin sent vancouv provis medic care suppli cloth comfort small luxuri made servic prison war canadian red cross civilian point like arriv canadian govern inform unit kingdom canadian author canadian red cross glad afford assist possibl repatri liber unit kingdom prison war unit kingdom civilian east may repatri way ship facil across pacif make possibl unit kingdom make use rout larg number repatri destin unit kingdom may arriv vancouv transport across;William Lyon Mackenzie King;1945
1381974;mr speaker leav move second swift current mr bentley adjourn hous stand order purpos discuss definit matter urgent public import govern polici respect floor price wheat announc minist trade commerc effect upon incom farmer western support urgenc matter mr speaker would beg leav point may mean possibl declin thirti per cent purchas power incom larg area agricultur industri;Percy Ellis Wright;1945
1381975;point order cannot debat motion;Ian Alistair Mackenzie;1945
1381976;believ matter urgent public import;Percy Ellis Wright;1945
1381977;ask leav make motion adjourn hous purpos discuss definit matter urgent public import must draw attent fact member debat address repli speech throne privileg make suggest recommend govern discuss matter come govern respons see urgenc cannot allow motion made;James Horace King;1945
1381978;mr speaker want disput rule like reconsid rule light circumst;Mr.  M. J. COLD WELL@Rosetown-Biggar;1945
1381979;order;Ian Alistair Mackenzie;1945
1381980;hous may place time time rule anyth wish place hous could rule;Mr.  M. J. COLD WELL@Rosetown-Biggar;1945
1381981;debat;Ian Alistair Mackenzie;1945
1381982;must say render decis debat;James Horace King;1945
1381983;disput ask reconsider;Mr.  M. J. COLD WELL@Rosetown-Biggar;1945
1381986;govern confer farmer organ regard set price wheat announc yesterday minist trade commerc organ consult anyon agre behalf organ farmer;Joseph William Burton;1945
1381987;would gentleman good place order paper;James Horace King;1945
1381990;would minist agricultur say whether intent govern declar present year crop failur year provinc alberta;Victor Quelch;1945
1381991;see urgenc place order paper;James Horace King;1945
1381993;mr speaker permiss hous proceed next item like read statement barley promis hous yesterday labour condit due drought condit extend greater part crop grow area western yield barley reduc action taken counteract condit live stock product programm jeopard order protect live stock feed programm short crop barley agricultur suppli board opinion barley market crop made avail domest market mind feed administr advis grain trade august last export permit would grant crop year barley whether whole ground process enabl farmer purchas feed higher grade barley would receiv premium sold domest maltster export decid temporari measur add cent advanc equal payment rais amount fifteen cent twenti cent per bushel barley market prairi provinc peac river block british columbia creston wyndal area british columbia crop year increas made retroact august barley deliv sold sinc without receiv malt premium barley market sold sinc date without receiv full cent per bushel premium payment made cent regul regard releas canadian wheat board regul fix effect date payment countri point twenti cent advanc equal payment farmer deliv barley regul chang present method payment malt premium domest maltster pay malt premium seller barley maltster requir pay cent per bushel barley purchas equal fund system pay premium equal fund use export assur domest suppli permit export barley crop year effect increas equal payment replac present crop year malt premium would paid farmer barley sold domest maltster export safeguard feed situat throughout present polici hold reserv stock feed grain fort william eastern govern pay interest storag charg extend cover part prairi provinc british columbia;James Garfield Gardiner;1945
