basepk;speechtext;speakername;year
4707073;mr speaker pursuant stand order honour tabl offici languag govern respons petit;Kevin Lamoureux;2017
4707074;mr speaker honour present offici languag 30th report stand committe procedur hous affair committe advis pursuant stand order subcommitte privat member busi stand committe procedur hous affair met consid order second read privat member bill origin senat recommend item list herein determin design non votabl consid hous committe advis pursuant stand order subcommitte privat member busi stand committe procedur hous affair met consid item order preced monday recommend item list herein determin design non votabl consid hous;Larry Bagnell;2017
4707075;pursuant stand order report deem adopt;Geoff Regan;2017
4707076;mr speaker rise today present petit canadian citizen call parliament attent british home children thousand brought decad taken famili britain mani poor brought mani time put inappropri person live circumst use cheap labour petition call parliament offer unequivoc sincer public apolog home children descend;Richard Cannings;2017
4707077;mr speaker rise present petit first member ride number resid winnipeg call govern adopt nation aid strategi base proven principl treatment prevent;Elizabeth May;2017
4707078;mr speaker second petit mani constitu kirkland lake ontario call hous pass legisl ensur consum know purchas ingredi label list modifi organ consum right know purchas gmo product;Elizabeth May;2017
4707079;mr speaker question allow stand;Kevin Lamoureux;2017
4707080;agre;Geoff Regan;2017
4707081;agre;Some hon. members;2017
4707083;resum debat minut question comment follow speech parliamentari secretari minist canadian heritag multicultur;Geoff Regan;2017
4707084;mr speaker much budget implement bill bad canadian futur economi much canadian concern interest lot canadian notic chang power;Candice Bergen;2017
4707085;audio work audio work translat work may continu;Bruce Stanton;2017
4707086;tri mr speaker say much budget implement bill good canadian economi good job call infrastructur bank bad rural commun look infrastructur money concern point chang power taken parliamentari budget offic govern parliamentari budget offic would talk thing offic disagre would talk thing job govern take power parliamentari budget offic job concern govern suppos open suppos transpar suppos avail scrutini account wonder colleagu could comment benefit canadian democraci neutral neuter parliamentari budget offic;Candice Bergen;2017
4707087;mr speaker outset provid respons term govern budget job infrastructur make histor invest result canadian around countri canadian elect platform invest economi result start shown term jobless rate unemploy rate countri gone watch continu declin term transpar account valid point rais opposit import point point govern believ made effort render account chamber committe parliamentarian across board term parliamentari budget offic believ robust role offic kind account kind account need exercis govern whether govern govern differ stripe;Arif Virani;2017
4707088;mr speaker colleagu speak job job budget understand excis tax govern put wine kill canadian wineri kill canadian wine job wineri region thrive complet suppli chain go grow product retail product tourism restaur provid job mani region countri speak govern chosen target wineri canadian wine particular sign ceta trade agreement hurt cost job wine region;Tracey Ramsey;2017
4707089;mr speaker thank essex advocaci chamber term wineri economi vintner import aspect economi alcohol produc alcohol distribut actual tax propos budget amount tax understand per bottl tax may signific overal disproportion amount econom gener creat revenu gener excis tax act chang let continu cta effort make trade agreement reduc interprovinci trade barrier impact across countri includ alcohol wine distribut throughout countri respect excis tax act would underscor chang made excis tax act think benefit exact constitu essex care exampl peopl employ taxi industri chang excis tax act consid share servic uber level play field uber servic taxicab servic ride share agreement tax manner increas equiti think agre pursu;Arif Virani;2017
4707090;mr speaker honour particip debat budget canadian opportun review budget believ grow recognit great deal support gender equal econom advanc women countri look budget import note mark 150th anniversari found year women posit tremend econom success year futur women repres half workforc continu advanc mani sector canadian economi public privat non profit sector women hold mani leadership posit area economi women repres becom fewer countri signific pool talent women skill abil need rang econom opportun clear competit advantag rank countri femal educ attain accord world econom forum women make major enrol colleg program proport women greater among graduat sinc earli women made major full time student enrol undergradu univers program know work advanc women econom opportun desir done area action need close gender wage gap fact women earn dollar earn men result wage inequ women men within occup rank overal global gender gap drop go chang women make inroad industri occup concentr lower pay sector retail health care social servic women overrepres part time work like reach senior posit women held construct job forestri fish mine oil ga job agricultur job let forget recent statist canadian board divers council report card indic women hold fp board seat competit disadvantag corpor sector economi thing know gender wage gap mani studi suggest half gender wage gap due unexplain factor learn measur result issu patriarchi system bia discriminatori practic toward women workplac given challeng present gender wage gap feder govern determin play leadership role close includ number commit made part budget build import step taken budget addit action govern past year allow briefli describ budget includ major commit next year new invest earli learn child care nation hous strategi invest earli learn child care particular support access child care allow greater particip work educ train mother new employ insur caregiv benefit allow caregiv major women balanc work famili respons govern creat flexibl work arrang regul employe includ flexibl start finish time abil work home new unpaid leav help manag famili respons action part budget repres tremend opportun support women girl reach full potenti help close gender wage gap cannot ignor tremend step budget repres open transpar includ groundbreak gender statement annex full chapter budget gender statement rais bar understand public polici affect women men let remind canadian measur announc budget support econom opportun women help close gender wage gap includ advanc nation poverti reduct strategi enhanc use gender base analysi ensur decis polici program legisl advanc gender equal introduc new child benefit put place new merit base open transpar approach order select high qualiti candid governor council ministeri appoint gender divers key goal introduc legisl modern feder corpor govern framework includ use compli explain approach improv gender divers corpor board need proud mani action taken govern part budget along measur put place beyond budget support women econom success help close gender wage gap countri women famili benefit action canadian benefit work build inclus prosper countri strengthen middl class coast coast coast;Terry Duguid;2017
4707091;mr speaker thing colleagu spoke pay equiti unfortun women go wait year sure liber think women need wait pay equiti address cannot legisl beyond measur cannot includ beyond appreci budget len appli speak women let clear econom sector prioriti budget male domin sector budget provid aspir languag need go gender address budget posit step pleas see budget fund statu women remain low lowest ministeri portfolio lowest stay amount call budget dust budget gender focu increas statu women ministri;Tracey Ramsey;2017
4707092;mr speaker reflect last year fund statu women cut previou govern restor fund ministri open region offic centr statu women part time basi refer pay equiti made solid commit platform referenc mani time hous bring proactiv pay equiti legisl mother would say someth worth worth right canadian women take time right;Terry Duguid;2017
4707093;mr speaker comment colleagu get respons second feel bound say harper administr brought tax credit use buse green parti oppos put singl addit bu road give tax credit peopl take public transit incom bracket would allow benefit tax credit credit valuabl mani peopl contribut toward reduc greenhous gase analysi bu tax credit show cost per tonn reduct greenhous gase ineffici cost per tonn cannot attack present liber administr remov someth critic previou govern bring public transit issu merit examin budget second point promis public transit less avail would colleagu parliamentari secretari take climat crisi spend money sooner help peopl find conveni take public transit;Elizabeth May;2017
4707094;mr speaker thank friend saanich gulf island advocaci climat chang know part canadian deleg import part discuss bring pari climat agreement agre tax credit transit ridership ineffect reduc greenhous gase improv ridership echo someth said go invest next year transit stagger amount money littl fund last year need time plan winnipeg instanc southwest transit corridor complet plan stage readi invest;Terry Duguid;2017
