basepk;speechtext;speakername;year
3551002;hour provid consider motion hous provis stand order expir term stand order duti interrupt proceed put necessari dispos motion pleasur hous adopt said motion;Martial Asselin;1985
3551003;agre;Some Hon. Members:;1985
3551004;;Some Hon. Members:;1985
3551005;favour pleas say yea;Martial Asselin;1985
3551006;yea;Some Hon. Members:;1985
3551007;oppos pleas say nay;Martial Asselin;1985
3551008;mr speaker motion limit debat bill deindex famili allow per cent cheap attempt govern suppress debat keep follow fact public per cent deindex famili allow unfair attack children famili women singl parent mother famili allow deindex offset chang child tax credit poorest famili wors cut back children amount ad increas sale tax excis tax incom tax impos famili budget place extraordinari burden middl low incom famili cut famili allow save deficit increas tax famili govern time somehow find give oil compani bail bank increas tax loophol rich believ immor inequit unfair close say behalf new democrat parti call govern name fair revers posit bill call govern index famili allow show care children women famili morn came larg gather labour deleg affirm action confer sponsor canadian labour congress attend;Margaret Anne Mitchell;1985
3551009;nay;Some Hon. Members:;1985
3551010;opinion yea member risen;Martial Asselin;1985
3551011;call member;Martial Asselin;1985
3551013;bill c act valid certain ordin yukon territori northwest territori read second time refer legisl committe said mr speaker morn member turn attent matter concern resid yukon northwest territori introduc new legisl condominium ordin valid act remov conflict territori feder law held construct new condominium hous north pleasur note parti hous unanim resolut stand committe indian affair northern develop given support bill valid territori ordin might say receiv telephon call spadina mr heap weekend concern may peripher bill would like rais committe excel co oper speak peopl involv western arctic mr nickerson spearhead effort resolv matter feder legisl exist territori condominium ordin conflict land titl act long appli northern western territori acquir confeder western provinc came pass legisl deal land ownership real estat old law amend time time say law remain forc northern territori technic old law fit today circumst fact hold introduct new kind home build home ownership today yellowknif northern commun face sever hous problem mr speaker may seen press report special committe northwest territori legisl assembl set hous indic committe found situat northwest territori less crisi month ago mayor yellowknif worship mayor sian explain stand committe indian affair northern develop hous situat mean everyday life northern peopl larger centr north citi yellowknif quarter popul northwest territori mani peopl move work mine explor new head offic govern new region hospit come find place rent forget vacanc rate yellowknif heard singl apart wait list peopl buy hous mayor sian estim hous shortfal immedi futur least unit explain avail hous fall rang expens compar south transport cost materi difficulti build north consequ climat trailer own lot set new singl famili hous unit modest size cost mayor ad yellowknif young commun young famili get payment move singl famili home beyond mean condominium provid answer help fill gap trailer singl famili hous provid privat hous septemb reason cost condominium would seem make good sens place like yellowknif rocki canadian shield make difficult run servic water sewag multipl unit share servic cut cost legisl wrote land titl act dealt condit saw time owner piec land build land titl work act made provis titl condominium legisl assembl northwest territori yukon ordin pass respect condominium later opinion feder depart justic found ordin could effect defici land titl act respect titl registr put legal registr titl condominium doubt result condominium built northwest territori build built intent end regular rental unit develop would otherwis build condominium today financi backer reluct uncertainti surround secur condominium titl territori feder govern concern problem sever year previou feder govern tri pass bill address issu fell waysid delay address matter made urgent western arctic highlight matter put privat bill bill c affect northwest territori pleas discuss deputi prime minist mr nielsen yukon nunatsiaq mr suluk build initi therefor offer govern bill resolv matter northwest territori yukon may year stand committe indian affair northern develop offer unanim support legisl word accord order refer friday decemb relat subject matter bill act valid northwest territori condominium committe held meet heard testimoni gari macdougal registrar land titl sian mayor citi yellowknif dave nickerson p agre recommend follow hous common support earli enact legisl would effect deem valid purpos territori ordin deal condominium make valid everyth done date territori ordin legisl propos stand committe recommend besid support stand committe action support citi yellowknif n w associ municip yellowknif chamber commerc mla territori govern rare bill everyon support cost feder govern penni effect nativ land claim condominium ordin valid act crown land deal properti own make possibl put condominium singl owner build bill bring afford hous mani famili protect interest condominium owner help northern economi solv hous problem overnight big help;David Edward Crombie;1985
3551014;hear hear;Some Hon. Members:;1985
3551015;mr speaker recommend consider bill member;David Edward Crombie;1985
3551016;mr speaker pleas rise seat today give support legisl help resolv urgent need afford hous mani northern commun want indic minist indian affair northern develop mr crombi bill present hous common today reflect process devolut began year glad see minist indian affair northern develop follow process devolut give northwest territori yukon power given prioriti local input central agenc feder govern person thank goe member behalf cochran superior mr penner unabl note use acknowledg work done stand committe indian affair northern develop work stand committe facilit passag legisl see today gener comment thrust bill bill deal might consid small issu nation agenda wish draw attent hous signific bill give caus reflect natur territori govern feder govern govern northwest territori yukon today subject much feder domin think process began last sever year speed go long way toward give power bill resolv conflict jurisdict allow territori govern proceed legisl enact year ago deal outdat feder act conflict modern realiti parliament call upon deal condominium territori parliament overrid jurisdict territori territori ordin subject overrid feder legisl hope minist bring forward legisl allow territori govern establish act land titl enabl territori govern repeal land titl act septemb condominium ordin valid act devolut seem arduou task mani interest taken account presum lack consensu inhibit implement old bill c go deal problem hous northwest territori yukon urg govern proceed agreement among northern transfer respons territori govern addit want pay tribut member committe number individu believ instrument assist obtain quick passag bill member among sure minist indian affair northern develop mr crombi would agre small bill way complex govern machineri work ottawa lost season build time unfortun bill could pass instanc may allow territori govern go construct season fault minist mr speaker fault machineri govern get bill onto floor hous common minist outlin specif bill let point mayor citi yellowknif appear committe testifi exampl citi zero per cent vacanc rate trailer own lot cost newer singl famili unit cost canadian understand cost busi northwest territori yukon thing take grant southern part taken grant resid territori area believ understand special tax consider given peopl live territori without special tax concess beyond could make end meet hous reach peopl territori area condominium could fill import intermedi gap hous market want pay tribut western arctic mr nickerson instrument bring problem committe without take time hous bill intent direct full support liber parti welcom fact abl deal legisl expediti manner;Douglas Cockburn Frith;1985
