basepk;speechtext;speakername;year
3953126;mr speaker pursuant stand order honour present hous offici languag europ parliamentari associ report annual meet confer secur co oper europ csce parliamentari assembl held helsinki finland juli;Francis Leblanc;1994
3953127;move leav introduc bill c act amend feder provinci fiscal arrang feder post secondari educ health contribut act motion deem adopt bill read first time print;Herb Gray;1994
3953128;mr speaker wish introduc bill would prohibit export water interbasin transfer;Nelson Riis;1994
3953129;order presum consult need unanim consent unanim consent introduc privat bill;The Speaker;1994
3953130;agre;Some hon. members;1994
3953131;move leav introduc bill c act prohibit export water interbasin transfer mr speaker short explan discuss regard north american free trade agreement question ask whether passag legisl would facilit sale water unit state mexico interbasin transfer may concern peopl mind bill put rest would prohibit export water interbasin transfer either u mexico motion deem adopt bill read first time print;Nelson Riis;1994
3953132;mr speaker unanim consent hous move second laurier saint mari stand order amend follow section thereof strike word hous manag substitut therefor word procedur hous affair strike section thereof substitut follow therefor stand committe shall consist less fifteen member list member prepar except provid section stand order shall agricultur agri food b canadian heritag c citizenship immigr environ sustain develop e financ f fisheri ocean g foreign affair intern trade h govern oper health j human resourc develop k human right statu disabl l indian affair northern develop industri n justic legal affair nation defenc veteran affair p natur resourc q procedur hous affair r public account transport stand committe procedur hous affair shall prepar report list member act hous stand joint committe librari parliament b offici languag c scrutini regul provid suffici number member shall appoint keep proport therein membership hous stand committe procedur hous affair shall prepar list associ member stand committe stand joint committe refer stand order shall deem member committe purpos stand order b shall elig act substitut committe pursuant provis stand order b ii stand order amend follow delet sub section b thereof substitut follow b stand committe shall empow creat sub committe membership may drawn among list member list associ member provid stand order shall deem member committe purpos stand order delet section thereof word b substitut word c delet word e section thereof delet word hous manag substitut word procedur hous affair b ad paragraph ii word hous word except regard librari parliament delet section b c thereof substitut follow therefor b canadian heritag shall includ among matter monitor implement principl feder multicultur polici throughout govern order encourag depart agenc feder govern reflect multicultur divers nation examin exist new program polici feder depart agenc encourag sensit multicultur concern preserv enhanc multicultur realiti c human right statu disabl person shall includ among matter review report report canadian human right commiss shall deem refer committe laid upon tabl propos promot monitor assess initi aim integr equal disabl person sector canadian societi renumb section e thereof section delet section thereof substitut follow therefor hous concern mandat stand joint committe librari parliament shall includ review effect manag oper librari parliament b offici languag shall includ among matter review report offici languag polici program includ report commission offici languag shall deem refer committe laid upon tabl c scrutini regul shall includ among matter review scrutini statutori instrument refer committe pursuant section statutori instrument act provid hous may time time refer matter aforement stand joint committe iii stand order amend delet word envelop except manag envelop b delet word substitut word twelv c delet word group substitut therefor word delet word belong respect envelop iv stand order amend delet word appropri v stand order amend subsect thereof delet word substitut word fourteen delet word envelop committe assign delet word word perman member committe subsect c thereof word list delet word member larg envelop substitut therefor associ member committe section thereof delet word involv appoint committe committe envelop vi stand order amend section thereof delet word word meet substitut word committe consid legisl estim meet committe consid matter vii stand order amend delet word hous manag substitut therefor procedur hous affair viii stand order amend delet section substitut therefor follow unless order give bill second read shall refer stand special legisl committe renumb section thereof section ix clerk hous author appropri redirect consult refer committe made time adopt order x messag sent senat invit join hous creation aforement stand joint committe apolog read lengthi motion think unanim consent adopt today;Peter Milliken;1994
3953133;futur motion unanim consent side could agre dispens say futur consider think go would happen repeat whole thing would someth hous heard term motion pleasur hous adopt motion;The Speaker;1994
3953134;mr speaker support thrust motion amend would like suggest hope would meet consent hous relat propos committe paragraph k committe human right statu disabl previou committe exist look subject matter committe known committe human right statu disabl person former committe recal peopl disabl felt wish label disabl note french committe name refer disabl person would note subparagraph c mandat committe refer propos promot monitor assess initi aim integr equal disabl person sector canadian societi talk peopl would hope would meet agreement hous maintain previou name committe human right statu disabl person would move meet consent hous amend agre motion amend agre;Svend Robinson;1994
3953135;mr speaker petit behalf delor edward howey owen sound regard young offend act daughter karen howey black murder british columbia februari ask act amend includ young offend commit heinou crime;Ovid Jackson;1994
3953136;mr speaker honour rise hous present petit undersign resid kootenay west revelstok british columbia would like grievanc known hous grievanc new game introduc call serial killer board game request hous ban sale serial killer board game prevent materi made avail order protect children;Jim Gouk;1994
3953137;mr speaker question allow stand;Peter Milliken;1994
3953138;shall question stand;The Speaker;1994
