basepk;speechtext;speakername;year
552464;explain;Daniel Duncan McKenzie;1919
552465;mr speaker amend introduc instanc board civil servic commission refer stationeri depart print bureau provid certain limit amount reorgan object better co ordin work depart motion agre bill read first time;Hugh Guthrie;1919
552469;error transcript document hansard shall see correct otherwis must go print;Edgar Nelson Rhodes;1919
552470;appear order paper right hansard wrong;Daniel Duncan McKenzie;1919
552471;x inquiri made fact state necessari correct made;Edgar Nelson Rhodes;1919
552475;last night committe adopt short titl;Georges Henri Boivin;1919
552476;mr chairman claus adopt last night;Frank S. Cahill;1919
552477;noth adopt last night;Daniel Duncan McKenzie;1919
552478;carri take short titl;Georges Henri Boivin;1919
552479;claus carri think govern give committe statement total liabil assum undertak;Frank S. Cahill;1919
552480;wish titl bill chang way would order move committe discuss must relev claus consider order refer total liabil undertak claus short titl bill section agre section govern empow enter agreement grand trunk railway compani acquisit entir capit stock compani except per cent guarante stock;Georges Henri Boivin;1919
552481;would govern state total liabil assum countri;Frank S. Cahill;1919
552483;includ arrear dividend upon prefer stock;Henry Arthur Mackie;1919
552484;pay arrear stock award made interest shall pay effect date award made arbitr valu stock valuat pay per cent interest perpetu except right purchas thirti year;John Dowsley Reid;1919
552485;reckon liabil minist take guarante stock assum liabil;Daniel Duncan McKenzie;1919
552486;state upon fund debt pay interest perpetu interest guarante stock pay perpetu except right take end thirti year;John Dowsley Reid;1919
552487;right take debentur redeem;John Howard Sinclair;1919
552488;memori serv bond perpetu right take rate interest low;John Dowsley Reid;1919
552489;bond perpetu;Daniel Duncan McKenzie;1919
552490;case;John Dowsley Reid;1919
552491;debentur stock per cent;John Howard Sinclair;1919
552492;guarante stock understand stock award made right take end thirti year;John Dowsley Reid;1919
552493;understand intim minist arbitr valu debentur stock assum liabil minist say option wipe guarante stock thirti year understand say case debentur stock right must continu pay interest per cent whatev rate perpetu;John Howard Sinclair;1919
552494;understand present allow debentur stock perpetu remain take right present time subject correct wrong correct statement;John Dowsley Reid;1919
552495;would like clear point understood minist say minut ago arbitr assum arbitr noth minist say;John Howard Sinclair;1919
552497;transact subject rate exchang;John Hampden Burnham;1919
552498;thirti year may rate exchang case matter exchang come come common stock upon dividend paid valu arbitr upon valuat arriv shall pay interest per cent perpetu unless decid thirti year purchas;John Dowsley Reid;1919
552499;calcul possibl cost countri white eleph shall upon hand govern made gener estim valuat place upon stock board arbitr;Daniel Duncan McKenzie;1919
552500;would difficult make statement kind drayton acworth report state compani paid pet annum way interest sever stock mention govern felt justifi recommend annual payment minimum ad time time end year would pay govern decid stock valu justifi pay per annum perpetu respect cours addit interest guarante stock word drayton acworth report recommend govern consid justifi offer payment annual amount whether call rental dividend guarante stock capit stock prefer common stock equal per annum amount therefor could appli prefer stock common stock grand trunk railway claim suffici amount regard valu road must rememb drayton acworth report made recommend govern reliev grand trunk liabil respons might subject account guarante grand trunk pacif take consider fact grand trunk railway use oper transcontinent built govern winnipeg moncton grand trunk thought amount think per annum reduc think exact figur mind moment therefor grand trunk accept amount offer decid accept offer arbitr way could place valu stock repli ask;John Dowsley Reid;1919
552501;offer offer assum liabil pay addit offer contain page govern proposit govern take grand trunk pacif railway branch line grand trunk railway compani acquir asset assum oblig compani;John Howard Sinclair;1919
552502;right;John Dowsley Reid;1919
552503;includ debentur stock understand includ guarante stock;John Howard Sinclair;1919
552504;let correct offer basi govern pay per annum addit govern would cours pay interest fund debt interest amount accord offer would pay interest fund debt interest stock;John Dowsley Reid;1919
552505;minist understood tell made explan assum fix charg first place pay common stock prefer stock;John Howard Sinclair;1919
552506;guarante;John Dowsley Reid;1919
552507;goe show stock may redeem pay twenti year rental would amount letter capit total say govern offer assum fix charg grand trunk railway system grand trunk pacif pay cash;John Howard Sinclair;1919
552508;;John Dowsley Reid;1919
552509;govern agre pay year letter goe say govern option purchas basi term final rental end year year notic twenti time annual final rental multipli twenti get;John Howard Sinclair;1919
552511;arriv govern agre pay prefer stock common stock;John Howard Sinclair;1919
552512;tell wrong put govern agre pay wish matter put way end thirti year interest repres tell repres see explain mani time pay guarante stock add guarante stock;John Dowsley Reid;1919
552513;common stock;John Howard Sinclair;1919
552514;pay word annual interest year per cent guarante stock amount first second third prefer stock ad amount addit common stock amount interest paid govern therefor said interest paid common stock take consider allow annual amount receiv guarante first second third prefer stock accept hand common stock paid wile pay perpetu end thirti year matter would sum way take amount wish look way deduct left valuat appli first second third prefer stock ad common stock round number would repres;John Dowsley Reid;1919
552515;part drayton acworth report minist find justif offer;John Howard Sinclair;1919
552516;page section say recommend entir share capit grand trunk guarante prefer ordinari stock would surrend truste exchang annuiti base moder substanti proport averag sum paid dividend last ten year annuiti increas forti fifti per cent first year get recommend bill provid take guarante prefer ordinari stock way state subject cours award may given board arbitr;John Dowsley Reid;1919
552517;minist wander undertak dot ing purchas grand trunk railway system includ sever railway ownership stock grand trunk railway total amount liabil assum purchas grand trunk railway system speak grand trunk railway portion system system whole l;Frank S. Cahill;1919
552518;give item interrupt explain assum total fund debt cannot say liabil connect first second third prefer common stock arbitr make award member meantim place valuat upon interest would repres valuat;John Dowsley Reid;1919
552519;minist must idea total amount liabil;Pius Michaud;1919
