basepk;speechtext;speakername;year
1234017;mr speaker desir lay tabl follow annual report english french year end annual report canadian nation railway annual report canadian nation west indi steamship limit annual report parliament georg touch compani auditor account canadian nation railway system;Pierre-Joseph-Arthur Cardin;1941
1234018;stand order hous common relat appoint stand committe hous amend ad stand committe hous present session stand committe railway ship own oper control govern refer account estim bill relat thereto canadian nation railway canadian nation west indi steamship tran air line present session consider report hous provid noth resolut shall constru curtail way full right discuss committe suppli said committe consist messr bercovitch black cumberland bradett diefenbak dubuc emmerson ferland gray hansel hanson skeena harri danforth howden howe lockhart maclnni mcculloch maybank parent pouliot ross middlesex east sanderson sisson;William Lyon Mackenzie King;1941
1234019;personnel committe last year;Richard Burpee Hanson;1941
1234020;inform;William Lyon Mackenzie King;1941
1234021;object passag motion like observ consult good rule grown think ought observ;Olof Hanson;1941
1234022;like see name rose dale mr jackman committe last year includ membership year;Joseph Henry Harris;1941
1234023;desir leader opposit chang personnel might arrang conveni gentlemen opposit;William Lyon Mackenzie King;1941
1234028;mr speaker respect situat govern receiv offici word success coup etat took place countri morn moment without offici report news receiv effect govern sign axi agreement vienna overthrown regenc dissolv new govern form young king peter ii new govern report includ repres parti kingdom support armi accord news report oversea mr churchil state london day reason expect new govern repudi pact sign axi power mr churchil undertaken pact repudi britain recogn new govern yugoslavia attack british give aid possibl defenc newfoundland;William Lyon Mackenzie King;1941
1234032;mr speaker refer time time fact sinc outbreak war contribut defenc newfoundland done consult cooper unit kingdom newfoundland purpos assist common caus immedi direct protect defenc newfoundland subject consider perman joint board defenc made certain specif recommend govern unit state follow meet repres govern newfoundland particip recal term agreement reach unit kingdom unit state announc septemb last unit state given right establish defenc facil newfoundland recent week repres govern meet london purpos prepar formal agreement set condit upon unit state enjoy possess nineti year certain leas area newfoundland certain british coloni possess hemispher except affect situat canadian govern direct interest term agreement view respons accept newfoundland kept touch london discuss suggest gener agreement unit kingdom unit state supplement protocol signatori clarifi complic situat genera agreement unit kingdom unit state made public day supplementari protocol refer signatori recogn defenc newfoundland integr featur canadian scheme mr kine defenc matter special concern canadian govern fact assum certain respons defenc view fact agre power may exercis action may taken leas base agreement respect newfoundland canadian interest regard defenc respect protocol provid noth agreement shall affect arrang rel defenc newfoundland made govern unit state pursuanc recommend submit govern unit state perman joint board defenc consult concern aris agreement canadian govern govern newfoundland right particip later stage shall posit tabl copi agreement protocol;William Lyon Mackenzie King;1941
1234036;explain;Richard Burpee Hanson;1941
1234037;hous may interest know third indian present live northern part variou provinc northwest territori live chase bill enabl indian administr give protect sale fur catch becom practic might describ evil irrespons trader go remot region aeroplan mean transport offer low price indian fur reap transact larg profit indian depriv full revenu receiv tend becom charg upon public fund purpos bill author indian administr requir necessari permit licenc question part trader respons may fix oper kept control;Thomas Alexander Crerar;1941
1234038;might minist intent open gener revis act;Alan Webster Neill;1941
1234039;intent present time consider work done gener revis act intend introduc revis session;Thomas Alexander Crerar;1941
1234040;think minist recogn revis need;Alan Webster Neill;1941
1234041;agre friend place act could strengthen motion agre bill read first time;Thomas Alexander Crerar;1941
1234045;mani farmer st paul l ermit quebec land expropri govern war industri purpos upon date farmer dispossess land mani paid govern land expropri;Mr. FERLAND:;1941
1234046;number proprietor land expropri project date expropri main plant site june small lot expropri pump hous;Mr. HOWE:;1941
1234048;oil control given permiss erect refineri clarkson ontario permiss given;Frederick George Hoblitzell;1941
1234049;oil control approv british american oil compani limit build lubric refineri mention made locat locat refineri matter municip author may grant refus build permit duti protect right interest may prejud affect;Clarence Decatur Howe;1941
1234051;mani soldier arrest camp borden tri instant barri polic court magistr jeff use forg railway ticket furlough camp laid complaint b sentenc c mani wit call soldier charg repres counsel attorney gener depart ontario b depart nation defenc camp author refus provid counsel men author edict hitch hike camp borden right author author camp borden declar militari offenc minist highway ontario announc occas trial prohibit hitch hike soldier execut clemenc consid case order govern stop hitch hike issu request canadian passeng associ railway;Mr. CHURCH:;1941
