basepk;speechtext;speakername;year
2753750;honour inform hous receiv commun notifi vacanc occur represent frank duff moor esquir elector district bonavista triniti concept resign address warrant chief elector offic issu new writ elect said elector district;Lucien Lamoureux;1971
2753752;may announc member hous presenc galleri deleg repres organ african uniti offici visit ottawa note presenc head deleg presid assembl head state organ excel modtar ould daddah presid muslim republ mauritania;Lucien Lamoureux;1971
2753753;hear hear;Some hon. Members:;1971
2753754;emin nation leader includ repres sister commonwealth countri kenya zambia extend warm welcom trust stay pleasant fruit excel may assur goodwil canadian regard african peopl repres organ;Lucien Lamoureux;1971
2753761;mr speaker stand order like tabl languag order council concern appoint reappoint parliamentari secretari;Pierre Elliott Trudeau;1971
2753763;mr speaker rise provis stand order unanim consent hous move motion urgent press necess matter concern confus caus propaganda put staff minist agricultur mr olson minist respons wheat board mr lang respect transit payment propos bill c move second swift current mapl creek mr mcintosh hous instruct inform inform wheat produc western owe govern storag cost temporari wheat reserv act substitut shot payment propos bill c dilut distribut among produc oat barley rye flax rapese miscellan crop;Richard Russell Southam;1971
2753764;propos motion move provis stand order requir unanim consent hous unanim consent;Lucien Lamoureux;1971
2753765;agre;Some hon. Members:;1971
2753766;;Some hon. Members:;1971
2753767;unanim consent motion cannot put amchitka nuclear test extern affair;Lucien Lamoureux;1971
2753769;mr speaker would like take advantag stand order move motion similar motion propos yesterday colleagu esquimalt saanich mr anderson urgenc aris fact within next day presid unit state make final decis propos underground test amchitka island canadian govern secretari state extern affair mr sharp express reserv propos test time think import hous opposit govern member indic presid nixon unanim unit concern futur test nation would propos hous record grave concern continu nuclear weapon test wherev test may take place regret recent high yield underground test soviet union express hope unit state govern reconsid plan carri test amchitka island reaffirm support effort made unit nation countri get intern agreement ban underground nuclear weapon test;Eugene Whelan;1971
2753770;hous heard motion propos essex must say first glanc appear formal motion unless take word last paragraph intend begin motion situat indic cours motion put unanim consent hous unanim consent;Lucien Lamoureux;1971
2753771;ye;Some hon. Members:;1971
2753772;appear unanim consent;Lucien Lamoureux;1971
2753774;unanim consent motion cannot put;Lucien Lamoureux;1971
2753777;mr speaker prime minist view statement made unit state secretari treasuri mr john speech intern monetari fund morn effect unit state prepar remov per cent addit levi dutiabl import govern make tangibl progress come week dismantl trade barrier permit establish realist currenc exchang rate canadian govern indic unit state govern willing make move negoti regard;George Harris Hees;1971
2753778;sinc statement made mr speaker come attent hous know past week minist offici tell unit state per cent surcharg appli done thing mention mr statement refer;Pierre Elliott Trudeau;1971
2753779;mr speaker sinc mr indic unit state govern will negoti regard matter bilater basi countri desir intent govern near futur sit session hard bargain unit state govern view per cent surcharg remov possibl prime minist will particip negoti order posit may best chanc understood;George Harris Hees;1971
2753780;mr speaker thank confid express negoti power;Pierre Elliott Trudeau;1971
2753781;lack confid minist;George Harris Hees;1971
2753782;repeat type discuss go week sure whether secretari want embark differ type bilater negoti make represent behalf unit state time;Pierre Elliott Trudeau;1971
2753783;final supplementari mr speaker obvious would good idea get touch mr find mean fact princip reason abl obtain exempt per cent surcharg poor relat unit state govern engend past year;George Harris Hees;1971
2753784;order pleas supplementari form argument;Lucien Lamoureux;1971
2753786;absenc minist financ like direct prime minist view report grain farmer saskatchewan file motion feder court citi regina writ mandamu minist financ implement septemb provis temporari wheat reserv act instruct minist financ implement term act;Leslie Gordon Benjamin;1971
2753787;mr speaker intent beyond say minist financ member govern obey order court noth said time matter court said;Pierre Elliott Trudeau;1971
2753788;prime minist awar fact kind action court preclud minist financ make payment provis temporari wheat reserv act;Leslie Gordon Benjamin;1971
2753789;order pleas;Lucien Lamoureux;1971
2753791;mr speaker like minist respons canadian wheat board whether view report refer colleagu regina lake centr would urg minist financ fulfil requir law temporari wheat reserv act make requir payment give consider split bill c order transit payment made;John Stratford Burton;1971
2753792;mr speaker sure member know situat clear make payment decis made cannot proceed bill c obstruct opposit let come vote;Otto Emil Lang;1971
2753794;oh;Some hon. Members:;1971
2753796;mr speaker may direct supplementari minist justic light minist justic admiss respons omit temporari wheat reserv act revis statut inform hous whether advis cabinet withhold payment temporari wheat reserv act;Jack Burnett Murta;1971
2753797;york south;Lucien Lamoureux;1971
2753798;answer ye;An hon. Member:;1971
2753799;shi;George Harris Hees;1971
2753800;mr speaker sinc could get respons minist first may supplementari time consult legal inquiri ministri advis legal withhold payment prairi grain produc;Jack Burnett Murta;1971
2753801;mr speaker gentleman ask advic may given within cabinet submit honour protect rule hous;John Napier Turner;1971
2753803;way john;James Aloysius McGrath;1971
2753804;minist cannot hide behind fifth amend;An hon. Member:;1971
2753805;weak john;John Howard Lundrigan;1971
2753808;recogn bellechass;Lucien Lamoureux;1971
2753809;mr speaker like put minist agricultur could tell hous whether product dairi season high allow suffici product chees satisfi need countri whether canadian dairi commiss forc import certain quantiti milk;Joseph Adrien Henri Lambert;1971
2753810;mr speaker dairi commiss oblig import milk specialti chees come long time happi say domest market improv satisfactori increas price chees dairi product;Horace Andrew (Bud) Olson;1971
2753813;mr speaker may direct prime minist view import consult provinc rise unemploy special program fight unemploy winter prime minist indic whether attempt made arriv earlier confer date provinc order may effect collabor particip program put fight seriou problem;David Samuel Horne MacDonald;1971
2753814;speaker chairman confer instruct secretari confer make renew attempt commun provinci govern provin septemb inquiri ministri cial premier see set date object open chang mind could come earlier date done report;Pierre Elliott Trudeau;1971
2753815;commun provinc prime minist staff made clear confer special program deal unemploy feder govern put specif propos consider put meet take place provinc may consid implic respons;David Samuel Horne MacDonald;1971
2753816;indic premier wrote believ twenti seventh month earlier rememb exact date subject would would want see agenda cannot say time agenda agre govern put propos concern propos might make item agenda repeat told hous action take sooner take announc make provinc decid whether put provinc preliminari document whether put time confer;Pierre Elliott Trudeau;1971
2753817;could prime minist indic whether specif propos made provinc whether feder govern respond specif propos present feder govern last month;David Samuel Horne MacDonald;1971
2753818;mr speaker specif regard propos put last month sure fair number propos might come great number sourc cannot offhand answer ye;Pierre Elliott Trudeau;1971
2753819;order pleas chair recogn supplementari recogn york south;Lucien Lamoureux;1971
2753820;bit specif prime minist whether respons import cost share program welfar program assist plan limit particip factor whether respons regard manpow program real limit regard entri entri program;David Samuel Horne MacDonald;1971
2753821;mr speaker assist plan wide particip believ minist nation health welfar indic prepar discuss provinc way payment made provinc chang program within framework cap regard manpow retrain awar propos made provinc score;Pierre Elliott Trudeau;1971
2753823;mr speaker want prime minist aris letter sent last friday septemb assur letter secretari mr date septemb letter would drawn attent prime minist prime minist consid suggest letter govern propos motion regard propos american nuclear blast amchitka order may multiparti express opposit test;David Lewis;1971
2753824;mr speaker thought would obviou hous govern side prepar motion put understood one object motion put yesterday today member understood opposit motion put came conserv bench;Pierre Elliott Trudeau;1971
2753825;view fact earlier occas opposit govern bench member parti move similar motion view fact govern motion would requir unanim consent could put order paper debat normal way view import prime minist whether prepar place govern motion order paper regard amchitka nuclear test without wait unanim consent;David Lewis;1971
2753826;mr speaker hous realiz posit govern made known hous unit state forum unit nation matter motion govern would debat suggest would requir guarante opposit parti debat would short;Pierre Elliott Trudeau;1971
2753828;understand member new democrat parti agreement leader parti letter said motion could pass without debat littl debat side hope would essex put motion hous;Pierre Elliott Trudeau;1971
2753832;minist region econom expans depart director provinc nova scotia voic department polici indic speech tuesday last would chang made applic formula region develop incent act regard grant industri;James Aloysius McGrath;1971
2753833;knowledg mr speaker;Jean Marchand;1971
2753834;chang plan strategi region develop incent act respons prime minist request minist come program help creat job come winter month;James Aloysius McGrath;1971
2753835;mr speaker differ thing prime minist spoken special program next winter link depart program;Jean Marchand;1971
2753836;minist propos chang formula applic region develop incent act order expedit program view crash program winter creat job;James Aloysius McGrath;1971
2753837;mr speaker believ distinct made program concern region dispar perman program purpos ensur better balanc variou econom region program could establish stimul gener economi countri;Jean Marchand;1971
2753840;like address act minist indian affair northern develop light claim mr paul st jacqu govern owe dollar northern base employe consid much owe farmer minist investig made forthwith;Heath Nelson Macquarrie;1971
2753843;want pose minist justic similar one ask hillsborough minist justic staunch uphold law whether caus inquiri made action depart indian affair northern develop inquiri ministri treasuri board deni indian caretak indian day school proper retroact pay involv least peopl dollar back pay minist look situat point view justic peopl concern;Frank Howard;1971
2753844;primari respons lie colleagu take matter;John Napier Turner;1971
2753847;regard continu crisi pulp paper industri across crisi worsen paper mill shut oper would prime minist direct meet conven respons depart govern pulp paper associ repres labour movement discuss situat plan cours action would avoid shutdown advers effect unemploy figur economi;Jack Marshall;1971
2753848;could answer prime minist told hous day answer meet minist leader industri plan take place come week preparatori work done;Jean-Luc Pepin;1971
2753849;take account recent blow industri particular quebec newfoundland due loss market minist consid feasibl establish market board feder govern auspic suggest provinc quarter;Jack Marshall;1971
2753850;posit confirm deni report say number suggest number possibl investig depart time;Jean-Luc Pepin;1971
2753851;supplementari minist manpow immigr would minist advis hous whether regard continu layoff highlight recent announc domtar bowat depart examin effect lay off view introduc emerg train program mean provid altern employ lose job;Jack Marshall;1971
2753852;connect lay ordinari cours examin made see altern employ avail person concern compani deter septemb inquiri ministri mine case train might suitabl altern avail certain employe;Otto Emil Lang;1971
2753854;supplementari prime minist view fact recent survey undertaken canadian press show alarm increas layoff caus plant shutdown prime minist indic hous specif program govern mind deal situat think term tax incent would assist industri concern allevi prospect sever unemploy winter;Lincoln MacCauley Alexander;1971
2753855;answer hous govern consid program might implement allevi situat decis reach announc hous proper time;Pierre Elliott Trudeau;1971
2753856;bear mind grow lack confid economi prime minist assur statement made made near futur next day order confid economi seem lack may regain;Lincoln MacCauley Alexander;1971
2753857;made possibl made;Pierre Elliott Trudeau;1971
2753860;mr speaker like put secretari state translat arriv franc recruit depart take intens train cours improv command english tell sinc depart hire unilingu translat whether canadian elig job;Roland Godin;1971
2753861;mr speaker unabl answer know matter fall civil servic jurisdict shall find situat chairman public servic commiss transmit inform;Gérard Pelletier;1971
2753864;minist agricultur deter mine defici payment requir respect hog year low price realiz product level defici payment rise order bring gener level price year;Douglas Scott Harkness;1971
2753865;calcul made end year price fall per cent year averag payment made advis hous depart make calcul week week per cent level year averag price fall mandatori payment amount least;Horace Andrew (Bud) Olson;1971
2753868;solicitor gener minist manpow immigr minist order special inquiri made respect circumst mr h newton head black panther movement unit state unit state terrorist name prohibit list obtain entri stay week negoti chines embassi permiss make special visit communist china;Wallace Bickford (Wally) Nesbitt;1971
2753869;inform regard least part gentleman though confirm entri way entri mr newton countri;Otto Emil Lang;1971
2753870;wonder whether solicitor gener might comment make matter affect rcmp;Wallace Bickford (Wally) Nesbitt;1971
