basepk;speechtext;speakername;year
1303357;minist explain mr st laurent introduc evid act provis declar affidavit made canadian foreign trade repres avail made commission appoint receiv affidavit similar provis provinci statut deal evid govern provinci law motion agre bill read first time incom war tax act;Gordon Graydon;1943
1303360;explain mr knowl bill would add appropri section incom war tax act word provid noth subsect shall oper prevent minist crown commun senat hous common inform obtain provis act conceiv restrict secreci impos subsect section stand present might effect prevent minist crown give senat hous inform might ask given amend would affect excess profit tax act sinc section incom war tax act section excess profit tax act made appli thereto motion agre bill read first time question question answer indic asterisk;Gordon Graydon;1943
1303362;comptrol wartim price trade board present annual salari posit held govern depart govern affili organ period servic rate remuner case employ enter govern servic annual salari qualif exercis control expenditur organ wartim price trade board mani men branch divis wartim price trade board comptrol direct militari age subject call militari servic defer militari servic request comptrol offici board employe name person concern date origin call present statu defer case ground advanc case ask defer attempt made obtain appointe satisfactori qualif defer request case discuss offic nation select servic result case personnel divis wartim price trade board direct comptrol name chief personnel salari includ allow paid date becom connect wartim price trade board question concern employ salari receiv former employ becom attach wartim price trade board natur work offici posit former employ experi would qualifi present duti call militari servic date;Mr. BOUCHER:;1943
1303363;henderson dot employ foreign exchang control board januari octob per annum hiram walker gooderham wort ltd salari paid firm offici govern record1 qualifi charter account gener busi experi give answer question consid public interest disclos inform regard defer militari servic particular individu govern employe defer appli employe request support board decis whether defer given rest variou mobil board c maekenzi canadian pacif railway compani offici govern record select manag personnel canadian pacif hotel gener busi experi deal personnel;Mr. ILSLEY:;1943
1303365;certif given compani pay excess profit tax show amount receiv amount govern repay war yearli certif given govern taxpay subject compulsori save show amount receiv amount govern repay war certif way promis reimburs amount mention acknowledg payment;Mr. PARENT:;1943
1303366;taxpay receiv assess notic appropri form set amount refund tax payment stand credit assess made respect incom year show amount receiv amount govern repay war incom tax divis give acknowledg payment promis repay contain statut incom war tax act amend;Mr. GIBSON:;1943
1303368;govern receiv account expens incur depart nation defenc militari tribun held quebec militari district month novemb decemb januari total amount account receiv caus delay;Mr. GAUTHIER:;1943
1303369;answer;Mr. RALSTON:;1943
1303371;canadian wool hoard dominion govern agenc director full time employe director paid govern amount;Mr. SENN:;1943
1303372;ye david c dick presid geo e brien vice presid p walker vicepresid h brown director geo fraser director r gedd director shaw director k w taylor director w h j tisdal director none director receiv salari honorarium allow emolu canadian wool board limit see answer;Mr. ILSLEY:;1943
1303375;chief price divis wartim price trade board practic experi work busi organ connect process distribut merchandis employ appoint board;Mr. STOKES:;1943
1303376;mr dougla dewar mr dewar charter account profess forti year gener financi busi experi thirti year associ intern firm account peat marwick mitchel co year partner charg firm new york offic partner firm relat mani canadian busi hous paid frequent visit countri came close contact problem canadian busi mr dewar retir profess june move vancouv outbreak war offer servic govern serv novemb februari supervisor foreign exchang control board offic vancouv relinquish post upon urgent request govern take present duti extens practic background busi experi fit mr dewar give servic govern without remuner;Mr. ILSLEY:;1943
1303378;personnel repres wartim price trade board station toronto appoint recommend appoint salari previou posit salari receiv previou posit train experi personnel work;George Henry Stokes;1943
1303379;ronald stewart earl esq appoint assist personnel repres wartim price trade board toronto februari promot posit personnel repres civil servic commiss per month per annum employ drew brown compani assist reorgan financ gordon beardmor compani ltd oakvil eighteen year public contact work financi field deal class type peopl requir quick judgment assess person capabl;Mr. ILSLEY:;1943
1303381;increas pay certain rank canadian armi author decemb said increas effect januari rank cover amount increas increas given rank increas made conting special consider consider differ effect increas soldier station oversea;Mr. KNOWLES:;1943
1303382;lanc corpor lanc bombardi per diem trooper gunner sapper privat etc month servic per diem month servic s1 per diem increas lanc corpor lanc bombardi automat increas trooper gunner sapper privat etc subject certain condit effici certain standard good conduct qualif requir increas pay oversea due differ condit oversea time requir issu uniform instruct offic command unit increas retroact januari question;Mr. RALSTON:;1943
1303384;inspector inspector employ r c f rockeliff airport connect water sewer servic name parti previou occup remuner paid said inspector militari age;Mr. ROSS (St. Paul's):;1943
1303385;applic;Mr. POWER:;1943
