basepk;speechtext;speakername;year
1579480;mr speaker rise privileg take longer usual state would indulg sir like tell hous briefli stori co oper courag keep aliv faith human natur last saturday midnight fire broke brockvil time threaten entir busi section town superhuman effort confin citi block spite heroic effort brockvil depart found control fire beyond power depart therefor urgent appeal made centr respons immedi first arriv fire fighter royal canadian regiment armi equip firemen fire truck prescott athen smith fall scene could ferri across st lawrenc river pumper aerial ladder truck crew special polic forc ogdensburg new york arriv seamen canadian navi sloop oriol happen port join forc firemen soldier citizen fire brought control complet municip militari aid intern co oper fire fight hazard temperatur becom unbear ordeal throughout night group young women kept fire fighter suppli hot coffe sandwich other hand crack ice fire fighter coat helmet glove boot live lost seriou injuri suffer hundr person made homeless sunday morn appeal assist made pulpit brockvil church clock mayor w fred reynold spoke radio station cfjm money cloth necess clock sunday afternoon receiv centr move time order provid greater accommod mass good start pour even second floor citi hall look like depart store addit sum receiv cash donat told fund farmer arriv dozen egg empti purs contain elderli woman donat said moment would give wednesday pay chequ arriv generos peopl brockvil exce bound possibl expect appli brockvil extend entir district includ sever commun northern new york state truli cardin christian principl love thi neighbour know intern boundari north america disast brockvil experienc bring uncertain way best regardless race creed serv make proud canadian fortun enough live contin north america like thank prime minist act minist nation defenc parliamentari assist minist nation defenc prompt sympathet attent given request certain hut royal canadian regiment camp made avail municip author brockvil assur mr speaker hut serv use human purpos look temporari hous need hundr men women children made homeless result worst fire histori brockvil;George Taylor Fulford;1949
1579483;like inform member nation honey week offic find sampl honey suppli canadian beekeep council owe loss export market produc face difficult market condit hous common nation trade mark canadian would consum half pound commiss fifth session honey per year market fao confer washington c problem would solv;Harry Oliver White;1949
1579486;mr speaker yesterday citizen report statement made gener manag ottawa board trade refer speech bill establish nation trade mark charg unfair ottawa merchant articl state impli gener practic among ottawa merchant mislead public use known contain hold inferior product statement incorrect mention store elgin street use contain bear k brand label hold local product inferior qualiti content contain bear name well known brand use product today contain display fill okanagan produc articl make statement said merchant fill contain product mark come okanagan valley say okanagan contain refil case review inferior qualiti produc shall pleas suppli mr cairn evid desir point wish deal charg derelict duti bring matter attent hous session may point perus hansard show dealt matter session action taken time suggest practic gener among ottawa merchant may repeat principl involv speech contain mark known brand name use origin content fulfil specif brand empti;Owen Lewis Jones;1949
1579488;mr speaker wish lay tabl copi speech deliv;James Garfield Gardiner;1949
1579489;believ mr speaker minist speech tabl would great interest agricultur produc countri suggest request print appendix hansard;George James Tustin;1949
1579490;hear hear;Some hon. Members:;1949
1579491;made suggest yesterday satisfi done one seem take;James Garfield Gardiner;1949
1579492;agre;Some hon. Members:;1949
1579493;hous wish speech print appendix hansard;Elie Beauregard;1949
1579494;hear propos someon speak moment minist speech put hansard;Major James William Coldwell;1949
1579495;ye;Elie Beauregard;1949
1579496;may say member hous might find valuabl speech record like see expans hansard includ speech made outsid hous done shall posit unit state congression record full kind thing;Major James William Coldwell;1949
1579497;agre statement go littl bit say think proper insist speech made minist outsid hous tabl hous satisfi tabl;James Garfield Gardiner;1949
1579498;defenc;An hon. Member:;1949
1579501;wish lay tabl answer certain question ask lake centr mr diefenbak debat combin investig act last;Stuart Sinclair Garson;1949
1579503;agreement provinc rout tran highway minist tell rout agre;Howard Charles Green;1949
1579504;agreement rout posit say rout defin provinc;Robert Henry Winters;1949
1579505;minist tell respect provinc;Howard Charles Green;1949
1579506;rout discuss agreement respect rout;Robert Henry Winters;1949
1579508;separ agreement made provinc separ amount paid provinc get amount percentag road cost would appear section separ agreement could made provinc separ amount paid provinc;Winfield Chester Scott McLure;1949
1579509;separ agreement provinc formula use throughout;Robert Henry Winters;1949
1579510;accord minist statement refer standard certain provinc stone base call strict minimum inch minist say whether intend follow standard saskatchewan exampl imposs find stone crush stone base face problem get adequ suppli gravel prairi would gravel base suitabl stone base;Hazen Robert Argue;1949
1579511;said statement shall insist specif accept practic provinc specif mention suggest order provid basi agreement;Robert Henry Winters;1949
1579512;depart nation defenc made recommend construct road could use heavi militari vehicl design purpos handl tourist traffic case war would use construct unit state uniform way tran highway;Gordon Knapman Fraser;1949
1579513;provis respect construct matter made full knowledg depart nation defenc;Robert Henry Winters;1949
1579514;understand act call lane highway foundat laid lane highway culvert built lane highway;Heber Harold Hatfield;1949
1579515;propos contempl lane highway;Robert Henry Winters;1949
1579516;consider given polic patrol highway allow provinc;Gordon Knapman Fraser;1949
1579517;oh;Some hon. Members:;1949
1579518;matter mainten anyth done regard radio patrol anyth happen;Gordon Knapman Fraser;1949
1579520;order;Joseph-Alfred Dion;1949
1579521;know anyth maintain highway would wise keep quiet accid highway ontario radio control provinci polic station car scene accid within minut someth kind contempl highway shall accid matter happen;Gordon Knapman Fraser;1949
1579522;accord understand normal patrol arrang provinci highway prevail;Robert Henry Winters;1949
1579523;may minist whether intent provinc first complet construct provis accept minist found conform standard laid contribut dominion paid intend payment made construct progress;Edmund Davie Fulton;1949
1579524;agreement reach would hope new work would go;Robert Henry Winters;1949
1579525;may whether feder govern fair wage provis appli contract connect construct tran highway;Stanley Howard Knowles;1949
1579526;think friend direct provinci govern;Humphrey Mitchell;1949
1579527;mr chairman;Stanley Howard Knowles;1949
1579528;sit;Humphrey Mitchell;1949
1579529;go tri stop minist say someth wors tran highway;Stanley Howard Knowles;1949
1579530;may true friend understand jurisdict matter rest provinci govern;Humphrey Mitchell;1949
1579531;right;Stanley Howard Knowles;1949
1579532;reason stipul regard matter feder fair wage polici deal feder work think would friend direct variou provinci govern;Humphrey Mitchell;1949
1579533;mr chairman surpris answer given minist labour matter fact sens case upstair work worker manitoba work contract let feder govern tri get vacat pay stamp provid provinci legisl manitoba contractor work said feder govern contract provinci legisl appli case might say sub judic write variou author fact matter sort thing happen time peopl fall jurisdict way claus word may run thing may contractor live provinci labour requir use excus argument work someth come feder govern;Stanley Howard Knowles;1949
1579534;;Humphrey Mitchell;1949
1579535;member side say sort thing happen bill pass blame govern mr chairman move amend member govern look power microscop get see discov littl flaw suggest might flaw word bill say happen way tell govern sort thing happen like sure work tran highway done fair wage condit pass buck feder provinci author respect phase matter;Stanley Howard Knowles;1949
1579536;like put record support point rais winnipeg north centr think matter dealt hilar light display gentlemen side hous took long time get fair wage claus govern contract like fair wage claus govern contract appli contract know whether understand fair wage claus appli feder govern contract feder govern assist contract appli instanc appli contract feder govern assist appli feder govern suppli money use construct manufactur unfair work wage condit prevail make clear feder govern assist project understand fair wage fair work condit appli condit oner condit appli local condit impos formula work suggest member opposit side appeal worker support elect time take matter see fair wage claus contract;Donald MacInnis;1949
1579537;mr chairman keep record straight may say vancouv east said took long time establish principl fair wage work condit let say took place time mine think year polit parti laid principl liber parti friend know wage structur across nation provinc british columbia high wage structur highest dominion think peopl engag public work provinc would wish see prevail condit vancouv british columbia adher feel certain nation approach problem would object wage structur provinc friend rest assur provinci peopl jurisdict matter see legisl regul affect fair wage condit effect respect provinc adher;Humphrey Mitchell;1949
1579538;cannot agre minist say liber govern first govern recogn principl fair wage contract agreement true theori war contract let govern gave effect fair wage condit feder govern contract concern vancouv point moment ago hous fight thing thirti year ago true recogn principl put effect unless prepar follow mechan laid govern feder contract war shall get matter theori put contract war ask wage schedul provinc upset ask feder govern let contract contractor oblig conform wage condit establish provinc must rememb condit section section provinc differenti contractor put highway certain section provinc provinci govern set fair wage schedul least contractor oblig conform law applic particular section minist know sinc war difficulti feder contract brought matter attent minist transport sinc present session regard feder work project commun difficulti war although lot construct work carri contractor got winnipeg north centr suggest say provinci law noth feder contract minist transport case state contract let respons contractor establish wage condit see fit claus written contract provid contractor matter labour employ wage conform standard set particular part countri noth would upset would write someth contract avoid difficulti futur know let feder contract war complet upset right across countri section main job run project effort iron difficulti truck driver labour feder contract provinci law kind thing want get ask practic machineri establish war establish work use contract tran highway let necessari special provis bill minist reconstruct suppli minist labour could get littl talk sure would troubl write contract claus would ask contractor conform provinci law regard;Clarence Gillis;1949
1579539;understand method determin amount contribut total amount limit year mean year ten provinc feder contribut fifti per cent allow yearli averag construct straight numer basi averag per year per provinc know difficulti construct part ontario instanc british columbia possibl carri highway program provinc might wish worth construct year posit limit place construct provinc may carri year apportion among provinc made suppos provinc mind lot construct earli let say year provinc danger less share get start posit unless know basi apportion basi minist mind respect;Edmund Davie Fulton;1949
1579540;money spent work done attempt allot annual basi break provinc relat expenditur think incur attempt spread year year period provis put request certain provinc felt regard present heavi highway program could take addit work tran highway complet shorter period time feder govern prepar go provinc wish expenditur direct relationship mileag work complet;Robert Henry Winters;1949
1579541;basi would advantag would provinc tran highway get much done could could order secur larg slice possibl;Edmund Davie Fulton;1949
1579542;matter provinc decid open mind approach problem think though would need provinc tri work order receiv payment feder govern term act;Robert Henry Winters;1949
1579543;understand minist hesit find rout tran highway ticklish problem doubt imagin instanc princ edward island tran highway would run whole length island correct;John Lambert Gibson;1949
1579544;said rout matter determin provinc;Robert Henry Winters;1949
1579545;would expect fact determin rout would run length island;John Lambert Gibson;1949
1579546;say clarifi point felt necessari state definit suggest shortest practic east west rout consist need provinc whole;Robert Henry Winters;1949
1579547;understand cours minist mention victoria western terminu appreci fact victoria easterli point vancouv island think refer nanaimo substanti fact substanti portion island lie west victoria govern british columbia defin westerli part island end tran highway feder govern prepar accept;John Lambert Gibson;1949
1579548;think would find definit comprehens;Robert Henry Winters;1949
1579549;would wide would;John Lambert Gibson;1949
1579550;rais comox alberni indic problem bound aris understand visual possibl drive would part tran highway one would appreci would opportun go drive indic scope problem provinc question direct rout east west vote bill wish understood regard noth statutori declar intent hope one leav chamber belief pass bill solv problem build tran highway fact decis put statutori form express wish member hous govern proceed confer provinc order determin done unless kept mind seriou difficulti aris emphas remark made moment comox alberni background experi respect urg minist statutori declar indic wish member parliament tran highway proceed attempt deal matter correspond abandon provinc meet settl plan would remind minist attempt made make separ deal provinc regard tax arrang brought anguish public statement provinci premier support idea enter agreement separ arrang made base upon differ standard differ width differ procedur determin prior cost segment highway complet new arrang enter whole structur proceed progress progress word;George Alexander Drew;1949
1579551;;An hon. Member:;1949
1579552;unsatisfactori piec bypiec deal clear bold plan accept go work want emphas vital import bring provinc act pass round tabl arrang may made end repres newfoundland east british columbia west may awar later time variabl factor appli respect arrang particular provinc save minist lot troubl assur satisfactori develop great project;George Alexander Drew;1949
1579553;think leader opposit convinc young minist go see thing rest assur minist go take job like throw;Daniel (Dan) McIvor;1949
1579554;mr chairman like know tent arrang made regard rout princ edward island start point must tormentin new brunswick next link abegweit cross northumberland strait includ highway shall fulfil term union reach borden suggest minist highway follow shortest rout capit therefor road would run borden victoria crapaud direct charlottetown save fourteen mile compar hard surfac road use rout would necessit new bridg order cross north river old bridg suitabl present day traffic north river bridg would built brighton road would go heart charlottetown understand leeway given provinci govern sinc left septemb open highway brackley road lower north river hundr foot right way someth new provinc rumour highway finish part direct rout borden minist know anyth rumour like tell give littl consider;Winfield Chester Scott McLure;1949
1579555;know noth rumour repli leader opposit would refer page hansard report said seem desir go legisl and1 invit provinci govern attend confer offici technician purpos discuss matter technic detail view resolv point mutual satisfact provinci feder govern;Robert Henry Winters;1949
1579556;minist gave clear answer ask said intent limit amount year think receiv consider carri logic possibl conclus mean provinc fortun financi posit other provinc abl start work pursu provinc might end receiv noth noth certain minist ask give assur propos confer happen provis bill could suggest amend regard minist hope consid point tran highway confer propos call readi propos safeguard anyth kind;Edmund Davie Fulton;1949
