basepk;speechtext;speakername;year
2782228;leav introduc bill respect administr oath offic motion agre bill read first time;Pierre Elliott Trudeau;1972
2782230;honour inform hous hous attend excel governor gener day senat chamber excel pleas make speech hous parliament prevent mistak obtain copi follow honour member senat member hous common reunion hous repres crown mark begin session parliament proceed busi new session like thank name queen behalf canadian effort accomplish long session began octob conclud yesterday period continu celebr centenni connect foundat canadian confeder manitoba northwest territori conclud ceremoni mark 100th anniversari incorpor dominion admiss british columbia gave place pacif ocean commemor much enthusiasm multitud ceremoni project year graciou queen member royal famili mark event extens tour delight british columbian canadian gave wife much satisfact take offici part sever occas british columbia celebr travel behalf netherland belgium luxembourg iran respons invit head state dispos toward sinc last address month ago event continu demonstr turbul age chang valu shift attitud wit sad outburst violenc beyond shore despair men women chosen settl differ use forc extend case actual war wit period intern econom uncertainti affect industri nation world made awar depend strong econom base pursuit social goal learn month gone immun intern pressur octob difficult nation challeng mani year met disciplin strong support peopl sad moment memor exampl resolut courag learn type challeng time econom natur come without within canadian possess stamina resili overcom form advers throughout pressur chang around world emphas excit promis modern technolog achiev becom hollow mock find societi littl understand hope littl provis need period domin big imperson social system major challeng face govern remov impress isol surround men women depriv sens worth accomplish fulfil remov ident individu isol take mani form physic distanc social stigma econom depriv form repres degre reject exclus estrang countri fail essenti purpos ensur preciou resourc human talent wast challeng remov barrier creat isol permit canadian detect abl fulfil potenti ensur imag promis compass februari speech throne enrich involv stimul process call goal hope bound restless vital rich land place special respons help bring goal hope within reach make real forefath dream land larg remain seren unspoil societi believ digniti singl individu commun husband resourc share among gener follow enterpris permit provok canadian contribut skill talent opportun session parliament pursu end govern lay propos continu develop nation wealth deal midst requir help involv canadian ferment satisfact commun activ protect natur heritag strengthen sens ident imag econom secur effect forc counter social isol job opportun must found incom uncertainti overcom canadian share rich land permit protect enhanc valu right distinguish human place sound economi essenti attain economi retain high prioriti govern continu programm social phenomenon econom instabl present today industri countri fortun ill effect pronounc success increas real gross nation product creation new job mainten price stabil achiev polici encourag econom environ within busi element societi abl benefit time govern work strengthen promot economi develop region rang programm introduc deal specif problem local individu affect unemploy differ time year unemploy continu matter intens concern govern remain primari focu attent action co oper busi industri commun extend ensur favour busi climat economi continu gain privat sector abl provid job canadian need govern redoubl effort make sure mani job possibl avail fullest possibl use made skill initi seek work time continu exert influenc prevent eros incom mainten stabl price good servic requir canadian economi depend economi industri countri imagin entrepreneur use research innov upon ration industri strategi inform month come govern propos improv polici area immens import long term develop countri polici use scienc technolog design contribut industri qualit improv life canadian industri strategi prepar peculiar charact canadian economi basi spell session proce decad issu attract increas interest grow debat countri control econom environ debat emphas dual aspect ident econom benefit canadian step taken toward resolut issu polici propos design blend realism imagin design centuri ago intend permit countri attain degre leadership independ select field mr speaker endeavour reduc overal canadian vulner event expect unexpect beyond shore imper structur strong competit industri develop modern workabl competit polici develop polici design achiev effici innov economi capabl rapid growth dynam chang must proceed consult sector canadian societi come week govern continu consult process place parliament revis polici reflect inform construct comment receiv assist gain major factor strength canadian economi provid export govern pursu initi taken throughout world develop maintain canadian market advantag gain ministeri mission countri enlarg number way involv provis better credit facil privat financi sector encourag involv export financ govern continu develop programm strengthen secondari industri closer scientif technolog co oper countri expect trade negoti seek enlarg opportun canadian manufactur consult machineri european econom commun state strengthen negoti continu unit state extend benefit gain world import trade partnership polici design promot relat distinct sector economi tourism reveal come week basic build block growth nation wealth perform resourc energi industri year open new frontier stimul develop sinew muscl accumul capit reinvest enhanc scientif technic skill canadian account healthi export surplu continu strengthen govern industri relat necessari order area challeng environment impact increas demand within resourc energi address competit requir northern develop continu recogn develop permit expens northern peopl northern environ ensur involv resid north particip design futur continu support develop local govern northern territori primari food produc farmer fishermen form tradit basic strength economi continu product livelihood immens import govern countri improv achiev past sever month strengthen continu measur undertaken improv price fishermen upward percent case extend ensur benefit price support fish product go fishermen wheat farmer assur increas return equival higher price wheat consum food canadian avoid distort food price cost programm born treasuri consum avoid distort product formula distribut propos relat payment grain acreag actual wheat product govern assist posit farmer fishermen implement sever programm propos establish new nation market agenc implement small farm develop programm recent extens fisheri close line permit govern engag manag marin resourc increas suppli fish avail canadian fishermen water coast effect qualiti programm provis servic canadian depend upon februari harmoni fiscal relationship feder govern govern ten provinc legisl introduc propos renew improv equal arrang increas percent level stabil provinci revenu number item includ administr behalf request provinc success duti gift tax extens year transfer provinc respect post secondari educ provis year revenu guarante provinc protect incom tax revenu new system share provinc special tax undistribut corpor incom protect isol individu caus econom depriv fundament reform protect measur commenc last year new unemploy insur act continu new labour code reflect mani represent receiv past month introduc import amend fair employ practic act manpow programm improv addit step taken make train placement servic adequ need disadvantag peopl particular problem present challeng cannot met use regular programm resourc techniqu person seek educ loan limit student loan act rais permit student borrow within given year increas total amount avail programm isol product social injustic come econom denial nevertheless consequ dare ignor societi ironi isol urban surround cannot resolv singl act essenti provis adequ hous high standard canadian dwell unit start singl year histori includ record number lower incom famili clear hous need cannot met increas scale requir govern propos fresh concept continu research imagin neighbourhood improv emphasi need low cost hous order achiev goal full particip member societi barrier lead isol must remov cannot invit respect law support institut person irrelev ineffect govern activ must reflect need canadian favour giant step direct taken adopt last session tax reform legisl spread burden social servic canadian abl bear step overdu consist polici ensur equal women canadian societi announc session protect step propos number area wide concern canadian non medic use drug compens victim crime protect privaci progress toward human treatment offend continu reform penal parol system amend propos reform administr crimin law govern commit feder particip legal aid subject satisfactori cost share administr detail work view govern import singl factor attain individu digniti activ social involv assur secur incom consider progress toward goal total incom secur programm canadian achiev new famili incom secur plan bill present consider emphasi plan protect consist govern belief strong sens self relianc canadian speech throne pride canadian regard countri inspir identifi spring mani sourc physic natur cultur other econom canadian find vast space land rug coast throb vital seren tranquil someth intent govern immens area preserv natur state enjoy gener gener come first time grandeur wilder north guarante perpetu preserv incorpor nation park system ask approv legisl creat new park 60th parallel larg spectacular world park new park creat sinc mean first time histori provinc territori includ within nation park benefit peopl companion legisl introduc provid wildlif habitat protect certain endang wildlif speci take care preserv futur wherev possibl preserv restor achiev past essenti element self understand peopl ask consid bill creat endow corpor known heritag go ensur preserv item collect past make access enjoy understand canadian part countri heritag complement broaden nation museum polici demonstr achiev fore father success overcom physic isol convert dream realiti form isol spring indiffer commun servic matter concern govern moment mani commun receiv natior al broadcast servic canadian commun receiv televis servic languag govern propos c b c author extend servic comprehens fashion util capabl pioneer satellit commun system assur within year period least percent canadian serv standard societi judg other histori chosen societi imag project valu adher treatment accord disadvantag midst matter societi determin determin judg relat feder provinci relat relat countri valu guid distinguish featur commit better life resolut differ reason forc practic toler accept love understand import human trait govern continu particip intern effort peac well peopl everywher continu behalf canadian peopl assist afflict calam natur man made fluiditi world affair mark event past month expect near futur present opportun deepen enrich relationship old friend seek strengthen friendship other within without council agenc unit nation isol within intern commun barren damag isol within domest societi visit distinguish head state govern presid yugoslavia nauru niger prime minist unit kingdom soviet union ceylon ghana malaysia fiji seneg israel illustr univers attitud world line commun understand continu stand open direct particular tie friend new europ attach unit state remain greatest import unit state strong februari speech throne dynam outward look vital success intern endeavour abil contribut well fellow commonwealth countri state receipt canadian econom assist includ fellow member agenc cooper culturel et techniqu de pay francophon import confer act pride host last autumn govern canadian anticip consider pleasur visit spring presid unit state mr age mark inconsist within societi trend toward increas size imperson human relationship planet speed commun creat new intimaci among nation circumst challeng opportun govern individu seiz challeng govern pledg turn opportun benefit individu canadian member hous common session ask grant necessari fund servic expenditur author parliament honour member senat member hous common prime minist lay today list bill submit session may divin provid guid deliber translat;Lucien Lamoureux;1972
2782231;speech excel governor gener deliv day throne hous parliament taken consider day;Pierre Elliott Trudeau;1972
2782232;mr speaker rise say word motion present prime minist like move amend realiz amend shall propos may seem someth unusu first day session may point actual fact second day row way thing plan period opportun member hous say anyth present third day sinc period yesterday believ today move second vancouv east mr winch motion amend ad end thereof follow word forti minut oral period provid stand order;Stanley Howard Knowles;1972
2782233;order pleas hous heard amend propos winnipeg north centr member may suspect procedur difficulti connect amend type might constru suggest hous substant motion like rule member want give view hear rule whether amend propos order;Lucien Lamoureux;1972
2782234;mr speaker may point motion propos prime minist must move consent hous prime minist move without given advanc notic might suggest opportun new rule could done take move provis stand order consent hous motion move debat motion amend motion point must kind motion refer stand order p motion arrang proceed proceed hous may point sir stand order provid order busi day hous thursday thursday accord stand order routin proceed suppos oral question minut motion prime minist move gave notic hous allow present would set right hous thursday oral period minut submit therefor sinc proceed hous today brought motion brought way ordinari proper hous stand order adher period honour suggest amend might substant motion suggest substanc period introduc motion stand order ask right privileg hous respect word amend ad motion proceed consid speech throne day prime minist suggest regular minut oral period;Stanley Howard Knowles;1972
2782235;mr speaker attempt enlarg procedur argument advanc winnipeg north centr mr knowl content say honour hous honour gather attempt yesterday agreement honour consid approach matter vigil tri find way mean order hous depriv second day row right question govern;Gerald William Baldwin;1972
2782236;mr speaker procedur aspect consid reason suggest brought winnipeg north centr mr knowl effect period today right prime minist mr trudeau could acced suggest winnipeg north centr order avoid unnecessari discuss could unanim agreement minut period upon resumpt proceed honour case consid suggest valid reason februari;David Réal Caouette;1972
2782237;speaker understand tradit countri parliament first day session parliament address given excel repres crown first duti common consid address;Allan Joseph MacEachen;1972
2782238;hear hear;Some hon. Members:;1972
