basepk;speechtext;speakername;year
4692660;move leav introduc bill c act amend elect act make consequenti amend act polit financ mr speaker today pleas introduc import bill amend polit parti financ legisl bill help lessen peopl distrust politician reduc undu influenc major donor parti power recommend former chief elector offic mr kingsley bill reduc polit financ contribut limit enabl voter parti ride make vote meaning democrat bill inspir quebec act govern financ polit parti adopt nation assembl hope parti support motion deem adopt bill read first time print;Rhéal Fortin;2016
4692661;mr speaker pleas tabl petit call govern support privat bill bill c help save west coast wild salmon petition know could becom world leader protect wild salmon ask govern stand famili support job cultur commun cultur tradit complex ecosystem depend healthi west coast wild salmon popul;Fin Donnelly;2016
4692662;mr speaker pleasur rise tabl petit hundr voter edmonton sherwood park camros democraci vote voter count elector system allow parti win power less vote liber govern promis chang elector system time run want fairer system place next elect petition therefor call govern adopt fairer proport vote system parliament reflect elector vote;Linda Duncan;2016
4692663;mr speaker honour put forward petit e today petit call govern put standard type diabet care polici school across countri base recommend number diabet research advocaci organ includ jdrf ophea canadian diabet associ;Peter Fragiskatos;2016
4692664;mr speaker rise tabl petit british columbian oppos kinder morgan pipelin expans petition know tripl capac tran mountain pipelin system barrel per day know barrel oil leak exist kinder morgan pipelin know would creat perman full time job increas number oil tanker come burrard inlet per month put risk waterway industri depend;Jenny Kwan;2016
4692665;mr speaker rise present petit today first deal ongo issu petition rais petition barri ontario petition call govern take action neonicotinoid insecticid link seriou declin pollin threaten agricultur ecosystem;Elizabeth May;2016
4692666;mr speaker second petit relat ongo demand british columbian tanker ban extend entir coast petition victoria area within ride call govern protect coastlin british columbia establish perman ban crude oil tanker;Elizabeth May;2016
4692667;mr speaker would question allow stand time;Kevin Lamoureux;2016
4692668;agre;Geoff Regan;2016
4692669;agre;Some hon. members;2016
4692670;prepar rule point order rais novemb kingston island concern requir royal recommend bill c act respect develop nation matern assist program strategi amend employ insur act matern benefit stand name would like thank kingston island rais import matter parliamentari secretari leader govern hous common essex cambridg perth wellington comment bill intend provid develop implement nation matern assist program strategi amend employ insur act latter portion bill issu present case purpos claus bill allow pregnant woman claim employ insur benefit obtain certif complet medic doctor attest unabl perform duti regular usual employ suitabl employ job function may pose risk health unborn child present regim employ insur act pregnant woman could access pregnanc benefit total week start earliest week due date decis begin receiv benefit applic act silent govern reason criteria bill would provid access benefit start week due date health risk due claimant work environ word claimant claim week benefit babi born week could claim entir week birth child kingston island argu bill c need royal recommend sinc effect bill would result increas amount benefit paid increas benefit period number week individu entitl claim would chang elig requir make employ insur benefit access claimant sinc bill would shift exist entitl cost associ chang would oper central argument protect matern health function matern benefit sinc bill aim achiev result exist entitl cannot consid creat new function went indic sinc applic permit take benefit pregnanc week due date strong evid matern health maintain safe pregnanc exist purpos matern benefit essex cambridg perth wellington indic intervent support argument parliamentari secretari govern hous leader argu royal recommend attach employ insur act cover charg envis act term condit benefit state alter person elig receiv benefit employ insur act chang benefit would increas overal charg would constitut alter term condit hous common procedur practic second edit page state royal recommend fix allow charg object purpos condit qualif reason royal recommend requir case money appropri case author spend specif purpos alter without royal recommend bill increas amount appropri extend object purpos condit qualif inadmiss ground infring crown financi initi present case clear sponsor bill argu increas overal amount benefit shift time period would bear total amount money disburs matter cost factor chair whether chang propos would alter object purpos condit qualif benefit would requir royal recommend may speaker milliken deliv rule found page debat bill act amend old age secur act applic supplement retroact payment amend bill provid increas supplement made chang manner peopl appli benefit extent qualifi person could claim benefit speaker milliken view would alter condit qualif place public spend old age secur payment benefit approv parliament remind hous number occas fund may appropri parliament manner state stand order purpos cover royal recommend case bill c impos new charg public treasuri creat new set condit relat safeti workplac pregnanc pregnant women could access benefit relat pregnanc earli week birth child though sponsor bill argu otherwis chair convinc current act allow spend circumst manner purpos propos circumst envis employ insur act infring term condit initi royal recommend accompani act requir new royal recommend remain case total amount benefit stay chair declin put third read bill present form unless royal recommend receiv thank member attent;Geoff Regan;2016
4692671;move bill c second act implement certain provis budget tabl parliament march measur read third time pass;Amarjeet Sohi;2016
