basepk;speechtext;speakername;year
841903;regret cannot agre motion although suppos much import number member side hous view fact notic given begin week made engag even long stand charact pay honour tribut distinguish colleagu prime minist attach name titl minist labour recollect circumst view fact think prime minist substitut word word motion know anxiou dispos public busi posit view circumst mention trust may induc let motion go next wednesday even;Richard Bedford Bennett;1928
841904;think friend request reason consent hous happi motion read wednesday may wednesday may;William Lyon Mackenzie King;1928
841905;right prime minist consid place part wednesday even privat bill dispos dispos hous take public bill order;George Reginald Geary;1928
841906;follow get privat bill;William Lyon Mackenzie King;1928
841907;understood;George Reginald Geary;1928
841908;ye first wednesday even motion amend agre;William Lyon Mackenzie King;1928
841911;monday last move report correspond govern govern unit state respect chicago divers print question whether includ exchang unabl answer inquir sinc find motion includ exchang would move follow motion amend motion made copi english copi french portion return tabl april respect divers water chicago includ interchang note govern unit state print forthwith stand order suspend relat thereto;Charles A. Stewart;1928
841912;may includ present motion instanc earlier document brought print avail imposs obtain copi although appli print bureau distribut offic;Charles Hazlitt Cahan;1928
841913;cover reprint document everyth;Charles A. Stewart;1928
841916;bill act respect edmonton dunvegan british columbia railway compani place order paper consider p friday fourth day may given preced bill gave explan motion day think necessari go matter present;Donald MacBeth Kennedy;1928
841917;motion requir unanim consent hous object;Thomas Langton Church;1928
841918;believ unanim consent requir motion;Donald MacBeth Kennedy;1928
841919;pleasur hous edmonton dunvegan railway;John Frederick Johnston;1928
841921;minist agricultur approv amend constitut associ call canadian nation silver fox breeder associ close associ regist januari male silver fox includ thoroughbr born except sire dam regist canadian nation record fox attent minist agricultur call fact prior close regist applic regist thoroughbr silver fox yukon receiv canadian nation live stock record applic shut close regist;Mr. BLACK (Yukon):;1928
841922;stud book canadian nation silver fox breeder associ close januajri foundat stock concern date fox regist regist parent except case wild silver femal accept inspect grade purpos ye matter brought attent depart mr georg black p yukon tent arrang made offic sent yukon look fox regist certain standard breed could trace question effort made secur servic inspector go job refus certain inspector although inspector agre go ask high rate pay depart consid would justifi send time sinc fox inspect pass hand depart taken canadian nation silver fox breeder associ action taken matter;Mr. MOTHERWELL:;1928
841924;amount life insur past year confisc insur compani control govern account laps polici return made financ depart thereof superintend insur percentag insur written year laps;Mr. CHURCH:;1928
841926;offic appoint william urquhart west bay dunde cape breton scotia hold depart nation revenu age appoint amount annual salari duti assign special territori territori mani seizur made quantiti valu liquor seiz instanc total amount fine collect seizur regard depart activ zealou energet offic recommend appoint present posit mr motherwel;Mr. MACDONALD (Richmond-West Cape Breton):;1928
841927;nil forti appoint june servic termin per month servic enforc custom excis law servic station west bay n patrol district immedi vicin servic gallon rum duti paid valu liquor forfeit destroy fine automobil apprais valu good forfeit sold proce sale s65 bottl whiskey duti paid valu liquor forfeit destroy flask rum apprais valu si liquor hand pend prosecut answer;Mr. EULER:;1928
841929;offic occupi ottawa improv commiss year portion rental paid said offic owner said offic occupi commiss move offic year present offic locat rental present offic present offic held leas term said leas owner build present offic locat;Mr. WILSON (Wentworth):;1928
841930;fraser build queen street year fraser compani ye order secur adequ accommod ottawa electr build spark st year year ottawa electr compani;Mr. ROBB:;1928
841932;foreman charg build wharf jersey cove victoria counti cape breton name hire work construct respect amount paid person name person firm supnli materi amount paid cae;Mr. JOHNSTONE (Cape Breton North-Victoria) :;1928
841933;daniel daniel nicholson n buchanan montgomeri n maclnni whitfield campbel maclnn maclnn sarah buchanan nicholson carmichael macaulay montgomeri maclnni maclnni edg macritchi brewer munro maclean macdonald macaskil l munro frank bill son ltd p moor ltd macaskil sutherland musgrav son ltd macdonald nicholson macdonald lumber yard nicholson;Mr. ELLIOTT:;1928
841935;refer answer respect unclaim bank balanc hansard page part amount unclaim balanc bank dominion decemb save deposit;Henry Elvins Spencer;1928
841936;inform data furnish return requir bank act;James Alexander Robb;1928
841938;total expenditur halifax last year od suppli hudson bay firm suppli good good suppli tender name firm tender price quot question mani men halifax engag construct work engag basi total amount paid construct name contractor construct work done tender name parti tender amount tender;Mr. BLACK (Halifax):;1928
841939;would appreci friend would clarifi session confus aros member speak hudson bay meant hudson strait vice versa place consider distanc depart marin fisheri navig work strait depart railway canal work churchil bay gather friend want inform respect clarifi along line see inform depart affect secur;Charles Avery Dunning;1928
841941;custom prevent subchas baroff built built servic baroff engag acquir custom depart govern purchas baroff time purchas amount govern pay baroff seller receiv full price time sale paid instal govern advanc money baroff taken baroff made captur sinc acquir govern vessel amount cargo seiz valu baroff oper mani month servic last year sinc acquir;Mr. BLACK (Halifax):;1928
841942;colleg point new york u inform f w dicki compani limit st john n b note baroff refit new machineri h p diesel engin heat system wireless searchlight galley equip life boat agreement purchas paid instal progress payment made work proceed connect instal new machineri fit boat patrol duti question answer left halifax april base gasp p q note baroff oper bay chaleur commenc patrol duti bay chaleur august continu freez novemb return halifax winter quarter;Mr. EULER:;1928
841944;govern author commission appoint revis statut revis statut insert revis statut amend enact parliament b amend alter mean effect statut enact parliament statut order council direct minist mean author given;Mr. BLACK (Yukon):;1928
841945;answer;Mr. LAPOINTE:;1928
841947;build rent whole part dominion govern citi montreal rental paid per annum case;Mr. BLACK (Yukon):;1928
841948;rent per build annum shearer street chateau notr dame street east bonaventur station c n r windsor station c p r place yiger station c p r sherbrook street west westminst avenu mount royal avenu sherbrook street west label northeast corner st catherin street east citi hall ave saint gabriel street la sauvegard corner notr dame st vincent street notr dame street east gazett st antoin street letourneux street maisonneuv laurier avenu west outremont fire hall corner verdun osborn avenu verdun green avenu westmount ame holden mccreadi corner la inspector street;John Campbell Elliott;1928
841951;copi correspond letter applic telegram document past year relat applic merger canadian charter bank exist canadian merger propos merger exist canadian bank american hank;Thomas Langton Church;1928
841953;copi letter order council telegram correspond document govern govern ontario b govern provinc quebec past year regard improv st lawrenc waterway navig power standpoint copi correspond document regard applic ontario govern erect storag dam near morrisburg provinc ontario power purpos;Thomas Langton Church;1928
841955;return show name address lighthous keeper medal award sinc januari state servic award;Charles Hazlitt Cahan;1928
841957;return show variou time iat past year vacat canadian nation railway telegraph offic king yong street toronto remov king toronto street expenditur made renov place name herein said chang amount spent repair time place loss busi system attend;Thomas Langton Church;1928
841959;statement show number meet held ottawa improv commiss year date commission present said meet copi minut said commiss period;Gordon Crooks Wilson;1928
841961;copi correspond letter telegram agreement document relat sale canadian nation railway old belt line land humber valley toronto includ correspond late sir adam beck hydro purchas thereof person person recent sale valuabl radial right way without public tender unoppos motion paper;Thomas Langton Church;1928
