basepk;speechtext;speakername;year
404565;new armouri construct amherst n cost headquart battalion headquart said battalion mani member said battalion resid amherst mr sam hugh answer depart public work compani headquart regiment springhil n major captain lieuten non commiss offic men compani intend rais citi corp amherst;Mr. SINCLAIR:;1914
404567;total amount spent repair reconstruct wharf cap aux corbeaux baie st paul counti charlevoix year amount sum money spent purchas wood necessari work full name address parti entrust depart purchas wood full name address parti sold wood intend work quantiti wood sell price paid per foot wood sold total sum paid sum money paid seller instanc paid third parti name address third parti case mani moor post deliv said wharf work progress cost post full name address parti sold post depart;*Mr. LEMIEUX:;1914
404568;district engin j octav lavoi gener foreman headquart quebec citi gaudreault bouchard baie st paul quebec ft b spruce scantl ft b odilon baie st paul quebec ft b spruce ft b spruce h girard baie st paul quebec ft b spruce polycarp oimon baie st paul quebec ft b spruce bouliann baie st paul quebec ft sheath ft ft piec cedar knee j h gignac limit quebec piec b fir ft ft j forget baie st paul quebec lineal ft spruce piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft piec ft ft ft lumber ft clapboard ft lumber ft lumber undress ft ft piec ft spruce ft dress shingl ft spruce ft li ft ft ft ft ft base board ft ft spruce ft mould ft french mould sash frame sash frame ye j forget baie st paul quebec moor post diamet ft total hiapl leaf steamship line;Mr. ROGERS:;1914
404569;minist custom receiv board trade british columbia represent ask appoint canadian custom inspector new york connect oper mapl leaf line steamship oper new york action taken minist connect appoint action taken reason failur grant request;Mr. W. M. MARTIN:;1914
404570;ye none object appoint divert shipment canadian good british columbia port new york board trade advis reason appoint made connect;Mr. J. D. REID:;1914
404572;govern intend proceed construct public build weedon counti wolf year tender call govern intend call tender said build;Mr. TOBIN:;1914
404573;appropri avail customari give inform estim laid parliament;Robert Rogers;1914
404575;intent govern erect drill hall richmond counti richmond mr sam hugh consider;Edmund William Tobin;1914
404577;intent govern proceed construct public build disra year land purchas use site said build price tender call construct govern intend call said tender;Mr. TOBIN:;1914
404578;matter consider;Robert Rogers;1914
404580;govern request erect public build wotton counti request receiv request consid action taken connect therewith;Mr. TOBIN:;1914
404581;dr john hay richmond dr thibault wotton quebec request receiv consider;Mr. ROGERS:;1914
404583;govern given contract construct public build east angu counti compton tender call said work mani receiv name tender amount tender contract award amount;Mr. TOBIN:;1914
404584;ye tender receiv loomi dakin limit weston littl john quinlan loomi dakin limit lowest tender;Mr. ROGERS:;1914
404586;date shellfish commiss appoint present govern commenc work date work complet per diem allow given commiss full name post offic address said commiss;Mr. J. J. HUGHES:;1914
404587;septemb may per diem except chairman professor ernest princ ottawa ontario richard leari riehibucto new brunswick john mclean souri princ edward island samuel young wilson halifax nova scotia may;Mr. HAZEN:;1914
404589;ontario fire insur compani offic holden build vancouv busi provinc quebec ontario intent govern insist upon compani pay policyhold mention provinc loss sustain refund premium polici may forc mr w white licens compani transact new busi cancel compani liquid asset distribut among policyhold creditor throughout liquid direct court trust guarante compani calgari perman liquid;Mr. BOURASSA:;1914
404591;contract let lor dredg bathurst harbour summer quantiti dredg price per cubic yard;Mr. TUEGEON:;1914
404592;cubic yard cent per cubic yard place measur;Mr. EOGEES:;1914
404593;depart marin fisheri issu instruct bathurst harbour channel light lantern last year work given tender amount contract work done tender done;Mr. TUEGEON:;1914
404594;ye answer no jo doucet jno lanyn w j kent compani limit wilfrid lamb total;Mr. HAZEN:;1914
404597;wish call attent right minist statement appear sydney post may follow believ inform circl negoti complet dominion govern owner cape breton railway run point tupper st peter within month cape breton railway compani sell transfer properti dominion govern purpos govern believ begin immedi futur carri line st peter southeast portion island bring sydney branch loui burg would like right prime minist negoti taken place govern determin take cape breton railway extend sydney louislburg;George William Kyte;1914
