basepk;speechtext;speakername;year
3855323;mr speaker februari march eye nation focus provinc princ edward island countri best young athlet gather compet winter game excit anticip game evid throughout island volunt work prepar import event commun play host competit island welcom canadian place forefath gather give birth nation great opportun realiz potenti unit cohes bring canadian common caus encourag member parti comer countri canadian come princ island take part import nation event rest assur winter game excit canadian event;Catherine S. Callbeck;1990
3855325;mr speaker sunday decemb democrat elect held haiti father jean bertrand aristid elect per cent popular vote year dictatorship duvali friend haitian peopl glad elect process democrat elect jean bertrand aristid person friend respect haitian leader countri abl make great stride toward democraci justic want govern increas materi aid countri promot econom polit relat elect govern support justic open govern new democrat haiti;Nicole Roy-Arcelin;1990
3855327;mr speaker period last novemb ask minist veteran affair would right thing introduc legisl would give war veteran statu former member canadian merchant navi world war ii sail danger water minist seem indic depart look understand minist tell hous veteran concern peopl depart would discuss number veteran group possibl give veteran statu world war ii merchant navi veteran wrong minist anyon depart attend meet studi group veteran group set studi number question includ matter merchant seamen minist take earliest possibl opportun give war veteran statu merchant seamen serv countri world war n issu studi death act minist insist studi representa tive conduct studi assist veteran organ includ repres merchant navi veteran hope minist tell hous peopl reject possibl give war veteran statu merchant seamen last right thing bring legisl put day correct histor injustic;Leslie Gordon Benjamin;1990
3855329;mr speaker last month men women air fell victim govern irrespons econom polici job lost across manitoba week ago govern misguid polici led cut cbc elimin estim job manitoba week royal canadian mint employe laid littl hope return govern learn stop brutal slash good job canadian stop pick western canadian minist govern prepar tell today job cut canadian expect winter result polici high interest rate canadian u trade agreement inflationari good servic tax disgrac canadian poor welfar use overcrowd food bank assault work canadian men women ceas;Ron J. Duhamel;1990
3855331;mr speaker atlant groundfish manag plan demonstr recent govern measur includ quota cut work benefit canadian fish industri increas cod quota indic turn comer scotia fundi region commend minist fisheri ocean sensit sensibl tac vital l cod stock establish figur find reason balanc allow stock opportun recov time secur social econom need fishermen plant worker livelihood depend stock suggest cabot martin newfoundland inshor fisheri allianc seen self serv hypocrisi past week darl media call major cut quota cours intend cut offshor sector today announc european commun excess unilater ec quota northern cod condemn side hous canadian sound manag govern minist cod stock come secur great futur atlant ground fisheri may requir new measur deal european friend;Peter L. McCreath;1990
3855333;speaker christma approach would like draw attent hous shame fact poverti malnutrit affect larger number canadian famili spend per cent incom shelter sixti per cent singl parent famili head women live poverti line montreal disadvantag neighbourhood per cent children bom underweight mani third world countri commun organ volunt help deal problem would like pay tribut peopl today member increas pressur govern share provid minimum digniti poorest fellow canadian;Paul Edgar Philippe Martin;1990
3855335;mr speaker action taken cbc differ taken radio quebec close region product centr year close offic gasp cut made exclus respons presid cbc offici let open book member parliament quebec public see asset liabil mr speaker shout conserv member eastern quebec pq mpp jean garon tell quebec ought done prevent close region station radio quebec messag concern feder ndp quebec wing;Guy St-Julien;1990
3855337;mr speaker last week mla okanagan west mr cliff serwa constitu mine name minist environ british columbia known mr serwa mani year believ outstand job know look work minist environ green plan proce sure member hous join wish mr take new respons;Edward Allan Horning;1990
3855339;mr speaker moncton today acadian demonstr protest cut cbc result cut news perform young acadian jeux acadi timmin chapleau ride lost voic make isol obviou govern spend sever dollar commiss nation uniti meanwhil minist commun noth prevent cut cbc network tool need promot dialogu understand among canadian case francophon outsid quebec cut made isol vulner prime minist sincer effort promot nation uniti ensur govern support posit undermin;Cyril (Cid) Samson;1990
3855341;mr speaker rural weekli newspap play vital role commun provinc nation commun inform within commun inform peopl govern polici program play vital role news gather dissemin play import part whole democrat process last week mulroney govern declar war rural weekli paper increas postag rate tax newspap pay caus increas cost per cent weekli newspap constitu manitoulin expositor weekli paper manit lin island postag charg combin gst tax increas year next year unconscion increas rural weekli newspap sure mani weekli newspap go busi next year new tax postag increas call govern stop destruct rural weekli newspap roll tax postag increas translat;Maurice Brydon Foster;1990
3855343;mr speaker last week privileg attend meet senior citizen club ride refer l age de saint jovit le cercl amiti de number senior citizen increas senior becom activ varieti area case ride delight proud see senior citizen tri take place commun would like pay tribut senior citizen particip commun activ demonstr senior dynam make signific enrich contribut societi;Mr, Jacques Vien (Laurentides):;1990
3855345;mr speaker remark era british polit end last month margaret thatcher step serv prime minist countri half year rise today pay tribut great world leader remark statesperson mr thatcher pragmat approach complex issu undaunt commit freedom free enterpris system trademark polit career demonstr valuabl contribut end cold war open eastern europ thatcher opposit common agricultur polici european econom commun appreci prairi farmer given econom consequ suffer result trade distort welfar program mr shi iron ladi imag earn soviet media opposit commun unwav support nato allianc salut iron ladi inspir;Lee Richardson;1990
3855347;mr speaker rise today draw attent grow intoler face muslim arab popul west prepar go war saddam hussein mani commentari imag portray iraqi arab peopl new enemi west racism pure simpl must allow go unchalleng statement incit hatr identifi group condemn member hous want minist state multicultur take defenc moslem arab group least mr speaker;Shirley Maheu;1990
3855349;mr speaker conserv govern taken lack care unemploy countiy limit infam per cent call rule worker entitl ui turn local board refere umpir feder court countiy worri govern given fight unemploy appeal decis suprem court ensur labour disput end worker qualifi ui receiv indic labour lawyer govern offici suprem court decis may lost govern face possibl demonstr total lack compass govern suggest new improv bill c supersed old bill stringent disregard rule suprem court decemb manoeuvr govern say law land qualiti merci strain merri christma tori unemploy countri;Steve Butland;1990
3855351;speaker year draw end difficult forget spectacl caus maceachen group senat amidst desk thump rhythmic accompani symphoni kazoo effort gain entri guin world book record reput respect chamber sober second thought slither point defi definit let hope credibl given chamber conserv senat becom contagi govern bill dealt manner expect place depart interim leader opposit credibl provid wise respect leadership hous common unfortun point gain parti poll liber counterpart senat cost point half;Larry Schneider;1990
3855352;want say member note largess speaker member wish make statement today allow part christma spirit count new year;John Allen Fraser;1990
3855353;point order mr speaker;Jean-Robert Gauthier;1990
3855354;stretch christma spirit;John Allen Fraser;1990
3855355;mr speaker spirit would allow question put answer;Jean-Robert Gauthier;1990
3855356;condit minist ask minist may join answer oral question;John Allen Fraser;1990
3855359;leader opposit;John Allen Fraser;1990
3855360;herb herb herb;Some hon. members:;1990
3855361;hear hear;Some hon. members:;1990
