basepk;speechtext;speakername;year
32686;third report select committe appoint supervis debat hous present session concur;Louis Napoléon Champagne;1902
32690;explain;Hon. Mr. HAG  GART@;1902
32691;bill introduc amend statut object compulsori pilotag vessel draw less feet water sail great lake port st lawrenc;The MINISTER OF JUSTICE.;1902
32696;object bill provid case judg suprem court disqualifi reason ill interest case pend court may power governor gener council appoint judg take place judg disqualifi prevent certain inconveni bar subject past provid bill judg appoint shall select provinc judg disqualifi belong;The MINISTER OF JUSTICE.;1902
32697;rank;John Graham Haggart;1902
32698;high court cours propos law similar provinc quebec provinc ontario;The MINISTER OF JUSTICE.;1902
32699;kind disqualif appli;Thomas Simpson Sproule;1902
32700;ill absenc ordinari reason appli provinc;The MINISTER OF JUSTICE.;1902
32703;order day call mr speaker wish avail first opportun call attent consid improp descript certain class commun found seventh bulletin censu year place hand;Mr.  A. A. C.@;1902
32704;ihon friend better wait motion made go committe way mean mr word say wish make motion rais debat second page bulletin meti dominion call half breed describ indian say intend insult believ unintent descript incorrect meti deni indian blood fact ifl otid time object call indian see reason happen twenti eighth part indian blood tijeir vein describ indian certain extent would brand public mind belong uncivil portion commun protest half breed manitoba call meti whether french scotch irish nation describ censu return indian attent call mistak trust correct bulletin issu describ meti name meti x protest mistak censu believ friend west join protest;The PRIME MINISTER (Rt. Hon. Sir AVilfrid Laurier).;1902
32705;understand motion chair mr speaker propos put order move;Thomas Osborne Davis;1902
32706;would toy friend mr davi move adjourn hous gentleman make remark hous move committe way mean;The PRIME MINISTER.;1902
32709;provinci legisl new brunswick upon subject provinc nova scotia provinci enactmeut govern right person secur log upon river drive log stream incorpor compani kind think care regard provinci legisl gener charact might control oper compani insert provis would inconsist legisl;Robert Laird Borden;1902
32710;subject consid subcommitte charg bill intern water refer bill provinc new brunswick cours enact govern right lumbermen use inland water;Henry Robert Emmerson;1902
32711;see bill restrict oper compani intern water power given compani may exercis water direct control provinci legislatur new brunswick section purport deal mode person properti come within boom compani shall retain properti care frame bill way compani would assum posit beyond control provinci enact regard particular subject would like hear friend minist justic matter think provinci legisl regard matter kind left alon;Robert Laird Borden;1902
32712;friend read mr larivier section see interfer provinci legisl say compani shall take hold within boom prize unmark log person interest may go upon properti compani reason time reason mannor sear h prize unmark log compani shall proper proport proce therefrom apprehend draftsman must view idea provinci legislatur would determin proper proport word vagu mean anyth unless provinci legisl born mind;The MINISTER OF JUSTICE (Hon Charles Fitzpatrick).;1902
32713;would insert claus make matter plain instanc provinci legislatur may fix limit time may prescrib reason manner go properti compani search log think compani confin regul would friend charg bill object insert word make clear;Robert Laird Borden;1902
32714;might go provis bill committe rise report progress purpos look;The MINISTER OF JUSTICE.;1902
32715;section;Robert Laird Borden;1902
32716;understand word embodi bill line pole erect compani properti word requir erect public highway consent municip obtain properti other compani pay damag caus;Robert Laird Borden;1902
32717;parti interest went committe whole matter discuss refer special sub committe agre upon provis;Henry Robert Emmerson;1902
