basepk;speechtext;speakername;year
801446;privat bill day appear friday;Hewitt Bostock;1926
801447;prorogu night;William Findlay Maclean;1926
801448;hand hous;Hewitt Bostock;1926
801449;mr speaker bill includ divorc bill;Ernest Lapointe;1926
801450;ye;William Findlay Maclean;1926
801451;object motion bill go privat bill committe like bill;Ernest Lapointe;1926
801452;mr speaker may make suggest friend understand bill contenti would indic bill contenti let busi privat bill discharg ordinari way within friend cours object ail would suggest cours action;Henry Lumley Drayton;1926
801453;may allow matter stand present anyhow;Ernest Lapointe;1926
801454;stand present;Hewitt Bostock;1926
801455;feet speaker move tbe hous proceed consider privat bill committe whole forthwith given understand pontiac mr cahil rais object motion yesterday withdrawn object;John Livingstone Brown;1926
801456;present time cannot say whether hous prorogu day morrow day motion stand effect motion gentleman lisgar;Hewitt Bostock;1926
801457;may leader act govern mr speaker agreement arriv bill contenti contenti take consider fact group hous;Edward Joseph Garland;1926
801458;mr speaker includ friend parti doubt dhat abl get full inform motion next civil servic superannu;Henry Lumley Drayton;1926
801459;may say leader hous wrong;John Livingstone Brown;1926
801460;sorri rift within lute mr speaker;Henry Lumley Drayton;1926
801461;guess rift;John Livingstone Brown;1926
801462;mr speaker would point less rift within lute quarter find indic parti friend belong sir henri drayton understand mr speaker motion come see busi hous expedit motion stand supplementari estim messag excel governor gener transmit supplementari estim year end march present sir henri drayton act minist financ read mr speaker hous refer committe suppli messag excel governor gener transmit supplementari estim year end march present sir henri drayton act minist financ read mr speaker hous refer committe suppli;Edward Joseph Garland;1926
801463;mr speaker desir point estim estim friend without chang;Henry Lumley Drayton;1926
801471;shall said bill read second time;Hewitt Bostock;1926
801472;;Some hon. MEMBERS:;1926
801473;next sit hous;William Lyon Mackenzie King;1926
801474;friend say cours bill;Henry Lumley Drayton;1926
801475;think follow regular procedur seen bill think everyon opportun;Jean-Joseph Denis;1926
801476;explain;Some hon. MEMBERS:;1926
801477;ask explain bill extend time within civil servant may take advantag act connect retir pension fund brought hous sever time prepar friend;Henry Lumley Drayton;1926
801483;intern ferri licens grant govern st lawrenc river rout sinc januari licens grant name applic licens grant amount paid licens licens grant parti make highest offer instanc licens refus applic servic question;Arthur Edward Ross;1926
801484;morrisburg ont waddington ny b rockport alexandria bay n c gananoqu ont clayton n kingston ont cape vincent n e prescott ont ogdensburg n renew licens f brockvil ont morristown n renew licens walter mcgannon morrisburg ont b j herbert hutchinson alexandria bay n c island navig co ltd kingston ont rock port navig co ltd kingston ont e prescott ogdensburg ferri co prescott ont f brockvil morristown transport co inc morristown n walter v mcgannon morrisburg ont b j hejbert hutchinson alexandria bay n intern ferri co alexandria bay n c lewi orr kingston ont island navig co ltd kingston ont b chaffe montreal que rockport navig co ltd kingston ont e prescott ogdensburg ferri co prescott ont f brockvil morristown transport co inc morristown n s25 per annum b per annum c per annum licens renew reduc per annum order council june per annum e per annum f ferri act licens intern ferri offer public competit morrisburg ont brandi brook n kingston ont clayton n grant licens ferri consid necessari public interest;Sir GEORGE PERLEY (Acting Minister of Public Works):;1926
801486;railway pass free transport r ny kind issu duncan marshal presid director offici canadian nation railway year section pass transport honour ground transport issu;Mr. GOTT:;1926
801487;transport line issu duncan marshal commission agricultur sinc newspap account answer;Sir HENRY DRAYTON (Acting Minister of Railways):;1926
801489;agreement govern hudson bay compani reach wherebi compani agre abandon certain land provinc alberta privileg choos amount manitoba saskatchewan;John Evans;1926
