basepk;speechtext;speakername;year
3064087;mr speaker unanim consent hous provis stand order move motion matter urgent press necess wherea releas figur show govern spent day u dollar reserv support fall canadian dollar figur includ final day transact novemb net futur forward posit impact charter bank lose net foreign currenc asset recent week move second saskatoon biggar mr hnatyshyn hous request minist financ tabl day day exchang fund deliveri month novemb first ten day decemb preced hous order tabl pursuant motion john n turner subsequ minist financ follow dollar declin minor import term reserv spend compar reserv outflow recent week;Sinclair McKnight Stevens;1976
3064088;motion pursuant stand order present hous unanim consent;James Alexander Jerome;1976
3064089;agre;Some hon. Members:;1976
3064090;;Some hon. Members:;1976
3064092;mr speaker rise provis stand order move motion urgent press necess light difficulti experienc stand committe public account investig event surround sale nuclear reactor south korea argentina light fact much difficulti aris unwilling govern provid committe adequ document regard event move second winnipeg north centr mr knowl govern instruct transmit stand committe public account possibl minut aecl meet director sale discuss copi contract correspond aecl shaul eisenberg compani contract sign sale reactor date correspond aecl italian partner sale nuclear reactor argentina;Thomas Clement (Tommy) Douglas;1976
3064093;motion pursuant stand order requir unanim consent hous;James Alexander Jerome;1976
3064097;mr speaker rise stand order matter urgent press necess uncertainti surround posh hunt fish lodg mile winnipeg built feder govern money move second provench mr epp full investig fund reason lodg possibl conflict interest start thunderbird lodg;Jack Burnett Murta;1976
3064098;present motion requir unanim consent hous unanim consent;James Alexander Jerome;1976
3064102;mr speaker motion leav present stand order base candid statement attribut aid prime minist mr trudeau quot said criterion appoint senat friend prime minist decemb cbc program;Stanley Howard Knowles;1976
3064103;dot ulo;Some hon. Members:;1976
3064104;mani vacanc;Charles Joseph Clark;1976
3064105;view admiss move second nanaimo cowichan island mr dougla hous deplor fact senat use purpos reward friend prime minist call abolit;Stanley Howard Knowles;1976
3064106;order pleas stand order requir unanim consent hous present motion unanim consent;James Alexander Jerome;1976
3064108;dot;Some hon. Members:;1976
3064110;mr speaker rise provis stand order move motion urgent press necess view fact minist agricultur mr whelan misinform hous yesterday said pesticid leptopho appli soil crop view fact minist nation health welfar mr lalond told hous though arriv conclus leptopho made recommend minist agricultur ban chemic view reluct minist agricultur follow unclear advic colleagu move second wellington grey dufferin waterloo mr beatti minist agricultur minist nation health welfar make statement motion clarifi gibberish utter subject yesterday;Paul Yewchuk;1976
3064111;order pleas stand order motion requir unanim consent hous unanim consent;James Alexander Jerome;1976
3064114;mr speaker provis stand order like move motion matter urgent press necess sinc fill huge inform gap term object factual report go new brunswick potato belt like move hous congratul canadian broadcast corpor program fifth estat citizen mccain week;Eymard G. Corbin;1976
3064115;order pleas motion present hous unanim consent unanim consent;James Alexander Jerome;1976
3064117;oral question;James Alexander Jerome;1976
3064120;mr speaker prime minist prime minist taken step toward goal senat reform like patronag yesterday hous ottawa west former parliamentari secretari presid treasuri board made substanti alleg degre call bureaucrat patronag nepot erod merit principl canadian public servic prime minist advis hous whether accept alleg former parliamentari secretari presid treasuri board;Charles Joseph Clark;1976
3064121;mr speaker rais question coupl day presenc knowledg serious whole matter take view undertaken look matter cours remind hous alleg patronag bureaucraci nepot bureaucraci order help taken view believ view ottawa west high standard civil servic practic would interest everyon find taken advic;Pierre Elliott Trudeau;1976
3064122;supplementari mr speaker interest sure hous know ottawa west spoke prime minist receiv undertak would investig speech made hous speech said record page hansard correct action way deal problem aris deleg author public servic decemb;Charles Joseph Clark;1976
3064123;order pleas leader opposit engag debat;James Alexander Jerome;1976
3064124;set necessari background prime minist tell natur investig way problem rais ottawa west give undertak report full hous common alleg rais result investig;Charles Joseph Clark;1976
3064125;mr speaker ottawa west rais matter day ago speech made yesterday opportun read speech alleg base annual report public servic commiss leader opposit abl consult report base testimoni given head public servic stand committe hous avail leader opposit made context applic govern glassco commiss recommend public servic decentr manag allow manag deputi minist given author run depart financi area hous last day area hire fire promot context recommend concern decentr depart implement follow glassco commiss report commiss institut believ diefenbak govern whole process review way repeat financi side presid treasuri board comment would add review process consequ decentr hire fire find way inform hous due cours result find;Pierre Elliott Trudeau;1976
3064126;mr speaker prime minist time read speech made ottawa west find alleg made base basi cite prime minist avoid situat might review base prime minist give hous common specif term refer review might undertaken alleg made ottawa west give commit make report hous common success review give specif commit;Charles Joseph Clark;1976
3064127;mr speaker consid suggest leader opposit repeat alleg brought attent ottawa west day yesterday look way find ascertain extent evil complain must extend invit member opposit know instanc nepot avoid oral question anc rule civil servic would grate would draw instanc attent;Pierre Elliott Trudeau;1976
3064128;wait half year;Charles Joseph Clark;1976
3064130;mr speaker prime minist supplementari ask leader opposit review speech made ottawa west prime minist see base question special audit undertaken person knowledg experi matter parliamentari secretari presid treasuri board would prime minist consid review way special committe hous hand would consid legisl respect power author practic public servic commiss consult chairman public servic commiss accord erod regul meant ensur career maintain merit principl;Walter David Baker;1976
3064131;;Some hon. Members:;1976
3064132;view import matter would prime minist inform hous next week consult know form investig like take;Walter David Baker;1976
3064133;mr speaker first move ottawa west read remark grenvil carleton leader opposit reassur hous know member side take good initi opposit grab onto coattail pleas see interest opposit tri grab onto coat tail ottawa west;Pierre Elliott Trudeau;1976
3064134;hear hear;Some hon. Members:;1976
3064135;assur ottawa west need afterthought order pursu work;Pierre Elliott Trudeau;1976
3064137;mr speaker find interest ottawa west provid inform hire practic govern govern;Walter David Baker;1976
3064138;hear hear oral question;Some hon. Members:;1976
3064139;hope prime minist treat matter serious deserv view import maintain merit principl public servic light prime minist consult seatmat govern hous leader respect legisl prioriti govern may deal import matter histor site act amend thing bring earli date amend public servic employ act might help rectifi posit seriou ottawa west brought attent hous;Walter David Baker;1976
3064140;order pleas;James Alexander Jerome;1976
3064142;mr speaker may direct prime minist view concern express auditor gener regard sale candu reactor aecl busi practic aris therefrom view fact import peopl assur investig public account committe obstruct way shape form prime minist prepar arrang tabl hous public account committe copi agreement correspond aecl mr shaul eisenberg copi agreement aecl italian partner italimpianti prime minist undertak see data avail investig thorough complet;Thomas Clement (Tommy) Douglas;1976
3064143;mr speaker understand minist undertook answer appear committe next tuesday invit opposit draw list document interest glad see nanaimo cowichan island begin contribut list;Pierre Elliott Trudeau;1976
3064144;accord report attend committe told mani document correspond mr shaul eisenberg minut aecl meet sale discuss deni committe import committe data canadian peopl convinc investig sham whitewash prime minist give seriou consider assert author instruct minist see document made avail public account committe hous common;Thomas Clement (Tommy) Douglas;1976
3064145;whole matter committe puzzl find appropri make represent matter circumst discuss committe;Pierre Elliott Trudeau;1976
