basepk;speechtext;speakername;year
3867726;opinion hous govern take full account budgetari realiti provinc municip involv royal canadian mount polic contract negoti prepar negoti contract rcmp servic transfer polic cost feder govern provinci municip govern said madam speaker benefit member peopl watch debat ndp call govern renegoti good faith fair polic contract provinc use rcmp provinci municip polic forc believ urgent issu canadian touch import issu canadian debat today foremost nation uniti debat result tori ideolog undermin destroy mani nation institut symbol canadian hold dear nation passeng rail servic post privat air petro continu attack cbc mani canadian feel symbol structur underli canadian uniti undermin point destruct implement tori polici tori justifi attack canadian institut say institut cost day age mani polit observ said tori seem know cost everyth valu noth result countri face worst last uniti crisi second issu term debat rcmp polic contract way tori handl crisi budget program feder govern recent tori budget cut transfer provinc transfer support cost share program hospit post secondari educ social servic program provinc order maintain decent level standard equal servic across countri result feder cutback canadian variou part countri go receiv differ qualiti servic base abil provinc support tori cut incom support program famili allow old age pension seen basi nation uniti countri give canadian part countri fair shake regardless place resid criterion elig program canadian feder tori base ideolog begun tinker program canadian cannot access depend live countri incom thing nation institut whether base social program nation institut symbol cbc commun system rail transport system post system undermin canadian lose fundament understand underli nation someth treasur last year nation symbol recogn across countri around world symbol royal canadian mount polic establish north west mount polic 1870 polic forc feder polic forc design bring law order orderli develop west time canadian view chao take place unit state canadian felt polic forc necessari bring good govern law order good polic western north west mount becam nation polic may suppli polic forc mani provinc municip great deal respect accru polic forc countri around world difficult identifi symbol might repres red serg uniform rcmp somebodi come canadian capit pictur taken rcmp offic dress uniform provinci capit thing citizenship court symbol evid along flag coat arm red serg uniform rcmp seen symbol renegoti term contract provinc use rcmp municip solicitor gener govern take intransig posit demand municip provinc pay higher share cost feder govern put institut royal canadian mount polic jeopardi tell provinc municip contract rcmp servic go rais price high make polic burden taxpay option creat municip polic forc provinci polic forc feder govern get area polic go seriou repercuss across term nation uniti term recognit symbol institut countri govern proce hard nose intransig stanc deal canadian provinc municip contract rcmp servic major contractor servic rcmp provinc british columbia provinc come accord union b c municip put substanti research issu per cent rcmp forc b c rcmp member post british columbia provinc british columbia major contractor royal canadian mount polic servic contract rcmp member post british columbia thirti per cent contract provinci polic servic rcmp contract within provinc thing appli member rcmp contract provinci level import issu municip within provinc british columbia employ rcmp member contract municip across per cent member forc contract municip work municip british columbia serv half british columbian import issu british columbia want underst import western rcmp tradit polic forc western sinc north west mount polic origin concern effect british columbia municip advis feder govern persist intransig posit rcmp contract negoti go cost municip provinc addit support rcmp translat year term contract addit bled municip support polic servic case govern provinc british columbia contract rcmp provinci polic mean addit year govern budget deficit may talk provinc unabl pay kind increas municip within provinc unabl pass kind increas taxpay without creat seriou burden burden taxpay addit feder tax excis tax fuel tax good servic tax increas incom tax increas charg feder servic tax increas pass municip properti owner resid result polic contract feder govern go imposs bear cost run high municip british columbia municip pay per cent revenu polic cost may legal avenu pass cost properti tax talk element conserv polici involv debat aspect increas tax lower middl class countri expect support kind servic feder govern capabl provid servic current cost share level want mention impact municip within ride quot mayor ride comox albemi exampl mayor ron webber courtenay british columbia said past year presenc rcmp provid cost effect effici method provid total polic feder municip respons import factor maintain feder presenc commun contribut preserv sens nation ident threaten time increas propos feder govern repres per cent increas singl year would result per cent increas municip properti tax rate point analysi base citi fiscal year calendar year impact feder propos full fiscal year new tax rate would result per cent suppli increas cost polic servic small municip per cent increas tax rate commun like courtenay british columbia per cent increas polic cost per cent increas tax base cost feder contract propos much municip taxpay bear result go forc posit either cut polic servic time read ottawa citizen women commun ottawa fear go night neighbourhood danger physic well time start cut rcmp servic fair cost distribut among feder govern provinc municip time feder provinci municip govern maintain improv servic time feder govern accept share respons men women commun across feel safe go night neighbourhood time start push kind contract propos provinc municip western time least afford bear would like quot mayor port albemi citi live say prime exampl feder benefit municip polic front line enforc dmg offenc area feder polic respons handl cost effect basi contract polic forc municip contract cost feder govern would increas mayor port albemi agre case agreement feder govern persist intransig posit respect increas cost provinc municip within provinc british columbia go persuad municip go municip polic forc may suppli may persuad provinc go provinci polic forc go end kind balkan polic jurisdict transfer inform slow exist go situat similar unit state local polic counti polic state polic nation polic forc fbi inform transfer polic agenc difficult exist confus jurisdict issu seen feder state local counti result polic servic unit state break perform think anyon around world awar effect rcmp nation polic forc provinci polic forc municip polic forc part reason effect forc abl integr servic level govern commun system oper level govern reason effect hope member hous support resolut put best persuad solicitor gener govern cost base rcmp contract western appropri tri forc increas provinci municip share feder govern accept full respons result point jeopard nation uniti result increas tax burden provinc municip time reduc effect polic time would like increas secur safeti citizen time peopl begin afraid go neighbourhood urg member support resolut urg solicitor gener support resolut get busi negoti good faith western provinc municip contract feder govern rcmp servic;Robert Evans Skelly;1991
3867727;madam speaker astound lotu land want canadian taxpay subsid polic servic british columbia british columbia economi provinc countri exampl ontario difficult time find odd demand pay provinc polic servic rcmp stay british columbia pay cost polic local control mean local fund level polic want commun paid canadian taxpay nation uniti depend subsidi;Barbara Greene;1991
3867728;madam speaker think understand experi british columbia insult call lotu land would know commun like mine lost job plywood industri whether commun western go surviv loss result tori trade polici spend time british columbia learn much british columbia contribut economi economi whole proud british columbian stint provid revenu resourc incom tax tax hard work british columbian pay pay share ask term polic servic get littl bit back ask whole amount ask get littl bit revenu pay feder govern order provid decent standard polic servic provinc british columbia may tell british columbian go receiv insult tori call british columbia lotu land;Robert Evans Skelly;1991
3867729;madam speaker could believ ear heard valley north insult canadian live british columbia call lotu land visit provinc discov morn opposit tri prime minist tri get republican nomin vice presid next elect tri tri turn vancouv ottawa citi within drive distanc border shop suburb new york buffalo place like case constitu tri turn shop suburb buffalo realiz manufactur job lost ontario last month last month;David Kilgour;1991
3867730;experienc know comment address comox albemi speech comment;Andrée  Champagne;1991
3867731;madam speaker get british columbia mani young british columbian join rcmp feder agenc chanc take posit career figur western whole;David Kilgour;1991
3867732;madam speaker thank question thank comment previou question feel gone without respons mark number british columbian join rcmp cannot provid inform suppli aborigin affair critic new democrat parti hous common concern exampl number aborigin peopl enter rcmp depart indian affair pay substanti amount rcmp nativ auxiliari rcmp rcmp meet quota depart indian affair fund rcmp subsid depart indian affair deliv number aborigin polic offic deliv cannot provid number british columbian join rcmp annual basi look problem recruit identifi number justic studi across;Robert Evans Skelly;1991
3867733;madam speaker quick vancouv island area propos cutback rcmp fund feder govern result describ ill toward current govern peopl across alberta major factor contribut grow unlikelihood elect conserv member alberta wonder hold true british columbia;Ross Harvey;1991
3867734;madam speaker likelihood conserv elect british columbia remot point remot possibl feder elect fact told per cent popul believ conserv govern good job per cent believ saw elvi presley last week scari peopl;Robert Evans Skelly;1991
3867735;madam speaker yesterday royal canadian mount polic celebr birthday north west mount polic found becom known royal canadian mount polic rcmp indic import nation symbol canadian import nation symbol may suppli peopl world wide know rcmp fact make movi hollywood rcmp work rcmp known rcmp get person feder govern bent wipe rcmp western atlant present rcmp act provinci polic forc provinc territori feder govern contract rcmp municip provinc provinc quebec ontario provinci polic forc provinc ontario opp quebec suret du quebec resid constitu ontario quebec realiz import rcmp western western canadian last number month fact last year govern negoti new contract act bad faith old contract expir march year present solicitor gener sit hous today respons negoti new contract provinc ensur rcmp continu provid import essenti servic provid western atlant;John V. Nunziata;1991
