basepk;speechtext;speakername;year
4476881;mr speaker petit tabl pursuant stand order petition call upon hous common parliament stand freedom repeal canadian human right act disband canadian human right commiss;Rick Casson;2011
4476882;mr speaker delight tabl petit today draw attent hous fact current recipi old age secur pension canadian contribut canadian societi least year decreas resid requir pension elig disincent new canadian work contribut integr canadian societi petition call upon parliament maintain year requir adopt bill would reduc requir year;Leon Benoit;2011
4476883;mr speaker petit sign dozen canadian call upon govern end militari involv afghanistan may parliament pass resolut withdraw canadian forc juli prime minist agreement liber parti broke oft repeat promis honour parliamentari motion therefor refus put parliamentari vote hous commit soldier train mission present danger troop unnecessari expens countri face deficit militari mission cost canadian money could use improv health care senior pension poll show clear major canadian want militari presenc continu schedul remov date juli therefor petition call upon prime minist honour parliament bring troop home;Jim Maloway;2011
4476884;madam speaker question allow stand;Tom Lukiwski;2011
4476885;agre;The Acting Speaker (Ms. Denise Savoie);2011
4476886;agre;Some hon. members;2011
4476888;resum debat hous readi motion pleasur hous adopt motion;Denise Savoie;2011
4476889;agre;Some hon. members;2011
4476890;favour motion pleas say yea;Denise Savoie;2011
4476891;yea;Some hon. members;2011
4476892;oppos pleas say nay;Denise Savoie;2011
4476893;nay;Some hon. members;2011
4476894;opinion nay member risen call member bell rung vote defer tomorrow govern order;Denise Savoie;2011
4476896;motion report stage bill hous proceed without debat put motion concur bill report stage;Denise Savoie;2011
4476897;move bill concur;Steven Fletcher;2011
4476898;pleasur hous adopt motion;Denise Savoie;2011
4476899;agre divis;Some hon. members;2011
4476900;motion agre shall bill read third time leav;Denise Savoie;2011
4476902;move bill read third time pass;Steven Fletcher;2011
