basepk;speechtext;speakername;year
173995;must call attent member rule requir petit shall endors name present mani petit endors;Robert Franklin Sutherland;1905
173997;beg present petit pray incorpor shortest explan read petit follow honour hous common parliament assembl petit undersign l union st joseph de cite ottawa showeth petition commenc present session honour hous becam desir appli honour hous present session thereof act incorpor entitl petition carri object petition societi provid benevol natur name l union st joseph du petition caus inquiri made whether probabl act incorpor might obtain honour hous author enter contract life sick insur member societi accord method insur regard use petition doubt arisen mind offic societi matter discuss variou time pe tioner solicitor superintend insur consider time occupi consider subject present time petition becam satisfi posit appli honour hous act incorpor petition name likelihood petition applic regard entertain honour hous petition anxiou obtain ian act incorpor present session honour hous order time may lost put petition favour posit reason believ attain becom incorpor act honour hous petition societi entir provid benevol natur carri benefit member societi part person small mean enabl method societi make provis famili case death sick wherefor petition pray honour hous may pleas author petition present petit act incorpor yo ur petition th e mention present session honour hous duti bound petition pray date day march;Napoléon Antoine Belcourt;1905
174004;seem toe case emerg would toe justif suspend rule made hous week past time petit could present purpos great interest would suffer provid lay year understand mani thing might requir bill introduc present session case think justif suspend rule;Thomas Simpson Sproule;1905
174006;petit l union st joseph de cite present day pray permit lay hous petit pass act incorpor l union st joseph du notwithstand expir time present petit privat bill may read receiv forthwith refer select stand committe stand order;Napoléon Antoine Belcourt;1905
174007;mr speaker wish draw attent fact case kind seem urgenc petit ask right incorpor benevol societi week expir time receiv petit draw attent think govern interest keep hous moder degre least close tiie rule call attent noth say motion belcourt agre;Thomas Simpson Sproule;1905
174010;much pastor land lie north thompson river appli leas ashcroft water light compani;Mr. FOSTER asked :;1905
174011;applic land compani grant leas land condit set leas fulfil compani appli leas hat creek countri mani acr compani appli leas mani acr grant leas compani;Mr. BELCOURT.;1905
174012;acr ye land compani grant leas acr acr appli record show compani paid rental inform depart show compli provis land refer hat creek countri block lie south creek north thompson river answer answer 3;Rt. Hon. Sir WILFRID LAURIER (Prime Minister):;1905
174014;govern intend introduc session bill respect old age pension minist railway canal promis last year introduc member civil servic employ govern allow take employ paid govern order issu govern forbid member civil servic compet citizen outsid labour market govern intend anyth prevent unfair competit order issu issu;Mr. MACDONELL asked :;1905
174015;pension intercoloni railway workmen consider offic civil servic expect place whole time requir servic depart employ may except case circumst take addit employ objection govern axe awar member civil servic compet citizen outsid labour market answer g answer;William Stevens Fielding;1905
174017;contract carri mail railway station post offic town goderich said contract let expir tender ask mani receiv contract award lowest tender;Mr. GUNN asked :;1905
174018;thoma gundri contract let cover period april march januari last order substitut new sureti former sureti substitut contract execut unexpir period cover origin contract term condit origin contract ye b ye;Hon. Sir WILLIAM MULOCK (Postmaster General):;1905
174021;field minist financ move hous go committe suppli;Hon.  W. S.@;1905
174022;mr speaker leav chair wish bring import attent hous intend brought attent hous yesterday matter mention conveni first minist sir wilfrid laurier let matter stand day subject wish speak moment concern certain passag letter prime minist northwest territori address right gentleman lead hous sir wilfrid propos discuss certain passag letter moment forget open day discuss measur letter relat touch letter mr haultain concern manner circumst bill introduc hous assum mr haultain letter brought addit correspond laid upon tabl hou se govern due cours meantim made public press countri without go brought attent govern occas last week may permit least say situat develop month octob last present time peculiar subject grant provinci autonomi northwest territori discuss extent year last occas move formal resolut hous set resolut legislatur northwest territori effect provinci statu grant territori submit hous request taken immedi consider govern countri act upon forthwith point time motion pass govern dispos accept suggest made would take consider time arrang detail matter admit undertaken dispos hast reason urg upon govern immedi consider month octob say time matter taken govern popula ion northwest territori would detail could arrang measur brought consider hous countri administr made answer motion brought hous occas friend repres constitu edmonton mr spoke motion would support resolut grant provinci institut northwest territori unless knew term upon autonomi would grant let quot express word repres northwest territori propos go sort blind pool know go come conclus reach moment west assiniboia mr scott spoke subject rememb attitud occas least prepar matter discuss consid hous common unless leader minist interior mr sifton present purpos guid discuss thought gentleman guidanc necessari protect right peopl northwest territori administr spoke answer motion gentlemen refer answer govern divis taken member administr stood vote request peopl northwest territori provinci statu request express un occas believ legislatur northwest territori consid act upon immedi futur motion demand consid act upon circumst permit parliament dissolv month octob right prime minist sir laurier awok graviti situat midst elect campaign first time recollect letter written prime minist northwest territori month may previou answer stress hurri campaign doubt upon advic commun friend northwest territori came conclus notwithstand argument put behalf previou session parliament matter must taken without slightest delay wrote prime minist northwest territori follow learn receipt letter parliament dissolv new hous common contain ten repres northwest territori come peopl entitl speak confid view requir repres govern sustain prepar elect enter upon negoti purpos arriv settlement variou question involv grant provinci autonomi view deal next session parliament much balder proposit think opposit present parliament motion speech hous least defin posit regard land northwest territori own govern defin posit regard tax exempt ol land patent patent canadian pacif railway matter mention prime minist although bon friend edmonton mr oliv will enter blind pool propos opposit understand accept proposit govern although case pool much blinder object term govern propos might discuss consid peopl northwest territori campaign ex minist interior friend brandon mr sifton ask term know whether ask term instig edmonton prime mr r l borden minist northwest territori spoke cours campaign ask minist interior day mr sifton defin term request along line suggest edmonton mr oliv satisfact given tbe bon brandon mr sifton minist interior answer tbe prime minist northwest territori desir term might discuss progress elect campaign gentleman misehiefmak suggest term discuss speak regina octob said man ordinari intellig public iif mr haultain man ordinari intellig know full govern consist fourteen member would come without consult colleagu undertak bind parliament question import therefor suggest made spirit mischief said want say man wtio get heat polit contest make strongest emdeavour bring polit discuss friend territori way sens shape differ friend edmonton said ought discuss matter practic polit hous countri term upon territori enter canadian confeder provinc defin made known peopl territori friend brandon mr sifton continu endeavour thing might bring seriou result peopl territori reason pray peopl territori entitl brandon minist interior discuss entitl view prime minist colleagu matter precipit polit arena prime minist midst elect campaign author say anyth regard subject mr haultain mention shall posit ten member territori next parliament get view say view prevail entri territori confeder matter contract provinc term abl give get provinc agre say best get liber term possibl leav judg past record prime minist seem end given friend brandon mr sifton may use common express dose lii medicin brandon thought matter settl govern without give opportun peopl f northwest territori consid term propos bill trnne minist carri idea littl farther thought matter discuss bill brought parliament without give ex minist interior opportun consid see would remark friend edmonton mr oliv manner bill introduc introduc eve return ex minist interior minist mr sifton eve return minist financ mr field afford excel specimen way blind pool offer gentlemen let revert moment debat speech minist interior mr sifton made author administr ex minist spoke prime minist countri colleagu minist financ friend postmast gener sir william mulock endeavour show good reason postpon introduct consider bill kind say last year arrang discuss take place friend territori govern urg take place minist financ oblig go england session discuss absenc would cours imposs member govern presenc would necessari addit prime minist return financ minist england imposs arriv arrang confer take place uot read languag minist interior hut declar present administr mouthpiec gentleman consider could proceed absenc minist day year find prime minist countri absenc minist interior minist financ presenc govern declar necessari order might consid decis arriv find prime minist bring hous februari import measur absenc minist find notwithstand extraordinari might say view circumst indec hast singl step sinc taken press bill ask right gentleman without regard constitut usag absolut contempt constitut preced mention brought bill act govern result collect wisdom govern without assent colleagu other consult took extraordinari cours vouchsaf hous word explan ventur suggest day ago due hous countri right gentleman explan given opinion reason minist interior mr sifton expect ottawa within day bill rush hous common arriv step taken forward stage week afterward minist financ way home england expect arriv arriv ottawa within day prime minist rush feverish hast hous measur sinc sought advanc singl stage right gentleman colleagu waver dread result influenc strong member cabinet ex minist interior minist financ upon hesit indors cours right gentleman purpos pursu idea mind first minist gentlemen might readi hesit retreat measur brought govern measur anyth kind mind right gentleman know cannot tell mind least abl conclud someth extraordinari must impel take cours extraordinari condit affair seem exist regard repres northwest territori right gentleman brought matter took ground northwest territori consider degre respons govern legislatur cabinet point except right incur debt matter invest power respons govern sir ex minist interior mr sifton speech allud moment ago speech deliv regina march last told bill must natur contract northwest territori rest countri contract made premier northwest territori point great major peopl countri minor live territori agreement made half million peopl resid exist provinc half peopl resid northwest territori peopl govern govern summon ottawa purpos confer special committe privi council regard term measur matter contract ex minist interior told would suppos condit least repres northwest territori would consult import provis bill right friend rememb swell indign charg sir charl tupper across floor hous trampl upon liberti peopl nova scotia pass moribund legislatur resolut relat confeder rememb advoc right peopl time forget accus sir charl tupper trampl upon digniti proud peopl would forget treatment least said favour measur sir charl tupper caus pass time went repres peopl consid parliament moribund parliament prime minist believ statement contain letter mr haultain seen fit bring parliament certain provis measur without deign moment consult repres peopl territori see constitut advoc liberti peopl year chang may say tyrant day word mr haultain must take strong except way subject educ treat confer bill must remind fact proposit laid colleagu noon day upon introduc bill time receiv attent beyond casual refer previou friday believ opportun discuss propos twelv clock day bill receiv first read opportun afford abl present session section submit sir william mulock;Robert Laird Borden;1905
174023;day day feel sure acquit feel matter import subject discuss definit conclus arriv govern bill deal laid parliament gentleman eitbef side hous look situat endeavour present hous word say heart declar made mr haultain sentenc read unreason one prime minist northwest territori behind entir peopl northwest territori voic repres parliament call confer bill hand provis concern hour right gentleman present measur parliament hand without opportun discuss prime minist without opportun discuss postmast gener without opportun discuss except member administr moment moment know right friend make consult ex minist interior repres peopl northwest territori consult minist financ concern financi featur bill consult part measur concern prime minist northwest territori colleagu aris consult answer way seem must consult gentlemen northwest territori elect liber provis result collect unit wisdom postpon measur order might benefit wisdom ten gentlemen northwest territori get mani thought would get got presum educ provis measur brought result advic assist gentlemen sit side hous moment assum case must assum case silenc gentlemen good constitut practic put side minist interior return put side minist financ put side prime minist northwest territori colleagu follow advic gentlemen draft educ claus bill yield one appreci great abil gentlemen experi conced everyth conced regard fair pass ex minist interior minist financ repres peopl northwest territori follow advic gentlemen seek assist say present trust right friend reced littl posit took day give reason extraordinari cours pursu introduct bill lie good advis although seen fit present time whether amend bill consider govern ask right friend told great air wisdom amend made bill side hous awar right gentleman told may gentlemen came refresh piec news awar ask ask right get answer govern consider present time amend bill brought extraordinari hast week progress step taken sinc addit right friend good enlighten hous personnel member administr constitut committe council appoint deal noth offici hous awar regard understand document right friend postmast gener would gather friend minist justic must would indispens assist great legal abil experi member sub committe gentleman appoint repres interest peopl northwest territori gentleman appoint consid standpoint maritim provinc ex minist interior point matter must consid standpoint interest peopl northwest territori standpoint interest entir countri would appear unreason demand trust right friend depart regard practic last occas brought matter attent hous occas give hous inform upon subject ventur refer place hand copi journal suppos secret govern suppos contain statement offici inspir observ journal quot montreal organ administr give currenc rumour question connect bill submit consider suprem court right friend view express introduc bill sound presum taken without due consider cours would necessari submit court may new light subject sinc made speech may prime minist give hous inform regard matter inform see fit consult gentlemen northwest territori ottawa call suppos repres voic desir peopl west;Robert Laird Borden;1905
