basepk;speechtext;speakername;year
2409883;point order rais right leader opposit consider bill stand;Lucien Lamoureux;1966
2409886;mr speaker wish direct question secretari state extern affair learn statement made committe receiv approv parliament refer nato intent regard arous great fear constern among nato nation whether heard broadcast morn c c repres bonn whether intent govern make chang nato relationship basi plan refer made broadcast rotat troop month minist prepar make statement restor confid among alli nato;John George Diefenbaker;1966
2409887;would agre mr speaker necess make statement restor confid posit nato say without equivoc nato colleagu fullest confid interest concern integr futur use nato listen broadcast morn statement canadian forc europ time hope would gather support right friend cours statement mean canadian forc go withdrawn near futur implic statement absenc perman settlement central europ requir strong nato nato purpos addit provid defenc promot peac settlement settlement achiev wish hold fals hope earli success need nato present form;Paul Joseph James Martin;1966
2409888;year henc;John George Diefenbaker;1966
2409889;right gentleman say year henc may meantim must everyth promot peac settlement might hope long run improv intern atmospher unit nation would come play larger role preserv world peac stabil kind world substanti deploy canadian forc europ would necessari;Paul Joseph James Martin;1966
2409890;hear hear;Herbert Wilfred Herridge;1966
2409891;meantim unreason hope european assum increas respons defenc europ depend develop europ need cours indic let nato;Paul Joseph James Martin;1966
2409892;odd minist think made april inquiri ministri statement refer made broadcast basi anyon knowledg respons rest friend nato would suggest rotat forc day statement regard;John George Diefenbaker;1966
2409893;listen broadcast morn recollect said noth suggest made way put south centr;Paul Joseph James Martin;1966
2409894;concern minist;John George Diefenbaker;1966
2409895;broadcast morn refer statement limit charact nato need unit nation particip oper regard right gentleman ask state said yesterday committe state mani time number way effect improv economi examin depart concern part adjust necessit french govern decis mani possibl prove practic desir light respons allianc suggest made south centr yesterday fall within area possibl receiv consider would regard unlik implement;Paul Joseph James Martin;1966
2409896;like direct supplementari secretari state extern affair consid import matter give consider polici new democrat parti respect;Herbert Wilfred Herridge;1966
2409897;mr speaker;Paul Joseph James Martin;1966
2409898;mr speaker would like secretari state extern affair whether signific chang taken place europ induc advoc appropri chang nato strategi contribut nato;Francis Andrew Brewin;1966
2409899;speaker friend know kind cannot answer order day discuss part yesterday opportun give attent deserv;Paul Joseph James Martin;1966
2409900;supplementari benefit got latest revis version n p platform regard would minist let know;John George Diefenbaker;1966
2409901;mr speaker would like secretari state extern affair whether follow chang structur nato event extra expens place franc indic intent defray part extra expens;Raymond Langlois;1966
2409902;said yesterday committe think friend present matter studi french canadian govern final decis made negoti begun;Murdo William Martin;1966
2409903;supplementari final date set end discuss left open;Raymond Langlois;1966
2409904;french govern given termin date time endeavour made deal question involv cannot conclud negoti april would hope would given extens time;Murdo William Martin;1966
2409906;mr speaker would like direct prime minist view case glyn brisco port moodi b c good deal press coverag view case come attent member person appear canadian citizen call unit state author report select servic govern plan make statement clarifi posit canadian citizen protect embarrass event visit unit state time;Thomas Clement (Tommy) Douglas;1966
2409907;friend know mr speaker april common given matter seriou consider solicitor gener concern hous moment hope could make statement matter monday tuesday next;Lester Bowles Pearson;1966
2409908;may prime minist whether secretari state extern affair make represent unit state order clarifi situat peopl interview f b agent second told visit unit state time liabl arrest fail report select servic;Thomas Clement (Tommy) Douglas;1966
2409909;mr speaker instruct sent embassi washington make represent base case friend mention;Lester Bowles Pearson;1966
2409913;mr speaker wish direct minist northern affair nation resourc minist report claim iroquoi chief tekakwitha island propos perman indian pavilion near site expo donat without author indian council caughnawaga reserv;Robert Norman Thompson;1966
2409914;order place order paper;Lucien Lamoureux;1966
2409918;mr speaker may put minist transport view new polici govern consist postpon develop minist tell hous new program affect construct airport val assur built year;David Réal Caouette;1966
2409919;mr speaker would hope think would prudent make inquiri give final answer debat inquiri ministri highway safeti;John Whitney Pickersgill;1966
