basepk;speechtext;speakername;year
4771662;wednesday sing nation anthem led yellowhead member sang nation anthem;Geoff Regan;2019
4771663;mr speaker snc lavalin crisi third week parti best make crisi last possibl resolv anyon talk protect job despit worker parti persona ndp said word readi sacrific job quebec win seat british columbia conserv colleagu said word either say economi readi sacrific major head offic montreal spend day rake prime minist coal heard liber could resolv crisi remedi agreement lie low hope storm pass goe without say quebeck get kind feder represent deserv repres will hold famili hostag week sake engag petti partisan polit need stop;Michel Boudrias;2019
4771664;mr speaker year winnipeg festiv du voyageur celebr 50th anniversari came commemor hero fur trade voic heard stand bring attent femal voyageur mari ann gabouri remark woman broke gener convent made place world refus stay montreal join fur trade spent year travel across prairi made winnipeg home trek thousand kilometr forest prairi hunt bison trade save voyageur attack grizzli bear intellig learn languag time peopl liter everyth male colleagu histori rememb grandmoth famou man today challeng member honour memori celebr voyageur help build nation;MaryAnn Mihychuk;2019
4771665;mr speaker alberta join confeder becam workhors grain fed hungri lumber built home oil provid energi confeder allow becom farmer sort harvest resourc variou plot land today farmer forgotten farm ride workhors world recess alberta cold alberta suffer softwood lumber disput trade negoti fail agricultur produc failur approv pipelin forc energi produc provinc alberta workhors lost thousand job albertan overtax hand lasso farmer blinder will abl workhors decad despit loyalti seem like farmer led behind barn put end miseri time farmer poni look workhors call vet relinquish rein;Arnold Viersen;2019
4771666;mr speaker nova scotia craft distil take world steinhart distilleri arisaig nova scotia road childhood home took home prize best classic gin world gin award london england l pleasur meet thoma steinhart mani occas passion tradit practic bring distil craft steinhart distilleri make mani varieti gin vodka distribut across product found certain event parliament hill local repres encourag see work bring good job rural commun want congratul thoma prestigi award thank help grow local economi encourag colleagu side aisl pop tri product next time home distil home nova scotia say cheer;Sean Fraser;2019
4771667;mr speaker gender equal requir strong social program help women thrive afford hous health care pharmacar mean access afford qualiti child care women choos famili career gender equal mean pay equiti women particip aspect life free threat gender base violenc free make decis bodi celebr intern women day march let commit continu work real last chang women new democrat work day;Irene Mathyssen;2019
4771668;mr speaker senior left sidelin quick say younger gener brightest innov tend forget came senior much proud shape countri mani way provid sober remind mistak past repeat lesson learn hull aylmer senior council council member challeng insight view willing frank discuss futur countri thank council member believ say frequent council meet highlight career parliament hull aylmer senior may watch want thank everyth done countri govern hope work build better futur;Greg Fergus;2019
4771669;mr speaker emerg import stay calm cool collect bright brave youngster ride morn year old dylan roloson simco found mother jessica suffer type diabet unconsci anyon age would frighten kind situat dylan remain calm cool collect call explain happen paramed arriv em scene prais dylan action credit save mother life em offici impress dylan present plaqu life save recognit behalf opp interim commission special ceremoni school dylan first respond taught valuabl lesson everyon proper use import stay calm cool collect emerg;Diane Finley;2019
4771670;mr speaker past year armi volunt led jim beauchamp famili jay de bell rob duma craig nolan brett nolan ken doran partnership town hudson given everyon commun vaudreuil soulang chanc irish day annual st patrick day parad hudson whether sport bright green bow tie celebr rich irish cultur heritag enjoy histor quaint town hudson good reason celebr st patrick day commun year parad led grand marshal jami orchard irishwoman year brenda farrel parad queen samara gorman princess kimberle brien emma gauthier queen mum janet ellerbeck march p main street invit member come come let make 10th anniversari hudson st patrick day parad rememb sláint mr speaker;Peter Schiefke;2019
4771671;mr speaker februari pleasur tabl interim report establish canadian transport logist strategi recommend contain within report promot free movement good peopl intern border easi see fluiditi could affect local domest intern busi interest import recogn impact individu citizen canadian niagara centr look work partner strengthen economi align intern invest opportun promot best use niagara transport relat asset report reinforc strateg integr transport prioriti within niagara align futur capit invest strengthen niagara overal global trade perform therefor provid sustain good stabl job throughout region;Vance Badawey;2019
