basepk;speechtext;speakername;year
477655;place tabl report investig held cold storag commod move report print rule suspend relat thereto;Thomas Wilson Crothers;1917
477662;would like give notic right friend sir wilfrid laurier monday next purpos move resolut stand name order paper regard extens parliamentari term;Right Hon.   S@;1917
477666;translat mr chairman trust hous allow draw attent minist justic peculiar condit owe immens area exist district honour repres may judg explan given member govern sinc bill consider think particular circumst met minist know front line chicoutimi saguenay counti chateau bay intersect point labrador district mistassini extend mile labrador coast tadoussa popul inhabit divid group live distanc twenti fifti thousand mile may point certain portion regular mean commun commun boat servic mail servic irregular slow easi realiz difficulti peopl contend order obey law account distanc let suppos call colour proclam governor gener would hear probabl term act consid slacker desert believ special case provid act might aris part countri peopl refer although honest cannot afford lose cent day work fishermen go day day make live product sea return satisfactori necessari save possibl expens seen difficult say imposs navig day contrari wind reach place tribun may sit would liabl pay fine appear within delay fix governor gener lake st john suppos tribun would locat court held chicoutimi roberv peopl call act may mile go order put appear want understood peopl district find difficult circumst compli law held liabl penalti imposs obey law within certain delay seem remark made much govern interest portion popul know peopl earnest say partial act posit submit pass object protect hardship aris;Mr J GIRARD (Chicoutimi-Saguenay):;1917
477667;agre _ friend chicoutimi saguenay remark made might say larg portion peopl matan counti see absenc gasp mr l p gauthier part popul live along sea cost counti gasp peopl subject inconveni mention chicoutimi saguenay hope govern pay attent time come;Herménégilde Boulay;1917
477668;may assur member govern take possibl mean fill due oblig state yesterday answer bonaventur mr marcil tri put tribun suffici number may reach part countri commun found larg justifi locat tribun suggest might liabl penalti report upon date fix proclam might say consid peopl condit differ date chosen account difficulti peculiar local event accord law member look see one liabl sentenc report due time reason excus condit set forth member cannot suspect would believ accept reason excus account physic condit countri live lack facil mean commun man found case utterli unabl atppear think may say would consid fair excus thing possibl order give mean discharg oblig;Charles Joseph Doherty;1917
477669;minist state tribun numer possibl accord popul leav give detail peopl situat along northern shore villag soul other contain score peopl loealiti would famili without deprec fishermen wealthi therefor expens put reduc much possibl caus success thing report would like interest parti satisfi result minist statement protect small commun scatter distanc mile import centr mile ay go reach littl villag popul govern intend protect save travel expens would prefer tribun move place place;Joseph Girard;1917
477671;translat approv remark made member chicoutimi saguenay rimouski glad hear minist give special attent region point member mention upon wish call govern attent august septemb larg number young men leav bonaventur gasp counti mention go pass whole winter season lumber camp ottawa district other around tupper lake unit state absent month year call made absenc case young men think taken consider home would like minist consid case regul;Charles Marcil;1917
477672;import opinion consid peculiar case fishermen larg number maritim provinc second remark made member spoken must tell minist justic counti gloucest fish popul larger neighbor counti fish fleet hundr boat schooner man fishermen father son hire help neighbour develop resourc sea land acadian famili gloucest counti district reason join member preced minist justic fix regul tribun may sit gloucest counti neighbour one notifi special case;Onésiphore Turgeon;1917
477673;answer member would useless repeat state assur shall tri give possibl facil everyon may fulfil oblig may order member time come appli act special circumst counti district commun suggest offer best way meet special difficulti may submit may assur give suggest due consider possibl absenc person call serv may point provid act necessari appli home tribun applic may made nearest tribun place happen instanc young man resid gasp ottawa governor gener proclam issu may appli tribun sit ottawa obtain exempt certif tribun intent make special provis young man compel appli respect tribun repeat nearest tribun shall author hear case;Charles Joseph Doherty;1917
477674;translat mr chairman beg leav draw attent minist justic condit creat lumber compani compani locat forti mile seventi hundr mile settlement useless add exist mean commun suppos proclam call certain class men colour post wood lumbermen particular imposs men know go rel know find men go fall come spring whole period time imposs commun tribun sit month cannot see abl obey law unless exempt provid act;Charles Marcil;1917
