basepk;speechtext;speakername;year
1631318;mr speaker like tabl copi english french order council date emerg power act author mint new coin steel chromium finish valu cent issu substitut issu pure nickel coin;Louis Stephen St-Laurent;1951
1631319;worth;Stanley Howard Knowles;1951
1631322;pursuant section canadian oversea telecommun corpor act beg leav tabl english french manuscript form annual report canadian oversea telecommun corpor calendar year togeth budget corpor translat;Lionel Chevrier;1951
1631325;mr speaker behalf secretari state extern affair wish tabl copi french english report share work unit nation pertain food agricultur year end text;Jean Lesage;1951
1631328;like move second ile mr cannon petit industri loan financ corpor act chang name compani commun financ corpor present april report made thereon clerk petit april refer stand committe stand order recommend may deem advis;Alan Aylesworth Macnaughton;1951
1631332;leav introduc bill amend petit right act;Stuart Sinclair Garson;1951
1631333;pleasur hous adopt motion;Elie Beauregard;1951
1631334;explain;Stanley Howard Knowles;1951
1631336;main purpos amend petit right act propos bill provid abolit governor gener fiat requir petit right proceed motion agre bill read first time;Stuart Sinclair Garson;1951
1631339;leav introduc bill respect weight measur said mr speaker present weight measur act pass believ purpos bill bring measur date bring languag act conform languag use today propos bill given second read sent committe detail studi motion agre bill read first time;Clarence Decatur Howe;1951
1631343;mr speaker like minist financ mr abbott absenc parliamentari assist could answer hous inquiri ministri recent increas civil servic salari award civil servant inform given individu group classif given increas;Stanley Howard Knowles;1951
1631344;order think appear order paper think minist financ assist could expect immedi answer;Elie Beauregard;1951
1631345;may point mr speaker send notic indic given parliamentari assist prepar answer;Stanley Howard Knowles;1951
1631346;rule hous appear order paper;Elie Beauregard;1951
1631350;mr speaker like minist labour inform organ activ carri intern union mine mill smelter worker yellowknif port radium;Ellen Louks Fairclough;1951
1631351;depart minist inform matter ye;Milton Fowler Gregg;1951
1631352;understand minist may wish give inform may copi;Ellen Louks Fairclough;1951
1631353;assur intend discourt inform subject shall glad provid inform feel pertin friend desir done earli next week;Milton Fowler Gregg;1951
1631357;like postmast gener certain postal rate increas doubl parliament notifi consult fit economi program announc depart;William Scottie Bryce;1951
1631358;selkirk good send notic minut;Édouard-Gabriel Rinfret;1951
1631359;point order sent clock morn;William Scottie Bryce;1951
1631360;post;An hon. Member:;1951
1631361;certain postal rate increas announc gazett rate circular print matter increas old rate cent ounc fraction thereof increas rate cent first ounc cent addit ounc fraction thereof old rate exist sinc purpos increas third ask part economi program depart use pay deficit encount present time depart extent print matter alon economi program increas rate estim depart amount print matter sent mail decreas twenti per cent extent letter carrier reliev load carri present time second increas made connect parcel post rate complic matter announc gazett third increas made registr fee increas cent cent first indemn rel increas amount averag cost registr present time cent lose money registr lower denomin second parliament notifi consult accord section e post offic act postmast gener discret fix rate mailabl matter except first class mail newspap magazin like reason imagin discret given postmast gener connect first class mail newspap magazin postal depart complet monopoli wherea connect matter circular registr fee parcel post like competit compani similar busi author act condit develop requir speedi action;Édouard-Gabriel Rinfret;1951
1631362;like thank minist answer congratul upon fine job minut;William Scottie Bryce;1951
1631366;like minist financ mr abbott govern notic given consid rapid increas cost live sinc last budget present would govern take consider propos grant cost live bonu old age pension endeavour restor purchas power year;John Horne Blackmore;1951
1631367;order govern take notic think repli given time;Elie Beauregard;1951
1631371;mr speaker sent notic minist financ mr abbott absenc would answer minist justic aris recent report winnipeg free press minist justic report predict ruthless remedi deal inflationari price similar use second world war would mean govern consid price control;Hazen Robert Argue;1951
1631372;mr speaker report refer success attempt part report condens statement made repres view shall hesit repeat proper occas cours debat hous;Stuart Sinclair Garson;1951
1631376;mr speaker wonder minist public work answer ask yesterday report page hansard inquiri ministri;Harry Oliver White;1951
1631377;mr speaker read come hous first wish know govern purchas build london use incom tax divis answer march parliament approv vote provid purchas next state citi london lose certain amount tax transact ask govern make provis compens citi citi treat generos citi treat govern properti valu per cent total assess valu citi town went make statement accord fact option purchas gentleman mention build construct request extens increas space got option made statement correct option expir year expir end year;Alphonse Fournier;1951
1631378;opinion appear order paper allow stand reason allow answer question kind ask would member place order paper;Elie Beauregard;1951
