basepk;speechtext;speakername;year
3169889;mr speaker rise matter urgent press necess view fact member parliament member fraser valley west mr wenman battl river mr malon vancouv south fraser comox alberni mr anderson hast mr elli grey simco mr mitg su comment made perform duti attempt make govern account respons repuls outrag council grant inadequ financi document council view govern april decis pay libel fine dollard mr goyer intend time ask financi assist govern move second battl river govern state polici payment fine mp convict slander libel like perform duti;Robert Lloyd Wenman;1978
3169890;pursuant stand order motion introduc debat unanim consent unanim consent;James Alexander Jerome;1978
3169891;agre;Some hon. Members:;1978
3169892;;Some hon. Members:;1978
3169894;mr speaker rise provis stand order matter urgenc view fact last friday minist environ meet offici canadian wildlif feder refus provid requir feder provinci program endang speci sinc canadian wildlif feder prepar provid match dollar provinc move second esquimalt saanich mr munro govern take immedi step resolv confront sinc fear list endang speci;Robert Hylton Brisco;1978
3169895;unanim consent introduct motion;James Alexander Jerome;1978
3169899;mr speaker accord report made public today statist housew nation work earn year respons per cent gross nation product seem time someth suppos suggest bill paid minist financ mr chretien would heart attack could start establish pension equal women move second oshawa whitbi mr broadbent hous call govern recogn contribut women home make economi minimum recogn contribut establish pension equal includ equival pension plan women work home equal pension right women age regardless marit statu increas pension paid widow variou govern plan least per cent continu payment pension grant widow subsequ chang marit statu;Stanley Howard Knowles;1978
3169900;motion introduc debat pursuant stand order unanim consent hous unanim consent;James Alexander Jerome;1978
3169902;june;Some hon. Members:;1978
3169904;mr speaker stand order may move second york west mr fleme member hous join extend sympathi member famili bereav result plane crash toronto intern airport yesterday member join commend fast co ordin action taken airport staff peel region polic medic staff surround hospit mani ambul fire depart personnel effect action serv reduc seriou consequ accid;William Ross Milne;1978
3169906;mr speaker provis stand order unanim consent hous introduc motion deal import matter press necess penitentiari author decid june last visit common hall inmat special unit inmat escort guard would reduc day week singl day tuesday author establish state true reason chang consid decis unfair inmat help improv climat penitentiari move second bellechass mr lambert hous deepli regret decis millhaven author enjoin reconsid decis improv climat penitentiari request report sub committe justic legal affair publish last year;Léonel Beaudoin;1978
3169907;provis stand order motion requir unanim consent hous consent;James Alexander Jerome;1978
3169911;mr speaker rise matter urgent press necess pursuant provis stand order involv nation capit commiss sinc mr robert campeau strident demand proper procedur ncc circumv short circuit order expedit facilit real estat develop hull sinc call minist state urban affair send copi letter letter pierr juneau februari year complain alleg breach agreement ncc move second grenvil carleton mr baker minist justic inquir circumst justic depart inform offic minist state urban affair lawyer buckingham mr pierr joaniss would act head justic offici expedit matter mr campeau conveni pursu privat interest minist public work minist state urban affair indic expect cost bow mr campeau demand;Elmer MacIntosh MacKay;1978
3169912;present motion debat conform stand order requir unanim consent unanim consent;James Alexander Jerome;1978
3169917;mr speaker minist financ centr mount debt load govern impos canadian public minist awar averag worker today spend vh week solid work earn enough pay share feder interest charg compar week year minist awar averag worker spend extra week earn enough money pay share extra load impos upon would indic see trend continu mean succeed year feder debt mount rate mount worker spend clear day earn enough pay june;Sinclair McKnight Stevens;1978
3169918;mr speaker awar burden taxpay deficit run order stimul economi reject plan opposit run deficit year;Joseph Jacques Jean Chrétien;1978
3169919;lie;James McPhail Gillies;1978
3169920;supplementari mr speaker light answer would minist indic canadian budget take per cent total spend pay debt last year year compar per cent unit state budget could indic take per cent compar unit state take per cent budget would indic got whack consid competit disadvantag put canadian;Sinclair McKnight Stevens;1978
3169921;mr speaker said moment ago awar fact heavi burden regard repay debt proport averag debt western countri review situat week among western countri per capita debt load relat gross nation product equal averag level debt develop countri accept averag time keep mind stimulu want give canadian economi;Joseph Jacques Jean Chrétien;1978
3169922;supplementari mr speaker minist compar recent increas debt load would find figur relat hous would stand minist repres debt due stimulu put economi ignor massiv borrow govern enter shore canadian dollar would tell whether govern attempt defend dollar cent fallen cent yesterday bear mind govern spent yesterday attempt defend canadian dollar mean ad debt load canadian bear;Sinclair McKnight Stevens;1978
3169923;mr speaker explain hous committe borrow supplement reserv ad deficit borrow supplement borrow undertak ad taxpay burden tri suggest time;Joseph Jacques Jean Chrétien;1978
3169924;owe money;Sinclair McKnight Stevens;1978
3169925;tri explain member mani mani time imposs make understand simpl proposit oral question;Joseph Jacques Jean Chrétien;1978
3169927;mr speaker supplementari minist would point budgetari revenu per cent april april given fact minist indic budgetari revenu per cent see minist forecast dismal see downward trend minist advis hous happen respect revenu given fact think someth like per cent increas budgetari revenu;Lincoln MacCauley Alexander;1978
3169928;mr speaker understand look side hous awar talk must tell chang estim made year present budget month ago decid chang estim made includ concern govern revenu;Joseph Jacques Jean Chrétien;1978
3169929;mr speaker see minist incompet time sleep period repeat;Lincoln MacCauley Alexander;1978
3169930;oh;Some hon. Members:;1978
3169931;budgetari revenu;Lincoln MacCauley Alexander;1978
3169933;know rule jean;Charles Joseph Clark;1978
3169934;order pleas;James Alexander Jerome;1978
3169935;sit;Some hon. Members:;1978
3169936;order pleas member understand minist opportun answer opportun put supplementari put repeat;James Alexander Jerome;1978
3169937;mr speaker supplementari ignor minist financ direct presid treasuri board light fact budgetari revenu per cent april april given fact minist financ indic budgetari revenu per cent minist must awar affect budgetari estim concern downward trend revenu minist give indic budgetari estim per cent keep mind revenu cannot keep spend minist thought regard june oral question;Lincoln MacCauley Alexander;1978
3169938;mr speaker indic hous commit keep rate growth govern expenditur someth less rate growth economi;Robert Knight Andras;1978
3169939;good;Sinclair McKnight Stevens;1978
3169940;principl would adher meet;Robert Knight Andras;1978
3169942;mr speaker minist financ absenc prime minist may mysteri reason prime minist discov problem economi announc date elect call assur hous measur would brought deal seriou econom situat said parliament consid govern motion order paper yesterday announc adjourn day day indecis sinc unemploy inflat per cent gross nation product per cent expect new econom measur prime minist promis;John Edward Broadbent;1978
3169943;mr speaker follow scene would know pass budget bill announc packag small busi announc new polici textil industri dealt employ program countri done lot work last month think follow scene hous common busi last month half everyon feel take holiday end week;Joseph Jacques Jean Chrétien;1978
3169944;mr speaker thought minist financ might say hous may prime minist said measur addit budget bill textil refer minist made came may tri tell small busi measur introduc produc job unemploy minist meet provinci counterpart next week winnipeg take meet specif propos aim improv deplor state canadian economi seek co oper;John Edward Broadbent;1978
3169945;mr speaker announc mani program next week review situat provinci counterpart someth use propos put new program time cours econom problem said oecd minist meet pari last week economi except japan perform less canadian economi cours aim much growth possibl take account better nation world;Joseph Jacques Jean Chrétien;1978
3169946;mr speaker minist mention oecd meet last week peopl know canadian secretari state extern affair busi meet urg countri take expansionari measur say industri countri someth addit done order creat job govern go practic home preach consid adopt direct job creation program success unit state compar basi spend much canadian govern direct job creation program recognit fact make sens put peopl work give hand out;John Edward Broadbent;1978
3169947;mr speaker oecd meet canadian economi prais stimul nation western world;Joseph Jacques Jean Chrétien;1978
3169949;usual opposit recogn realiti minut ago blame opposit parti polici stimul run big deficit;Joseph Jacques Jean Chrétien;1978
3169951;mr speaker view absenc right prime minist deputi prime minist shall direct minist state feder provinci relat mr speaker new bulletin morn french network cbc report statement quebec premier secretari gener independ republican parti presid giscard esta effect bring polit support presid franc sovereignti associ principl quebec govern minist tell hous whether advis news bulletin concern franc recreat sport minist jean pierr soisson whether comment make regard june;Joseph Adrien Henri Lambert;1978
3169952;mr speaker opportun acquaint news mention shall inquir without delay prime minist secretari state extern affair comment make news report confirm;Marc Lalonde;1978
3169954;mr speaker supplementari secretari state extern affair put minist tell hous whether inform presenc canadian soil franc recreat sport minist soi son stand taken behalf french govern regard problem confront quebec relat constitut problem inform remark comment make;Joseph Adrien Henri Lambert;1978
