basepk;speechtext;speakername;year
1493217;wish rise privileg mr speaker aris interject made last night minist reconstruct suppli mr howe speak debat minist question accuraci figur quot member refer page hansard find remark report mr howe talk year mr bracken minist wish base argument upon happen war year unit state buy war equip mr howe speak matter privileg wish base argument wish friend tell truth place page mr howe friend overlook minu sign strong balanc trade unit state wish say mr speaker figur use taken document publish dominion bureau statist depart trade commerc took record export import separ show balanc sinc rais accuraci figur use minist rais point year think matter set import unit state year accord public million export unit state year follow million differ export import unfavour balanc trade case follow rais privileg accuraci figur quot question minist want explain figur taken govern document;John Bracken;1947
1493218;wish take part debat go balanc payment figur includ shipmenlt gold think friend find figur includ gold;Clarence Decatur Howe;1947
1493219;correct mr speaker gold figur publish connect trade gentleman wish balanc payment;John Bracken;1947
1493220;order member know point procedur opportun correct anyth state quot possibl mr speaker permit debat gener leader opposit permit minist reconstruct repli think permit debat;James Horace King;1947
1493221;may attent moment mr speaker agre let say someth correct error made yesterday minist rise privileg correct error minist made moment ago said refer balanc payment unit state discuss interrupt last even unfavour balanc trade minist rais balanc payment figur follow case unfavour loss loss loss;John Bracken;1947
1493222;privileg mr graydon;Douglas Charles Abbott;1947
1493224;rise privileg mr speaker aris matter rais hous yesterday open sit grave decis made connect matter went root whole procedur monday know contest hous page hansard yesterday made suggest found bottom first column page origin transcript hansard might arbit honour respect taken place occas disput want rais privileg basi doubt honour seen origin transcript seen want say hous sir full knowledg recognit respons connect seen transcript think agre origin transcript hansard show mark dissimilar;Gordon Graydon;1947
1493225;order wonder past derelict duti concern peel know rule state conduct mr speaker question hous;James Horace King;1947
1493226;oh;Some hon. MEMBERS:;1947
1493227;rule known yesterday day gener gener think enter argument gentleman hous would kind enough consid matter close;James Horace King;1947
1493228;may continu moment mr speaker want honour desir enter disput argument view posit taken view fact surgic oper perform upon origin transcript hansard;Gordon Graydon;1947
1493229;order;Some hon. MEMBERS:;1947
1493230;would matter refer stand committe privileg elect debat committe fmr abbott;Gordon Graydon;1947
1493231;would peel second last time consid incid close;James Horace King;1947
1493232;shall pursu way matter go appropri committe investig;Gordon Graydon;1947
1493235;mr speaker beg leav move second nanaimo mr peark adjourn hous stand order purpos discuss definit matter urgent public import plight war veteran depend due govern failur increas basic rate pension allow meet high cost live result pension recipi war veteran allow suffer extrem hardship unabl obtain full ordinari necess life sure must obviou mr speaker hous peopl whole urgent matter pension war veteran concern would point opportun sinc session commenc opportun discuss matter;Alfred Johnson Brooks;1947
1493236;order mr brook ask leav second nanaimo move adjourn hous stand order purpos discuss definit matter urgent public import plight war veteran depend due govern failur increas basic rate pension allow meet high cost live result pension recipi war veteran allow suffer extrem hardship unabl obtain full ordinari necess life look stand order hous common beauchesn second edit see stand order follow subsect hand written statement matter propos discuss mr speaker think order urgent public import read ask whether leav hous refer beauchesn third edit page paragraph dot state definit matter urgent public import discuss adjourn veteran pension allow ment hous may move stand order must press public interest suffer given immedi attent littl must prima faci case urgenc must call attent fact debat speech throne extend day half;James Horace King;1947
1493238;debat gave least member opportun discuss matter;James Horace King;1947
