basepk;speechtext;speakername;year
1405934;order day proceed like direct prime minist capac secretari state extern affair view fact canadian observ meet secur council new york glad think hous would pleas prime minist could impart inform may proper report observ cover present situat appear grave new york conclav;Gordon Graydon;1946
1405935;say friend understand clock afternoon secret session secur council matter procedur would consid knowledg action taken;William Lyon Mackenzie King;1946
1405936;take report canadian observ situat date;Gordon Graydon;1946
1405937;may say friend offici report whether canadian observ embassi cannot say report give respons minist respons speak hous;William Lyon Mackenzie King;1946
1405941;knowledg anyth done fish transport;William Lyon Mackenzie King;1946
1405945;may direct minist reconstruct facil pacif coast commun system declar surplu requir arm forc made avail use gener public;George Randolph Pearkes;1946
1405946;war asset deal properti take time arrang made place servic civilian ownership oper civilian control possibl throw facil open public use servic will open servic public oper facil noth done;Clarence Decatur Howe;1946
1405949;like direct minist fisheri notic given account bad weather condit winter northern manitoba saskatchewan fishermen area left hundr ton good qualiti fish cannot transport tractor earli spring thaw secretari trade labour council flin flon manitoba;Ronald Stewart Moore;1946
1405950;order short point lengthi put order paper;James Horace King;1946
1405951;follow mr speaker view announc food shortag would minist consid provid transport plane freight product nearest railhead;Ronald Stewart Moore;1946
1405952;ask put order paper;James Horace King;1946
1405953;may point matter food spoil therefor consider urgenc;Major James William Coldwell;1946
1405954;receiv notic doubt matter urgenc repli would say sinc administra tion fisheri manitoba saskatchewan hand govern provinc refer appropri provinci minist j mcdiarmid minist mine natur resourc manitoba j l phelp minist natur resourc industri develop saskatchewan represent reach tuesday morn regard difficulti transport fish railhead flin flon presum matter receiv attent minist receiv inform;Hedley Francis Gregory Bridges;1946
1405958;would permit correct;Elie-Oscar Bertrand;1946
1405959;happi;John Thomas Hackett;1946
1405960;omit cost manufactur pound chees pound milk rate cent would subtract price receiv produc appli butter refer valu skim milk feed young cattl poultri amount cent per pound;Elie-Oscar Bertrand;1946
1405961;grate observ think chair admit conced feed valu skim milk greater whey calv pig fed whey would fatten market labour charg separ milk wash machin dreari hour drudgeri elimin whole milk come cow sold chees factori;John Thomas Hackett;1946
1405962;thing take milk chees factori;Elie-Oscar Bertrand;1946
