basepk;speechtext;speakername;year
1149109;total approxim amount cut limeston use construct feder public build ottawa last year approxim amount limeston purchas provinc amount queenston limeston purchas period construct public build ottawa;Mr. LOCKHART:;1938
1149110;cubic feet quebec cubic feet ontario cubic feet cubic feet note figur repres actual quantiti cut stone use build inform total quantiti rough stone purchas purpos;Mr. RINFRET (for Mr. Cardin):;1938
1149112;mani slot machin import year import machin increas year year custom excis duti machin govern awar smuggl countri ordinari oper slot machin public place consid legal would public interest import prohibit;Mr. LECLERC:;1938
1149113;inform avail statist compil slot machin dutiabl accord materi manufactur finish plate extent per cent expos metal surfac classifi tariff item per cent ad valorem intermedi tariff discount per cent franc trade agreement act benefit unit state entitl favour nation plate extent mention preced paragraph articl compos chief valu iron steel dutiabl tariff item per cent ad valorem unit state trade agreement articl subject special excis tax per cent duti paid valu consumpt sale tax per cent duti paid valu occasion seizur made smuggl slot machin govern inform systemat smuggl articl involv opinion depend upon fact surround case see answer;Louis Édouard Fernand Rinfret;1938
1149115;much money spent canadian nation railway purchas roll stock equip past year year provinc new brunswick b dominion;Alfred Johnson Brooks;1938
1149116;nil none manufactur provinc b os locomot car equip;Clarence Decatur Howe;1938
1149118;mani post offic employe montreal year age name address recommend extens time favour employe question;Mr. DESLAURIERS:;1938
1149119;employe year age given extens employ name extens recommend brophi act postmast gener lavoi j w postmast gener brophi w p postmast gener gagn j postmast gener flynn edw postmast gener franci c h postmast gener ferland j alb postmast gener desilet j e h postmast gener girardin e r postmast gener employe year age grant extens employ retir leav retir name extens recommend remark francoeur g postmast gener retir leav sinc februari gaudet c l v act postmast gener month extens grant retir leav sinc march depoca j h postmast gener retir leav sinc april employe year age given extens employ retir leav date reach age archambault c j miller j duboi edw moor depart keep record address individu member oper servic staff retir judg seventi mr ferland intent govern take action upon resolut canadian bar associ favour place judg retir list full salari attain age year permit sit ad libitum upon request chief justic;Mr. EULER (for Mr. Elliott):;1938
1149120;involv matter polici action taken announc due cours must say respect last part would requir provinci legisl;Ernest Lapointe;1938
1149121;acquiesc parliament;Richard Bedford Bennett;1938
1149122;ye;Ernest Lapointe;1938
1149124;mani peopl employ dominion arsen quebec follow year dominion arsen move quebec valcarti mani peopl employ dominion arsen mani peopl employ dominion arsen quebec contempl add present personnel valcarti quebec;Mr. TREMBLAY:;1938
1149125;year number employ hundr thirti determin;Mr. MACKENZIE (Vancouver):;1938
1149127;juliu mill waterway alberta holder tug boat master certif certif grant examin experi said juliu mill previou grant certif experi forepart vessel ton;Mr. KENNEDY:;1938
1149128;ye june captain lionel h lindsay supervis examin master mate year month follow ship gross ton mackenzi graham fort mcmurray ryan bro canadusa portion time serv dual capac deckhand engin thirti month serv deck servic capac qualifi candid master mate regul forc certif state;Mr. HOWE:;1938
1149130;fred hansley waterway alberta holder passeng mate certif minor water certif grant examin experi said fred hansley previou grant certif experi forepart vessel ton;Mr. KENNEDY:;1938
1149131;ye june captain lionel h lindsay supervis examin master mate b c year month twenti day follow ship inclus gross ton rallim northland echo canadusa serv seventeen month twenti day wheelsman fourteen month day deckhand servic capac qualifi candid master mate regul forc certif state;Mr. HOWE:;1938
1149133;valu veget can year approxim number case can veget said year;Mr. LACOMBE:;1938
1149134;sell valu year factori avail number year case preliminari figur subject revis meat export unit kingdom;Mr. EULER:;1938
1149135;valu meat export unit kingdom year question proport export ham bacon;Mr. LACOMBE:;1938
1149136;per cent per cent;Mr. EULER:;1938
1149138;date posit postmast st sebastien beauc counti provinc quebec becom vacant death mr jo michaud new appoint made accord law return soldier qualifi posit made applic canadian legion recommend mr belang militari medal st sebastien mani applic posit return soldier prefer qualifi appoint made govern favour appoint return soldier qualifi;Mr. HEON:;1938
1149139;januari applic receiv mr j belang patron st sebastien de post offic therefor qualifi resid regul ye appoint made ye l etet n_b lighthous keeper;Mr. EULER (for Mr. Elliott):;1938
1149140;lighthous keeper l etet new brunswick appoint competit appoint present appointe return soldier;Mr. BROOKS:;1938
1149141;prescott h dine ye import export;Mr. HOWE:;1938
1149142;total import fiscal year question import proport dollar came unit state b unit kingdom fiscal year total domesti export proport went unitoj state b unit kingdom fiscal year;James Earl Lawson;1938
1149143;fiscal year end unit state unit kingdom unit state per cent total unit kingdom per cent total;Mr. EULER:;1938
1149145;former postmast brace bridg ontario dismiss reason dismiss length servic copi letter correspond laid tabl dismiss postmast mr perri receiv retir allow view long servic appoint posit qualif resid bracebridg recommend present occup mr william huckl appoint mani applic receiv prepar text letter dismiss sent mr perri mani day elaps mr perri dismiss successor took offic protest receiv govern mr perri dismiss present occup appoint civil servic commiss special committe civil servic request look case;Mr. ROSS (St. Paul's):;1938
1149146;april b postmast year age deaf leav supervis manag offic assist c year usual order hous return pass postmast charg offic class bracebridg contribut superannu fund entitl pension retir allow william c huckl return soldier patron offic sinc place temporari charg recommend j furniss p pend perman appoint civil servic commiss civil servic commiss sinc request advertis vacanc make select perman appointe prepar offic district director postal servic toronto dismiss author 27th april temporari transfer effect 30th april dot inform;Mr. EULER (for Mr. Elliott):;1938
1149148;train carri letter mail vancouv british columbia vegrevil alberta vegrevil vancouv train carri parcel mail point;Mr. HAYHURST:;1938
