basepk;speechtext;speakername;year
1552453;understand larg number member hous wish give consider matter involv motion debat adjourn yesterday motion stand motion stand;Louis Stephen St-Laurent;1949
1552457;like direct secretari state extern affair sent copi abl answer govern negoti govern unit state new treati extradit govern say whether principl dual crimin remain part treati;Agar Rodney Adamson;1949
1552458;unabl answer without notic shall look matter give gentleman answer tomorrow next day;Lester Bowles Pearson;1949
1552462;would address minist labour absenc prime minist indic whether intent govern introduc bill present session similar introduc session revis amend govern annuiti act;Donald Methuen Fleming;1949
1552463;matter consider decis reach;Louis Stephen St-Laurent;1949
1552467;wish direct minist labour parliamentari assist notic sent minist know whether parliamentari assist receiv action depart labour intend take protect tradesmen worker put work use larg number displac person rais behalf trade labour council follow point windsor fort william flin flon;Ronald Stewart Moore;1949
1552468;order know wish put order day call brief;James Horace King;1949
1552469;wish thank given notic answer wish state depart labour immigr branch depart mine resourc taken precaut protect canadian tradesmen worker displac immigr case worker relat peopl canadian rel requir sponsor immigr provid hous undertak becom public charg worker employ avail case person brought group labour plan first ascertain local peopl avail fill vacanc employ appli requir guarante least twelv month continu employ applic review interdepartment committe inquiri ministri repres nation employ servic peopl avail applic approv worker brought sinc sponsor person relationship number girl domest servic cours worker depend come depart labour watch situat report nation employ offic way indic new arriv displac person;Paul-Émile Côté;1949
1552473;desir direct minist agricultur given due inform may help answer new agreement enter provinc princ edward island construct potato warehous provid regul approv p c date decemb;Mr.  W. Chester S. McLure@Queens;1949
1552474;short answer mr speaker chang regul state sent file along notic answer full would say telegram sent march accord fact respect state premier princ edward island would say tha ottawa discuss possibl make chang take newspap report intend suggest chang made present time receiv suggest;James Garfield Gardiner;1949
1552478;mr speaker stage debat address repli speech throne matter brought respect one may submit humbl contribut like say word matter particular first singular omiss speech throne refer old age pension nation retir plan second matter hous touch upon like budget prepar make remark subject taxat strike omiss speech throne complet absenc refer old age pension nation retir plan last season saw present govern reduc rate govern annuiti per cent per cent make difficult peopl provid littl self help part least look old age backward step suppos singl parti hous believ contributori old age pension littl contribut old dominion govern annuiti scheme govern allow per cent high averag rate mind averag rate paid govern bond long period govern saw fit reduc per cent like bring hous suggest offer last year accept would enabl ordinari citizen make provis taxat old age mani industri compani govern old age pension plan superannu benefit plan employ employe state make contribut contribut made employe per cent weekli wage tax free word employe pay tax amount put superannu old age pension plan accord estim made day fellow member peopl today abl take advantag govern approv plan one may save taxat govern interest problem old age make kind provis therefor ago would put statut book plan individu whether govern employe employe larg compani approv plan anyon would abl make weekli contribut nation retir plan name shall give contribut would deduct earn tax collect would come top bracket possibl fortun individu save taxat major peopl favour permit come plan bring idea home gentlemen may suggest would member hous indemn allow put someth taxat peopl per cent would might put retir plan would subject taxat top bracket might cabinet minist would abl put per cent salari plan contain provis one may make contribut respect previou year servic maximum amount per year cabinet minist would allow deduct current earn put per year made past servic would total top bracket would abl make provis old age way mr speaker plan adapt peopl save proportion bracket contributor plan receiv annuiti tax respect whole amount therefor revenu depart would lose allow save taxat seen man retir receipt weekli pay envelop small annuiti tax bracket low bracket complain sir govern accept principl save taxat larg proport peopl refus set plan major wage earner other want make provis old age may receiv consider one deni great social advantag help man help provid old age govern make possibl peopl save per cent earn taxat employ contribut major peopl work small compani self employ plan avail peopl allow save ten per cent possibl yearli earn amount put govern sponsor plan dominion govern annuiti throw address mr jackman challeng great life insur compani countri design plan receiv govern approv end individu come superannu plan may pay per cent suggest ten per cent earn employ contribut behalf method substanti sum would accumul would permit man decent retir allow reason age done case member hous point understood ten per cent indemn would put amount would deduct gross incom put govern supervis govern approv plan deduct would per year regular tax rate would appli balanc incom cannot advoc mr speaker plan suggest seem unfair enabl take advantag plan may say other cannot point peopl take advantag plan sever time number unabl laxiti govern matter pass reason legisl base principl govern approv second point wish address remark speaker hous particular import ride regent park hous develop attract attent throughout throughout whole north america locat first experi co oper citi provinc feder govern share cost citi toronto hous situat acut centr inform toronto suburb today fastest grow area due natur growth due larg influx immigr vicin time find amount construct hous unit toronto proper per cent total construct remain nineti per cent went commerci enterpris move pictur theatr warehous store church hotel etc much construct hous automobil hous peopl substanti amount hous construct hous address mr jackman undertaken adjoin municip toronto shortag land construct larg scale hous develop plenti room apart hous site multipl dwell unit born construct figur citi toronto proper spent hous includ apart find spent word wherea per cent total construct undertaken toronto hous unit eleven per cent purpos busi commerci enterpris prioriti veteran hous demand industri commerc begin fall failur govern adopt system permit ottawa post war hous shortag elimin result great divers labour build materi hous commerci structur make apolog mr speaker bring subject control war period mani hundr thousand young men men return get marri begin rais famili long year absenc unabl provid hous therefor face emerg time govern noth find satisfactori solut result municip left control hous permit municip could say must build factori move pictur palac compani move pictur exhibitor would go adjoin municip would net gain countri whole hous unit concern cost build move pictur theatr import exhibitor cost build hous return man young man endeavour set home result outbid prospect home owner labour materi consequ inabl afford hous control exercis ottawa type build allow last year control put oper today would solv real difficulti hous shortag might mani motion pictur hous area peopl alarm possibl theatr go requir possibl motion pictur industri overbuilt minist reconstruct quot say govern industri success construct addit hous unit could come solv hous shortag said hous situat good mr speaker year main factor demand hous format new famili minist said last year unit complet new familiy format estim see gain unit point view alon govern adequ hous polici peopl fact govern depart done discourag hous assist rent control necessari handl maladministr govern done discourag invest rental hous ride mani peopl acquir littl home put save neighbour hous nest egg administr rental control definit discourag construct rental hous govern would like see brought might point wheat farmer feel made bear whole burden sell cheap wheat unit kingdom mani landlord feel made bear full burden rent control base pre war rental vacanc case justic might dictat burden born peopl seriou handicap build suburban area municip taxat small suburban municip difficult time thirti want get similar posit commun residenti men work adjoin citi time becom difficult local taxat hard collect larg compani reserv tax paid understand posit small municip want increas popul insist fewer costlier hous built given land area realiz mani servic cost educ tax small municip tax burden may becom great difficult time imposs reason provinc ontario bear fifti per cent cost educ time unfair distribut cost educ servic show resumpt dominion provinci confer end tax power polit author may adjust accord need respons leader offici opposit mr drew awar situat reason time desir resumpt sit dominion provinci confer govern done noth stimul chief bottleneck build industri bottleneck scarciti labour scarciti build materi electr plumb fixtur brick hardwar item year recommend govern stimul product build materi meet acut hous shortag result lack build war year particular march speech hous recommend govern allow manufactur build suppli creat addit factori order meet emerg time said might last year though might use addit capac distant futur said may last longer see last less said govern allow owner industri write cost excess build materi capac period crisi noth done regard short build materi last suggest solv hous difficulti govern make headway bring field taxat build tradesmen contractor given reward addit product penalti way higher tax rate might expect materi improv number hous unit construct made worth doubt mani tradesmen would like work saturday morn order help reliev hous shortag veteran concern workmen oblig work less per hour rest week effect get higher incom tax bracket address mr jackman like make remark bare statement speech throne regard taxat read follow prosper condit prevail reflect buoyant level nation revenu condit due consider given minist prepar forthcom budgetari propos member press other taken mean foreshadow reduct present discourag rate taxat mean necessari infer last year buoyanc word offici depart financ seem fond use nation incom nation economi relief could given taxpay minist financ mr abbott budget address may said way apolog justif reduc discourag rate taxat better time continu high taxat reduc burden nation debt page hansard date minist financ report said debt reduct without hardship get better posit bear extra burden may assum nation incom becom buoyant untoward develop occur seen noth indic prosper minist trade commerc mr howe week said volum busi total nation incom would satisfactori would compar therefor take reason minist financ last year cannot expect reduct taxat;Harry Rutherford Jackman;1949
1552479;expect higher taxat;An hon. Member:;1949
1552480;colleagu remark nation incom higher think minist said might may expect higher taxat speech throne govern declar prosper condit prevail reflect buoyant level nation revenu given due consider forthcom budget govern mean ambigu doubl talk give credit honesti intent languag last year mean relief discourag taxat promis peopl hous address mr jackman present time despit insist clamour like elect year although govern declar belief principl taxat reduc economi prosper doubt give due consider abandon declar principl descend eye must low level polit expedi mr speaker wonder bureaucrat depart financ say minist minist refus follow dictat men control destini countri individu live progress conserv hand believ fair rate taxat would discourag product without product increas standard live peopl chief desir aim unreason expect grow expand volum nation busi reason rate taxat total nation revenu would greater less necessari debt reduct could better achiev manner believ relief discourag rate taxat given surplu revenu expenditur amount less present fiscal year amount equal per head man woman child wonder great major peopl rosedal ride would say call say paid feder bill rebat per head could mani thing would much like christmas roll first could pay bill second could acquir necess need mention regent park develop improv plan larg area third mani peopl would ibe abl send boy girl high school let go work fifteen sixteen year age could get per head govern taken year last year fourth mani peopl decent holiday live fresh air camp area rosedal ride mani children would summer camp holiday could give money govern money children would abl build littl bodi school season rigour winter would greater satisfact round govern wguld seek overtax peopl present time debt reduct sir sole byproduct high taxat surplu revenu govern might measur justif everyon know pocket full spend last year budget surplu year promis amount greater total tax person incom incomprehens mani surplu govern expect get greater total tax person incom speak corpor incom word believ person incom tax substanti worth part tax structur revenu taken year could abolish whole thing ad product surplu excess taxat peopl depriv govern overflow treasuri spend free hand free spend inevit result full pocketbook easi come easi go taxat reduc reason level must govern budget must reduc expenditur estim take page print materi mani case fault find purpos money ask thing would appli individu budget expenditur ten per cent twenti per cent increas instanc good case could made desir necess increas expenditur reason ordinari peopl live within incom cannot levi tax someon liber govern earn sweat brow money spend adjust expenditur govern earn noth creat noth token govern say spend nation incom much mean taxat held within reason level peopl left share meet increas cost provid payment hous wish buy put someth old age present rate taxat aftermath wartim taxat govern grown accustom extraordinari rate taxat peopl complain put resist manifest govern goe poll govern reluct give high tax power peopl becom insist get reason share incom spend way see fit effect present discourag rate taxat total person incom tax collect peopl amount member believ amount increas per cent person incom tax exempt singl person marri person exempt period cost live index risen sixti per cent relat increas cost live term abil buy thing maintain standard live exempt allow would worth singl person marri coupl find incom tax rate gone present day exempt less half abil live concern present low exempt reduc standard live peopl level resourc countri reason standard live demand cabinet minist would becom acquaint life peopl would find depriv made order peopl may meet bill time pay tax restaur proprietor ottawa tell customari lunch mani govern employe lower salari bracket consist sandwich cup coffe diet inadequ health effici employe pay roll deduct small incom possibl singl person live larger citi home per annum someth govern take pain demonstr marri coupl live year present high cost everyth requir problem hundr thousand citizen find great difficulti solv anyth small exempt earn incom tax appli start per cent first address mr jackman incom minimum exempt per cent anyth tax proce per cent addit per cent invest incom discourag rate govern expenditur excess overtax carri result surplu mani point like make mr speaker regard matter hope might given consider budget come reason taken opportun put budget hard fast document debat budget afford littl hope construct suggest adopt find incom tax paid peopl incom less find tax go lower bracket result product discourag cannot expect better standard live someth encourag product may draw attent platform progress conserv parti laid convent last octob suggest exempt children increas per child say would per child mother child receipt famili allow per child famili allow receiv time person exempt increas least marri person singl person;Harry Rutherford Jackman;1949
1552481;time;Some hon. Members:;1949
1552482;bad read last page;George Alexander Cruickshank;1949
1552483;mr speaker wish first place join well deserv compliment paid mover second member preced essex west mr brown elect hous win friendship fellow member sooner arriv notic industri regular attend hous committe notic courtesi present cheer understand variou problem brought attent member qualiti exemplifi splendid speech deliv move address glad congratul hous address mr tremblay translat;Léonard-David Sweezey Tremblay;1949
