basepk;speechtext;speakername;year
612398;amount sale tax collect april;John Flaws Reid;1921
612399;domest import total;Rupert Wilson Wigmore;1921
612401;copi correspond report made engin depart public work connect work done camil gagn diver wharf grand rivisr counti gasp6 qu6;Rodolphe Lemieux;1921
612406;minist pleas give gener explan matter controversi sever parti interest measur;William Stevens Fielding;1921
612407;committe awar bill second read sent special committe report return bill certain number amend copi bill print amend tabl hous dispos member;Charles Joseph Doherty;1921
612408;would regular chairman allow call least claus present noth committe section short titl;Georges Henri Boivin;1921
612409;amend made indic bracket bill print;Jacques Bureau;1921
612410;afraid come think easi indic numer shelburn queen mr field suggest make gener statement regard matter controversi connect bill embodi amend may consid import matter controversi connect bill result content may call author side absolut right control reproduc copi work claim advanc side behalf publish printer countri assur opportun particip product may call materi part work princip work committe endeavour concili oppos claim least arriv enact provis would respect measur content author concern bill drawn recogn principl right copyright contain drawn certain claus provid issu licens regard work publish author work print provid print work claus went bill committe modifi provis bill introduc modif direct give wider protect author limit consequ right confer upon publish printer take instanc kind thing bill amend differ bill introduc may say bill introduc provid author print countri open publish upon make applic obtain licens provis origin bill continu effect whole term copyright term fix lifetim author period fifti year afterward author found work prepar tc print entir period subject control concern fortun license;Charles Joseph Doherty;1921
612411;without compens;William Stevens Fielding;1921
612412;provis compens modifi modifi bill licens shall fix period time bill provid shall exceed year edit number edit work;Charles Joseph Doherty;1921
612413;section bill;Jacques Bureau;1921
612414;becom section amend bill section origin bill struck addit limit time durat licens restrict specifi number edit bill modifi regard rate compens bill introduc provid fix rate royalti per cent sale price book point oper justic work upon per cent might high royalti hand work intrins merit qualiti make count among best seller might justifi author claim larger royalti particular brought attent committe author countri command royalti per cent point case would enabl canadian publish give forth edit book lower royalti competit publish countri may liberti export book pay author larger royalti method adopt meet situat provid case parti publish appli licens author shall heard minist opportun place differ circumst bear upon would royalti minist empow hear parti notic author determin royalti ought paid empow determin number edit publish term year run term condit circumst case may demonstr necessari insert licens license shall subject matter substanti chang made committe trust chang commend judgment committe whole hous matter gave rise good deal discuss differ opinion copyright connect phonograph disc right author appli music public right author copi work made mean product disc use phonograph mechan contriv song reproduc connect point maker disc get copyright disc made nobodi entitl make copi made disc origin plate nobodi right reproduc copi disc manufactur disc get substanti advantag regard discuss turn discuss turn upon adjust right author work reproduc way person reproduc claus regard chang committe regard remuner provis bill introduc author piec reproduc;Charles Joseph Doherty;1921
612415;must gentlemen refrain convers chamber moment member tri follow explan given minist call attent fact imposs hear minist say look around chamber saw eighteen gentlemen speak other;Georges Henri Boivin;1921
612416;glad realiz time inabl hear say attribut weak voic strive make say bill introduc provid remuner author work use purpos reproduct upon disc royalti cent per disc great britain remuner consist percentag sell price disc unit state consist fix rate rate amount bill propos cent recal remonstr part author regard amount manufactur claim cent copi high hand point bill draft draftsman proceed adopt english system commiss upon sell price manufacturer urg fix rate percentag rate bill drawn accept content regard would seem would reason system proceed percentag rate realiz difficult regard reproduct kind arriv satisfactori conclus percentag rate ought difficult case fix amount give definit logic reason select particular amount must born mind reproduct copi mean mechan contriv reproduc work somebodi author instanc suppos song disc made song sung somebodi larg number case major case point think must conced great valu disc consist much fact reproduc particu lar song reproduc execut song particular artist song sung good singer reproduc upon disc command sale song sung exampl john mccormack great operat singer would command difficult find logic basi determin particular amount ought paid met view manufactur manner impos mind fact unit state rate cent fix could ascertain given rise seriou complaint committe hear argument support content manufactur reduc thought cours wisdom adher cent rate addit reason adopt cours fact keep mind necess legisl depriv author advantag copyright countri concern unit state unit state system order copyright author countri recogn within countri recognit effect mean proclam presid essenti offic posit certifi american author law countri larg protect law unit state extend like case necessari come arrang unit state word say deal final claus bill provid come forc upon proclam forese give less degre protect regard reproduct copi mechan contriv applic author copyright unit state might open object think cover matter content committe regard substanti amend made committe bear like impress upon committe import adopt copyright act appear attempt result perfect success easi arriv satisfactori conclus concern matter upon differ opinion system tri experi work argument regard matter turn upon apprehend would consequ disposit point view think import make start like call attent unsatisfactori condit legisl upon subject stand present time copyright countri govern imperi act canadian act understand obtain copyright imperi legisl hold without regard provis law desir legisl condit give rise confus great britain pass copyright act may say parenthesi larg part present bill reproduct act dominion legisl enact follow exampl great britain act provid extend selfgovern dominion parliament declar forc power given repeal british legisl refer oper dominion;Charles Joseph Doherty;1921
612417;legisl effect parliament legisl;Jacques Bureau;1921
612418;content copyright act effect without regard legisl recal year sir john thompson protract discuss home author point connect copyright measur desir introduc know whether discuss publish interest conclus seem reach time late mr went england connect copyright legisl contempl imperi govern result understand insist along line argument sir john thompson develop imperi parliament pass special enact recogn author repeal legisl made clear committe hope event convey idea seem unsatisfactori condiiton stand regard copyright legisl although minor consider import present condit legisl stand sort outsid gener commun nation interest subject copyright posit give final adher amend convent bern may say variou time represent power parti convent press upon ought come gener commun franc england great deal interest taken subject may say author franc particular find difficult understand will co oper gener movement protect right author countri special import seem attach right hope therefor possibl enact legi lation cours expect member may find grave defect seek amend would though possibl import get law pass may form basi futur improv born mind sinc matter hung suspens year late mr fisher introduc hous bill follow british legisl larg measur similar one sinc time mistaken least attempt improv bill pass senat think year ago succee pass hous last year bill hous seem difficult get conclus could expect concili contend interest matter drop session may say behalf committe behalf special offic charg subject copyright assidu effort made bring measur meet view interest may least prove accept endeavour give littl aid could regard commend measur consider consider committe;Charles Joseph Doherty;1921
612419;desir thank right gentleman explan given sure prove help may refer first part remark whether conclus committe reach satisfactori conflict author publish interest satisfactori conflict author publish interest satisfi compromis reach;William Stevens Fielding;1921
612420;regard author may say content licens system matter right sole person control reproduct work abl meet requir receiv memori author associ put content went indic detail particular thing bill introduc view fail justic think may say particular object met part canadian author strongest ground object legisl expos lose copyright unit state make legisl consid think probabl would look upon accept unit state legisl recogn copyright union countri author copyright countri possibl treat way author unit state countri form part copyright union provis bill enabl governor council possibl certifi law countri union give effici protect author law proclam extend advantag act countri definit law immut law definit law submit american author consider reason expect shall abl obtain recognit suffici law similar grant law great britain done danger canadian author apprehend would disappear think may say repres felt reassur point intend bring act forc save proclam purpos make provis enabl sure law would oper obtain protect unit state satisfactori great britain would assur protect repres author came satisfi upon point seem thing attach greatest import;Charles Joseph Doherty;1921
612421;committe may say consid represent differ interest canadian author associ english author associ call incorpor societi author playright compos other think say committe gave possibl consider advanc contend parti regard bill reprint safe cours great differ exist much doubt troubl present copyright act condit obtain copyright work shall print section present law revis statut chapter section say condit obtain copyright shall said literari scientif artist work shall print publish reprint republish felt author hardship may continu claus requir print definit way would abl take advantag particip bern convent arriv part princip civil countri world known revis bern convent bill protect interest possibl provid work shall publish provis printer publish book binder want hitherto draft bill succeed get substitut licens provis requir author shall state intent print origin draft bill print licens grant applic upon give suffici royalti author author therefor protect bill contain provis hitherto absent law canadian author song piec music copyright legitim grievanc countri protect extent cent record cent record print side done object manufactur record disc might pay countri disc export drawn bill cent collect condit manufactur;Mr.  H. M. MO WAT@Parkdal'e;1921
612422;cent royalti;John Allister Currie;1921
612423;cent disc particular manufactur pay cent disc goe countri shown cent sum paid noth pay author compens cent paid countri suppos suffici think sum found agreeabl unit state found suitabl agreeabl author song impuls legisl seem come peopl protect anomal state affair regard copyright law author dominion deal copyright matter act year contain print claus case smile author belford report ontario court appeal held privi council could prevent british author ignor provis law english law declar forc regard british author act conflict owe decis court made law uncertain case aris law made clear show import get legisl possibl statut book situat much describ royal commiss copyright describ law britain follow law present destitut sort arrang incomplet obscur intellig upon studi mani part express one give studi expect understand obscur style defect arrang wors style copyright act conspicu instanc remark would appli seem copyright law despair judg lawyer mani year pass legisl difficulti agre remark made right gentleman charg bill sincer effort bring parti think done legisl may receiv committe;Mr.  H. M. MO WAT@Parkdal'e;1921
