basepk;speechtext;speakername;year
2900805;mr speaker rise privileg salut special day januari although nation holiday despit eloqu represent colleagu hillsborough mr macquar rie deserv special recognit member side hous canadian januari birthday first prime minist sir john macdonald;Flora Isabel MacDonald;1974
2900806;hear hear;Some hon. Members:;1974
2900807;man gave first nation polici man vision encompass countri extend sea sea rememb gener proflig expenditur time talent parliamentarian great nationalist order see dream fulfil fascin thing day mr speaker endur power persuas sir john macdonald great influenc other follow art polit mere coincid sir present hous member share januari sir john birth date saint john lancast mr bell st john east mr mcgrath lafon tain mr lachanc gander twil lingat mr lundrigan south centr mr mckenzi victoria mr mckinnon sure join wish special day;Flora Isabel MacDonald;1974
2900811;mr speaker rise stand order matter urgent press necess urgenc aros yesterday indic minist indian affair northern develop may proceed session bill report committe would establish new nation park hous give unanim consent motion would agre debat motion bill move second comox alberni mr barnett hous give unanim consent proceed today remain stage bill upon final disposit bill c;Charles Joseph Clark;1974
2900812;term stand order motion requir unanim consent unanim consent;Lucien Lamoureux;1974
2900813;agre;Some hon. Members:;1974
2900814;;Some hon. Members:;1974
2900815;unanim motion cannot put;Lucien Lamoureux;1974
2900817;mr speaker rise provis stand order view fact hawker siddeley plant trenton scotia intend close heavi forg machin facil largest kind fact could seriou harm economi maritim move second sault ste mari mr syme hous instruct minist industri trade commerc forc hawker siddeley keep forg machin facil oper;Lorne Edmund Nystrom;1974
2900818;unanim consent;Lucien Lamoureux;1974
2900821;unanim motion cannot put januari olymp game indian affair;Lucien Lamoureux;1974
2900823;mr speaker rise pursuant stand order matter press urgent necess recognit situat nativ peopl disadvantag respect employ opportun therefor move second kingston island miss macdonald prime minist discuss minist jurisdict depart crown corpor like canadian nation railway air central mortgag hous corpor canadian wheat board etc possibl give increas emphasi nativ peopl employ opportun job train program;Elmer MacIntosh MacKay;1974
2900827;unanim consent motion cannot put;Lucien Lamoureux;1974
2900829;mr speaker rise matter urgent press necess provis stand order view fact depart suppli servic close comput offic give annual busi computel system limit system dimens limit move second meadow lake mr nesdoli studi relat decis move comput servic privat sector sent stand committe transport commun committe instruct report hous common matter relat use inform compani involv;William George Knight;1974
2900833;unanim motion carnot put ino;Lucien Lamoureux;1974
2900835;mr speaker rise provis stand order matter urgent press necess recent statement contract televis coverag summer olymp put tender part financ coverag involv alleg gain quebec liber parti therefor move second st paul mr atkey feder co oper cojo suspend public inquiri held let tv contract abc network alleg polit gain exclus legitim bidder investig;Otto John Jelinek;1974
2900836;hous heard motion accord provis stand order motion requir unanim consent unanim;Lucien Lamoureux;1974
2900837;ye;Some hon. Members:;1974
2900839;unanim consent therefor motion cannot put;Lucien Lamoureux;1974
2900841;mr speaker rise provis stand order matter urgent press necess view continu problem concern administr st ann hospit fort smith northwest territori view dissatisfact curiou manner commission northwest territori handl current investig matter rais local newspap pilot move second comox alberni mr barnett minist respons administr health servic northwest territori order immedi thorough inquiri aim make fact case avail public solv problem led lack confid health servic avail fort smith;Walter (Wally) Firth;1974
2900842;motion propos stand order unanim consent;Lucien Lamoureux;1974
2900845;unanim;Lucien Lamoureux;1974
2900847;mr speaker rise provis stand order matter januari urgent concern canadian view fact though oil pipelin sarnia montreal could complet earlier date pipelin follow canadian rout would abl suppli quarter need eastern move second timiskam mr peter hous recommend sarnia pipelin extens built govern undertak build canadian rout self suffici secur oil suppli may assur;Reginald Cyril Symes;1974
2900851;unanim consent;Lucien Lamoureux;1974
2900853;mr speaker mind seek consent point move adjourn motion might make possibl hous adjourn today subject possibl royal assent return februari uncertain element pictur unabl put adjourn motion stage convers repres parti hope might get consent need revert motion today circumst propiti order move motion;Allan Joseph MacEachen;1974
2900854;mr speaker show initi cooper yesterday shall pleas co oper today along line suggest;Thomas Miller Bell;1974
2900855;agre request consent revert motion today deal matter;Stanley Howard Knowles;1974
2900856;agre order;Lucien Lamoureux;1974
2900859;leav introduc bill c amend veteran land act;Stuart Malcolm Leggatt;1974
2900860;explain;Some hon. Members:;1974
2900861;mr speaker purpos bill amend veteran land act protect right spous file claim provinci law provinci statut may dower right thanksgiv day present time sinc land veteran land act regist name director veteran land act claim file provinc depriv spous right;Stuart Malcolm Leggatt;1974
2900864;leav introduc bill c amend crimin code;Sinclair McKnight Stevens;1974
2900866;mr speaker bill design remov unfortun confus arisen respect section crimin code suggest may use defenc charg section abort provis crimin code bill design remov section avail defenc charg section;Sinclair McKnight Stevens;1974
2900869;leav introduc bill c amend canadian bill right;Sinclair McKnight Stevens;1974
2900871;mr speaker first right canadian bill right right individu life suggest individu includ individu unborn situat sick elderli bill design defin word individu word taken mean human be includ unborn human be en sa age;Sinclair McKnight Stevens;1974
2900874;leav introduc bill c respect proclam thanksgiv day januari veteran land act;Mark Willson Rose;1974
2900876;speaker thanksgiv proclam use year bill seek requir year new thanksgiv proclam issu govern read excel governor gener tradit practic ident proclam publish date fail acknowledg relev current benefit accru canadian preced year;Mark Willson Rose;1974
2900879;mr speaker leav adjourn hous pursuant stand order purpos discuss specif import matter requir urgent consider propos phase veteran land act march result dey veteran benefit avail act increas maximum loan ceil reduc lot requir;Jack Marshall;1974
2900881;requir rule humber st georg st barb given notic intent propos adjourn hous term stand order subject propos discuss relat phase veteran land act march necessari remind member decis chair stand order procedur relat import matter concern may evok among member term stand order establish practic confirm number requir must met busi schedul consider hous specif day set subject propos discuss must new natur emerg particular instanc relev note problem rais number occas long period time number member humber st georg st barb stand order requir chair take account possibl matter might discuss occas may opportun debat member know day current suppli period expir march avail would avail march possibl adjourn prorog addit think reason chair assum addit opportun debat avail month march view circumst chair rule propos debat cannot take place today term stand order;Lucien Lamoureux;1974
2900884;mr speaker right prime minist govern plan help canadian manag save dollar invest insur save bond way protect inflat last year exampl saw valu real purchas power save decreas per cent govern plan encourag canadian continu tri save littl money;Robert Lorne Stanfield;1974
2900885;particular case mr speaker plan announc;Pierre Elliott Trudeau;1974
2900886;regard canadian hundr thousand put littl money save bond interest rate per cent seen real valu save decreas per cent last year prime minist regard part societi addit govern tax incom canadian receiv invest spite fact lost per cent cours year;Robert Lorne Stanfield;1974
2900887;societi someth toward must strive day would happi receiv construct suggest leader opposit;Pierre Elliott Trudeau;1974
2900888;resign;An hon. Member:;1974
2900889;oh;Some hon. Members:;1974
2900890;new govern would help;George Harris Hees;1974
