basepk;speechtext;speakername;year
650926;beg lay tabl copi paper correspond document etc pass govern govern unit state rel great lake disarma correspond ask right friend leader opposit mr meighen day ago return includ correspond took place betwen termin war take offic present administr correspond taken place sinc relat matter negoti brought present;William Lyon Mackenzie King;1923
650929;march hous pass order return correspon halibut fisheri treati denc etc attorney gener british columbia solicitor gener return contain letter attorney gener follow occur refer matter letter etc letter indic commun includ return sent solicitor gener refer letter would direct attent ministri fact return incomplet letter ought brought complianc order hous march;Henry Herbert Stevens;1923
650930;solicitor gener mr mckenzi seat moment shall pleasur direct attent friend remark;William Lyon Mackenzie King;1923
650933;mr speaker rise privileg morn paper suggest support amend move last night comox albemi mr neill titl resolut think call name speaker second understand implic way may say took geat deal satisfact vote amend move comox alberni main motion move vancouv south mr ladner may say take great deal pleasur share desk comox albemi want put postiion support amend resolut bill immigr;Leland Payson Bancroft;1923
650934;may say read motion amend move comox albemi second selkirk mr bancroft name written motion;Hewitt Bostock;1923
650935;took precaut sir write name motion;Alan Webster Neill;1923
650936;say french l honneur est sauf incid close;Hewitt Bostock;1923
650939;wish refer return mr steven brought friday even purpos ask ministri return embodi correspond relat recent sign halibut fisheri treati return disclos govern attempt make treati bind inhabit nation part inhabit nation unit state appear respect execut negoti conduct dominion courtesi signatur british ambassador deni prime minist deni name result term treati execut new fangl manner appear rider part unit state senat resolut ratif rider provid treati shall applic part respect nation inhabit respect great britain wish put govern correspond accord file brought close fifth march unit state ratif condit applic great britain sanction cours appear owe absenc signatur repres british govern present posit treati treati upon ratif hous intent govern respect unit state senat proviso ratif;Arthur Meighen;1923
650940;think right friend mr meighen call rider creat difficulti ratif treati unit state senat ratifi treati understand nation part great britain phraseolog queer would prevent fish halibut water easi territori water concern countri unit state legisl prevent halibut fish extra territori water concern vessel countri carri halibut fish without use unit state canadian port easi legisl enact unit state congress parliament close canadian american port vessel carri halibut fish see difficulti ratif treati oleomargarin;Ernest Lapointe;1923
650941;understand tire canadian govern propos carri term treati ratif applic british citizen canadian nation mean prohibit canadian legisl british citizen secur voluntari concurr citizen mean signatur ambassador great britain;Arthur Meighen;1923
650942;canadian legisl appli countri world fish halibut prohibit water restrict enact parliament appli everybodi world;Ernest Lapointe;1923
650943;see statement press morn effect convent consid complet time british govern ratifi govern give inform point;Samuel William Jacobs;1923
650944;think great deal misus term express appear ratif act sovereign treati complet sovereign ratifi presum regard treati majesti act upon advic govern countri advic govern give majesti base upon approv parliament legisl brought;William Lyon Mackenzie King;1923
650945;observ correspond assur given majesti prevent utmost power infring act part subject contraiy term treati assur reli inasmuch british govern repres washington sinc deni right sign;Arthur Meighen;1923
650946;know express correct right friend use british repres washington deni right sign govern ask minist given full power sign british govern aprov request gave full power minist sign full power regard suffici canadian govern british govern think ought answer point right friend rais assur british govern majesti given doubt mind anyon presum carri;William Lyon Mackenzie King;1923
650947;statement;Arthur Meighen;1923
650948;order;Hewitt Bostock;1923
650949;noth correspond indic;Arthur Meighen;1923
650951;british govern approv new method sign treati;Arthur Meighen;1923
650952;order allow question import matter may brought order day would member reserv question subject come discuss variou claus treati;Hewitt Bostock;1923
650955;want govern whether regard resolut pass hous last session subject admiss oleomargarin fact bill introduc expir effect august intent introduc legisl provid extens time perman temporari admiss oleomargarin address repli minist agricultur minist financ;Arthur Meighen;1923
650956;gentlemen could repli might answer right friend behalf order paper resolut subject govern withhold decis matter subject discuss debat govern better posit answer right friend;William Lyon Mackenzie King;1923
650959;govern posit answer ask sever day mr jame larkin refus admiss;James Shaver Woodsworth;1923
650960;mr jame larkin reject highwat p q instant refus answer question put examin offic reject refus answer bank act revis ordinari question ask seek admiss appeal doubt whether proper ground taken consult justic depart opinion mr larkin reject subsect section immigr act read follow passeng person seek enter land shall answer question put offic examin author act person answer question shall guilti offenc liabl convict fine dollar tenn imprison found canadian citizen canadian domicil offenc shall suffici caus deport order board inquiri offic charg subject right appeal may minist justic depart found correct content addit mr larkin releas serv prison sentenc ground confirm reject;Charles A. Stewart;1923
