basepk;speechtext;speakername;year
1663738;mr speaker permiss must refer matter privileg rais leader opposit mr drew wednesday last respect report statement attribut press dispatch minist nation defenc mr claxton rotterdam today montreal gazett publish first page follow explan cost figur set claxton europ drome base estim toronto novemb c p attribut defenc minist claxton canadian press stori rotterdam cost airfield western europ estim made dougla c p staff correspond base say statement mr claxton past modern airfield cost specif figur mention mr claxton rotterdam origin cabl rotterdam read claxton announc foot bill new airdrom like cost vicin western europ field squadron jet air divis capabl provid tactic support full fledg armi parenthes read went mr claxton refer send arm european divis matter extend background canadian press cabl desk public dispatch ascrib figur dash minist follow rotterdam netherland novemb c p brook claxton announc today foot bill new airdrom western europ field eleven squadron jet air divis capabl provid tactic support full fledg armi point suspens goe airdrom said cost vicin stori among other becam focal point controversi hous common messag head offic confirm announc would foot bill airdrom clarif whether estim cost minist repli accord recollect defenc minist answer direct left doubt long run way would pay airfield figur estim base previou statement minist cost airfield lesson might time statement minist crown said said might regard apt reliabl expand background report publish news agenc connect issu montreal gazett lead editori entitl parliament servant holland first paragraph read claxton incid ought exagger everybodi make mistak bad one whole matter could much settl error admit reason express regret well suppos take gazett error admit public issu articl read whether writer articl see fit make express regret matter decid;Louis Stephen St-Laurent;1951
1663739;mr speaker deal report reliabl press agenc would point prime minist mr st laurent fail deal fundament issu rais editori gazett refer report issu canadian press check report mr fact polici concern make differ whether amount involv care read canadian press dispatch prime minist refer clear report stand except figur financi detail import polici whether decis foot bill airfield may add barrack mention prime minist present hous consider whether member hous peopl learn first time statement made rotterdam els outsid statement brought attent prime minist last wednesday leav doubt north atlant treati posit posit govern word report hansard page polici decid upon canadian govern money import though polici prime minist told last wednesday polici decid upon govern statement check revis printea today come canadian press headquart toronto leav statement polici last wednesday return barrack prime minist overlook subject avoid member hous recal hagu night announc rotterdam minist nation defenc mr claxton announc go build barrack near soest germani cost barrack would built german construct start within month new interest angl connect matter aros result canadian press dispatch saturday dispatch publish sinc this1 hous last met state canadian luxuri barrack built hitler regim mr speaker canadian luxuri barrack built hitler think would good thing continu use barrack cannot imagin better purpos barrack built nazi could put hous canadian event suggest minist nation defenc statement hagu report left statement go build barrack germani cost may repeat said think anyon hous rais fulfil oblig share north atlant treati organ hut question discuss whether appropri contribut european nation might construct barrack build airfield suppli arm division scale accord announc made minist nation defenc undertak complet deliveri arm divis question polici affect principl amount involv think explan given canadian press way mr dougla arriv figur member hous would seem reason awar manner press report prepar may say awar manner govern time give inform press outsid regular confer event statement rais stand suggest state prime minist left unsaid barrack leav hous satisfactori explan polici announc left leam press;George Alexander Drew;1951
1663740;mr speaker suppos leader opposit entitl get much consol refer last remark will leav matter record stand hansard rememb statement refer barrack minist said barrack built german work start next month complet late next year announc govern polici polici govern announc go done german;Jean-Paul Stephen St-Laurent;1951
1663741;oh;Some hon. Members:;1951
1663742;poor;Gordon Knapman Fraser;1951
1663743;suffici announc parliament plan govern done continu done;Louis Stephen St-Laurent;1951
1663744;mr speaker take prime minist remark minist nation defenc speak behalf german made statement;George Alexander Drew;1951
1663745;expand background statement see fit hope less success canadian press;Louis Stephen St-Laurent;1951
1663748;mr speaker glad learn privileg propos rais last minist nation defenc ask make statement regard statu kurt meyer octob report page hansard explain kurt meyer commit werl prison germani prison design canadian servic prison went say answer meyer control jurisdict today read canadian press dispatch repres canadian press call kurt meyer hous saturday expect see mr meyer;George Alexander Drew;1951
1663750;might say mr speaker repres canadian press assum report would taken suffici serious find necessari give explan fact call kurt meyer hous expect see mr kurt meyer obtain inform husband found kurt meyer play children explain releas prison arrang prison particular prison camp permit visit home rememb prison canadian jurisdict aris whether canadian govern given author kurt meyer visit home regular interv way;George Alexander Drew;1951
