basepk;speechtext;speakername;year
2217470;mr speaker wish rais privileg concern member hous good mani peopl throughout nation relat print english version daili offici report proceed hous common member awar report issu part first part verbatim report word said hous common whether english french second part back issu contain english translat remark made french might suggest conveni familiar french statement made french print french first part translat statement print english whole first part daili report english origin statement could print french second part mani instanc question ask french answer given english necessit present look back report order get full mean turn read answer note french version report written french;Frank John William Fane;1963
2217471;thank bring import matter attent hous matter administr privileg subject matter discuss time meet pleasur suggest matter refer studi committe intern economi;Maurice Bourget;1963
2217473;mr speaker rise privileg thursday june joliett l assompt montcalm mr pigeon declar made error pair st antoin westmount st lawrenc st georg gather pair must error stenographi want draw matter attent;John Napier Turner;1963
2217474;ye agre;Louis-Joseph Pigeon;1963
2217478;inquiri made administr conduct activ j e galiboi former indian agenc superintend term offic natur inquiri result thereof;Mr. Howard;1963
2217479;ye addit normal regular inspect fort st john indian agenc galiboi superintend special investig carri april follow complaint seriou condit among indian prophet river investig reveal complaint exagger;John Carr Munro;1963
2217482;record request represent file depart transport b manag canadian nation railway advis formal request made commut servic year inclus procedur involv discontinu passeng servic toronto lind say peterborough bellevil request made retain even commut servic question toronto markham follow board transport commission approv discontinu toronto bellevil servic railway agre even commut train toronto markham time indic train would oper experiment basi determin whether could compensatori matter consider feder govern;Jean-Charles Cantin;1963
2217484;sinc come forc canadian bill right canadian bill right examin regul mani govern bill b public bill c privat bill propos regul examin deputi minist justic determin whether provis inconsist purpos provis canadian bill right mani govern bill b public bill c privat bill propos regul refer deputi minist justic affix certif state said bill regul examin requir canadian bill right case mani govern bill b public bill c privat bill propos regul report requir section canadian bill right section canadian bill right examin regul provis inconsist purpos provis canadian bill right number titl date bill propos regul concern provis report made;Mr. Knowles;1963
2217485;b c b c b c none govern bill prepar depart justic govern regul prepar examin depart justic possibl inconsist canadian bill right would note correct anal submiss regul introduct bill rais hous proprieti bill examin bill canadian bill right made determin hous measur hous;Donald Stovel Macdonald;1963
2217487;depart govern respons oper mainten airstrip sawmil bay n w compani agenc make use airstrip govern consid provid field suitabl aid navig mainten facilit increas use airstrip;Mr. Rheaume;1963
2217488;govern depart oper airstrip understood sawmil bay strip oper great bear lodg use connect fish camp eldorado mine compani great bear lodg appear suffici requir aid navig mainten charg public fund present although matter kept review translat;Jean-Charles Cantin;1963
2217490;feder govern receiv represent govern quebec regard amend crimin code order author provinci lotteri natur represent b feder govern intend meet request govern provinc quebec respect;Mr. Valade;1963
2217491;represent receiv effect quebec govern sinc present administr took offic text;Donald Stovel Macdonald;1963
2217493;indian agenc port arthur nakina chapleau sioux lookout mani indian affair school b religi school engag teach indian school name teach qualif personnel percentag number teacher agenc diploma qualif would enabl teach ontario public school without letter permiss;Mr. Fisher;1963
