basepk;speechtext;speakername;year
3825653;mr speaker welcom opportun contribut debat today bill c particular address amend colleagu halifax bill put month return bill c bear inoffens titl act amend railway act grain flour subsidi agricultur commun know farmer transport commun atlant particular know involv port halifax saint john innocu titl bill betray real purpos bill fact purport give ex post legitimaci elimin statutori subsidi east subsidi place sinc eastward movement export grain flour subsidi enshrin railway act elimin without recours parliament juli last year bill c act shut grain termin saint john halifax shut port movement canadian grain flour export act limit competit act limit altern rout transport movement vital canadian export vital canadian commod withdraw compon web support essenti market movement canadian agricultur product support agricultur commun eastern central western act penal higher feed cost livestock produc nova scotia princ edward island new brunswick make difficult remain viabl suppli local market gener export surplu atlant economi contribut export base economi act result higher feed grain cost higher food cost atlant consum cost pass bill act contempt parliament act contempt right role chamber debat govern initi particular govern initi aris statut parliament initi implement case deed done east subsidi remov juli stop day bill c read hous debat east subsidi place year cut sinc subsidi payment rail carrier stop rail compani cn cp rais rate compensatori rate level subsid provid east program fact full commerci rate fact rail compani absenc east program charg traffic bear see traffic bear higher rate atlant traffic begun dri main elev saint john owe exist east rate close forti job grain elev gone person year stevedor govern order railway sector job support exist grain termin saint john traffic elev halifax reduc eighteen full time layoff occur elev part time worker affect summer reduct work stevedor railway employe halifax told order equival person year direct impact cancel east subsidi atlant provinc transport commiss estim neg cost elimin program halifax port close order import specifi natur impact direct job wage impact grain elev addit cost pressur place livestock poultri wheat mill sector farmer livestock produc pay cost product pass cost port railway charg increas layoff loss wage cost halifax grain elev oblig close lack grain trade port cost doubl elimin competit keep rate atlant livestock produc allow rate rise elimin halifax saint john vital categori canadian export remov altern get west coast grain market winter st lawrenc seaway frozen weaken fragil economi atlant particular consequ govern ignor ram without consider without consult measur consequ disastr leak budget budget know impos tax increas cut back affect atlant canadian economi particular doubt help precipit crisi emerg part countri today measur statutori measur introduc without consult parliament without consult interest bodi affect atlant provinc transport commiss posit provid help advic govern could prevent elimin program could least make altern subsidi framework avail govern could put place preserv exist atlant port grain flour handl trade minist state transport lame unconvinc argument spoke bill februari claim govern east program design compens instal rate unit state would lower rate buffalo port new york word would encourag movement western canadian grain buffalo new york port new york winter freez great lake said reason put place cost ship grain great lake water reduc rel rail need program minist govern ignor import facet underpin creation program ensur atlant port montreal eastern quebec port opportun stay busi fact transport minist mr pickersgil speak transport commun committe said purpos east program ensur rate provid induc incent shipper use facil atlant port halifax saint john abl stay competit govern ignor crucial aspect involv set particular subsidi framework transport chosen ignor order find readi way hack cut budget deficit govern creat import aspect emerg consider whole rang govern initi sinc last elect cours follow implement free trade agreement surpris see subsidi go way mani support agricultur product market see link dismantl support framework agricultur follow free trade agreement seen time govern whether regard western grain farmer pork produc element agricultur commun will surrend vigor aggress subsid american european agricultur export unit state clear contravent articl free trade agreement provid export enhanc export subsidi program agricultur produc roll play dead disarm farmer face increas subsid competit unit state european left room manoeuvr come negoti framework subsidi fair equit north american market gatt negoti world scale agricultur commod govern reduc competit farmer produc canadian consumpt produc export cannot help view particular subsidi cut broader context govern free trade agenda goe dismantl said side hous time fabric framework held countri minist state transport talk transport must continu play role enter new decad next centuri talk creat transport system effici take account intermod competit meet need move product next centuri ignor histori creation transport network particular rail transport network imper geographi defi recogn effici realiz greater govern order object object preserv integr countri process build transport network east west cross countri allow west settl built allow east play vital role confeder contribut sir john macdonald other birth countri would countri know simpl expedi develop transport network enabl transport network job move good servic market consum would set trunk network move good straight unit state take advantag much larger popul develop rail network paid price develop network parallel american forefath realiz import preserv system realiz necessari would continu subsid transport west go absorb natur north south forc arm unit state option avail govern seem take easi way allow occur underpin abandon system side hous recogn time time review natur design transport subsidi program make sure continu perform role intend prop ineffici line product ineffici mean transport time hack arm system without think without plan without examin consequ user consum affect govern done elimin east program done cut back via rail done cut back mani area govern hack slash polici forethought revers process redesign transport system link abandon cost short sighted govern shortsighted bill bill attempt april govern order acquir consent retroact short sight elimin canadian program;Francis G. LeBlanc;1990
3825654;mr speaker rise thank colleagu cape breton highland canso eloqu support motion crucial matter region atlant region particular citi halifax friend mention seen end grain elev saint john new brunswick wit slow strangul grain elev oper halifax oper might add long tradit harbour citi concomit loss job colleagu state terribl blow limp economi atlant would like cape breton highland canso elabor remark post free trade era number atlant less enthusiast free trade deal think number side hous believ cancel east fit scenario post free trade;Mary Catherine Clancy;1990
3825655;mr speaker would like thank colleagu halifax remark cancel understood term broad econom polici agenda govern call agenda put atlant economi merci strong pull exist toward unit state ironi particular bill atlant provinc transport commiss order defend interest livestock produc atlant face reduct competit increas cost suffer result bill appeal govern withdraw countervail import u com atlant countervail everyth move includ pork export export harass border mani agricultur product includ potato princ edward island western beef pork affect made imposs atlant farmer surviv cost framework allow compet impos countervail duti american hurt farmer part countri go beg let u com tell exampl atlant economi shut isol govern part post free trade agenda;Francis G. LeBlanc;1990
3825656;mr speaker must say colleagu cape breton highland canso littl disappoint would take regress attitud toward measur recommend atlant provinc transport commiss time ago consider govern subsidi obsolet base situat exist time ago obviou need reform sorri join halifax suffici background thing know pertin fact realiz accomplish goal set accomplish make sure halifax know design allow east coast port compet unit state port compet problem competit st lawrenc port canadian port matter within disappoint recogn fact situat gone termin shipment made would anybodi stand hous common move month hoist histori member work toward set accomplish end need accomplish eta talk atlant provinc transport commiss endors suggest set elimin east rate move direct bill pass object passag bill suspens know go happen would put mind futur resolv problem continu pour money canadian nation railway member opposit want continu pour money canadian nation railway compani opportun help farmer help grain elev oper host peopl;Howard Edward Crosby;1990
3825657;mr speaker edif spoke atlant provinc transport commiss morn bill understand support elimin east program consult propos complain made use suggest govern got answer get courtesi substant repli minist agricultur deputi prime minist suggest take posit attitud go elimin accept beg differ bill hous common govern arrog elimin statutori subsidi introduc parliament complet contempt parliament way side hous go abid kind action ride roughshod right member hous appli logic conced passag good servic tax per cent canadian oppos oppos continu oppos;Francis G. LeBlanc;1990
3825658;mr speaker want congratul colleagu cape breton highland canso excel speech govern order see bill c intent govern set certain target deficit reduct atlant canadian seem target set elderli unemploy student veteran requir child care farmer fish peopl agre peopl hit hardest peopl abl manag reduct measur;Guy H. Arseneault;1990
3825659;restigouch ask question minut tri rebut answer;Steve Eugene Paproski;1990
3825660;mr speaker brief bill target agricultur commun atlant go face higher cost consequ measur pass cost difficulti part countri commun threaten say come move grain export involv activ atlant canadian role play pit part countri case atlant come loser;Francis G. LeBlanc;1990
3825661;question comment termin regina lumsden begin speech would like take opportun congratul sixti fifth birthday cours year parliament;Steve Eugene Paproski;1990
3825662;hear hear;Some hon. members:;1990
3825663;thank much mr speaker start count time appreci remark mr speaker reaction colleagu know look act feel problem spent work life earn old age pension start tomorrow minist financ go claw fight centuri system transport assist program took account geographi distanc climat peopl produc agricultur product locat henc statutori grain rate western bridg rate northern ontario maritim freight assist act atlant govern order provinc freight assist act east rate rate design use stupid phrase govern free trade deal make level play field agricultur produc australia new zealand produc averag grain haul mile salt water european econom commun mile massiv inland water system move similar unit state massiv inland water system includ canal mile galveston texa use haul grain transport assist program design allow canadian produc get product export posit equit basi compet countri sinc noth continu eros program valu relev east freight rate valid today start kick head western grain produc citi saint john halifax let show start april last year next fiscal year agricultur produc across countri pay increas cost cancel assist feder govern lost program east freight rate branch line rehabilit program wipe mile track west fix finish commod base loan canadian dairi commiss crop insur last year addit current year farmer go pay western grain produc go pay addit interest rate cash advanc western grain stabil produc levi increas year year transfer system improv railway reserv fund price wheat system way cost govern nickel made consum grain produc cereal bread confect pay higher price grain consum cost govern anyth govern cancel price system meant year western grain produc good averag crop year last year crop failur cost govern taxpay anyth said mill bake industri hurt baloney took higher price consum grain price confectioneri bread gone like hell bake confectioneri mill industri design help kept price higher kept money go grain produc listen halifax get inan question know bushel wheat hit face would like say;Leslie Gordon Benjamin;1990
3825664;know pork;Howard Edward Crosby;1990
3825665;jeopardi grain termin saint john halifax dover flour mill sever job reduct capac export mill grain flour got point loss program agricultur produc atlant provinc look ask kind exempt get british columbia bring u com feed look bring feed oat barley wheat western europ cheaper pay full cost transport western betray provinc citi see spectacl countri like produc best grain world forc livestock produc atlant consid bring com u feed grain western europ someth wrong point want make subsidi european econom commun subsid grain produc export eec tonn american export enhanc program tonn least european econom commun take tax revenu subsidi grain eec someth like good servic tax call valu ad tax consum price wholesal retail level europ higher valu ad tax european commun pay subsidi commun allow grain export bite market canadian wheat board export enhanc program unit state direct payment tax revenu govern say cannot compet treasuri unit state european econom commun know know cannot program near group expect individu grain produc flour mill grain handl facil compet treasuri european commun unit state thing need said legisl govern enforc effect last juli word implement legisl dealt parliament attack insult institut parliament colleagu moos jaw lake centr rais point order speaker rule could rule govern procedur ground said may moos jaw lake centr may use avail institut mean go court money hope peopl atlant rear hind leg;Leslie Gordon Benjamin;1990
3825666;;Mary Catherine Clancy;1990
3825667;constitut ground see spectacl govern day enforc law dealt parliament hell parliament;Leslie Gordon Benjamin;1990
3825668;;Mary Catherine Clancy;1990
3825669;go let cabinet order council run whole countri make law liber govern tri repeal temporari wheat reserv act owe canadian wheat board took feder court regina lost govern order plu interest western grain produc made damn bill retroact month understand parliament atlant hind leg rais hell;Leslie Gordon Benjamin;1990
3825670;pay attent le;Mary Catherine Clancy;1990
3825671;said listen call inan halifax;Leslie Gordon Benjamin;1990
3825672;halifax west;Mary Catherine Clancy;1990
3825673;halifax west know friend like need enemi peopl saint john told look like grain termin close reason poultri livestock produc atlant look bring feed grain u western europ need termin saint john halifax store feed grain;Leslie Gordon Benjamin;1990
3825674;get seriou saint john;Howard Edward Crosby;1990
3825675;mr speaker heard wit mail tell bring larg bulk quantiti store haul truck farmer livestock produc poultri produc close grain termin reduc capac abl look total pictur financi respons govern loss payment owe big deal budget worri might think save amount money cost taken grain produc livestock produc owner flour mill grain termin halifax saint john sever employe commun take short year exceed call save cancel program continu effort govern start got cabinet document plain brown envelop liber govern ment day outlin long term polici get nation govern transport assist program main claim infami destruct statutori grain rate grain produc go get hit year higher freight cost time grain price go seriou difficulti unit state european econom commun time make grain produc pay reduc capac effect grain handl flour mill system compet rel degre equiti countri thing cannot understand govern previou one resort attack primari produc nickel feder govern sent western grain agricultur produc across hit higher tax price higher cost excess assist sent govern agricultur produc illustr year last fiscal year next increas cost levi amount agricultur produc infrastructur depend could call sound busi practic could call treat whole countri would nice could produc grain atlant british columbia would worri kind cost face west know mani time get chamber talk subject sinc know get govern member reconsid chang mind would program would nice chang would refresh behalf parti appeal govern reconsid withdraw bill insist go ask compromis last resort peopl atlant make sure pay freight rate montreal;Leslie Gordon Benjamin;1990
