basepk;speechtext;speakername;year
2166451;mr speaker join member welcom minist agricultur hous ill may add deep appreci recept given member opposit occas reveal gener attitud parliament;John George Diefenbaker;1962
2166452;mr speaker side join welcom extend minist agricultur return hous welcom return health agre minist side glad pay tribut invari person courtesi kind member includ member opposit;Lester Bowles Pearson;1962
2166453;mr speaker wish join prime minist leader opposit express delight group return hous minist agricultur ill sure occas attent work shall say excess industri;Herbert Wilfred Herridge;1962
2166455;reason rise mr speaker draw attent presenc galleri honour walter c buchanan secretari commun transport govern mexico distinguish repres countri friendli relat past day visit variou canadian industri plant research establish citi toronto winnipeg mexican govern respons commun transport interest canadian scientif experi ionospher canadian aircraft product telecommun liii know express view member part hous say warmli welcom done behalf good govern within countri attitud intern affair like convey presid mexico mr lopez mateo govern peopl great countri warmest good wish;John George Diefenbaker;1962
2166456;mr speaker behalf side hous like share support warm welcom prime minist extend minist commun transport mexico echo friendli sentiment prime minist express gentleman countri repres today countri hospit privileg enjoy;Lester Bowles Pearson;1962
2166457;mr speaker member group join prime minist leader opposit extend welcom distinguish visitor minist commun transport trust visit fruit part result visit govern learn someth percentag expenditur feder govern mexico highway countri connect state provinc;Herbert Wilfred Herridge;1962
2166463;mr speaker outset wish say like thank member kind welcom hous absenc hous addit wheat sale china may permit like thank member peopl across sent good wish last month like say special word thank colleagu prime minist minist nation defenc minist veteran affair minist fisheri parliamentari secretari carri absenc burden belong hope keep help littl pleasur mr speaker announc today complet addit sale long ton wheat china allow toler per cent amount excess bushel estim valu contract sale part long term agreement announc hous last spring latest sale sixth contract complet long term agreement call purchas bushel wheat bushel barley summari therefor individu contract conclud date long term agreement total bushel wheat bushel barley addit quantiti purchas long term agreement china purchas cash basi last spring bushel wheat bushel barley payment term contract latest purchas wheat ident previou contract per cent cash per cent day credit interest transact complet within credit guarante made govern wheat board facilit sale grain china bulk wheat ship west coast port june decemb assur steadi volum export vancouv balanc year smaller volum bushel ship atlant st lawrenc port april may;Francis Alvin George Hamilton;1962
2166464;mr speaker side welcom addit sale minist mention grain china origin contract detail anxiou secur;Lester Bowles Pearson;1962
2166465;welcom new sale china appreci fact could guarante origin guarante unlik sale past consid peanut good grain sale time;William Arnold Peters;1962
2166469;mani vice presid assist vicepresid assist assist vicepresid serv canadian nation railway mani automat yard c n r construct cost much central traffic control cost date spent rental cost c n r month b machin much royalti paid card use machin;Mr. Badanai;1962
2166470;mr speaker manag canadian nation railway advis follow vice presid headquart region b assist vice presid c assist assist vice presid nil oper moncton montreal construct toronto estim cost winnipeg estim cost end equip unsignal singl track portion princip traffic rout fix level month rental vari depend number hour usag certain machin beyond normal busi hour number type unit use across system royalti paid card use b machin;Quinto Antonio Martini;1962
2166472;mani small post offic depart public work built provinc last fiscal year post offic oper revenu deficit popul serv answer mr hamilton notr dame grace see attach statement show provinc b locat c postag revenu household serv popul detail known provinc locat scotia lawrencetown river hebert reserv mine new brunswick centrevil black harbour quebec district desbien langevin matapedia pont roug st jean de st st raphael abbotsford frelighsburg st donat de st sauveur de mont valcourt val david weedon parent quyon ontario pakenham portland azilda caledon east drayton dublin fort eri p stn b gogama delawar drumbo plattsvil longlac eriksdal ethelbert mccreari plum coule riverton st claud wawanesa winnipeg beach saskatchewan blain lake borden choiceland churchbridg delisl hodgevil jansen kyle mossbank norquay radisson southey theodor alberta baron breton donalda elk point hine creek oway ryley british columbia harrison hot spring matsqui fruitval postag hous revenu hold serv question;Mr. Racine;1962
2166474;depart labour unemploy insur commiss issu figur job placement last total given releas total includ peopl place new job job new includ peopl call work lay off call handl nation employ servic latter case given total case place job new nation employ servic;Mr. Fisher;1962
2166475;figur placement releas labour gazett occasion press releas februari edit labour gazett show decemb placement decemb edit labour gazett show cumul total first month news releas issu unemploy insur commiss januari show preliminari total placement placement total includ peopl place new job job new peopl call work nation employ servic precis data avail proport total placement relat person place reason call estim person place new job job new amount per cent total placement;Richard Devere Thrasher;1962
2166477;minist public work receiv request miramichi port improv associ interview connect request water ship improv miramichi river time place set interview;Mr. McWilliam;1962
2166478;answer first part depart suggest ottawa;John Douglas Campbell MacLean;1962
2166480;quantiti valu commod cover agricultur stabil board import fiscal year answer mr morri avail statist import commod cover agricultur stabil board fiscal year hous common question class descript unit qti quantiti value125 potato p lb bean soya oat wheat turkey dead aliv n p lb milk cream fresh gal butter chees egg shell honey wool raw lb ii separ statist avail import barley sunflow seed sugar beet hog lamb steer;Mr. Pitman;1962
2166482;feder govern contact lever brother regard use copi canadian bill bight connect promot stripe past feder govern made avail lever brother substanti number copi canadian bill right purpos mani copi total cost product copi;Mr. Pitman;1962
2166483;answer part answer part answer part applic;Léon Balcer;1962
2166485;total number activ claimant unemploy insur benefit februari;Mr. Robichaud;1962
2166486;number activ claimant februari februari februari figur avail electr good;Richard Devere Thrasher;1962
2166488;inform depart nation revenu subsidiari canadian electr good manufactur distribut compani incorpor outsid low tax rate jurisdict purchas electr good unit state price fair market valu prescrib valuat provis custom act effect sinc septemb transfer right good purchas parent canadian compani without applic dump duti contempl mani canadian compani known depart nation revenu use subsidiari compani purpos sinc septemb govern contempl action respect situat;Mr. Benidickson;1962
2166489;depart nation revenu inform effect canadian manufactur compani includ engag manufactur distribut electr product import good produc countri intermedi compani incorpor outsid jurisdict wherev situat constru relationship princip agent depart nation revenu refus recogn transact arm length appropri dump duti appli answer;George Clyde Nowlan;1962
2166491;amount contract let eastern enterpris widen entranc wood island harbour p e work complet contract price without mani men employ project present time mani inspector engag project contempl work complet june extens contempl answer mr maclean queen act minisi public work extra work contract anticip one dredg blast entranc channel wharf construct blast drill associ wharf construct expect construct portion complet june present indic demolit dredg portion contract complet septemb;Mr. Pickersgill;1962
2166493;local govern construct provid estim construct new public build accommod post offic annual postal revenu prior thereto within rang fiscal year inclus actual anticip capit cost build land b build equip answer mr maclean queen act minist public work list locat land build equip actual altona man alta ont b c minden lake ont ont alta b c 00gibson b c feasibl survey chignecto canal mr mcwilliam intent govern includ supplementari estim year sum cover cost full scale survey engin feasibl tidal power canal construct propos chignecto canal;Mr. Benidickson;1962
2166494;feder govern opportun review preliminari engin report tidal power prepar consult firm govern new brunswick receiv new brunswick propos concern review made govern posit make decis regard full scale survey engin feasibl;John Douglas Campbell MacLean;1962
2166496;total expenditur depart transport feder elector district peterborough past year motion paper motion paper;Mr. Pitman;1962
2166499;mr speaker prepar accept motion subject reserv observ anticip open session wrote provinci attorney gener januari ask object product correspond receiv object except quebec refer moment propos tabl correspond period januari ask view provinc respect provinc quebec object provinc product letter mr gerin lajoi hope controversi resolv near futur tabl correspond provinc quebec date januari discuss necessari tabl later correspond order make pictur clear hope tabl correspond provinc correspond provinc quebec;Edmund Davie Fulton;1962
2166500;take minist said correspond provinc januari;John Whitney Pickersgill;1962
2166501;natur continu negoti feel produc correspond beyond date ask consent;Edmund Davie Fulton;1962
2166502;agreeabl;John Whitney Pickersgill;1962
2166503;subject reserv express minist pleasur hous adopt motion;Daniel Roland Michener;1962
2166508;mr speaker agreement ottawa west mr mcllraith motion stand motion stand;Raymond Joseph Michael O'Hurley;1962
2166511;mr speaker motion accept subject concurr provinc;Walter Gilbert Dinsdale;1962
2166512;move hous;George James McIlraith;1962
2166513;mr paul leav move motion mr martel;Daniel Roland Michener;1962
2166514;agre;Some hon. Members:;1962
2166515;mr paul mr martel second mr pigeon move humbl address;Daniel Roland Michener;1962
