basepk;speechtext;speakername;year
33045;portion fourth report select stand committe railway canal telegraph line refer bill respect montreal bridg compani refer said committe consider;Robert Bickerdike;1902
33046;bill came committe morn defeat larg major would like explan gentleman reason ask reinstat order paper;Thomas Osborne Davis;1902
33047;explan give gentleman montreal promot bill anxiou heard committe clock vote taken committe suffici time discuss peopl montreal repres would like opportun heard;Robert Bickerdike;1902
33048;present railway committe bill came know anyth merit sever scheme bridg propos built montreal south shore think got suffici inform regard matter seem inclin part member committe hurri matter think would fair promot compani opportun least lay case committe committe make decis member present time near close sit matter import come got matter interest left committe case committe habit wait committe rise left look remain part busi consequ bill came committe think consid favour motion refer railway committe dealt;William Scott Maclaren;1902
33049;happen present committe bill discuss yesterday morn vote taken show great deal attent given explan mr buchan repres montreal bridg compani vote taken stood larg number member committe present listen discuss want discuss merit bill known montreal montreal district noth armstrong scheme confid peopl montreal defeat;Rodolphe Lemieux;1902
33050;happi support motion st lawrenc divis montreal mr bickerdik glad see hous sever ill think bill receiv due consider hand committe surpris friend gasp mr lemieux name think appear bill oppos motion give consider;Frederick Debartzch Monk;1902
33051;refus ask introduc bill hous ask promot want know mr armstrong anyth given satisfactori explan know mr armstrong backbon bill;Rodolphe Lemieux;1902
33052;understood friend mover bill mover bill;Frederick Debartzch Monk;1902
33053;think ottawa mr belcourt mr jfonk rate struck compani incorpor variou reason proceed work alleg committe present promot seriou men name known throughout countri mr hogan montreal promot mr ber thiaum proprietor la press sure name commend hous told project strongest possibl back wealthi american capitalist given occas;Rodolphe Lemieux;1902
33054;find men alleg respect lawyer montreal speak favour bill less spent preliminari survey offer made present proof alleg plan complet way complet take statement made committe bridg montreal interest high degre popul montreal popul surround counti popul counti lie south montreal friend vercher mr geoffrion support desir evinc measur discuss reason bill dispos summari manner opportun given matter kind desir expenditur contempl montreal parti defend bill adduc proof alleg reason given futil submit told project order paper bill incorpor compani object construct similar bridg merit alleg occas go reason statement mr armstrong connect compani enterpris submit hous may shortcom mr armstrong concern mr armstrong may person enemi side hous serious enterpris whether mr armstrong connect matter provid men interest capabl carri enterpris alleg mr armstrong interest enterpris mr buchan lawyer montreal promot bill offer refut fact rememb state committe interest mr might compani disappear sharehold inform proof well mr objection interest bill establish committe sharehold compani parti name will go enterpris throw bill without give studi promot ask extens time favour ask hous grant day fact believ morn committe grant favour report bill extend time begin oper time laps wherea iu instanc state project interest high degre peopl montreal differ bill may consid time committe may judg merit differ bill think fair request grant;William Scott Maclaren;1902
33055;speaker chairman committe consider bill say think fair represent committe present bill taken discuss sixti member committe present vote bill someth like mr buchan promot bill opportun address committe committe extend courtesi allow address true clock mr buchan address committe refus mr buchan permiss committe matter vote decid hear mr buchan reason action committe committe present address committe bill understand owner share someth like share undertak spoke bill think case kind gentleman hold interest compani ought good reason desir bill consid seem fair rule laid regard matter kind lion make motion kind noth new lay hous bill sent committe reconsider bill consid speak bill state occur think would fair rule hous carri unless someth new laid hous bill sent committe request trust member hous take consider fact committe discuss bill arriv decis arriv;Charles Smith Hyman;1902
33056;may gentleman mr hyman awar opportun given mr buchan establish alleg mr armstrong interest compani;Frederick Debartzch Monk;1902
33057;say fact refer number time mr buchan opportun refer refut statement particular time ask opportun clock last moment want discuss matter;Charles Smith Hyman;1902
33058;think matter refer committe vote bear littl explan give member hous present committe opportun understand exact posit maj say knew noth merit bill ordinari bill renew time happen bridg think bridg charter renew session circumst bridg across river number railway charter extend surpi ise came committe ordinari applic renew charter sort meet strong opposit opposit bill mention committe applic charter lower list cover project mention gentleman name armstrong connect scheme member montreal neighbourhood seem know mr armstrong better take grant said might object may move thought fair bill defer consid second bill similar kind committe could advantag hear particular regard project first time memori extend long connect railway committe proposit oppos surpris reject vote forti seventeen submit fair consider bill ignor merit bill less without tittl explan bill thrown railway committe subscrib proposit kill charter statement charter consid cover project friend mr monk mention good name back bill regret gentlemen behind charter would allow hear explan rememb committe declin allow gentleman name buchan complet stranger answer statement made committe true explain scheme plain briefli wben move heard repli statement made side committe refus allow mr buchan speak much dislik oppos find railway committe experi fifteen year say peculiar case entir circumst surround warrant ask bill refer committe full consider;David Tisdale;1902
33059;rise endors state chairman railway committe mr hyman made motion committe kill bill see reason world sent consider speak repres object bill sent know committe heard full explan side would moment think pass charter montreal bridg compani extend time build bridg aris reason railway committe hous wast time reconsid bill kill mr buchan heard support bill committe present know mr buchan spoke subject rose leav speak third time clock member committe express opinion inform subject need inform mr buchan reason complain treat reason could give given jacqu cartier mr monk state reason bill kill name mr armstrong mention connect case mr armstrong made applic charter montreal bridg compani compos number gentlemen grant charter sinc time made seriou effort begin work charter bound commenc build bridg within year complet within year year elaps move wait expir year complet bridg came parliament ask extens time claim got extens time charter laps compli provis charter requir mr tisdal commenc bridg within year may parliament grant extens year montreal bridg compani complet bridg sinc time move inch work done day friend jacqu cartier mr state spent fact cent spent sinc plan prepar plan produc committe word proof incur dollar expens sinc view fact parliament grant montreal bridg compani extens time reason parliament extend charter embarrass way compani undertak build bridg know montreal reason applic made parliament know certain difficulti arisen grand trunk railway compani south shore railway compani new york central railway compani regard run right victoria bridg compani agre grand trunk railway regard term victoria bridg use american capitalist interest compani decid build bridg mr made applic charter renew might perpetu embarrass other charter caus sinc charter extend bridg longeuil montreal would complet respons peopl will abl build charter exist peopl side river expect bridg would construct men desir build bridg like embark enterpris mr armstrong other connect see enterpris peopl readi construct bridg want blackmail order compel buy charter reason parliament ask grant extens charter believ hous parti deal bill kill remain kill;Joseph Alexandre Camille Madore;1902
33060;might gentleman fact much compani state object bill consid time bill;Frederick Debartzch Monk;1902
33061;state concern peopl repres object hous whether go lose time committe pleasur mr armstrong compani;Joseph Alexandre Camille Madore;1902
33062;interest charter pass committe reason given throw poor think say word favour bill sent committe singl interest bill repres counti south shore quebec southern railway go pass said charter grant long time gentlemen control done opportun time much progress made railroad railroad go built specul come want charter present bill time present good prospect bridg built encourag govern montreal place give assist gentleman side said go support bill investig found name mr armstrong connect think poor excus refus live citi montreal mr armstrong live thing go certain busi man like interest rememb last year mai sonneuv prefontain oppos bill mr armstrong interest think poor reason said opportun pass take time hous take much time bill go discuss suppos take hour time committe discuss matter see repres district montreal present bill found mr armstrong someth took opportun present bill knew present support got kill suppos need say go vote motion;Georges Ball;1902
33063;bill stand name think owe hous explain take interest matter noth support desir say petit bill present gentlemen interest ask pie would present petit hous absenc go take charg bill hous would present petit noth regard bill interest;Napoléon Antoine Belcourt;1902
33064;may charg bill;Frederick Debartzch Monk;1902
33065;cannot rememb name state gentleman ask present petit said go take charg bill ask would present petit;Napoléon Antoine Belcourt;1902
33066;interest bill hous bridg built counti understand whether charter grant whether send bill railway committe membei committe rememb parti interest bill committe rose ask bill taken promot bill would listen xpi proposit decid go bill thei efor good posit say chose take posit prefer take chanc bill abid result jacqu cartier mr monk satisfi explan given committe differ member vote said vote satisfi vote committe give opportun explan committe seem satisfi explan given vote nay good posit say think bill sent railway committe discuss member committe posit judg merit judg think danger practic send committe bill discuss dispos;Victor Geoffrion;1902
33067;think friend vote bill consid time;Frederick Debartzch Monk;1902
33068;vote vote explan mr buchan promot bill prepar give time opportun necessari differ promot bill think unfair promot bill refus take bill posit took time;Victor Geoffrion;1902
33069;shall support amend refer bill committe interest bill railway committe yesterday morn matter dispos know noth merit bill opportun given posit form intellig opinion whether charter grant dispos bill think given fair hear committe;Arthur W. Puttee;1902
33070;committe yesterday bill thrown approach clock matter came committe larg number member absent bill extend time bill natur receiv endors railway committe natur larg number member committe consid pass bill matter form left room small number remain deal import measur feel promot receiv kind treatment hand present would appear understood among certain number opposit would offer bill larger portion committe hint given would oppos understood would receiv ordinari treatment accord measur charact result oppos bill remain committe room small number support promot present present speak lialf regard whole proceed consider hardship look matter gener way way look must say knew noth merit scheme yesterday mind case hous afford refer report committe mistak correct treat measur unceremoni way consider injuri shall vote pleasur resolut refer portion report deal bill hous divid motion mr bicker dike alcorn anger averi ball baker bennett birkett blain borden halifax brock broder brown bruce cargil;David Henderson;1902
