basepk;speechtext;speakername;year
1015372;mr speaker beg lay tabl hous petit behalf tabaoco grower sign hundr person parish st salom montcalm counti protest propos levi excis tax cent per pound sale leaf tobacco;Paul-Arthur Séguin;1934
1015378;explain;William Lyon Mackenzie King;1934
1015379;find copi bill think give explan bill provid appoint auditor accord act last year motion agre bill read first time;Robert James Manion;1934
1015383;amount paid mr r r manvil manvil hardwar compani limit princ albert saskatchewan connect furnish suppli materi equip unemploy relief fund suppli materi camp princ albert nation park;John Vallance;1934
1015384;;Charles Murphy;1934
1015385;amount paid mr g braden rosthern saskatchewan unemploy relief fund way wmge salari connect wdth unemploy relief work princ albert nation park incept camp date;John Vallance;1934
1015386;none;Charles Murphy;1934
1015388;member hous common receiv hous common receiv pension war servic member amount pension receiv receiv date pension grant bodi pension grant;Mr. COTNAM:;1934
1015389;ye mr w g ernst per monthfrom per monthfrom per monthfrom per monthfrom per month continu effect mr g r geari per monthfrom per monthfrom per monthfrom per monthfrom per month pension discontinu request mackenzi per month per month continu effect r j manion per month per month pension discontinu request mr c g power per month per month per month per month per month per month continu effect mr j h stitt per month per month per month per month per month discontinu request sutherland per month per month per month continu effect answer mackenzi feder appeal board other board pension commission;Mr. MacLAREN:;1934
1015391;mani pair boot suppli unemploy unemploy relief camp sunburi new brunswick sinc open camp boot manufactur w purchas much paid seller per pair tender call invit suppli boot requir said camp name person firm tender amount tender;Mr. MICHAUD:;1934
1015392;ankl boot nil lumbermen rubber boot pair suppli question canadian factori follow firm gutta percha rubber compani northern rubber compani woodstock rubber compani price paid follow size per pair size per pair canadian goodrich compani kitchen ont dominion rubber compani ltd montreal que goodyear tire rubber good compani new toronto ont gutta percha rubber compani ont miner rubber compani granbi que northern rubber compani ltd guelph ont woodstock rubber compani woodstock ont columbu rubber compani montreal que independ rubber compani montreal que tender receiv name firm except goodyear tire rubber good compani firm quot price shown answer;Mr. SUTHERLAND:;1934
1015394;term appoint attach secretari postmast gener trip egypt mr jean bruehesi right telephon call wireless messag paid state;Jean-François Pouliot;1934
1015395;within limit author order council appoint attach canadian deleg;Maurice Dupré;1934
1015397;mani rural mail box hand end fiscal year mani rural mail box hand present time tender ask mail box purchas tender receiv amount tender name contractor success;Mr. VENIOT:;1934
1015398;answer amede lesieur montreal;Mr. DUPRE:;1934
1015400;department secretari post offic depart name;Mr. POULIOT:;1934
1015401;see answer;Mr. DUPRE:;1934
1015404;amount gold export left twelv month bullion b coin c form amount gold ship variou bank bullion b coin c form amount gold ship dominion govern period bullion b coin c form amount gold ship month show respect amount ship variou countri;Mr. REID:;1934
1015406;cost repair wharf st jean port joli l islet countv furnish lumber amount wrho foreman charg work amount draw salari amount paid labour carpent;Mr. FAFARD:;1934
1015407;return tabl herewith;Hugh Alexander Stewart;1934
1015409;amount vote last year alter reconstruct work isl vert wharf temiscouata counti amount spent name men employ work amount paid name suppli materi requir amount paid materi;Mr. POULIOT:;1934
1015412;name salari translat depart feder govern senat hous common translat subject promot rule expect pass examin promot privileg mr young salari grade maximum salari depart depart mani technic translat name salari mani translat allot translat hansard respect salari hansard translat perman employe absorb differ depart parliament session hour work hansard translat translat speech deliv meet hous common translat start work speech report correct central bureau debat start translat follow day speech translat sent print bureau print french edit non revis debat;Mr. DUPUIS:;1934
1015415;copi correspond report document connect appoint dismiss air jo c levesqu postmast bagotvil copi correspond report document relat inquiri held connect charg made said j c levesqu includ proof evid wit heard said inquiri decis arriv commission held said inquiri;Ian Alistair Mackenzie;1934
1015416;think order stand charlevoix saguenay mr casgrain present hous motion stand;Maurice Dupré;1934
1015418;copi govern pay_ list connect work done public work depart wharf breakwat petit rivier renard gasp counti year superintend work charl bernatchez copi pay list connect work done wharf rivier au renard winter superintend work dufresn;Maurice Brasset;1934
1015420;copi order council appoint mr edgar boutet secretari execut post offic depart;Jean-François Pouliot;1934
