basepk;speechtext;speakername;year
368586;explain;Wilfrid Laurier;1913
368587;former act pass set certain area forest reserv examin full close accur discov sinc case adjoin area ad forest reserv case present forest reserv includ agricultur land taken act amend exist act enlarg area case case take part reserv;Thomas Wilson Crothers;1913
368588;import distinct object propos forest reserv increas introduc farm land forest reserv propos someth interfer object act;Wilfrid Laurier;1913
368589;think small portion treat case;Thomas Wilson Crothers;1913
368590;;Wilfrid Laurier;1913
368591;reserv affect provis withdraw reserv;Frank Oliver;1913
368592;case think tell friend littl detail case number f squar mile propos add case anyth propos taken reserv;Thomas Wilson Crothers;1913
368596;might call attent hous paragraph contain citizen morn regard proceed hous yesterday insinu afraid design citizen say final divis took place eleven thirti wit crowd galleri notabl featur debat lead passag bill occur laurier motion month hoist charg made govern polici dictat nationalist sir wilfrid laurier sat man got second amend guil bault joliett call nationalist gentleman second motion ask desk mate mr graham ought suffici;Wilfrid Laurier;1913
368598;would call attent right friend lead hous matter regard would like get inform order make intellig shall read paragraph find unit empir may came hand yesterday speak recent speech mr churchil regard organ station gibraltar editor magazin say standpoint import part first lord statement declar admiralti latest plan imperi co oper part depend assumpt dominion would will provid capit gener servic squadron base gibraltar admiralti suggest direct polici local develop provis necessari naval base dock yard crusier local flotilla ancillari craft would enabl imperi squadron oper prolong period particular threaten theatr might sent squadron would assign prospect canadian ship malaya new zealand next page editor goe say recept admiralti propos dominion mix regard would suppos govern would support opposit deprec announc follow sudden silenc cabl hitherto busi progress naval controversi new zealand abund comment thought interest british public getner tenor favour scheme though select gibraltar approv want put right friend whether offici commun receiv admiralti regard intend project;Wilfrid Laurier;1913
368599;regard right friend observ noth know anyth commun press respect second amend observ joliett mr guilbault taken floor clock yield right friend matter courtesi nois silenc cabl concern know noth noth nois noth silenc respect matter right gentleman ask offici commun admiralti except matter brought attent dominion throughout speech first lord admiralti made quotat last even;Robert Laird Borden;1913
368601;pass navi sea navi land may allow friend minist railway canal mr cochran whether special rate grant intercoloni railway levi mont magni desir attend meet day morrow whether grant grant countermand;Henri Sévérin Béland;1913
368602;know anyth manag road moncton telegram gentleman quebec yesterday ask countermand order said know anyth refer moncton;Francis Cochrane;1913
368603;may whether postmast gener mr pelleti know anyth understand invit attend meet;Henri Sévérin Béland;1913
368604;invit meet know noth matter friend refer intercoloni railway concern must nationalist vote friend last night;Louis-Philippe Pelletier;1913
368605;got fourteen;Henri Sévérin Béland;1913
368607;would like bring attent hous despatch secretari state coloni transmit answer hous common unit kingdom respect matter right friend leader opposit mention time ago follow mr hewin secretari state foreign affiair whether attent call case natur canadian russian upon visit russia sentenc siberia life charg evad militari servic whether state canadian hous common sir wilfrid laurier april british author declin interfer whether late canadian prime minist assert right duti british govern protect person possess canadian nationalis secretari sir grey majesti govern inform sub mr borden jeot could claim protect russian subject within limit emperor dominion consequ attach breach daw russia whether naturalis countri law russia would case govern law differ british canadian nation would aris;Robert Laird Borden;1913
368609;mr speaker order day call wish postmast gener whether intend establish rural mail servic counti montcalm know dispos fair reason interest elector counti receiv elector numer request effect establish servic live parish saint jacqu begin brook along road great number elector unanim ask servic readi pay charg expens necessari servic would great benefit;David Arthur Lafortune;1913
368610;made request;Louis-Philippe Pelletier;1913
368611;ago new administr came power sinc request reiter post offic inspector montreal part parish richest inhabit would glad hear govern justic minist want make request readi hope minist consid fact ask liber major parish vote humbl servant conserv liber along road think postmast gener punish elector unfortun repres liber hope take matter seriou consider;David Arthur Lafortune;1913
368612;must say first time matter submit montcalm mr lafortun sent correspond call attent hous must say hope side hous bear testimoni behalf stop consid polit parti adher concern fact repres conserv liber call upon take decis true congratul;René-Antoine Pelletier;1913
368613;duti done duti;Rodolphe Lemieux;1913
368614;done duti;Louis-Philippe Pelletier;1913
368615;duti;Rodolphe Lemieux;1913
368616;deal tri rais time wish point provinc quebec postal road consid present would glad big beauti parish saint jacqu de l achigan establish postal road desir shall glad help much toward realiz improv;Louis-Philippe Pelletier;1913
368621;natur amend;Wilfrid Laurier;1913
368622;regard comput retir allow repres differ organ road conductor engin absent order work organ wait manag govern time allow pay pay day absenc;Francis Cochrane;1913
368623;blame amend introduc time bill consider hous absent bill call second time ask men connect intercoloni brotherhood amend introduc retir allow men consid time made previou year men lose week month year attend meet brotherhood consequ amend natur made man time last year may month deduct public lose noth amend provid man shall pay comptrol sum equal amount would deduct salari appropri fund absent duti;John Stanfield;1913
368630;bill contain thirti section propos amend differ disposit crimin code princip disposit dealt relat carri arm weapon upon person regard propos amend provis regard obtain call certif exempt prohibit carri conceal weapon certif shall procur certain polic offic justic peac;Charles Joseph Doherty;1913
368631;present state law;Wilfrid Laurier;1913
368632;person prohibit carri weapon unless certif exempt provis act may obtain justic peac propos amend seek limit power grant certif exempt amend call permit polic differ citi local leav powet justic peac local polic offic thought power invest specif offic offic would respons carri law left justic peac gen import modif connect restrict right carri firearm consist introduct provis prohibit sale weapon kind say pistol sheath knive bowi knive dagger stiletto metal knuckl skull cracker offens weapon except person permit carri think evid come larg increas number crime violenc whidh think may attribut gener carri arm kind popul increas fed constant stream immigr speak rejoic come contain think larger proport person regard unsaf undesir procur weapon kind easi present condit;Charles Joseph Doherty;1913
368633;person possess permit carri unlimit number weapon;Charles Marcil;1913
368634;person entitl carri firearm without permit section gone quantiti man would entitl buy regard te prohibit sale may say except applic case bona fide sale manufactur wholesal peopl person keep store thing sold might consid later stage whether desir ue defin number firearm individu carri requir provid sale shall regist vendor shall regist upon permit present fact sale;Charles Joseph Doherty;1913
368635;provis limit age individu firearm may sold;Charles Avila Wilson;1913
368636;section limit age person must permit;Charles Joseph Doherty;1913
368637;would sale revolv child year age instanc permit;Charles Avila Wilson;1913
368638;permit would section cannot get permit provis regard sale shall sell person permit provis regard grant permit follow upon suffici caus shown offic royal mount polic commission dominion polic superintend provinci polic stipendiari district magistr chief constabl mr doherti piti incorpor town district municip may grant applic therefor discret good charact satisfi permit form period exceed twelv month deem fit provis age may assum offic would issu permit child moreov separ distinct provis code present sale firearm person year age prohibit without regard whether permit issu next section deal sell pistol airgun firearm kind minor obviou person year age subject prohibit without regard permit next provis increas penalti violat section code think call special explan present moment section deal offer sale instruct medicin repres mean prevent concept caus abort miscarriag advertis medicin restor sexual viril next section amend section code person guilti offenc seduc illicit connect woman girl chast age year employ law stand present word factori mill workshop store includ propos strike word make offenc consist seduct illicit connect girl age year chast charact employ seduc section deal spoken white slave traffic purpos make respect sever enforc provis law impos punish upon peopl traffic vice provis may say provis english act last year subject devot section prescrib penalti keep bawdi hous procur women prostitut upon person seek deriv profit propag vice prostitut women provis intend make crimin law reach person leas properti use hous prostitut next section extend person leas gambl devic provis appli person import make buy sell devic next amend provid punish offenc desert wife children propos alter law stand make offenc prescrib punish offenc desert wife children effect desert endang live health propos add section make desert offenc though endang life health parti desert leav wife children want abandon without law excus punish provid latter offenc great punish provid section ol law stand next section deal subject make provis regard evid marriag shall necessari case provid fact acknowledg public cohabit man woman shall suffici proof marriag person deem necessari case aris occur regard arriv immigr legal evid marriag difficult obtain next section make offenc husband wife desert consort time desert steal anyth belong consort law stand present steal husband wife cohabit crime case sought reach amend case parti abandon intent desert steal take place speak cohabit;Charles Joseph Doherty;1913
368639;mani claus bill;Charles Avila Wilson;1913
368640;thirti next section purpos make applic provis law govern obtain good fals pretenc case fals pretenc consist fals statement made person good obtain purpos obtain credit part person make order good may obtain instanc person make fals statement affair furnish statement commerci agent view obtain credit among busi public made guilti offenc reason make statement make statement made offenc without necessari proceed prove good obtain mean amend make offenc person procur good behalf person made fals statement know statement made obtain good strength;Charles Joseph Doherty;1913
368641;would claus reach insur agent make fals represent fals statement stand insur compani happen agent insur agent machin agent go countri district make certain represent reach crimin code present would come claus;Emmanuel Berchmans Devlin;1913
368642;presum might concret case statement made insur agent regard stand forth compani repres might bring within term claus law stand suppos would obtain money shape commiss mean fals statement contempl case kind contempl act man engag busi make fals statement condit affair statement furnish agenc bank peopl may happen although good intend obtain person statement furnish purpos obtain credit upon fals statement object amend make fals statement offenc section provid adopt crown mark identif public properti section purpos extens provis regard protect warehous shop count hous cage den fur bear anim kept understand industri rais fur bear anim assum larger proport seem proper hous cage kept given protect build good kept section deal protect letter box provid protect tural mail deliveri box;Charles Joseph Doherty;1913
368643;afraid suffragett;Frank Broadstreet Carvell;1913
368644;next section purpos prevent make circul coin token may mistaken may intend taken current coin section correct error french version section crimin code section deal right search game hous disorderli hous special chang regard offic inform magistr issu warrant present provid chief constabl lay inform found difficult practic applic substanti amend section extend right search warrant chief constabl offic section make possibl arrest without warrant person enter militari fortress arrest ask militia depart section make possibl arrest without warrant person suspect offenc section deal call white slave traffic found larg number case person circumst indic guilti escap reason fact necessari delay order procur warrant affect arrest;Charles Joseph Doherty;1913
368645;would minist go previou section understand say man may arrest without warrant found militari properti extent go;Frank Broadstreet Carvell;1913
368646;section amend section crimin code section provid person may arrest without warrant found commit offenc mention goe enumer larg number section crimin code purpos add paragraph articl follow word eighti eighti inform obtain commun section make person liabl prosecut whofor purpos obtain inform enter part fortress arsen factori dockyard camp ship offic like place belong majesti part entitl place aforesaid obtain document sketch plan model knowledg anyth entitl obtain take without law author sketch plan outsid fortress arsen factori dockyard camp belong majesti take attempt take without author given op behalf majesti sketch plan fortress arsen factori dockyard camp offenc exist law stand purpos includ violat section among offenc arrest may made without warrant militia author consid import protect militari work throughout countri effect prevent obtain inform person entitl mr doherti;Charles Joseph Doherty;1913
368647;provis place broad power hand militari offic afraid open wide door;Frank Broadstreet Carvell;1913
368648;power widen addit numer offenc similar regard person may arrest without warrant glad hear observ may made upon subject;Charles Joseph Doherty;1913
368649;would afraid went militari ground rifl rang sergeant might come put arrest;Frank Broadstreet Carvell;1913
368650;think sergeant appear gentleman would arest suspicion dishonest purpos;Charles Joseph Doherty;1913
368651;friend minist justic rememb case champ year sentri arrest gentleman cross place occas review;Charles Avila Wilson;1913
368652;would glad consid possibl effect suggest amend propos amend look hous assist advic suggest shall glad matter nobodi interest save view improv law make effect time seek anyth unduli liberti subject shall glad come committe stage hear suggest may made give consider;Charles Joseph Doherty;1913
368653;anyth bill intent minist justic propos legisl make penalti stringent person engag cocain traffic plagu larg citi number peopl arrest sell use cocain becom regular pest friend montcalm mr la fortun crown prosecutor montreal state public arm habit traffic would like know friend propos make penalti stringent;Rodolphe Lemieux;1913
368654;bill propos make penalti stringent receiv represent effect present law provid suffici penalti matter dealt think last session last parliament law provid regard fair penalti enact;Charles Joseph Doherty;1913
368655;wish draw attent minist justic matter follow press appar offenc becom gener within last year number victim cocain morphin becom appal would call attent friend investig made would urg whether legisl cannot enact prevent peopl fall habit engag traffic rememb citi montreal last fall polic author discov place young men young women establish china western citi coast use opium saw man arrest othet day think ottawa sell drug street drug found hat said traffic go larg citi order noth subject contain bill wish bring matter attent friend;Rodolphe Lemieux;1913
368656;prepar speak moment matter friend recollect said last session last parliament tihen minist mackenzi king caus pass legisl think met approv parliament purpos get suppress evil friend refer repres legisl insuffici ineffect shall glad look penalti make inquiri amongst charg administr law view ascertain whether need someth regard said section give power arrest without warrant person suspect offenc provis law regard white slave traffic;Charles Joseph Doherty;1913
368657;would like minist punish provid white slave includ lash;Edmond Proulx;1913
368658;regard certain class offenc whip form part punish may impos;Charles Joseph Doherty;1913
368659;adopt mode punish england;Edmond Proulx;1913
368660;provis matter procedur think necessari go detail regard;Charles Joseph Doherty;1913
368661;import point connect matter procedur would draw attent minist justic refer read deposit preliminari examin wit prosecut brought give evid deposit may afterward read trial suppos accus desir read deposit wit die gone countri reason present trial preclud deposit read prosecut permit deposit read think import amend connect matter made law would could includ bill present law depriv defenc great privileg man might sent scaffold reason fact privileg read deposit trial;Charles Avila Wilson;1913
368662;introduc discuss matter includ bill;Thomas Simpson Sproule;1913
368663;among section contain bill modifi respect provis regard deposit may read trial propos legisl permit deposit taken behalf accus read come deal section shall glad listen meet possibl suggest friend may make;Charles Joseph Doherty;1913
368664;may inquir minist justic whether intend bring legisl concern penitentiari;Charles Avila Wilson;1913
368665;ye propos introduc legisl regard salari wdge penitentiari employe hope introduc bill monday tuesday;Charles Joseph Doherty;1913
368666;may minist intend introduc legisl increas district counti court judg salari session;William Erskine Knowles;1913
