basepk;speechtext;speakername;year
4255328;mr speaker consult among parti hous believ would find unanim consent follow motion move time hous stand adjourn june juli august septemb stand committe govern oper estim readi report report deposit clerk hous shall deem present hous;Don Boudria;2003
4255329;hous heard term motion pleasur hous adopt motion;The Speaker;2003
4255330;agre motion agre;Some hon. members;2003
4255331;move bill c act respect protect antarct environ read second time refer committe;Don Boudria;2003
4255332;mr speaker appreci opportun speak bill c bill enabl legisl allow ratifi protocol environment protect antarct treati known madrid protocol sinc sign protocol commit ratif join nation ratifi protocol commit countri protect uniqu ecosystem learn great deal world environ nation activ antarctica must provid clariti role region canadian present global commun must establish mechan prevent mitig potenti neg environment impact human activ antarct avail adventur explor visit tourist scientist includ canadian continu scientif research commerci fish increas tourism must cogniz cumul impact human action challeng nation oper antarct face manag activ way balanc benefit access need environment protect madrid protocol came forc achiev balanc key oblig first commit parti comprehens protect antarct environ design natur reserv devot peac scienc second set principl environment protect requir environment impact assess activ allow proceed third madrid protocol ban activ harm antarct environ commerci miner resourc activ damag histor antarct site harm disturb protocol approach environment protect conserv similar approach taken area environment assess marin pollut countermeasur gener approach toward nation park speci risk bill c provid legisl basi need implement requir madrid protocol canadian tour compani scientist compli protocol use approv mechan establish nation individu group call upon ratifi protocol time take respons activ nation antarct bill c consist establish canadian legal polici practic accord intern law consist approach taken countri ratifi protocol histori antarctica inspir inspir peopl like scott amundsen shackleton men join includ canadian inspir ground break scientif research import inspir nation world come spirit cooper multilater declar would place earth dedic peac scienc time complet process began decad join world preserv protect environ inspir mani past continu inspir mani futur seen damag caus fragil frozen tundra rule procedur put place common understand establish antarctica last great wilder earth territori nation respons peopl world deserv reput respons polar nation protect environment heritag reput must extend antarctica hope passag bill hous enabl fair share protect last common wilder legaci peopl futur;Alan Tonks;2003
4255333;speaker former environ minist beauti bounti british columbia deep abid concern need protect pristin unexploit region planet request colleagu red deer speak bill c act respect protect antarct environ legisl may worthwhil legisl may say rare good legisl come liber govern wonder last item previou govern agenda would think liber would pass legisl left mulroney regim would come know leadership woe go leadership race stop run preoccupi could found time last year come someth origin offer mild congratul environment legisl introduc noth harm bill appear benign unlik speci risk legisl kyoto legisl day prove ruinou said repeat earlier statement canadian allianc share goal legisl support premis act would allow ratifi call madrid protocol make sure intern commun use antarct peac scientif purpos antarct treati prohibit militari activ guarante freedom cooper scientif research agre exchang inform suspend territori claim prohibit nuclear activ dispos radioact wast act would becom part antarct treati system someth canadian allianc endors support allianc recogn import ethic dimens foreign polici necessari achiev next elect paus benefit liber defin word ethic mean correct honour liber want defin correct honour well could go want get topic canadian allianc believ respons explor develop conserv renew environ import act would stop exploit ruinat uniqu environ begin worth support someth common bottom world sit top world outsid northern arctic antarct frontier left planet northern land starkli beauti scar careless liber year want world antarct liber allow done arctic behalf red deer canadian allianc colleagu declar parti support legisl protect environ unfortun liber drag feet come vote import bill;John Reynolds;2003
4255334;mr speaker pleas speak today bill bill ratifi protocol environmentalprotect antarct treati protocol sign purpos protect ecosystem fragil area know current state antarctica particular know fundament critic paramet activ might take place fragil area protocol reinforc treati antarctica establish protocol make possibl endors implement principl establish sign treati antarctica principl includ make natur preserv protect intent make area militari activ could carri import given experienc past month import reaffirm legisl make antarct demilitar zone third import principl antarct treati ensur greater cooper regard research scientif research goal ensur uniform exchang partnership aspect concern suspens sovereignti claim territori sovereignti area antarct appli number territori antarct issu relat sovereignti claim territori sovereignti tabl treati suspend claim final aspect prohibit nuclear explos dispos radioact wast materi bill c contain provis aim bill seek provid solut state agre antarct treati reiter commit sign madrid protocol proud say today protocol ratifi provis legisl purpos protect ecosystem fragil zone make demilitar zone possibl would ensur zone becom dispos site radioact nuclear wast would suspend claim territori sovereignti ensur zone uniqu world receiv suffici protect close want add parti pleas support bill provid sustain solut fragil zone must protect natur heritag site;Bernard Bigras;2003
4255335;mr speaker appreci opportun speak bill c time stand hous say time madrid protocol agre reason bill hous mani case taken full decad bring support legisl commit made intern level typic govern way avoid respons variou countri planet term meet respons repeat time said want address coupl point regard madrid protocol legisl would indic ndp prepar principl support bill overal context direct support bill encompass degre protocol reserv want mention address protocol sens protocol variou principl underpin agreement intern level make sure antarct would militar nuclear weapon reactor would place number provis encourag scientif research area identifi ecosystem mani respect way abl identifi need rest planet may abl maintain interest listen allianc attack govern regard kyoto disast accord antarct arctic first victim global warm see rememb year huge chunk separ ice patch larger newfoundland broken part contin therefor need kyoto place possibl forestal damag like antarct go bill final point would mention term underli principl madrid protocol countri sign protocol would effect abandon sovereignti claim countri issu regard behoov take part bill goe committe greater opportun explor want rais coupl caution concern whether bill goe implement madrid protocol protect antarct want mention coupl section claus sure would interpret claus bill print present hous leav possibl militari access site fact say bill would appli canadian militari understand explor prohibit claus prevent number activ allow commerci fish great concern given devast seen fish stock uncontrol would sens control legisl regard;Joe Comartin;2003
4255336;mr speaker pleasur speak today support bill countri world interest concern welfar condit antarct pleas support bill rais kind question go question could tie kyoto previou speaker mention north atlant fisheri organ much fisheri reserv resourc economi welfar side countri atlant pacif case talk atlant north atlant fisheri organ parallel talk feel govern done protect fisheri play leadership role done noth think outsid box address fisheri concern environment conserv concern talk today antarct environ must take leadership role issu think world look surpris take leadership role issu urg govern consid issu antarct consid issu atlant tri think way address deal fisheri atlant ocean week professor dalhousi univers came startl studi said larg fish ocean scoop scari statist one look happen year one address issu one stood fish industri around world said rule must chang part someth go nafo play leadership role minist understand one play leadership role go everybodi govern think outsid box take startl strong step protect fisheri chang rule around world studi said larg fish gone predict deterior fish stock continu futur fish issu like concern support propos bill c environ antarct issu must deal govern lax know whole world know whole world know go everybodi take strong step demonstr concern situat ocean protect conserv fish resourc pleas support bill c environ antarct urg govern go issu kyoto govern brought kyoto implement plan bill c part plan plan least start hope govern move kyoto st john west today rais issu time time play leadership role conserv fisheri atlant coast noth chang noth happen go along time stood took stand fought;Bill Casey;2003
4255337;pursuant order made thursday june bill deem read second time deem refer committe whole deem report without amend deem concur report stage deem read third time pass bill read second time refer committe report without amend concur read third time pass;The Speaker;2003
