basepk;speechtext;speakername;year
566120;govern approach year mr daniel hennick logan ontario view purchas patent gun invent aforesaid hennick said hennick year proceed germani purpos sell govern countri mention patent said patent purchas imperi german govern true said daniel hennick return home spent past year germani;Mr. DESAULNIERS:;1920
566121;inform;Arthur Lewis Sifton;1920
566123;nation railway acquir electr system toronto eastern railway author acquir said line condit asset liabil said line gross net receipt total length amount requir complet;Mr. DEOHENE :;1920
566124;toronto eastern railway acquir canadian northern railway compani septemb order council date condit canadian northern railway compani would take railway actual cost outstand liabil road length line mile survey right way acquir mile construct mile complet mile grade line oper could gross earn answer construct work proceed present estim avail;Hon. Mr. REID:;1920
566125;nation railway acquir electr system toronto suburban railway author acquir said line condit asset liabil gross net receipt mr reid toronto suburban railway acquir canadian northern railway compani septemb order council date condit canadian northern railway compani would take railway actual cost compani own oper mile electr railway run toronto guelph toronto wood bridg mile line within citi toronto valu fix properti current asset decemb outstand liabil includ bond indebted decemb gross earn s14 oper expens net earn;Mr. DEOHENE:;1920
566127;agent broker insur upon canadian mercantil marin fleet place depart marin fisheri effect insur effect govern railway competit ask insur boat individu firm request compet rate premium paid premium paid canadian sterl unit state currenc mr bal lantyn answer given connect compani answer sir georg foster page unrevis hansard april answer answer answer answer;Mr. PARDEE:;1920
566132;staff offic paid consolid rate pay armi remount maintain ottawa period war funer engin servic militari polic transport duti offic desir permit exercis hors number carri vari time time engin train depot oper total number period tne signal train depot oper number date averag number februari dispos stabl close hors distribut part countri sold none soldier employ regular duti permit outsid duti hour render servic offic paid offic concern staff offic receiv consolid rate pay none;Hon. Mr. GUTHRIE:;1920
566134;item includ follow figur appear statement public debt revenu expenditur dominion return furnish financ depart night march said statement sign j c saunder assist deputi minist financ asset invest b asset miscellan bank account c revenu miscellan;Henry Herbert Stevens;1920
566137;bill last consid committe claus schedul read consid mani adopt claus amend propos act solicitor gener claus sever form schedul bill allow stand consider interpret claus consid second time allow stand claus dispos reach claus shall claus carri;Georges Henri Boivin;1920
566138;amend made claus;Edmond Proulx;1920
