basepk;speechtext;speakername;year
82913;beg move second mr larivi fifth report select stand committe revis debat hous present session refer said committe consider;Louis Napoléon Champagne;1903
82916;order day call j would leader govern whether lie inform day regard propos railway measur understand brought assur right gentleman friday day would notic propos resolut statement made detail least would like remind ten day day sinc told polici would announc hous last week time right gentleman fix earli part week date would call upon discuss measur sever day expect right friend given hous friday last realiz would like whether may expect immedi announc polici right friend blame member legal profess member govern suppos delay taken place friday last suffici time sinc correct default gentlemen alleg excus present time;Robert Laird Borden;1903
82917;glad inform friend inform within last half hour lawyer finish work hope therefor abl say day put notic order paper reason believ day tomorrow put order paper satisfact friend notic look give opportun place hous polici intend present;The PRIME MINISTER (Rt. Hon. Sir Wilfrid Laurier).;1903
82920;brown chateauguay move bill respect st chrysostom railway compani refer committe railway canal telegraph line consider;Mr.  J. P.@;1903
82921;explan;Robert Laird Borden;1903
82922;;William Stevens Fielding;1903
82923;purpos chang name appear incorpor;James Pollock Brown;1903
82927;mr chairman point rais friday last whether bill could proceed absenc charg bill entitl rule speaker whether bill proceed absenc mr dyment without consent hous;Robert Abercrombie Pringle;1903
82928;motion made leed present committe determin go motion shall read taylor move committe rise report progress leav sit day purpos refer point order speaker obtain decis upon refer hous respect chairman decis bill;Peter Macdonald;1903
82929;memebr present present even awar point involv motion form procedur matter kind one way refer committe committe may procur vote refer speaker purpos obtain opinion upon given point procedur friend leed take present motion form procedur take form appeal individu may take rule chairman curiou posit appeal decis chairman appeal taken usual method chairman leav chair speaker take chair appeal decid hous pass friend motion present shall ask speaker give opinion upon point author higher speaker decid higher author hous matter even differ friend maintain motion order held would unseemli resolv speaker determin point proceed determin hous;The MINISTER OF FINANCE.;1903
82930;doubtless rememb leed made motion explain desir appeal rule chair instruct speaker whether point taken found express desir resolut except fact word appeal use could carri assumpt appeal rule chair seem laid bourinot say found expedi hous refer point order speaker move chairman report progress leav sit day speaker resum chairman report committe wish instruct point hous proceed take matter consider land speaker request give opinion decid matter disput unless appeal hous speaker decis committe resum proceed bouriuot explain inconveni hous call decid whether decis chairman shall confirm without hear argument upon point order order enabl hous toe inform point order appropri cours instruct hous speaker point order therefor move committe rise report progress leav sit day purpos report speaker point order rais com miite whole decis upon appeal made hous speaker rule appeal made rule dot speaker point order report speaker give decis upon order argu whole hous may hear speaker may benefit argument give rule done give rule follow cours inconveni argument upon point order mani member hous may call vote heard point order debat rais put shall decis chair confirm think plain conveni intellig way would desir committe rise report progress leav sit day might report speaker rule point order might obtain discuss taken place upon before1 speaker hous appeal made speaker hous would call upon sustain speaker rule revers;Thomas Simpson Sproule;1903
82931;would say look matter sinc came committe night page bouriuot find chapter public bill rule committe whole anti oil third read explain appli privat bill except stand order particular point necessari recapitul turn public bill find page follow may take charg public bill absente permiss infer rule appli public privat bui may take charg bill tlhe absenc permiss;Peter Macdonald;1903
82932;concur minist financ say goe proper refer speaker take appeal hous go upon narrowest possibl technic principl infer minist financ draw might preclud refer speaker submit would narrow view tc take matter regard circumst exist case clear gentleman committe last sat sole object leed rule speaker regard point order obtain would content abid without true notic gave assum necessari give written notic use word appeal appeal use constru technic sens regard view want opinion speaker instruct speaker chairman case would treat committe held word appeal use made clear leed requir instruct speaker preclud benefit opinion speaker import point affect leed right committe submit reason fact east grey mr sproul endeavour fail obtain eye speaker time put hous ought suffici show committe would veriest abus technic matter refer proper author decid minist financ point wrong bring matter submit hous action taken upon submit matter lia determin hous hous seiz speaker know posit east grey take take technic languag notic moment seiz aim know posit matter stand would urg committe deal upon broad upon technic basi benefit opinion speaker upon;Haughton Lennox;1903
82933;thing leed mr taylor made clear last sit committe reason took object first place stormont mr pringl absent order enabl get finish speech start previou committe meet stormont technic object disappear prepar hear continu speech moreov think simco seriou content rule chairman wrong think contend charg bill cannot deleg author take charg absenc take fact consider motion mr taylor negativ preambl sir pitingl committe rose last friday even quot statement case made chairman sub committe solicitor largest creditor propos continu quot statement action pend compel philadelphia compani carri term agreement task court stop interest run philadelphia compani bond default foreclosur suit philadelphia compani brought arrear interest bond princip bond due addit know philadelphia compani offer block bond isal declin give guarante titl would sell right without guarante warranti kind present final meet sub committe previou meet conced parti matter bill report claus insert make subject final decis pend litig think unfair sub committe report bill litiga mr lennox tion pend author messr hutchison fisher town brockvil mr hogg citi gentleman gananoqu solicitor good stand litig pend regard foreclosur properti ratifi affirm purchas litig pend whole committe unanim claus insert provid exist litig without prejudic result litig let refer point challeng contradict bill introduc bill respect brockvil sault ste mari compani committe consent chang made brockvil western told oil filial day sit committe noth said regard name compani chang brockvil western think import claus ad bill respect pend litig refer document present solicitor state submit therefor messr holm schmit et al claim bond nineti per cent purchas money stand philadelphia compani shoe entitl say bought railway court sale without notic knowledg equiti paid price cash pay ten per cent cash bond cost matter fact charg equiti attach block bond sale brockvil januari last subject reserv bid report valu road undertak made compet engin person noth done protect minor interest least degre said minor interest construct creditor other appear court contest action say minor interest larg none except repres receiv notic proceed know certain advis good author road could sold legisl must obtain wait applic legisl notic publish applic parliament dispos road minor thought would opportun heard compani abandon applic matter allow drift none small creditor bad mean larg enough amount stake litig right philadelphia compani and1 incur larg amount cost would involv present time follow litig pend foreclosur suit philadelphia invest compani vs brockvil westport sault ste railway appeal master final report pend appeal set hear next sit division court appeal heard list case heard next sit court bill pass unless insert claus without prejudic pend litig action pend brought mr carl w vollman philadelphia compani brockvil westport new syndic action ripe trial fall sit high court brockvil action attack sale railway syndic ask decre compel philadelphia compani complet road accord term construct contract assign ask declar court cancel interest bond invest compani default contract written statement present chairman sub committe think correct state major committe consid advis claus insert bill bill report without claus action plaintiff ask set certain proceed board director railway compani board constitut director qualifi submit prejudic litig syndic bill pass stand save claus suggest mr barwick fact remain parliament confirm sale save claus charter effect minim litig creat prejudic conceiv subcommitte would accept mr barwick suggest repres parti interest suggest save claus seem seen fit report bill save claus addit fact circumst submit reason inadequ price paid road syndic comparison cost amount paid bonu municip govern subsidi forc conclus nigger wood pile somewher right men manipul bond issu c defeat labour built road materi men furnish suppli appeal syndic bought road foreign say unfair assist foreign resid citizen acquir franchis confirm purchas acquir assum acquir within strict letter law way natur result wipe destroy claim men labour heat cold late earli build road men furnish materi build equip road franchis sold ontario court jurisdict sell railway franchis without special legisl none given case syndic purchas franchis grant submit justifi refus franchis equit claim receiv equit consider parliament impos similar term toronto hamilton buffalo railway case atlant lake superior railway case follow preced laid case must overlook receiv railway spend larg sum erect new build purchas new roll stock addit make ordinari repair paid court credit foreclosur suit sale railway new york syndic held valid purchas entitl nineti per cent sum paid receiv posit matter follow price bid auction railway paid court cash balanc bond turn purchas receiv court cash nineti per cent sum paid receiv alleg bond cost syndic paid make total cost dot deduct share cash receiv balanc remain actual cost railway forti mile equip roll stock engin hous tool c c railway receiv municip bond govern subsidi sum put contractor railway compani cash proce loan show cost railway figur convinc skeptic provis made equit settlement construct debt monstrou injustic pe perpetr thirti dollar govern subsidi unpaid consequ railway finish govern standard receiv possess proceed complet small amount work remain done subsidi assign mr cooper right thereto recogn govern mr cooper offer assign promot syndic bill right subsidi fifti cent dollar judgment exclud interest judgment cost unsecur claim offer promot syndic bill accept forti cent dollar claim exclus interest cost care estim sum requir settl claim basi would settl construct debt repres employe claim total wage work railway appoint receiv reason labour railway compani abl oper road receiv revenu purpos submit wage earner entitl consider hand will settl forti cent dollar basi former meet committe mr holm repres purchas promot syndic bill state associ ask favour privileg issu bond c submit event mr holm taken word given favour prospectu issu new york syndic copi file committe prove larg bond issu larg capit part scheme deriv enorm profit syndic manipul stock bond issu flotat market conclus submit syndic bill allow pass litig pend decid b establish right receiv fair reason settlement construct claim franchis grant new compani purchas mere song valuabl properti c claus insert syndic bill provid fund paid hand minist railway least appli construct debt memorandum sign messr hutchison fisher repres cooper fairman compani number creditor mr chairman consid sub committe act minor member sub committe act matter posit took posit member minor sub committe took gentlemen purchas properti public sale railway act necessari come parliament bill ratifi confirm purchas recommend bill gentlemen ask larger privileg outsid consid whole bill treat merit could anyth creditor done consider discuss meet decid confirm purchas give power beyond mile consent let bill stand asid minor member committe will author issu common stock cover purchas money will allow bond privileg mile better equip mile submit grant peopl power issu bond mile road cost mile unless money use purpos better equip avhi requir bond power mile unless use money purpos better road go give men form syndic say leagu philadelphia trust compani power issu bond extent upon road cost less go market dispos bond say parliament ask grant great privileg would justifi circumst say grant privileg sort pay distribut among peopl built road paid philadelphia invest compani;William Alfred Galliher;1903
82934;claus bill sub committe object think give wide power bond road mile sir minor member sub committe consid inasmuch creditor suppli fact claim state report fact might record case futur applic parliament claimant assigne govern subsidi pass speak late tame cooper die sinc committe made report import interest estat late jame cooper someth record show posit committe deal matter took think pm express view committe say decid bill bill promot interest creditor bill committe set left free posit press view press claim upon futur applic parliament charter extens system think ask fair put record gentlemen promot bill come parliament next session extens road westport sault ste mari posit parti bill way prejud seem reason fair put record find sub committe state believ express opinion committe say committe unanim decis dismiss bill leav parti foot extens minor member committe deem import bill dismiss pimpli appeal made favour short bill ratifi confirm purchas sir sorri take time hous discuss matter feel great injustic done parti unless made clear peopl come parliament ask extens road right parti brought discuss point mr hervey took contract construct broekvil westport sault ste mari railway receiv bond stock compani borrow money time time philadelphia invest compani philadelphia invest compani made mind take contract mr hervey hand mr hervey assign contract philadelphia invest compani mr hervey put report statement say consider pay debt incur mr hervey statement unfortun creditor give statement committe show sub contractor road treat although assur mr hervey philadelphia invest compani own bond own stock get benefit work done sub contractor would pay liabil statement mr win robinson say year mr robt mitchel ottawa sinc deceas mr wm robinson owen sound enter contract broickvil westport sault ste mari railway compani contract amongst paper __and mr r g hervey brockvil construct sever difficult heavi section railway work month contractor paid work done encourag proceed prosecut work receiv money therefor month labour bill incur repeat promis day day money would forthcom result treatment part compani heavi labour bill incur contractor exceed abil pay unless estim overdu paid railway compani christma substanti payment paid account labour done mr r g hervey encourag contractor complet work secur subsidi paid govern ten mile section complet satisfact engin sub contractor complet work enabl mr hervey philadelphia invest compani get subsidi govern took subsidi put pocket pay sub contractor second payment account made compani offic money could obtain old time favour promis encourag go dont stop work need succour hand next pay day persuas use secur compani complet road contractor expens capit resourc exhaust hors mule work plant seiz sheriff sold ridicul sacrific market plant useless except contractor purpos design realiz amount inadequ satisfi claim depriv contractor mean support recov knock best could su brockvil westport sault ste mari railway compani unpaid estim recov judgment copi judgment obtain execut issu time compani amount execut besid amount cost interest c afterward transfer mr r g hervey agreement part pay labour materi bill incur connect construct work furnish final receipt therefor case default get immedi judgment unpaid portion claim harass labour other furnish provis camp feed live stock compani gave short time note sign presid assur would get cash would take care matur forc appeal col r r mclennan faith promis appar intent compani endors got valu therefor appli toward settlement press labour demand aforesaid note matur renew renew paid col r r mclennan told sinc paid ty1 fllfptq owe default payment compani caus entir loss plant stock equip includ derrick tool machineri heavi work sinc unabl oper railway contractor expend upward said contractor plant dollar belong partner mr r p mitchel act superintend interest outfit time death owe railway compani determin absenc aforesaid receipt voucher repres settlement labour account owe interest sinc road open traffic sole respons loss plant make actual total exceed includ interest date judgment mani case say extrem hardship think minor member sub committe ask much ask sub committe make clear report event futur legisl event parti ask extens charter sault ste mari claim consid mani claim claim rathbun compani besid suppli tie fenc post lumber materi requir construct road claim import late jame cooper refer made claim apprehend bill goe present form estat tlie late jame cooper abl obtain anyth subsidi govern time decid pay compani wish make clear rate minor member subcommitte insist claus put bill pay sub contractor wage earner posit took posit think minor member sub committe took peopl entitl bill ratifi confirm purchas set bill creditor set part bill ask extens road westport sault ste mari ratifi confirm purchas leav whole open event claim parti come matter dealt fair reason save claus insert regard pend legisl barwick repres parti suggest claus committe insert inform noth said committe regard chang name compani brockvil westport sault ste mari railway compani brockvil western railway compani import name compani remain unchang look hansard find guy borough late david mill other side hous taken strong ground claim wage earner contractor safeguard legisl kind go ask fair treatment accord wage earner bill stand time put proper shape must say mr holm new york promot bill present case reason manner state would pay due labour work constitu leed larg number workingmen unpaid ill afford lose money sever appear railway committe strong support govern repres posit attend sale purchas road felt bill came parliament claim other provid inform workingmen money due compani resid counti leed support present govern men mr taylor make fight see justic done bound say mr pringl committe support present govern refus insert claus bill protect wage earner although gentleman new york promot bill made distinct statement would last man see men depriv wage will claus insert protect liber member committe refus insert claus;Robert Abercrombie Pringle;1903
82935;draw attent minist labour situat;Edward Frederick Clarke;1903
