basepk;speechtext;speakername;year
4758361;move motion opinion hous govern work provinc municip indigen commun develop nation strategi combat plastic pollut around aquat environ would includ follow measur regul aim reduc plastic debri discharg stormwat outfal ii industri use micro plastic includ limit microbead nurdl fibrou microplast fragment iii consum industri use singl use plastic includ limit plastic bag bottl straw tablewar polystyren foam cigarett filter beverag contain b perman dedic annual fund cleanup derelict fish gear ii commun led project clean plastic debri shore bank beach aquat peripheri iii educ outreach campaign root caus neg environment effect plastic pollut around bodi water mr speaker honour begin debat motion nation strategi combat marin plastic pollut water shore largest coastlin world world fresh water world lake mean clean water shoulder respons protect motion product mani hour discuss environment advocaci group academ small busi municip first nation concern canadian proud bring voic debat issu import canadian heard impass elementari school student senior resid peopl doorstep coffe shop hockey game groceri store check out town hall meet addit hundr canadian contact offic post card email social media comment want see advanc spoken hous committe time issu time talk state ocean pass eleventh hour crisi make time member parliament reach across floor right issu uniqu ride emerg major issu within around world result public engag given birth motion canadian becom awar urgenc marin plastic crisi recent poll conduct abacu data found canadian say plastic ocean waterway import environment issu today eighti per cent believ import issu want govern regul less plastic packag reduct amount plastic use consum product per cent support commun cleanup great lake piec microplast per squar kilometr present address herculean task cannot tackl purpos motion initi nation strategi conjunct municip provinc indigen commun small busi reduc industri consum use plastic remov plastic pollut water motion seek develop strategi rethink redesign plastic economi work former halifax parliament megan lesli current windsor west result ban microbead work demonstr achiev work grate friend colleagu victoria second motion guidanc encourag prepar must recogn thank member kootenay columbia nanaimo ladysmith saanich gulf island andbeach east york second motion colleagu ndp caucu support motion fisheri reli clean marin environ know scienc plastic ocean remov continu degrad enter ecosystem food chain know anim eat microplast lower reproduct success motion draw work professor calvin sandborn student univers victoria environment law centr consist reform outlin blueprint feder action reduc remov plastic pollut water ocean plastic global environment challeng nation polici prevent plastic enter water mechan support cleanup exist pollut need strategi lead legisl regul address crisi marin plastic pollut feder ocean protect plan purport protect coast although make mention plastic marin debri whatsoev address land base debri plastic account ocean plastic lag behind global neighbour forti countri around world creat strategi curb plastic use last week european union pass landmark resolut ban singl use plastic start clean ocean plastic must recov water break enter ecosystem food chain issu larg scale marin plastic pollut hit home novemb empti ship contain spill hanjin seattl cargo ship rough sea near entranc strait juan de peopl tofino ahousaht hesquiaht clayoquot tla qui aht huu ay aht ucluelet west coast vancouv island becam awar larg sheet metal foam piec wash onto shore break smaller smaller piec commun reli healthi marin environ threat like taken immedi concern local leader busi commun local environment champion recoveri cleanup high tide storm surf toss log top beach grind styrofoam tini piec clean hundr kilometr preciou shorelin top mind everyon work began volunt clayoquot cleanup pacif rim chapter surfrid ocean legaci foundat legion local resid activ join mani other travel coast afar undertak monument task cleanup regrett fund made avail feder govern support work sweat equiti highest order offici told legisl regulatori void commun left recov ship compani court ship act fund made avail work went person risk taken mani volunt collect bag sever tonn debri eventu pickup portion expens incur cleanup reimburs fraction total cost releas environment group work cleanup rest money sit ottawa year nation owe ongo debt gratitud mani canadian respond way environ threaten investig singl incid led inform network environment non profit educ institut local govern first nation individu canadian concern marin plastic pollut hanjin seattl spill similar threat devast local marin environ told tip proverbi iceberg marin environ threat global scale upward tonn debri enter world ocean year estim equival garbag truck plastic enter ocean minut day averag piec plastic float squar kilometr ocean eighti per cent plastic ocean come land base sourc per cent plastic ocean microplast nineti per cent singl use plastic use discard global plastic product doubl last year expect doubl next year trend continu plastic ocean fish studi found return adult b c salmon ingest piec plastic day find piec microplast piec shellfish commun year plastic litter kill sea bird marin mammal turtl dolphin whale seal speci anim found entangl kill harm marin debri mani volunt took beach hanjin seattl spill awar sad realiti cours fact time hanjin seattl spill unit nation month announc clean sea initi less year join voluntari signatori sinc day pass without multipl media report new find marin plastic pollut alarm last today averag canadian high school student know threat ocean plastic member hous knew time hanjin seattl spill year public awar consum engag critic govern congratul recent develop educ tool curricula plastic pollut critic element nation strategi need clear bind target reduct marin plastic pollut collabor provinci territori municip indigen govern need nation standard best practic help meet nation reduct target need incentiv level govern adopt feder leadership essenti includ coordin fund interjurisdict effort meet target legisl need identifi nation strategi address aspect marin plastic issu within feder jurisdict marin plastic pollut place agenda canadian council minist environ along commit facilit technolog transfer govern across countri order meet nation target feder commit build plastic wast charter initi requir set global exampl fight marin plastic pollut home ban plastic straw come expens access except made form biodegrad plastic straw let challeng look world lens creat inclus access friendli world need commit measur progress marin plastic pollut develop effect measur criteria report parliament progress univers victoria environment law centr identifi import specif regulatori polici essenti element nation strategi singl use plastic make plastic debri beach must adopt polici reduc consum industri use singl use plastic see europ take step kenya ban plastic bag citi across north america take action lead second plastic debri know end ocean via storm drain carri urban runoff sea nation strategi must reduc plastic discharg stormwat outfal lo angel implement third microbead nurdl pre product plastic pellet microfibr shed synthet fabric degrad plastic particl polystyren fragment permeat marin environ could pose risk larger plastic debri nation strategi must reduc microplast pollut san francisco ban polystyren styrofoam dock therefor take leadership fourth lost abandon plastic fish aquacultur gear take hundr year decompos remov ghost gear ocean prevent gear loss crucial element nation strategi washington oregon california taken leadership remov thousand tonn ghost fish gear fifth requir plastic produc take respons full life cycl cost product packag need intern cleanup cost born individu canadian govern marin pollut strategi must extend plastic produc respons sixth univers victoria environment law centr observ tackl marin plastic pollut requir replac new plastic product non wast circular close loop system reduc overal use maxim reus plastic economi must redesign univers victoria studi recommend educ outreach beach cleanup critic import beach cleanup serv form downstream manag marin litter engag citizen involv contribut behaviour chang great canadian shorelin cleanup occur across countri world environ day support environ climat chang without support requir level govern beach cleanup throughout year day sinc motion introduc year canadian across countri demand take activ role creat plastic economi sustain account wast gener support comprehens nation strategi includ meaning fund promot import work way advanc plastic reduct polici come municip first nation environment group church corpor individu citizen union british columbia municip pass unanim resolut support motion annual meet feder canadian municip pass similar motion support year ride bylaw regul plastic initi pass mani municip close know mani peopl support motion sumofu brought petit signatori matter coupl week deliv minist want take opportun thank signatori petit voic matter today need thank other like margaret atwood hundr commun champion schoolchildren church leader plain folk spoken support motion need thank ground work issu thank commun organ help prepar motion includ commun protect coast oceansid clayoquot cleanup surfrid pacif rim associ denman island marin steward surfrid foundat vancouv island ocean legaci foundat sumofu buck suzuki environment foundat univers victoria environment law centr ucluelet aquarium;Gord Johns;2018
4758362;mr speaker would like thank colleagu speech passion evid word spoke morn applaud work continu rais number issu hous prefac fact among first countri phase microbead toiletri work provinc territori industri commun toward zero plastic wast vision earth day launch public consult canadian share view get zero plastic environ g7 presid countri organ agre ocean plastic charter invest support vulner region ocean protect plan budget commit biodivers therefor look within silo look mention educ outreach wonder motion particular would fill gap work;Celina Caesar-Chavannes;2018
4758363;mr speaker give govern credit start take action rais hous year around hanjin ask question govern take action support commun could get answer fact prime minist continu cite ocean protect plan mention plastic marin debri ocean protect plan could get answer depart whether depart environ transport fisheri ocean commend minist environ climat chang start take action issu pull ocean plastic charter begin need actual nation strategi develop goal hard target govern talk make sure circular economi recycl good need reduc amount plastic use lot leakag come plastic ecosystem need protect environ countri taken leadership govern done lot great talk move lot convers seen action creat regul like eu set target remov plastic cutleri plate environ would like see govern someth strategi would creat framework set hard target work level govern take real action canadian look;Gord Johns;2018
4758364;mr speaker listen great interest colleagu speech want thank bring import issu hous common think anybodi world disagre dispos plastic issu caus environ pervas real travel certain countri around world see plastic line beach ditch concern tone colleagu speech talk go lay blame foot produc along way ride dow chemic nova chemic sarnia insul valu ad union job petrochem industri creat plastic medic use varieti import life save procedur plastic import place economi societi worri tone demon plastic afraid go hope call ban plastic feel convers might end heard plastic bank notion monet wast plastic use mean cleanup third world countri use blockchain technolog monet plastic lead cleanup put valu plastic could redeem cash valu improv economi place could comment;Blaine Calkins;2018
4758365;mr speaker issu know conserv see real threat would support motion talk creat replac economi recycl need use plastic right plastic pollut account greenhous gase rise toward around world countri like kenya rwanda ban plastic bag outright eu take step ban singl use plastic say go use replac item go use paper plate thing compost biodegrad go go go stop use item need start think use differ altern go use plastic let redesign get use singl use need happen need redesign plastic economi;Gord Johns;2018
4758366;mr speaker would like take opportun thank courtenay alberni continu interest combat plastic pollut waterway ocean know someth passion chanc discuss briefli person govern share concern neg impact plastic marin environ pleas share taken sever import step address particular problem work provinc territori industri first nation commun stakehold develop strategi action plan keep plastic landfil environ plastic part everyday live canadian sinc global plastic product increas manufactur materi low cost durabl util amount plastic use thrown lead signific wast resourc energi creat litter pollut environ pile landfil impact plastic marin litter microplast captur public attent recent year galvan action around world marin plastic pollut particular seriou threat health water economi tonn plastic wast ocean tonn enter bodi singl year note remark equival garbag truck full plastic dump ocean singl minut take action could expect see amount small contributor global plastic pollut plastic marin litter found coast arctic freshwat area includ great lake feder govern rang partner work take action protect shorelin water aquat life addit effort work partner particular address variou sourc plastic pollut improv knowledg better understand impact exampl day year manufactur import toiletri contain plastic microbead prohibit regul aim reduc quantiti microbead enter freshwat marin ecosystem govern commit lead exampl divert plastic wast oper achiev target increas recycl activ reduc plastic wast govern meet event promot purchas sustain plastic product scienc research import part agenda deepen understand plastic pollut affect environ exampl contribut research microplast found water atlant region live west coast arctic includ partnership depart fisheri ocean ocean wise ocean pollut research program feder govern research contribut knowledg base instanc publish articl environment pollut transfer microfibr food web commit build foundat want show world possibl enjoy social econom benefit plastic without suffer neg environment impact particular red deer lacomb open suggest tell interest put price plastic pollut approach deal type plastic wast straw plastic bag want prevent wast kind plastic product contain plastic packag electron furnitur construct materi bit could product need approach lot work nation recycl rate plastic sit less lot build upon provinc global leader implement extend produc respons program produc respons wast produc b c exampl packag produc pay full cost collect recycl product canadian industri lead low carbon plastic product product innov advanc recycl feder govern step acceler innov launch innov challeng invit compani submit innov solut deal plastic wast initi invest made approach technolog help stop flow plastic ocean support canadian compani leader domest export market wast manag work provinc territori plastic wast look make plastic design product sustain improv collect manag system infrastructur promot inform consum choic behaviour encourag respons use dispos plastic improv understand enhanc research innov said collabor key solv complex plastic wast issu solicit view public indigen peopl industri municip non profit organ research institut inform multi facet approach know canadian readi take issu plastic wast canadian particip annual great canadian shorelin cleanup collect kilogram litter along kilometr shorelin litter made plastic earth day year govern launch onlin dialogu plastic wast gather canadian view plastic identifi way elimin plastic wast reduc marin litter email onlin comment receiv consult inform work provinc territori develop comprehens nation strategi work key player address plastic microplast environ support municip local govern invest wast wast water infrastructur green municip fund first nation wast manag initi sustain develop technolog contribut infrastructur technolog need deal plastic wast know need lend expertis resourc develop beyond border global problem presid g7 year seiz opportun take lead issu play key role achiev g7 ocean plastic charter made ocean health address plastic pollut prioriti organ goal drive intern action along entir life cycl plastic reduc plastic wast marin litter particular part g7 initi govern invest next year help develop countri manag plastic reach ocean fund go build infrastructur develop wast manag capac contribut achiev un sustain develop goal target call countri prevent reduc marin litter addit join un global partnership marin litter clean sea campaign ensur intern polici discuss research lead concret action everyon role play prevent plastic pollut protect waterway environ appreci leadership issu shown courtenay alberni opportun present share current work plan govern import issu thank opportun share thought look work file progress;Mr. Sean Fraser (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.);2018
4758367;mr speaker studi situat plastic pollut around aquat environ come ndp courtenay alberni commend bring motion forward would refer matter environ committe parliament studi propos say govern work provinc municip indigen commun develop nation strategi combat plastic pollut around aquat environ motion call stand committe environ sustain develop undertak studi situat plastic pollut around aquat environ report studi hous within month consid note stipul whether focu studi plastic pollut insidi global ocean plastic problem concern committe studi know ask studi robust discuss around committe tabl make sure focus area make biggest contribut motion call committe studi follow regul aim reduc plastic debri discharg stormwat outfal ii industri use micro plastic includ microbead fibrou microplast fragment iii consum industri use singl use plastic includ plastic bag bottl straw tablewar polystyren cigarett filter beverag contain b perman dedic annual fund cleanup derelict fish gear ii commun led project clean plastic shore bank beach aquat peripheri iii educ outreach campaign root caus neg environment effect plastic pollut around bodi water clear around bodi water mean talk global problem biggest concern around world note studi focus expand believ could further intrus role govern live canadian propos studi new perman fund govern initi time liber govern run huge deficit balanc budget least year june g7 summit prime minist ask partner countri sign plastic charter reduc use plastic environ charter sign franc germani itali european union full consensu unit state japan sign understand focu charter clear concern echo concern articul hous moment clear global problem global estim around tonn plastic wast end ocean year predict doubl next decad problem around world plastic ocean expect doubl next year plastic wast produc last year entireti 20th centuri year estim around tonn global wast enter great lake tonn plastic found great lake beach cleanup plastic appear great lake extern water flow point plastic make smaller percentag pollut mani aquat environ note saint john st lawrenc river great lake elev level pollut major plastic way current liber govern despit incess virtu signal environ implic dump million litr raw sewag st lawrenc river decis made current liber govern virtu signal come across hypocrit seriou plastic pollut problem ocean environ within global context research collect extens data determin origin plastic pollut ocean data rank countri base amount plastic wast contribut ocean whether mismanag studi show rank clean dismiss concern plastic pollut within part larger global ocean plastic problem insignific contributor fact would go limb say contributor compound challeng fact ban tax get ad cost plastic item cost pass consum result busi pay consum pay competit declin therefor care impos regul busi get translat onto canadian consum compound challeng fact provinc territori municip jurisdict power plastic effect compani manifest municip montreal victoria ban plastic bag exampl compani say thought polici plastic would hurt due need meet differ regulatori burden differ jurisdict across go start move road think long term impact smart way member assur conserv member committe one tabl repres interest taxpay know would mean tax go make sure recommend come committe reflect taxpay concern govern spend money live within mean summar respons extens amount plastic pollut aquat environ around world primari role work global commun address major sourc plastic pollut around world includ place like china southeast asia south asia primari sourc plastic pollut focus contribut problem would neglig impact global problem conserv recogn detriment impact plastic pollut ocean believ must work countri help address major sourc plastic pollut support motion commend courtenay alberni bring forward work committe make sure report hous respect canadian taxpay money deal issu global plastic pollut support motion commend bring;Ed Fast;2018
4758368;mr speaker proud stand colleagu new democrat courtenay alberni present solut calamit tragedi marin plastic beach see close home b c pacif coast repres know wide problem respect conserv colleagu spoke spend time b c beach see sourc impact cost commun say taxpay cannot afford deal canadian made problem shortsight island trust council chair heard present year associ denman island marin steward women great respect elder eighti year pull tonn plastic debri aquacultur industri beach singl clean back volunt return adult b c salmon cultur econom cornerston provinc ingest piec marin plastic day simon fraser univers univers victoria vancouv island univers nanaimo agre respons marin plastic pollut cost felt economi ecolog noth parliament get respons constitu issu marin plastic campaign strong around world imag sea turtl entangl plastic bag autopsi beach whale find much plastic insid albatross starv stomach full marin plastic imag tragic know result human impact year plastic litter kill seabird marin mammal turtl dolphin whale seal eighti per cent plastic ocean come land base sourc strait georgia piec marin plastic per cubic metr rate go higher close shellfish oper per cent world oil ga product use creat singl use plastic estim plastic product use world global carbon budget act marin plastic save environ improv coastal economi get work back volunt deal fossil fuel habit problem act plastic ocean fish let act urg school kid nanaimo ladysmith act departur bay eco school survey beach point adult leav cigarett butt beach number immedi form marin debri west coast privileg work year ocean kayak guid along british columbia wildest beach year seen plastic asia commun action seaview elementari school lantzvil prize plastic bag grab challeng student collect bag garbag environ within month great job daili announc issu school rais awar librarian jolain canti led initi said student win big contest ad bonu proud work smokin georg bbq restaur nanaimo move compost contain straw want parliament know recycl fryer oil peopl need use straw medic reason disabl fine great see restaur offer compost renew altern busi sustain cold front gelato nanaimo move compost spoon contain vault café feed lot coffe make work possibl move compost plant base product custom ask sign much peopl want see action ocean day pleasur colleagu parliament courtenay alberni beach cleanup group work surfrid foundat ocean legaci foundat clayoquot cleanup ground inspir realiz get plastic water use pilot gather marin plastic beach feed printer gener new product plastic collect pilot use new form fuel liquefi gasifi marin plastic pollut gather find new use inspir talk gener sea captain josh templ think name much plastic net float see beach use glut recycl glass sit case end landfil got time manufactur glass float beachcomb would love would deal recycl glut pollut problem glass ball break tourist find els break goe sand group ground absenc govern support direct hard work commend inspir georgia strait allianc amaz group dedic ocean protect salish sea base nanaimo work global partner tackl problem ghost gear problem stray fish net made plastic break way other move across world ocean gather fish turn attract predat terribl compound cycl death work initi block region district nanaimo took motion feder canadian municip meet chair bill veenhof proud stand support colleagu motion adopt nation strategi deal marin plastic receiv unanim support feder canadian municip conserv parti think bad idea talk local partner hous know work long time tri deal type marin plastic problem abandon vessel rip discard fibreglass boat reach end lifetim huge issu comprehens govern program pilot vessel turn program propos liber govern vote could work recycl salvag compani recreat new market fibreglass marin plastic deal comprehens way beauti colleagu motion encourag hous adopt commit regul commit action ban use singl use plastic someth done across countri need regul respons talk need fund action ongo budget item flavour month unpreced global support action marin plastic ndp histori former colleagu megan lesli got hous agre go ban micro bead colleagu parliament london fanshaw brought motion hous ban plastic bag across countri see happen marin mammal bound protect must take simpl action school kid urg local busi urg encourag hous move beyond talk kind action colleagu courtenay alberni urg vote favour motion;Sheila Malcolmson;2018
4758369;mr speaker welcom opportun speak motion fact plastic play major role economi daili live plastic low cost durabl light versatil solut mani societi need need rememb import part plastic wast grow problem worldwid threaten health ocean lake river wildlif within pleas courtenay alberni put motion congratul long term commit issu like live b c southern coast seen way much plastic beach beach cleanup done enjoy reaction coast offer big chunk plastic polystyren remot beach wash break enter ocean ecosystem detriment wildlif ghost gear entrap marin mammal plastic particl ingest marin organ smallest right food chain plastic strangl bird turtl wildlif end live threat environ threat livelihood canadian make live fish fish relat activ microplast found flesh food eat supermarket threat human health becom awar challeng began work liber caucu write resolut call caucu member support action remov ocean plastic debri beach follow last winter host round tabl expert academia nserc fisheri ngo involv plastic prevent cleanup includ repres vancouv aquarium ocean wise program suzuki foundat ocean legaci foundat surfrid foundat live ocean societi highland marin servic associ profession biolog clayoquot cleanup nserc bc marin trail network associ among other spent sever hour share experi concern technic inform learn complex problem multipl sourc ocean plastic multipl jurisdict play major element problem intern abbotsford mention abl take learn expert round tabl present find liber caucu relev minist proud say govern taken bold action address problem respect comment abbotsford ignor intern compon noth could truth host g7 meet year govern invit g7 nation part solut nation program fact build ocean plastic charter sign invest support vulner region help develop sound wast manag prevent plastic wast enter environ river coastlin better manag exist plastic resourc take action lead exampl key solv global problem want talk bit govern address problem oper govern largest employ largest landlord largest purchas therefor action govern oper stimul innov support emerg industri deal problem larger impact centr polici make mention commit global leadership govern oper low carbon resili green reduc plastic wast green govern strategi g7 past septemb minist environ minist fisheri minist natur resourc announc new commit better manag use dispos plastic govern oper set explicit target divert plastic wast least plastic wast feder govern oper divert signific object plastic wast target line support green govern strategi commit divert least weight hazard oper wast target reduc plastic wast support ocean plastic charter commit increas effici use resourc strengthen wast divers system infrastructur collect process plastic materi thing learn round tabl host last winter vancouv adequ infrastructur collect reprocess cycl plastic materi ampl opportun innov area entrepreneurship util scienc research help solv problem larger scale past let turn govern second commit respect govern oper elimin unnecessari use singl use plastic govern oper event meet singl use plastic go beyond dispos straw utensil includ dispos cup plastic bag mani item intend use thrown recycl constitut signific portion plastic litter environ mani straw utensil difficult collect recycl plastic may necessari access health safeti secur reason mani situat viabl altern reusabl compost recycl object third commit would like discuss today commit leverag procur process focu sustain plastic product util govern oper across countri purchas product contain plastic promot procur sustain plastic product reduct associ plastic packag wast govern oper across countri hundr thousand public servant ten thousand build occupi sustain plastic one reusabl repair remanufactur refurbish made recycl content recycl compost end life canadian awar plastic pollut must address around world problem grow terribl rate time take action govern lead exampl ensur better manag use dispos plastic government oper across countri acknowledg courtenay alberni initi bring forward studi hous common stand committe;Ms. Joyce Murray (Parliamentary Secretary to the President of the Treasury Board and Minister of Digital Government, Lib.);2018
4758370;time provid consider privat member busi expir order drop bottom order preced order paper;Anthony Rota;2018
