basepk;speechtext;speakername;year
3532988;mr speaker tomorrow import day find true intent conserv govern see whether conserv govern live elect promis whether consult noth make believ tomorrow find whether govern pay attent financi ordinari canadian middl low incom earner tomorrow find whether canadian men women enjoy sunni cloudi day mr speaker tomorrow find whether govern intend redress injustic toward senior citizen age whether make needi canadian live elig spous allow tomorrow find whether govern intend correct unfair situat creat slash residenti renov rehabilit program quebec tomorrow find whether conserv govern slap tax gasolin offset loss incur tax incent oil multin tomorrow find whether famili depend penal middl incom famili mr speaker dare hope;Jean-Claude Malépart;1985
3532989;must inform time expir princ albert mr hovdebo;Martial Asselin;1985
3532991;mr speaker princ albert raider best junior hockey player prove last saturday win memori cup forestri capit princ albert saskatchewan produc pulp lumber grain princ albert produc prime minist championship hockey team win centenni cup tier ii nation junior championship princ albert raider move major junior hockey western hockey leagu year last saturday drummondvil quebec princ albert defeat shawinigan cataract win memori cup highest award junior hockey coach terri simpson raider distinguish world wide month coach canadian team world junior hockey championship helsinki finland coach simpson princ albert raider produc continu produc outstand citizen hockey program princ albert proud raider accomplish contribut ambassador world;Stanley J. Hovdebo;1985
3532993;mr speaker environment concern mind canadian peopl ride except increas awar pollut found must stop preserv enhanc environ must becom major focu govern privat sector occas would like bring attent hous resolut forward kiwani club stamford locat ride niagara fall kiwani club stamford along citizen ride concern recogn current seriou state environment situat resolut state support protect environ particular encourag public educ legisl provid cleaner air cleaner water proper conserv land veget assur everyth promot caus know support member parliament endeavour may;Rob Nicholson;1985
3532995;mr speaker sinc confeder provinc british columbia felt distant polit econom social forc central geograph distanc british columbia ottawa kilometr psycholog distanc nearer previou prime minist littl reduc sens distanc alien mani parti member ask visit british columbia presenc seen posit one liber parti part would appear new prime minist mr mulroney must receiv similar advic although near month pass sinc prime minist took offic found time visit peopl british columbia consid isol alien british columbian experienc year difficult econom time reflect high unemploy rate number prime minist failur visit meet consult peopl british columbia unaccept last elect campaign prime minist said peopl british columbia prioriti govern action behaviour appear indic;Nelson Andrew Riis;1985
3532997;speaker nation soil conserv week would like address import issu soil degrad soil degrad vital concern face canadian agricultur today vital attent industri univers govern level focus soil water conserv initi prioriti item level govern must recogn soil foundat nation wealth must maintain product land qualiti water sustain growth prosper futur gener grain stock lowest level year time take decis action call level govern develop effect strategi halt revers long term effect land degrad recogn import primari produc plan;William (Bill) Gottselig;1985
3532999;mr speaker tori need get act patronag minist transport mr mazankowski announc nomin defeat tori candid nipiss mari marchand north bay board director cn rail minist know nomin unpopular north bay tori local peopl written letter protest govern furthermor nomin prompt tori nipiss mr mantha say nomine say someth nice somebodi say anyth ask experi railway marchand said patronag said live north bay railroad town ad newspap grandfath known railroad maritim make someon qualifi qualif minist use basi appoint person fact defeat tori candid order find answer wait friday morn see get paw award week;Don Boudria;1985
3533001;mr speaker forestri agreement mean job energi agreement mean job mean job econom health peopl british columbia govern peopl british columbia saturday minist state forestri mr merrithew sign forestri agreement british columbia agreement laud industri labour landmark agreement mean renew forest replant hectar intens silvicultur job person year employ part erda irdp agreement govern provinc british columbia herald new era econom activ westernmost provinc energi minist negoti western energi accord month ago knew good news british columbia solid proof energi compani announc applic build fertil plant annaci island delta decis proceed project base effort b c govern progress polici govern dismantl heinou nation energi may;Mary Collins;1985
3533002;must advis time expir;Martial Asselin;1985
3533004;mr speaker parliamentarian dismay see yesterday ottawa citizen student entrepreneur use life size cardboard imag prime minist mr mulroney photo opportun think canadian quick condemn trend toward artifici polit although cours acknowledg poetic justic prime minist presenc simul sever possibl remedi fraudul practic suggest presidenti stanc outstand physic characterist might patent copyright regist trademark prevent counterfeit case measur must taken nip practic bud becom widespread consid danger canadian tell differ prime minist cardboard like imagin difficulti would dimension replica deputi prime minist mr nielsen start spring around countri dissens dismay would spread citizen argu seen real yukon whether lip move short practic could destroy excess exposur imag govern work build public menac must stop;John Edmund Parry;1985
3533006;mr speaker said bear repeat parliament must review oper post corpor interest canadian post accept challeng parliament improv postal servic year clear post fail respond statutori mandat long litani complaint real evid improv spent consult fee monitor transmiss time letter privat courier engag deliv import post offic mail thousand dollar wast full page ad tell canadian use mail real offenc canadian public zero growth polici destroy right new canadian household receiv postal servic oral question post statutori monopoli postal servic must serv canadian whatev cost time parliamentari review aspect oper postal servic;Howard Edward Crosby;1985
3533008;mr speaker govern elect promis women would equal opportun promis women would chanc compet market place promis equal pay work equal valu would benchmark;Sheila Maureen Copps;1985
3533009;louder louder;Some Hon. Members:;1985
3533010;order pleas member entitl make statement heard least speaker hamilton east ms copp;Martial Asselin;1985
3533011;fact govern back promis women aggrav situat ignor citi hamilton heard equal committe travel across countri hear women say equal claus constitut shock discov day notic minist decid hamilton import enough place respons great mountain go moham moham come mountain invit constitu ride come ottawa let govern know equal provis import peopl hamilton peopl baie comeau want heard hamilton import issu;Sheila Maureen Copps;1985
3533014;mr speaker see mani target today absenc minist financ prime minist deputi prime minist direct act prime minist everyon hous realiz tomorrow day await canadian fact month great expect cours fear want ensur minist may oral question financ act prime minist side hous wish put new shoe tomorrow deliv budget hous common canadian;Donald James Johnston;1985
3533015;hear hear;Some Hon. Members:;1985
3533016;indulg mr speaker would add limit time minist financ derail last month want see get track would act prime minist use good offic discuss minist financ problem come bore canadian drag opportun tire shop worn complaint previou administr base upon distort tori view histori;Donald James Johnston;1985
3533017;oh;Some Hon. Members:;1985
3533018;govern agenda excus act prime minist assur convey messag minist financ get rid shop worn complaint get job want look futur distort view past;Donald James Johnston;1985
3533019;mr speaker would suggest best thing tomorrow hold breath;Barbara Jean McDougall;1985
3533021;mr speaker canadian hold breath month must direct minist financ;Donald James Johnston;1985
3533022;order pleas great respect cannot hear nois hous come parti may hear pleas translat;Martial Asselin;1985
3533023;fair rule appreci minist said budget tough fair hope mr speaker least intellig piti document produc novemb minist oblig review whole set ill conceiv cut back could could give hous assur impact studi budget made respect employ research inflat region environ studi tabl hous budget;Donald James Johnston;1985
3533024;mr speaker colleagu minist financ intellig addit tough fair;Barbara Jean McDougall;1985
3533026;mr speaker wish minist financ hide today sent forth emissari minist state financ forthcom event last supplementari mr speaker let point someth know liber parti peopl look budget creat job tax lawyer account peopl bay street know agre approach minist financ minist state financ agre tabl hous common refus last time studi depart financ show job loss sector region aris cut prime minist assur would budget;Donald James Johnston;1985
3533027;mr speaker expel wind hous today extraordinari sinc econom agenda job creat countri reiter intellig tough fair;Barbara Jean McDougall;1985
3533029;mr speaker direct minist energi mine resourc western accord reduc feder govern revenu year sinc prime minist told cost accord must born across countri minist tell share among canadian;Russell Gregoire MacLellan;1985
3533030;speaker told hous noth western accord would lead result indic comment sheer specul may;Pat Carney;1985
3533032;mr speaker govern say budget go tough fair go fair multin tough consum multin say spend job creation depend futur world price oil tax concess minist tell go give moni multin;Russell Gregoire MacLellan;1985
3533033;mr speaker fail understand basi number project announc creat job sinc western accord sign least worth work thousand job project desk announc sinc western accord sign sorri member opposit indiffer inform offer unabl listen talk job canadian feel question deserv answer;Pat Carney;1985
3533035;mr speaker direct minist energi hope kind enough give answer independ petroleum associ said result western accord go oil compani deregul oil financi post said add pgrt tax govern forgo amount govern revenu oil compani year minist stand claim shortfal govern revenu taken pocket ordinari canadian consum;Ian Gardiner Waddell;1985
3533036;mr speaker figur use specul consum major beneficiari western accord deregul go system competit rule market place administ price consum clout competit system regul system;Pat Carney;1985
3533038;mr speaker figur ipac financi post minist awar minist financ written;Ian Gardiner Waddell;1985
3533039;oh oral question;Some Hon. Members:;1985
3533040;wait hear letter say said tax chang contempl pay shortfal result western accord minist awar;Ian Gardiner Waddell;1985
3533042;pardon pat;John Edward Broadbent;1985
3533043;mr speaker would suggest;Pat Carney;1985
3533044;say pat;John Edward Broadbent;1985
3533045;fair fair would like abl hear minist answer could quiet chamber;Martial Asselin;1985
3533046;mr speaker would suggest could tabl letter;Pat Carney;1985
