basepk;speechtext;speakername;year
2226218;might interest member know follow decis taken commission intern economi session employe may wish work next summer adjourn hous kept strength;Maurice Bourget;1963
2226223;mr speaker rise privileg though matter concern presum hous give unanim consent week end resid delug visitor phone call concern case leopold dion found guilti murder children last week minist justic mr chevrier promis appoint lawyer psychiatrist look dion record rais matter sinc sub judic refer evid taken follow tragedi dion state corrupt youngster sinc last parol futur crimin allow quot opinion justic lucien cannon recommend life imprison dion case june state accord l action juli case parol grant accord le soleil juli charl cantin assist solicitor gener provinc quebec appli repeal dion ticket leav order serv life sentenc devoir morn point mr cantin object justic georg street note judg rememb former protest roger champoux wrote la press juli outcom mani mysteri remain solv mani concern quiet mani question ask receiv clear definit answer consid profumo case given rise royal inquiri great britain though loss life submit nation parol board subject full royal inquiri understand board suppos independ view circumst need simpl investig though polit differ member quebec east portneuf saguenay sure agre point constitu affect tragedi consid sexual pervert sick crimin code amend provid complet adequ therapi peopl elig parol doctor appreci psychopath treat way run mill prison appeal feel minist justic children grandchildren could victim tragedi conclud like say might appropri consid resign justic street sinc seem privileg made decis without fact minist justic order royal inquiri regard nation parol board;Guy Marcoux;1963
2226224;mr speaker object rais matter hous though believ case issu warrant privileg may enter hous quebec montmo renci mr marcoux suppli copi statement intend make chamber royal inquiri made matter said govern depart justic feel seriou matter furthermor read statement publish week end newspap inquir prepar note like put record said read week end newspap certain statement attribut assist attorney gener provinc quebec concern case leopold dion variou press report establish whether mr charl cantin opinion depart ought consult time request parol consid opinion given depart ought bind nation parol board second depart repres board share respons decis taken besid mr cantin critic watch kept leopold dion express opinion speak supervis provid depart last friday inform hous lawyer psychiatrist would ask review file determin case great risk taken view circumst polici former remiss servic present nation parol board obtain possibl inmat admit penitentiari report polic offic made investig judg pass sentenc done establish circumst surround offenc sentenc meant achiev date elig parol set within month follow imprison accord act rule date accord understand went effect januari made known would like hous take note depart attorney gener provinc quebec case want express view parol might grant inmat advis sinc special commun receiv depart attorney gener provinc mr cantin said must prosecut lawbreak order protect societi add must put dispos court special offici inform enabl judg magistr pass appropri sentenc must give inmat live condit facilit rehabilit nation parol board take account view opinion recommend submit polic offic judg jailer render decis inform offend statu imprison know progress made penitentiari plan releas must protect societi choos case seem warrant parol mean preliminari consult perman repres depart attorney gener provinc quebec wish share respons decis board believ arrang board welcom offer co oper remain seen repres depart attorney gener abl make mistak cours accept respons major decis board shall add mr speaker sinc announc appoint lawyer psychiatrist studi case believ take measur wait least result investig order day;Lionel Chevrier;1963
2226225;mr speaker may direct minist justic minist expect posit announc name lawyer psychiatrist chosen inquir case leopold dion;Rémi Paul;1963
2226226;mr speaker hope could today discuss concern psychiatrist lawyer case hope arriv decis;Lionel Chevrier;1963
2226227;supplementari minist justic mr speaker could give assur lawyer chosen expert crimin law;Rémi Paul;1963
2226228;look time mr speaker text;Lionel Chevrier;1963
2226230;like present report feder provinci confer took place ottawa last friday saturday shall briefli hous awar govern propos proceed tomorrow legisl concern financi assist municip main subject turn discuss confer practic result confer determin parliament confer achiev could achiev say produc consid satisfactori understand provinci govern propos feder govern make parliament decis hand parliament understand feder provinci repres summar read communiqu approv conclud session member confer communiqu read meet feder provinci govern conclud full agreement propos feder govern promot employ financi assist provinci approv co oper municip capit work dominion provinci confer report feder govern indic provinc propos legisl discuss parliament next week featur enabl measur appli form adapt differ condit variou provinc feder govern propos rang municip work cover program broaden includ provinc municip work provinc feder govern believ product increas employ respons suggest major provinc feder govern propos provinc wish abl make propos municip develop loan board agreement provinc respons grant administ loan municip subject safeguard necessari enabl board report parliament expenditur made accord purpos legisl agre govern propos legisl oper agreement co oper provinc promot employ confer discuss pension plan put feder govern discuss conduct spirit common interest feder provinci govern ensur satisfactori provis old age secur welfar measur agre discuss feder provinci repres take place earli date agreement confer regular feder provinci meet held desir establish adequ machineri maintain feder provinci contact meet mr speaker agre communiqu thing would add communiqu point express hous warm appreci premier repres provinc attend confer discuss frank fair friendli view discuss recent year reason becom consciou difficulti feder provinci relationship reflect chang condit growth develop countri difficulti regret provid know respond inevit challeng creat recent confer confirm fullest possibl way faith challeng met success form govern depend put posit respons govern provinc spirit co oper understand farsighted canadian need order improv advanc confeder express provinc appreci spirit took part confer like hous dominion provinci confer report say steadi determin govern act spirit believ look close regular consult product kind co oper feder serv aspir canadian;Lester Bowles Pearson;1963
2226231;mr speaker object prime minist enunci conclud word gener agreement spoken fine spirit co oper feder provinci govern evidenc issu communiqu made refer good matter week would thought govern provinc close consult hot line establish similar brought khrushchev kennedi everyth fine accord prime minist pleas consult took place provinc first hous majesti loyal opposit ask consult taken place obviou resent part minist crown suggest take place feel consult prelud consequ legisl brought parliament like add happen particular haphazard piec legisl resolut bring legisl set demand provinc met per cent refer high qualiti diplomaci exhibit prime minist confer;John George Diefenbaker;1963
2226232;hear hear;Some hon. Members:;1963
2226233;applaus welcom er come bargain surrend everyth govern stood victori diplomaci provinci diplomaci regard manner plan govern dissect set think govern might withdraw resolut present introduc amend resolut amend resolut bear littl relationship origin plan govern glad see agreement previou consult doubt would agreement provinc said moment succeed per cent attain object go happen provinc avail tremend amount money feder govern purpos decid upon govern project refer whole lot project suggest opposit made plan restrict project includ furthermor would add plan much plan brought effect winter work program imit highest form flatteri high point reach degre plan similar winter work program put govern honour leader consult agre gave control spend money subject cours necessari safeguard feder interest think realiz result confer brought degre unanim better would interest good feel feder provinci govern consult taken place advanc subject pension glide prime minist equal finess display communiqu appar provinc grave doubt plan advanc feder govern plan introduc great fanfar trumpet examin light experi found worthi high commend given resolut introduc provinc touch deal larg matter matter secur fund loan variou municip regard express present confer reiter pension plan go take long time full examin implement repeat said occas month month year pension plan entireti launch govern arrang payment increas old age pension;John George Diefenbaker;1963
2226234;mr speaker result confer friday saturday observ much interest social credit parti peopl across countri statement prime minist made given offici confirm action taken stand taken number speaker behalf parti legisl introduc favour action govern taken stress need autonomi provinc must respect feder govern disregard posit respons provinci govern essenti give seriou thought aspect consult govern would save govern great deal grief regard budget peopl taken consult problem govern face respect municip develop loan fund would eas consult aspect implement legisl introduc interest point think import mention great deal accomplish men good though may variou differ get attempt solv mutual problem spirit harmoni prime minist premier repres provinc compliment progress made regard sever point prime minist statement signific mention need frequent provinci feder meet feel import mention need adequ machineri provid meet would remind suggest make last year ought full depart govern ministri provinci feder affair set care problem aris respons level govern overlap trust govern give seriou thought set perman machineri adequ take care import need need grow govern becom power regard municip financ would like mention municip develop loan fund dealt week end temporari measur reliev problem unemploy month dominion provinci confer report unless perman machineri set solv problem municip financ go repetit situat year year hope return next fall govern see fit introduc legisl set municip develop bank would provid sourc social public capit take care public need continu basi;Robert Norman Thompson;1963
2226235;mr speaker leader opposit touch mani base critic govern matter behov repres parti follow lead except say miss work talk spirit hyanni port replac spirit jean lesag gener feel prime minist announc good pleas unemploy measur go introduc although appar achiev prime minist colleagu gave someth know gave know gave spirit co oper feder legisl come would like know gave pension part concern agre leader opposit slip remark leader govern gave understand mani member hous pension plan cornerston new liber govern program polici find cornerston laid like long time set posit case seem justifi turn gener promis made would across board increas old age pension neighbourhood month look support legisl come week week would interest know chang made necessari parliamentari schedul fact proceed legisl piec legisl must deal legisl put look find amelior origin propos led premier lesag premier robart particular becom cooper senat hous common act translat order day;Douglas Mason Fisher;1963
2226236;mr speaker like prime minist result statement made afternoon co oper feder remark made weekend desir review constitut could tell hous whether intend introduc specif measur respect text;Paul Raymond Martineau;1963
2226237;mr speaker could dealt order day translat order day;Lester Bowles Pearson;1963
2226238;mr speaker like direct presid privi council minist explain repli c b c report state major provinc request amend act concern municip loan control feder govern municip;Louis-Joseph Pigeon;1963
2226239;mr speaker opinion order time;Maurice Lamontagne;1963
2226240;mr speaker rise point order submit decis whether order lie outremont st jean side hous lesson receiv text;Louis-Joseph Pigeon;1963
2226246;hous go committe day consid follow resolut recommend hous excel expedi introduc measur amend judg act increas salari judg suprem court exchequ court superior counti district court provinc provid salari addit judg superior court quebec addit judg suprem court nova scotia includ chief justic addit judg queen bench divis suprem court new brunswick addit justic appeal court appeal british columbia addit judg suprem court british columbia addit judg court queen bench saskatchewan addit justic appeal suprem court alberta addit puisn judg suprem court newfoundland make certain consequenti amend crimin code;Lionel Chevrier;1963
2226250;mr speaker follow question answer today regard could made order return return would tabl would honour good call star question no would question stand;John Whitney Pickersgill;1963
2226251;mr speaker honour call star question wonder whether might secretari state order know mani appreci answer question place hansard year made order return last wednesday practic follow mine made order return tabl day session paper bit lengthi lengthi other appear hansard gener interest subject wonder whether secretari state would will agre last wednesday includ among answer hansard today;Stanley Howard Knowles;1963
2226252;mr speaker would happi compli request wish hous think gentleman point taken;John Whitney Pickersgill;1963
2226253;hous agre;Maurice Bourget;1963
2226254;agre question answer indic asterisk;Some hon. Members:;1963
2226256;amount depart agricultur paid march irrig water conserv amount paid provinc quebec purpos question;Mr. Gauthier;1963
2226257;expenditur made depart agricultur provis prairi farm rehabilit act irrig water conserv project amount period march includ expenditur made connect major project undertaken agreement specif provinc none amount spent provinc quebec;Harry William Hays;1963
2226261;mani member committe review defenc spend chairmanship dr r j sutherland chairman chief staff committe committe chief staff navi b armi c air forc member committe addit dr sutherland mani civilian member committe person civil servant member nation research council member committe mani member defenc research board member committe mani person employ govern hire contract purpos serv committe secretari research scope committe limit review defenc spend term refer answer member committe includ repres arm servic defenc research board deputi minist staff public servant employe defenc research board civil servant employ separ regul similar govern employ nation research council employe defenc research board includ membership instruct given ad hoc committe describ statement june minist nation defenc special committe defenc assist review current procur program consider futur polici special advisori group set depart chairmanship dr r j sutherland chief oper research defenc research board group undertaken number studi intend demonstr reason particular cours action list avail option make recommend task ad hoc committe analyt advic minist nation defenc question defenc polici remain respons senior offic offici particular chief staff committe question;Mr. Smith;1963
