basepk;speechtext;speakername;year
2779579;mr speaker rise privileg might say outset concern minist region econom expans yesterday period direct minist region econom expans concern administr region develop incent act duti entrust minist parliament duti entail spend public fund vote hous disburs public fund minist receiv salari vote hous paid public fund put alleg made quebec labour organ minist respons newspap honour rule minist indic whether would make statement motion minist answer compli rule opinion abus stand order privileg honour could interven get floor order make consid abus evas comment supplementari crowfoot ask minist assur hous administ public fund subject conflict interest minist time refus seek floor give assur follow proceed hous minist outsid hous yesterday made statement public media proceed hous comment viciou alleg mr speaker rule polit argument made outsid hous cannot rais privileg hous alleg fall categori statement respect proceed hous made hous minist demand alleg patronag substanti withdrawn statement commentari yesterday proceed demand alleg patronag substanti withdrawn substanti withdraw statement made hous someth done hous case initi minist stand order minist made demand yesterday sat mute seat minist therefor statement outsid hous reflect action member hous remedi grievanc said comment question member bunch lie honour confirm breach privileg move second peac river matter privileg refer stand committe privileg elect minist make statement clear matter;James Aloysius McGrath;1971
2779580;st john east given notic requir term stand order sinc receiv notic chair given seriou consider sever aspect matter rais hous know duti chair limit determin procedur whether prima faci case breach privileg rais reach decis chair must take account stand order establish practic relat parliamentari privileg analysi statement indic aspect wish chair consid first relat proceed took place period yesterday look unabl determin breach parliamentari privileg part minist point comment accord long establish practic hous incomplet unsatisfactori answer refus minist repli cannot regard breach parliamentari privileg second aspect present refer statement made outsid hous minist region expans st john east point preced effect statement cannot found privileg may suggest speaker cannot expect monitor audit censor mani statement made member outsid hous relat conduct proceed speaker would busi man add view motion propos accept sinc propos refer committe quot word matter privileg could accept motion debat hous time committe due cours light consider take account preced practic refer think chair rule prima decemb busi hous faci case privileg might spend rest day;Lucien Lamoureux;1971
2779583;mr speaker wish tabl stand order job vacanc survey report offici languag;Otto Emil Lang;1971
2779586;mr speaker rise point order indic hous deal motion put order paper name like seek consent make simpler motion read motion would explain purpos consent move consent given could deal read follow royal assent day hous shall stand adjourn tuesday decemb clock moment uncertain possibl complet remain item item busi hous would inappropri hous time decid question contain major adjourn motion order paper avoid prematur discuss point put simpler motion would effect adjourn hous today follow royal assent bring tuesday next felt certain amount anguish decid whether hous come monday tuesday view transport difficulti member distant point would encount return hous clock monday decid would better came tuesday clock reason make chang given consent would move follow royal assent day hous stand adjourn clock tuesday decemb;Allan Joseph MacEachen;1971
2779587;minist leav hous present motion;Lucien Lamoureux;1971
2779588;agre;Some hon. Members:;1971
2779589;unanim consent;Lucien Lamoureux;1971
2779591;unanim consent put motion follow presid privi council mr maceachen second minist manpow immigr mr lang move follow royal assent day hous shall adjourn stand adjourn tuesday decemb clock afternoon;Lucien Lamoureux;1971
2779592;mr speaker much say start point minist anguish expos noth like anguish member parliament go long distanc home celebr christma famili constitu come monday anguish sharp poignant respect minist motion cours given consent think made plain understand among parti complet studi bill c mean complet busi govern hous leader indic govern expect complet except bill c discuss today recess tuesday discuss hous today bill c think understand put record posit made plain hous outsid hous crowfoot mr horner said arrang reach thought reach would involv accept amend govern indic would like put amend view carri statement made minist agricultur mr olson year last summer exclud cattl cattl product would put bill c form could accept point view done mr speaker belief passag bill c would delay would debat assum lengthi debat say may give member indic posit event come next week debat measur posit clear maintain hope protagonist issu see light reason seen;Gerald William Baldwin;1971
2779593;must obviou mr speaker discuss within last coupl hour result request presid privi council mr maceachen permiss offer motion hous order paper may say glad debat take place today motion recess week view light number time told time parliamentari schedul thing ought done express view motion call next week word motion would provid today work done stand adjourn clock tuesday like confirm understand indic peac river mr baldwin decemb govern busi dealt today bill c posit say although amend wish offer although may vote prepar give consent may necessari enabl hous complet deliber bill c today might achiev least clear revert bill c today welcom christma spirit prompt presid privi council suggest come tuesday monday know involv discuss would prefer resumpt take place follow week first week januari could give adequ consider bill c would prepar consid hous order regard time provid agreement among parti certain amend might accept although suggest altern date come first monday tuesday januari suggest motion delay result discuss afternoon could agreement handl bill c cours could dealt afternoon say although seem seriou impass discuss produc resolut least christma weekend concern hope govern listen reason regard weekend listen reason come length recess time year come done make bill c decent proper piec legisl;Stanley Howard Knowles;1971
