basepk;speechtext;speakername;year
2178217;mr speaker member recal last year abl announc issuanc new regul oil ga explor develop north regul outlin polici anticip would encourag continu effort mainland territori arctic island sinc time deep test well drill melvil island spent geolog explor island pleasur announc today geolog parti j c sproul associ work mari bay area northwest melvil island permit holder includ canadian oil compani limit bankeno mine limit w r sheeki discov larg exposur sand satur oil preliminari inform indic satur oil sand feet thick expos surfac distanc mile much work remain done full signific discoveri determin give tangibl proof oil found arctic island translat;Walter Gilbert Dinsdale;1962
2178220;leav introduc bill amend crimin code respect provinci lotteri;Georges-J. Valade;1962
2178221;explain;Some hon. Members:;1962
2178222;purpos bill amend crimin code enabl provinc would like establish provinci lotteri view provid assist hospit promot social welfar aim bill bring effect act amend statut provinc quebec author latter hold provinci lotteri b establish provinci lotteri provinci purpos c help provinc quebec make democrat way deficit incur last year present liber govern caus state stagnat provinc motion agre bill read first time text;Georges-J. Valade;1962
2178226;may minist nation health welfar would minist advis hous whether distribut prepar liefcort stop similar action taken food drug administr unit state;Paul Joseph James Martin;1962
2178227;mr speaker later;Jay Waldo Monteith;1962
2178228;may minist nation health welfar supplementari one ask essex east mr speaker food drug director depart know constitu drug liefcort depart allow endocrin research laboratori distribut drug;Stanley Haidasz;1962
2178229;food drug director deal individu number month process gather inform requir new drug submiss involv number call offici depart determin step taken dr liefmann meet requir necessari new drug may clear gener distribut medic prescript offici come conclus present indefinit situat could allow continu drug circul amongst investig suitabl progress report forthcom reason dr liefmann advis last week distribut drug ceas inquiri ministri time point wish reintroduc drug investig later date depart would happi review situat might add report furnish depart dr liefmann time time indic develop seriou side effect associ use drug;Jay Waldo Monteith;1962
2178230;supplementari;Marcel Joseph Aimé Lambert;1962
2178231;food drug director know constitu drug liefcort contain ten time therapeut dose estradiol;Stanley Haidasz;1962
2178232;supplementari put opinion;Marcel Joseph Aimé Lambert;1962
2178233;point order mr speaker;Paul Joseph James Martin;1962
2178234;relat;Marcel Joseph Aimé Lambert;1962
2178235;point order mr speaker told proper suggest matter might involv life death countri bear relat may ask time minist crown;Paul Joseph James Martin;1962
2178236;time suggest ask would say guis head supplementari judg regard intrud cut right member matter chair matter right member may true supplementari question understand mean supplementari;Marcel Joseph Aimé Lambert;1962
2178237;may minist nation health welfar whether depart discov whether prepar liefcort use person suffer arthriti distribut drug stop last week;Thomas Rodney Berger;1962
2178238;believ use instanc mr speaker direct distribut manufactur;Jay Waldo Monteith;1962
