basepk;speechtext;speakername;year
3167328;mr speaker rise provis stand order matter urgent press necess view dishearten respons prime minist mr trudeau minist financ mr chretien govern plan combat record inflat prospect face countri move second portag mr masniuk hous reject state govern polici canadian henceforth ceas eat drink light heat cool home order bring rate inflat level project last budget minist financ;Ramon John Hnatyshyn;1978
3167329;present motion requir unanim consent unanim consent;James Alexander Jerome;1978
3167330;agre;Some hon. Members:;1978
3167331;;Some hon. Members:;1978
3167333;mr speaker request permiss move motion stand order matter urgent press necess view promis made prime minist elect earli action provid first class air servic western manitoba eastern saskatchewan interest econom growth view press releas minist transport mr lang januari request applic carrier provid commut air servic jet servic area applic great lake airlin provid necessari jet servic air transport committe move second dauphin mr ritchi minist use good offic urg air transport committe reach decis applic earliest possibl date light air transport requir winter game held brandon next februari;Walter Gilbert Dinsdale;1978
3167334;present motion discuss requir unanim consent unanim consent;James Alexander Jerome;1978
3167338;mr speaker rise provis stand order last friday u announc beef import countri increas per cent result american move canadian beef market fallen per cent therefor move second regina lake centr mr benjamin minist agricultur assur hous govern increas beef import adopt measur bring self suffici canadian beef industri;Lorne Edmund Nystrom;1978
3167339;motion present discuss unanim consent unanim consent;James Alexander Jerome;1978
3167343;mr speaker pursuant stand order seek unanim consent hous move motion matter urgent press necess canadian steel mill unabl suppli current demand wide flang beam view fact canadian steel mill control book alloc result british columbia industri unabl purchas wide flang requir canadian mill within practic time frame import unwil import wide flang steel beam determin dump duti caus hardship injuri b c steel industri unnecessari lay off involv june move second vancouv quadra mr clark nomin dump duti announc steel industri import wide flang steel beam canadian mill unabl suppli;Arthur Ronald Huntington;1978
3167348;mr speaker rise provis stand order motion concern letter premier manitoba sent leader unit state congress request continu fund garrison project view immens harm project could ecolog manitoba water system move second brandon souri mr dinsdal hous express complet support letter sent premier manitoba;A. Daniel McKenzie;1978
