basepk;speechtext;speakername;year
475011;mr speaker wish rais privileg aris observ made right friend prime minist sir robert borden june connect certain investig affair central railway compani new brunswick remark made upon motion made minist labour mr crother right prime minist alleg made stronger attack upon mr justic landri minist public work roger letter prime minist made upon mr justic galt prime minist made remark regard cours said taken prevent proper inquiri time statement take littl time desir delay hous upon discuss militari servic bill realiz delay allow bring privileg could understood would prejudic delay right would stand will let matter stand militari servic bill committe;William Pugsley;1917
475012;think reason request grant;Robert Laird Borden;1917
475016;beg indulg committe refer statement made absenc hous yesterday ex minist militia defenc sir sam hugh page hansard report follow financ minist occas ask think proper let thought done full share send men help england point help england help empir caus human liberti thj convers conduct presenc prime minist wit larg number citi toronto financ minist made statement sorri present yesterday afternoon order might given prompt emphat denial statement desir say fiction pure simpl untru particular without slightest foundat substanc fact desir say convers took place could taken place sentiment attribut incompat known view regard war offici conduct progress fall earli part brought attent govern say attent member govern certain district recruit brisk vital industri coal mine iron steel agricultur munit industri suffer reason fact recruit degre select say skill mechan recruit possibl replac long train requir qualifi man trade receiv mani commun upon subject letter order matter may mr pugaley l depend upon statement ex minist militia upon hand upon desir read letter found morn among correspond earli part set forth view time respect recruit read desir say although think necessari say hous favour countri put utmost effort recruit order militari strength front great possibl might play part increas vigour war conclud letter shall read follow otta wa februari dear harmer oblig instant enclos copi letter mr flavel read much interest question rais time difficult solut sure realiz accord british author great need men men discourag men call go front would tend discourag recruit awar forc argument present canvass mani time past month point beyond recruit weaken strength nation long drawn struggl hand earli complet decis could obtain would appear better sacrific product certain extent make strongest possibl effort field great confid situat adjust exercis reason discret part militia depart may depend upon shall keep nation strong time put best effort field w white r harmer presid sawyer massey compani limit hamilton ontario view conclud stage voluntari recruit essenti industri crippl certain extent enlist skill mechan say could render servic good servic connect prosecut war enlist although first say admir man enlist goe front certain industri vital necessari judgment certain select exercis word view proper cours nation pursu time war adopt select compulsori militari servic provid bill;William Thomas White;1917
475017;;Wilfrid Laurier;1917
475018;right friend ask said day hous realiz voluntari enlist system unjust cast burden war upon patriot time desir resort compulsori servic nation need appar present time desir maintain nation uniti countri appear uniti world mr chairman desir say upon subject section short titl definit;William Thomas White;1917
475020;made part act applic inconsist provis act;Robert Laird Borden;1917
475021;part applic ought made public part act part law go enact think print act meantim;Wilfrid Laurier;1917
475022;might say armi act mani year applic countri way militia act made applic;Robert Laird Borden;1917
475023;right friend rememb militia act resort hut act come forc provis armi act applic act right go;Wilfrid Laurier;1917
475024;agre right leader opposit desir armi act think ought regul refer minist militia edward kemp yesterday made statement surpris regul man enlist abl pay would abl purchas discharg like see regul ought understand certain provis punish desert believ armi act provid execut desert sure friend tell look bill find differ provis desert may tri court martial punish imprison term exceed year subsect read summari convict imprison term exceed year import determin whether would ride provis armi act provid execut desert liabl shot provis armi act know whether would ride armi act matter consid;William Pugsley;1917
