basepk;speechtext;speakername;year
785086;beg move petit jame mccutcheon coleman present day pray act respect certain patent said jame mccutcheon coleman report clerk petit thereon refer select stand committe stand order pursuant provis rule;Charles Gavan Power;1926
785095;recommend consid hous common clean staff mr heap number bf men clean staff hous common reduc per day number increas per day length servic men receiv increas pay length servic men wage reduc mr power januari answer 3;Hon. Mr. ROBB:;1926
785097;regard item tariff chang budget announc april would govern state mani shot gun factori locat state name address compani;Thomas Erlin Kaiser;1926
785098;known none;James Alexander Robb;1926
785101;copi annual report year end central vermont railway capit stock own canadian nation railway;Charles Hazlitt Cahan;1926
785103;copi correspond soldier settlement board offici employe refer land purchas board firm kennedi kennedi order instruct issu board refer transact firm;John Livingstone Brown;1926
785106;like whether reorgan civil servic commiss govern propos carri declar liber principl appoint least bodi civil servant;James Shaver Woodsworth;1926
785107;think assur friend govern act liber principl appoint appoint determin matter consider;William Lyon Mackenzie King;1926
785110;last week prime minist tell govern sought expert advic decid reduct duti automobil ask whether paper document connect consult advic would brought prime minist automobil duti port page hansard repli state would leav minist financ decis point would like minist financ whether would bring paper lay tabl hous;George Halsey Perley;1926
785111;person know better friend held posit respons minist time time govern receiv inform must consid confidenti right think fair reveal would object bring inform confidenti natur rais friend fair open wide field may permit would observ debat accus make certain chang sentiment countri may remind right friend mr meighen hous sentiment confin side last year debat hous vote automobil duti see hansard mr mieighen budget debat;James Alexander Robb;1926
785112;answer ask;James Alexander Robb;1926
785113;minist say relat;Arthur Meighen;1926
785114;within rule chair observ say member support right friend vote reduct duti among gentleman premier provinc new brunswick other kent n b mr doucet york south oxford mr sutherland kingston mr ross royal mr jone;James Alexander Robb;1926
785115;york minist refer mr mieighen minist order make budget speech occas ask whether govern would lay tabl expert opinion data said arm;William Findlay Maclean;1926
785116;proceed say object lay upon tabl inform might brought chief whip conserv parti mr boy seat moment speak barri report protect manufactur rais price correspond foreign made good pay duti quot wholesal price auto tire unit state show certain tire cheaper believ tariff abus motor car manufactur declar favour lower duti auto will put inform tabl;James Alexander Robb;1926
785117;vote last year influenc minist go say speech time caus chang opinion;Arthur Edward Ross;1926
785118;take govern assum minist financ given expert data;Arthur Meighen;1926
785119;made clear would object bring inform confidenti certain inform given govern time time must regard confidenti;James Alexander Robb;1926
785120;take everyth confidenti;Arthur Meighen;1926
785121;would minist financ mr robb inasmuch made second budget speech mention name;Alexandre Joseph Doucet;1926
785122;order;Some hon. MEMBERS:;1926
785123;whether time discuss refer took place last year tariff board appoint;Alexandre Joseph Doucet;1926
785127;desir call attent minist interior mr stewart edmonton fact receiv high river alberta numer telegram ask whether aerial forc patrol bow river crow nest forest reserv discontinu minist give assur servic carri year;George Gibson Coote;1926
785128;unfortun intim given servic withdrawn arrang made servic high river order satisfi gentlemen may perturb le pa fact wherev servic carri continu year;Charles A. Stewart;1926
785133;may minist railway mr dun whether action taken govern secur reduct ocean freight rate view help cattl feeder get market world charl dun minist railway friend ask answer time;Henry Alfred Mullins;1926
785137;mr speaker last night cours speech budget south winnipeg mr roger declar elect campaign culmin octob last prime minist mr mackenzi king member govern went dominion oppos system group govern ad elect matter settl parliament ministeri parti day took advantag group co oper order retain power may mr speaker whether time come leader govern cabinet polit parti may hust take stand support public opinion may see fit advoc prime minist right stand took felt act interest dominion elect endeavour mould public opinion manner consid conduc welfar peopl given verdict implement elector express claim mr speaker cours prime minist govern taken accord principl democrat govern south winnipeg said incom tax return show decreas therebi argu present liber administr credit go piec took view prosper dominion stake consid argument sort must bear mind incom taxpay cannot pay tax year pay import characterist peopl abil carri dominion must go spite odd reason crop failur western trade condit coast coast incom tax paid year would paid subsequ year therefor argument fall ground outset address follow present budget minist financ south wellington mr guthri said realiz govern countri within past season bless provid former year bless abund crop countri yield believ within mark say provid bless past season wheat yield western provinc unsurpass qualiti quantiti yield day command good price market world fact constitut import featur commerci success subsequ remark attribut provid greater share credit splendid crop western speaker think correct posit take believ depend upon provid;Cameron Ross McIntosh;1926
785138;order justic gentleman floor must member side hous preserv silenc;Hewitt Bostock;1926
