basepk;speechtext;speakername;year
1662049;privileg mr speaker hold hand copi new liberti magazin octob page notic post offic larg advertis name g e rinfret k c p caption build make smaller object take advertis cradl confeder princ edward island left map post offic depart recogn princ island separ postal district agreement post offic depart right get rid princ edward island leav map hope postmast gener mr rinfret correct allow advertis publish;Mr.  W. Chester S. McLure@Queens;1951
1662052;yesterday york south mr noseworthi ask follow question employe nation employ servic ontario protect ontario fair employ practic act employe provinc minist explain answer first answer second employe nation employ servic feder civil servant employ civil servic commiss manner provid law provinci legisl natur applic;Milton Fowler Gregg;1951
1662055;name mr whitesid substitut mr stewart yorkton special committe railway legisl;William Gilbert Weir;1951
1662059;leav second cape breton south mr gilli move adjourn hous stand order purpos discuss definit matter urgent public import critic unemploy situat industri area ontario toronto district report wors outbreak hostil korea honour permit debat may say figur substanti claim;Joseph William Noseworthy;1951
1662060;anyth ontario elect;John Sylvester Aloysius Sinnott;1951
1662061;feder matter;Gordon Knapman Fraser;1951
1662062;order york south mr noseworthi move second cape breton south mr gilli adjourn hous stand order discuss matter urgent public import stand order provid desir make motion rise place ask leav move adjourn hous purpos discuss definit matter urgent public import state matter done motion must made ordinari daili routin busi conclud notic motion order day enter upon motion made correct time rule goe say hand written statement matter propos discuss mr speaker think order urgent public import read labour condit duti determin whether matter urgent public import accord rule hous may say accord beauchesn third edit paragraph urgenc within rule appli matter mean urgenc debat ordinari opportun provid rule hous permit subject brought earli enough public interest demand discuss take place provid beauchesn paragraph matter rais must discuss current session seem matter discuss time time session debat speech throne may may correct occur discuss provid beauchesn paragraph matter must recent occurr unemploy situat accord motion exist time report wors outbreak hostil korea recent occurr would regard fact report wors difficulti allow motion would debat speech throne progress resum monday come week conclud continu wednesday would remind hous present time amend hous true number member spoken amend hut amend believ member spoken occur opportun near futur other discuss state motion feel would accord rule hous put motion time;Elie Beauregard;1951
1662065;hous go committe next sit consid follow resolut expedi introduc measur consolid revis depart financ treasuri board act consolid revenu audit act certain act provid organ function treasuri board1 depart financ appoint function comptrol treasuri regul collect manag disburs public money public borrow manag public debt acquisit record issu public store provid keep adequ public account audit thereof appoint salari function auditor gener provid control financi affair crown corpor regul term condit upon contract may made behalf majesti provid procedur write debt owe majesti becom uncollect provid manag consolid revenu fund make certain payment therefrom said excel governor gener made acquaint subject matter resolut recommend consider hous;Alphonse Fournier;1951
1662069;hous go committe next sit consid follow resolut expedi bring measur amend pension act provid increas rate pension disabl death act said excel governor gener made acquaint subject matter resolut recommend consider hous;Hugues Lapointe;1951
1662074;like direct minist trade commerc question aris wheat market situat prairi first minist posit give report wheat market situat particular whether area elev plug someth done provid necessari car second aris correspond variou municip ask consider matter view ten million bushel damp tough grade wheat lie ground today danger complet destruct unless market minist consid give prefer time wheat grade loss fall farmer third mani area elev plug area minist consid give farmer opportun load wheat car load platform wheat go elev rule adopt prairi question order clarifi situat mani western farmer rural municip ask inform;John George Diefenbaker;1951
1662075;mr speaker first refer local elev plug wheat may say situat reliev car load countri elev run peak season abl make load select past difficulti abl move low grade wheat moment abl move reason quantiti wheat sale low grade wheat substanti recent week find need low grade wheat fort william movement east situat reliev believ good mani individu elev plug mani elev point plug distinct pool elev handl greater proport grain point privat elev possibl case keep individu elev clear best permit elev handl wheat offer think long point reliev wheat thresh coars grain deliver deliv friend refer damp wheat abl move damp wheat friend know cannot store countri elev safeti hope within matter week wheat board abl give complet prefer damp wheat;Clarence Decatur Howe;1951
1662076;tough;John George Diefenbaker;1951
1662077;tough load car sent lakehead dri next object wheat board friend see damp wheat cannot handl rush mani car requir special bin lakehead expect inquiri ministri abl give complet prefer damp tough grain damp within next week grain load platform concern think produc deliv load platform get car mind solut hope abl make possibl load elev best way produc concern;Clarence Decatur Howe;1951
1662078;elev fill market point would consider given;John George Diefenbaker;1951
1662079;think would effici use car suppli unplug elev use car suppli load platform friend know load platform slow process think achiev object suppli car countri elev load point;Clarence Decatur Howe;1951
1662083;question along line like direct minist trade commerc first base latest report western produc increas number congest pool elev final decis made request per cent advanc payment farm store grain second govern grant request unit grain grower farm organ interim payment deliveri crop wheat oat barley made earli date;Hazen Robert Argue;1951
1662084;problem western problem farm store grain hope elev point reliev countri elev reliev reliev farm store grain deliv cours desir arrang govern concern think produc concern state govern consid problem wheat oat barley field repres depart trade commerc canadian wheat board western present time explor situat wheat pool elev compani hope abl announc method financ wheat could inquiri ministri harvest problem believ problem farm store grain;Clarence Decatur Howe;1951
1662085;afraid minist answer second govern consid interim payment crop earli date supplementari take minist answer first govern decid make advanc payment farm store grain;Hazen Robert Argue;1951
1662086;repli second made statement said studi view make arrang financ grain could harvest said noth hope friend read noth statement answer second interim payment wheat crop made usual time februari;Clarence Decatur Howe;1951
1662087;may follow ago minist said novemb would hope abl make announc regard final payment wheat pool;Percy Ellis Wright;1951
1662088;hope make statement difficulti wheat crop last year involv separ grade account problem put price grade prove enorm staff work night day receiv final result announc hous;Clarence Decatur Howe;1951
1662092;like direct minist nation health welfar minist attent call fact certain municip recov pension grant age citizen countri certain relief payment made citizen time grant old age pension;Solon Earl Low;1951
1662093;friend kind enough give notic repli would say awar contempl action sure whether friend speak payment made old age secur act old age assist act old age pension act event like make clear act contain claus provid pension payment attach assign seiz satisfact claim recipi provid old age secur act old age pension act provid old age assist act requir contain feder act provinc must give undertak includ provis provinci legisl;Paul Joseph James Martin;1951
1662096;like direct parliamentari assist minist financ similar ask januari owe report communist continu blackmail canadian chines descent friend rel china order protect canadian govern given consider prohibit export canadian dollar fund communist china countri behind iron curtain;Gordon Knapman Fraser;1951
1662097;take notic;James Sinclair;1951
1662100;like direct minist nation defenc korean campaign canadian taken prison war;Gordon Graydon;1951
1662101;notic speak recollect think captur captur think verifi;Brooke Claxton;1951
1662102;reason ask controversi rage respect treatment soldier unit nation taken prison war;Gordon Graydon;1951
1662103;return desk look let friend know afternoon;Brooke Claxton;1951
