basepk;speechtext;speakername;year
4039962;mr speaker honour speak bill confid benefit canadian coast coast honour speak bill affect ride kent ontario next friday ground break day world class ethanol plant chatham ontario altern fuel wave futur use corn base product ethanol friendli cost effici job produc substanc hope belief day vehicl run altern fuel speak ethanol plant chatham would like give littl histori came year approach doug mackenzi commerci alcohol tri promot feder govern get back year busi time met minist potenti minist time tri sell project counti kent wednesday morn caucu would present differ propos minist wednesday morn seem approach summon show wednesday envelop minist inform articl ethanol would benefit canadian popul municip kent ride kent counti kent fortun past warden municip sent support parliament rememb cold day januari fact think coldest day year administr citi chatham administr counti arriv meet financ depart raincoat use weather southwestern ontario refer banana belt walk minist offic block gentlemen frozen use weather administr met ottawa financ depart minist year thousand petit ride kent support ethanol plant chatham ask money ask tax defer sinc alcohol tax want make sure stay give compani kick start compani project next friday kick parti start build project ride kent essex kent lambton middlesex corn belt suppli compani way peopl agricultur abl util produc commod help agricultur benefit job within compani spinoff job peopl work agricultur trucker labour shipper involv plant chatham benefit environ benefit economi year tri way possibl get minist member parti parti agre tax deferr must mention chap work name emeri huszka emeri drove hometown bothwel fill pickup load corn drove way ottawa weekend wife wrap ear corn propos ribbon must compliment emeri wife juli work novel way get attent offic receiv ear corn propos wrap ribbon must thank halton peel lambton middlesex co chair ethanol program environ former minist hamilton east work night day get project ground would like thank member parliament support unanim believ fought sarnia lambton blame sarnia lambton iota close friend live chemic valley stand peopl support debat windsor debat along robert wheeler citi chatham head econom develop sarnia lambton ray curran chair lambton industri societi debat pro con ethanol versu mmt doug mackenzi debat citi london chemic compani debat felt mmt ban go ethanol busi year half staff work night day minist govern member govern opposit gave support would attain goal let address import issu car make way onto citi street highway face major environment problem year car road releas tonn pollut air excess emiss infect air breath pollut water system environ massiv problem get wors person evid ethanol benefici use ethanol car year drove car kilometr without troubl catalyt convert motor ethanol benefit cleaner run motor use ethanol today year pick ga station sell ethanol congratul minist environ agricultur take hold problem tighten emiss regul improv fuel composit encourag canadian make care sound transport choic mention come rural area corn capit public transport commun reli automobil travel bu servic train area individu must use transport economi way husband wive work children work car pollut environ certain case accept peopl go give car accept cleaner cheaper better fuel product mmt exact opposit mmt gasolin addit increas octan essenti oper car mani expert includ automobil manufactur say caus signific problem pollut control compon relat car catalyt convert day bought car new car today sophist onboard diagnost system onboard system use help driver maintain car pollut control system understand replac would cost labour studi shown mmt corrupt system decis ban mmt made seriou consider along mani colleagu minist agricultur agri food environ spent year consult automobil manufactur oil compani environment group certain ban nasti american fuel addit canadian addit made southern unit state improv health safeti standard canadian ban mmt make sens produc altern fuel ethanol sever ethanol plant chatham origin sever west ethanol made talk corn ethanol made anyth wood straw bean made product grown renew mention ethanol cheaper cleaner altern fuel ban mmt make way corn grower across countri contribut new excit industri altern fuel confid bill benefit canadian improv health environ question bill c import bill c repres prudent approach ensur canadian consum environ protect view uncertainti regard long term effect mmt advanc emiss control technolog onboard diagnost emerg motor vehicl fleet widespread basi import obd system canadian vehicl obd system design monitor perform pollut control system particular catalyst alert driver malfunct could prevent case increas tailpip emiss carbon monoxid hydrocarbon impact local air qualiti carbon dioxid princip contributor climat chang function obd system essenc inspect mainten tool vehicl inspect mainten program requir vehicl emiss test period basi feel environ committe ministri improv societi success implement properli function obd system permit canadian benefit emiss reduct strategi exampl assess emiss benefit attribut air care inspect mainten program vancouv area conduct annual basi show hydrocarbon emiss reduc per cent carbon monoxid emiss per cent nitrogen oxid emiss per cent fuel consumpt per cent test fleet automak go mmt remain canadian fuel automak indic mmt remain canadian gasolin would take action rang disconnect obd sensor remov obd system decreas warranti provis consum gener motor advis govern disabl certain function obd system model year mention use ethanol motor run posit member parliament travel mani mile year must keep car long time posit trade put immens amount mileag vehicl action elimin mmt canadian fuel consist happen u fuel current canadian situat consist u mmt permit twice level today compar level allow convent u gasolin test gasolin puriti use american gasolin check mileag emiss think wrong use fuel test remain consider uncertainti widespread accept use mmt u exist patchwork fuel use mmt mmt free north american market mmt allow reformul gasolin u requir area suffer extrem air pollut air pollut start build citi toronto second environment protect agenc support environment defenc fund express seriou concern lack data relat use mmt gasolin advoc cautiou approach respect use addit third mani larger petroleum compani u indic intend use mmt certain servic station use ethanol blend chatham differ compani use ethanol blend canadian council minist environ task forc report cleaner vehicl fuel recogn fuel emiss control technolog treat integr system reduc motor vehicl emiss minist agre requir cleaner fuel mandat use canadian motor vehicl mmt initi consist approach would like thank member parliament govern opposit side support ethanol plant citi chatham counti kent without help help minist would realiz area chatham recess compani benefit area peopl ride kent counti kent wish thank everyon effort help implement project wish thank govern support ethanol plant;Rex Crawford;1996
4039963;mr speaker congratul speech think reflect extent pressur exercis lobbi felt hous sinc bill tabl heard lot ethanol plant locat ontario region blame posit would like go import fact ask auto lobbi ethyl corpor submit studi ethyl corpor provid independ studi confirm mmt harm health harm automobil ask auto dealer told confidenti studi cannot releas would danger competit point view point provinc ten oppos bill feder govern get involv field provinci jurisdict prohibit interprovinci trade manganes reason vote bill amend ask bill read third time month cannot oppos virtu independ studi done check version side see danger harm claim mp other though conclus studi support claim studi health depart conclud evid manganes danger harm health import point manganes reintroduc u market govern talk north american market want pass bill prohibit product home result govern su ethyl corpor tune u dollar violat certain nafta provis mr speaker know invest bill feel make decis like think conclus know ethanol plant built noth ethanol know year product consid danger addit talk addit may best solut elimin environment problem caus greenhous gase gener automobil invest last technolog electr car discuss option day replac addit addit look lot like respons big lobbi;Monique Guay;1996
4039964;mr speaker wish thank question statement concern mmt studi done year hous common year matter ethanol product brought long arriv feel look ethanol believ member said provinc favour ban mmt ethanol plant west quebec plant know present time differ provinc would imagin vancouv british columbia gener would support ethanol safeti ethanol concern whether test know someon drink cannot bad thing ethanol car break wait help take long time arriv sit drink ethanol might shape drive car though ethanol proven safe mmt hand ban sever state believ state outright ban area larg car popul lo angel chicago montreal quebec toronto vancouv benefit use ethanol mmt call evid although ethyl said evid come unit state unit state studi last year noth new ethanol produc unit state year fact henri ford came tin lizzi model born burn time driven model new evid year unit state proven problem mmt ban sake ban cheap addit ban health reason lawsuit live border familiar american sue everyon anyth good bluff;Rex Crawford;1996
4039965;dear colleagu next stage debat speaker maximum minut without question comment;The Speaker;1996
4039966;mr speaker listen day famou debat mmt bill c benefit wonder mmt mani day hear hous common methylcyclopentadienyl manganes tricarbonyl surpris liber member support bill given name product full danger appear chemic anyon survey would oppos product know fuel addit manganes base product use increas octan rate gasolin improv engin perform use number year prepar speech reread speech minist environ call ban addit gasolin heard children respiratori problem citi smog bit apocalypt brought mind certain futurist film gloomi citi inhabit dress black bit like batman film everyth dark dirti imag evok minist give thought listen speech realiz mani colleagu across way talk ethanol wonder whether debat mmt ethanol question closer look situat reveal larg lobbi larg organ behind product automobil lobbi tell mmt could damag anti pollut system talk foul spark plug talk devic test new motor know lot computer electron claim presenc mmt gasolin could caus equip malfunct accord automobil manufactur product present hazard product harm would like see depart health add list hazard product would debat minist health author depart health look matter said obviou hazard use mmt ga addit prohibit follow aris argument favour continu practic favour oil compani compani reliabl averag citizen point view oil compani like automobil manufactur pursu particular interest vest interest mmt addit let explain accord oil compani product cost would go mmt replac product oil compani argument cannot tell cost sell product higher price warn replac mmt specif product ethanol discuss issu reduc amount nitrogen oxid seem presenc mmt would reduc product nitrogen oxid atmospher posit factor oil compani mention mention cost factor oil compani quot studi compani produc mmt compani interest product mmt ethyl corpor demonstr basi studi product harm consid argument inclin believ bill aim prohibit use mmt solid ground made fact unit state use mmt addit ban court rule allow certain larger oil compani resum ad mmt argument valid argument favour maintain use mmt ga addit know sign sever year ago liber parti oppos suppos make signific chang treati much ado noth major chang accord nafta treati would right ban use mmt refer lawsuit opposit said respond laurentid american sue everyon anyth read american newspap realiz peopl su enorm amount money think reason argu matter su take sinc way american lawyer make live aspect overlook provinc oppos ban quebec peopl could say quebec separatist object feder measur interfer provinci jurisdict provinc could mention letter premier saskatchewan oppos ban mmt see lobbi opposit automot lobbi petroleum industri legisl must reach decis see argument remov mmt gasolin scientif basi see argument continu introduc manganes base addit gasolin defend aspect becom obviou colleagu parti power spoken length would replac mmt sinc gasolin need addit order proper octan level would ethanol note major develop industri ontario day colleagu lambton middlesex speak immin open plant chatham ontario would provid outlet bushel corn produc chatham region awar product develop ontario want replac mmt ethanol feel done ought say canadian product want develop proven would replac convinc gasolin compani replac mmt oblig add mmt could put ethanol work tri develop ethanol industri tri get taken bind legisl would leav possibl addit ethanol happen benefit mani ride ontario parti vote bill proof danger product appropri vote favour bill;André Caron;1996
4039967;mr speaker pleas rise briefli debat mmt legisl address point rais opposit member regard issu first issu impact lobbi member must awar activ lobbi group variou sector busi industri lobbyist great extent provid interest servic member parliament bring attent point view interest regard propos legisl cannot forget lobbyist side posit yesterday opportun meet repres canadian automobil dealer associ good chat chairman mr dougla leggat talk lot issu lobbi singl issu group repres canadian automobil dealer associ manufactur sector group concern besid ban mmt addit fuel repres concern proprieti bank get auto leas concern gst discrep whether gst dealt trade in wherea small independ deal vast major use car transact get caught gst situat concern broad spectrum issu fact remain canadian automobil dealer associ throughout debat heard automobil manufactur come support ban mmt mmt fuel addit replac lead gasolin member know problem face phase lead seriou health consequ could caus long period time result mmt tri pronounc full name complex chemic addit replac addit lead necessari configur combust engin number bloc member said sure danger substanc sens tri say know danger anyth first thing thought heard argument good polici wait problem someth mayb prudent respons deal issu prevent basi make sure get situat lead addit ureaformaldehyd insul time came lot interest new product recommend jurisdict author everyon know seriou problem reveal point sure issu sure definit studi show signific health impact indic sector disagr reason strong central govern necessari disagr among provinc ten provinc said think want support ban mmt sure individu reason fact remain meddl provinci jurisdict health issu environment issu feder govern proactiv term protect health canadian environ reintroduc unit state materi provid member refut major chang posit u question rais answer given piec legisl call ban mmt need addit mmt go ban replac someth major petroleum industri repres look ethanol addit replac unit co oper ontario petroleum divis test site product ethanol could keep enough stock consum want signific increas perform level automobil guelph area recal big breakthrough regard ethanol point made opposit ontario issu right ethanol plant quebec west new plant chatham thank go leadership peopl kent spoke earlier work time make sure fact get tabl judg speech know talk hous year done work provid leadership within hous make sure member know close want reiter purpos bill environment health protect effici way ensur environment health protect pollut prevent heard enough impact catalyt convert need deal emiss environ car singl largest pollut environ construct posit necessari step make sure cleaner environ;Paul Szabo;1996
4039968;mr speaker appreci opportun take part today debat bill act regul interprovinci trade import commerci purpos certain manganes base substanc purpos bill ban manganes base product includ mmt suspect govern automobil industri damag antipollut devic car although substanc ad type unlead gasolin sinc therefor follow mmt harm environ health quebec canadian ad small quantiti gasolin mmt shown harm environ health sinc conclus arriv health one govern expect choic resort special piec legisl ban interprovinci trade import commerci purpos certain manganes base substanc includ mmt auditor gener turn health scientist butt liber wrath one might wonder canadian govern want legisl area environment ground protect health citizen result pressur variou lobbi mmt proven health hazard harm environ car use would ban long time ago better understand whole controversi surround use prohibit mmt might help mention stakehold issu ethyl corpor base unit state manufactur lubric addit engin perform enhanc fuel moreov export mmt mmt ad gasolin sarnia ontario second american environ protect agenc year fight ethyl court maintain ban mmt epa regul overrul court appeal district columbia epa announc intend appeal rule third car manufactur kind gasolin addit includ mmt threaten increas car price limit warranti coverag car mmt ban hard proof mmt harm automobil pollut control system last oil compani favour mmt technic ground process mmt intens therefor oil refineri smoke stack releas smaller quantiti pollut atmospher ethanol produc oppos mmt believ ethanol would excel altern mmt interest note ethanol produc ride former minist environ present deputi prime minist therefor whole issu ban mmt result consider cost oil industri cost could amount quebec oil compani could spread rumour massiv layoff price increas consum mmt accept must forget face suit ethyl corpor base free movement good polici includ nafta believ minist environ take big risk could unforese consequ top problem would caus canadian affili ethyl corpor last februari intern trade minist wrote environ minist remind fact seem environ minist decid wait see whether ethyl american govern would initi legal proceed feder govern breach free trade agreement mention ban mmt would benefit ethanol industri develop ontario west expens ethanol industri quebec begin would like explain bloc quebecoi posit bloc open pass bill ban utilis import mmt provid proven product pose threat environ peopl health bloc queb coi vote favour bill c allow thorough studi order light could shed whole issu must admit debat discuss brought light harm effect mmt stubborn partisanship present minist environ predecessor deputi prime minist liber govern show respect intern trade agreement sign disregard canadian constitut provinci jurisdict concern tabl bill c feder govern declar want regul gasolin distribut main reason mmt hazard health canadian quebec could damag pollut control devic harmon polici american one argument valid recent american rule shown mmt harm effect pollut control system conclus bloc quebecoi oppos bill c shall vote;Jean H. Leroux;1996
4039969;must come end move member statement;The Speaker;1996
4039970;mr speaker fire prevent week began saturday octob fire servic recognit day chanc honour firefight full time volunt profession former volunt firefight lindsay op want emphas vital servic canadian follow year fire prevent week slogan let hear fire safeti test detector let deliv messag behalf firefight across countri remind peopl oper smoke detector save live neighbour thanksgiv day take time check detector need firefight care safeti;John O'Reilly;1996
4039971;mr speaker associ provid servic senior citizen ride le aîné e receiv armand marquiset honourari award intern gerontolog symposium held montreal award recogn excel voluntari work perpetu valu promot armand marquiset french founder movement le petit frère de pauvr say man prophet countri organ le e jonquièr except remark work recogn peopl commun serv reput transcend border congratul le aîné e associ award honour quebec must encourag associ like le aîné e concern eas enrich live elderli peopl respect recognit deserv;André Caron;1996
